구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2019.5.14,화,,"4,041","2,488","6,529","2,307",3502,"2,068",310,"1,124","1,839",869,"1,644","5,146",539,245,211,83,468,554,844,"1,383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.15,수,구름 조금,"3,497","2,597","6,094","2,307",3339,"1,077","2,221",41,"1,839","2,733","1,805","5,144",158,157,0,1,468,337,792,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.16,목,맑음,"1,861","3,339","5,200","2,307",1582,"1,134",139,309,"1,839","1,323","2,021","3,603",279,278,0,1,468,710,"1,318","1,597",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.17,금,구름 많음,"5,121","3,824","8,945","2,307",3960,"1,548","2,358",54,"1,839","3,333","2,308","6,268","1,161",500,658,3,468,"1,300","1,516","2,677",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.18,토,,"11,712","4,564","16,276","2,307",10366,"8,780",168,"1,418","1,839",881,"3,692","14,058","1,346","1,245",18,83,468,39,872,"2,218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.19,일,,"1,467","1,199","2,666","2,307",873,730,29,114,"1,839",0,933,"1,806",594,580,4,10,468,319,266,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.20,월,,"1,905","1,861","3,766","2,307",1424,"1,339",16,69,"1,839",0,"1,211","2,635",481,462,6,13,468,0,650,"1,131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.21,화,,"3,939","3,582","7,521","2,307",3236,"1,417",330,"1,489","1,839","2,006","1,974","5,210",703,695,1,7,468,259,"1,608","2,311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.22,수,구름 조금,"2,272","3,847","6,119","2,307",1458,"1,265",74,119,"1,839",636,"2,041","3,499",814,809,2,3,468,747,"1,806","2,620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.23,목,,"2,621","3,439","6,060","2,307",1811,"1,304",444,63,"1,839",765,"1,520","3,331",810,800,0,10,468,327,"1,919","2,729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.24,금,,"4,680","2,573","7,253","2,307",3145,"1,182","1,718",245,"1,839","2,069","1,253","4,398","1,535",785,534,216,468,820,"1,320","2,855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.25,토,,"16,707","6,533","23,240","2,307",11628,"9,348",277,"2,003","1,839","5,883","4,115","15,743","5,079","4,734",105,240,468,171,"2,418","7,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.26,일,,"18,780","6,795","25,575","2,307",11467,"9,879",350,"1,238","1,839",247,"4,298","15,765","7,313","6,800",123,390,468,105,"2,497","9,810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.27,월,흐림,473,689,"1,162","2,307",132,117,0,15,"1,839",0,353,485,341,339,0,2,468,0,336,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.28,화,맑음,"4,240","5,132","9,372","2,307",1722,"1,588",77,57,"1,839",579,"2,384","4,106","2,518","2,427",76,15,468,175,"2,748","5,266",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.29,수,맑음,"4,039","3,987","8,026","2,307",1612,"1,322",237,53,"1,839",319,"1,312","2,924","2,427","2,400",7,20,468,290,"2,675","5,102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.30,목,구름 많음,"14,773","4,577","19,350","2,307",12471,"10,346",129,"1,996","1,839","11,454","1,609","14,080","2,302","2,269",5,28,468,770,"2,968","5,270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.5.31,금,구름 조금,"4,894","3,865","8,759","2,307",2544,"1,490",934,120,"1,839",974,"1,528","4,072","2,350","2,170",33,147,468,445,"2,337","4,687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.1,토,구름 많음,"19,216","7,148","26,364","2,167",12322,"10,642",336,"1,344","1,441","1,427","4,185","16,507","6,894","6,383",130,381,726,40,"2,963","9,857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.2,일,맑음,"17,606","7,843","25,449","2,167",10718,"9,285",198,"1,235","1,441",69,"4,306","15,024","6,888","6,363",133,392,726,0,"3,537","10,425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.3,월,맑음,"3,090","2,966","6,056","2,167",1438,"1,250",35,153,"1,441",233,"1,312","2,750","1,652","1,605",23,24,726,176,"1,654","3,306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.4,화,,"3,196","3,332","6,528","2,167",1554,994,495,65,"1,441",659,"1,376","2,930","1,642","1,607",9,26,726,392,"1,956","3,598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.5,수,,"3,815","3,160","6,975","2,167",2344,"1,025","1,234",85,"1,441","1,381","1,374","3,718","1,471","1,439",9,23,726,289,"1,786","3,257",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.6,목,,"14,809","7,153","21,962","2,167",9673,"7,894",279,"1,500","1,441",116,"4,113","13,786","5,136","4,677",104,355,726,120,"3,040","8,176",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.7,금,흐림,"1,597","1,015","2,612","2,167",1059,838,43,178,"1,441",0,694,"1,753",538,492,7,39,726,31,321,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.8,토,맑음,"18,388","8,787","27,175","2,167",12855,"10,870",242,"1,743","1,441",257,"6,550","19,405","5,533","5,093",93,347,726,30,"2,237","7,770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.9,일,비,"9,791","5,734","15,525","2,167",6568,"5,541",114,913,"1,441",57,"3,877","10,445","3,223","2,974",39,210,726,64,"1,857","5,080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.10,월,흐림,"1,241","1,832","3,073","2,167",860,808,10,42,"1,441",63,994,"1,854",381,375,2,4,726,144,838,"1,219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.11,화,구름 많음,"1,674","3,059","4,733","2,167",1127,"1,059",17,51,"1,441",0,"1,542","2,669",547,537,5,5,726,501,"1,517","2,064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.12,수,맑음,"2,592","2,200","4,792","2,167",2209,"1,740",17,452,"1,441",377,"1,302","3,511",383,372,6,5,726,322,898,"1,281",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.13,목,맑음,"1,280","2,081","3,361","2,167",981,923,13,45,"1,441",198,"1,255","2,236",299,295,0,4,726,241,826,"1,125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.14,금,구름 많음,"1,481","1,960","3,441","2,167",1218,"1,080",70,68,"1,441",414,"1,286","2,504",263,257,1,5,726,89,674,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.15,토,비,"8,612","4,312","12,924","2,167",7432,"6,461",119,852,"1,441",30,"3,441","10,873","1,180","1,075",7,98,726,0,871,"2,051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.16,일,맑음,"10,391","4,289","14,680","2,167",9042,"7,935",116,991,"1,441",99,"3,222","12,264","1,349","1,235",13,101,726,39,"1,067","2,416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.17,월,맑음,"1,719","1,428","3,147","2,167",1476,"1,247",177,52,"1,441",214,996,"2,472",243,234,4,5,726,40,432,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.18,화,비,843,"1,242","2,085","2,167",672,607,27,38,"1,441",73,914,"1,586",171,168,1,2,726,36,328,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.19,수,,917,"1,295","2,212","2,167",810,696,68,46,"1,441",51,935,"1,745",107,93,2,12,726,124,360,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.20,목,,"1,227","2,044","3,271","2,167",1029,908,69,52,"1,441",292,"1,432","2,461",198,193,1,4,726,190,612,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.21,금,,"1,009","1,448","2,457","2,167",793,743,11,39,"1,441",108,963,"1,756",216,211,2,3,726,210,485,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.22,토,,"8,684","3,917","12,601","2,167",7685,"6,738",81,866,"1,441",122,"3,514","11,199",999,897,7,95,726,31,403,"1,402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.23,일,맑음,"8,066","3,223","11,289","2,167",7343,"6,447",93,803,"1,441",0,"2,764","10,107",723,667,4,52,726,0,459,"1,182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.24,월,맑음,"1,807","1,114","2,921","2,167",1724,930,6,788,"1,441",738,887,"2,611",83,80,1,2,726,0,227,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.25,화,맑음,810,"1,228","2,038","2,167",723,675,9,39,"1,441",71,919,"1,642",87,79,1,7,726,74,309,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.26,수,구름 많음,677,"1,277","1,954","2,167",608,564,12,32,"1,441",147,"1,060","1,668",69,66,1,2,726,119,217,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.27,목,구름 많음,650,937,"1,587","2,167",610,549,30,31,"1,441",0,759,"1,369",40,40,0,0,726,0,178,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.28,금,소나기,"16,017","1,109","17,126","2,167",15948,"10,570",707,"4,671","1,441","15,345",887,"16,835",69,59,3,7,726,107,222,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.29,토,흐림,"3,108","1,635","4,743","2,167",2834,"2,454",41,339,"1,441",117,"1,486","4,320",274,245,3,26,726,0,149,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.6.30,일,,"6,680","2,742","9,422","2,167",6062,"5,320",61,681,"1,441",36,"2,381","8,443",618,559,3,56,726,0,361,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.1,월,,975,"1,051","2,026","1,234",886,833,18,35,"1,155",0,892,"1,778",89,87,0,2,79,0,159,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.2,화,,806,"1,270","2,076","1,234",734,679,16,39,"1,155",30,"1,045","1,779",72,69,0,3,79,52,225,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.3,수,,715,831,"1,546","1,234",660,604,16,40,"1,155",0,732,"1,392",55,51,0,4,79,37,99,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.4,목,맑음,712,959,"1,671","1,234",643,549,50,44,"1,155",36,845,"1,488",69,63,3,3,79,0,114,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.5,금,맑음,655,689,"1,344","1,234",631,565,42,24,"1,155",0,599,"1,230",24,24,0,0,79,0,90,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.6,토,맑음,"2,186","1,461","3,647","1,234",2089,"1,792",103,194,"1,155",30,"1,317","3,406",97,95,1,1,79,0,144,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.7,일,맑음,"2,564","1,543","4,107","1,234",2410,"2,104",76,230,"1,155",30,"1,413","3,823",154,138,7,9,79,0,130,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.8,월,구름 많음,726,714,"1,440","1,234",668,606,21,41,"1,155",0,606,"1,274",58,52,1,5,79,0,108,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.9,화,,710,"1,068","1,778","1,234",651,573,20,58,"1,155",61,955,"1,606",59,39,0,20,79,0,113,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.10,수,,573,839,"1,412","1,234",537,467,13,57,"1,155",74,764,"1,301",36,36,0,0,79,0,75,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.11,목,,557,543,"1,100","1,234",523,415,76,32,"1,155",46,477,"1,000",34,32,0,2,79,0,66,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.12,금,,"1,193",877,"2,070","1,234",1099,929,112,58,"1,155",64,766,"1,865",94,89,0,5,79,0,111,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.13,토,흐림,"4,517","2,697","7,214","1,234",4252,"3,707",105,440,"1,155",165,"2,549","6,801",265,253,2,10,79,0,148,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.14,일,소나기,"4,001","2,263","6,264","1,234",3807,"3,267",119,421,"1,155",0,"2,038","5,845",194,178,2,14,79,0,225,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.15,월,소나기,476,584,"1,060","1,234",446,389,24,33,"1,155",0,508,954,30,29,0,1,79,0,76,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.16,화,,727,957,"1,684","1,234",696,483,179,34,"1,155",176,873,"1,569",31,31,0,0,79,0,84,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.17,수,,648,691,"1,339","1,234",622,562,17,43,"1,155",0,622,"1,244",26,26,0,0,79,0,69,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.18,목,,"1,814",829,"2,643","1,234",1777,"1,177",23,577,"1,155","1,193",734,"2,511",37,33,1,3,79,0,95,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.19,금,맑음,625,730,"1,355","1,234",599,500,51,48,"1,155",59,668,"1,267",26,25,1,0,79,0,62,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.20,토,비,"1,238","1,230","2,468","1,234",1197,"1,020",47,130,"1,155",31,"1,166","2,363",41,39,1,1,79,0,64,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.21,일,흐림,"1,573","1,339","2,912","1,234",1500,"1,276",58,166,"1,155",44,"1,249","2,749",73,68,1,4,79,0,90,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.22,월,구름 많음,786,643,"1,429","1,234",753,649,38,66,"1,155",0,572,"1,325",33,32,0,1,79,0,71,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.23,화,소나기,592,778,"1,370","1,234",555,446,46,63,"1,155",0,716,"1,271",37,31,2,4,79,0,62,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.24,수,비,297,468,765,"1,234",287,224,28,35,"1,155",0,424,711,10,9,0,1,79,0,44,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.25,목,흐림,238,392,630,"1,234",229,171,16,42,"1,155",0,369,598,9,8,1,0,79,0,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.26,금,비,"12,550",154,"12,704","1,234",12537,"9,056",556,"2,925","1,155","12,463",153,"12,690",13,9,4,0,79,0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.27,토,흐림,"1,760","1,074","2,834","1,234",1680,"1,400",63,217,"1,155",48,"1,003","2,683",80,69,2,9,79,0,71,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.28,일,비,494,650,"1,144","1,234",478,386,31,61,"1,155",0,566,"1,044",16,13,0,3,79,0,84,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.29,월,구름 많음,"2,020",901,"2,921","1,234",1918,"1,555",69,294,"1,155",0,833,"2,751",102,90,4,8,79,0,68,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.30,화,소나기,"1,369",861,"2,230","1,234",1307,"1,066",56,185,"1,155",0,790,"2,097",62,52,3,7,79,0,71,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.7.31,수,비,364,360,724,"1,234",350,265,17,68,"1,155",0,326,676,14,14,0,0,79,0,34,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.1,목,,"1,862","1,176","3,038","1,565",1764,"1,445",86,233,"1,508",0,"1,087","2,851",98,83,2,13,57,0,89,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.2,금,,"1,987",899,"2,886","1,565",1916,"1,582",101,233,"1,508",0,831,"2,747",71,68,0,3,57,0,68,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.3,토,,"1,648","1,037","2,685","1,565",1610,"1,392",54,164,"1,508",0,944,"2,554",38,31,0,7,57,0,93,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.4,일,,"1,508",960,"2,468","1,565",1459,"1,218",61,180,"1,508",0,895,"2,354",49,44,2,3,57,0,65,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.5,월,구름 많음,656,397,"1,053","1,565",636,519,40,77,"1,508",0,370,"1,006",20,19,0,1,57,0,27,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.6,화,구름 많음,"6,680",524,"7,204","1,565",6672,747,"5,762",163,"1,508",0,491,"7,163",8,7,0,1,57,0,33,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.7,수,맑음,715,482,"1,197","1,565",661,514,53,94,"1,508",0,450,"1,111",54,20,4,30,57,39,32,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.8,목,소나기,710,540,"1,250","1,565",687,514,69,104,"1,508",33,501,"1,188",23,14,6,3,57,0,39,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.9,금,맑음,500,386,886,"1,565",483,381,40,62,"1,508",0,353,836,17,13,1,3,57,0,33,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.10,토,맑음,"1,080",705,"1,785","1,565",1038,814,57,167,"1,508",0,654,"1,692",42,39,0,3,57,0,51,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.11,일,,"1,792",865,"2,657","1,565",1753,"1,562",54,137,"1,508",628,744,"2,497",39,37,0,2,57,0,121,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.12,월,,179,249,428,"1,565",174,142,8,24,"1,508",0,229,403,5,5,0,0,57,0,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.13,화,,592,593,"1,185","1,565",547,396,74,77,"1,508",40,543,"1,090",45,38,2,5,57,0,50,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.14,수,,407,465,872,"1,565",402,246,63,93,"1,508",36,400,802,5,4,0,1,57,0,65,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.15,목,비,598,522,"1,120","1,565",584,466,28,90,"1,508",0,504,"1,088",14,10,1,3,57,0,18,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.16,금,구름 많음,"2,833",754,"3,587","1,565",2801,892,"1,741",168,"1,508",0,712,"3,513",32,31,0,1,57,0,42,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.17,토,구름 많음,"3,487","1,943","5,430","1,565",3383,"2,873",75,435,"1,508",30,"1,826","5,209",104,91,4,9,57,0,117,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.18,일,맑음,"5,370","2,300","7,670","1,565",5079,"4,420",118,541,"1,508",0,"2,159","7,238",291,272,2,17,57,0,141,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.19,월,맑음,"1,053",801,"1,854","1,565",977,808,18,151,"1,508",0,671,"1,648",76,62,5,9,57,0,130,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.20,화,,809,621,"1,430","1,565",764,645,14,105,"1,508",0,561,"1,325",45,43,0,2,57,0,60,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.21,수,,691,637,"1,328","1,565",656,556,9,91,"1,508",0,551,"1,207",35,30,0,5,57,0,86,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.22,목,,675,515,"1,190","1,565",631,548,10,73,"1,508",0,468,"1,099",44,41,1,2,57,0,47,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.23,금,,981,882,"1,863","1,565",907,785,25,97,"1,508",58,828,"1,735",74,65,1,8,57,0,54,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.24,토,구름 많음,"7,057","3,727","10,784","1,565",6592,"5,741",113,738,"1,508",69,"3,439","10,031",465,420,3,42,57,0,288,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.25,일,맑음,"8,138","2,869","11,007","1,565",7602,"6,658",109,835,"1,508",0,"2,686","10,288",536,498,1,37,57,0,183,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.26,월,맑음,"1,002",819,"1,821","1,565",951,835,13,103,"1,508",0,721,"1,672",51,47,0,4,57,0,98,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.27,화,구름 많음,921,790,"1,711","1,565",871,788,12,71,"1,508",0,721,"1,592",50,48,0,2,57,0,69,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.28,수,구름 많음,830,849,"1,679","1,565",784,706,30,48,"1,508",0,755,"1,539",46,39,0,7,57,0,94,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.29,목,비,"4,578",620,"5,198","1,565",4567,"2,783",187,"1,597","1,508","4,354",569,"5,136",11,11,0,0,57,0,51,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.30,금,소나기,"1,398",906,"2,304","1,565",1314,"1,242",24,48,"1,508",0,839,"2,153",84,80,0,4,57,0,67,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.8.31,토,맑음,"10,863","4,565","15,428","1,565",10136,"8,879",142,"1,115","1,508",0,"4,275","14,411",727,665,7,55,57,0,290,"1,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.1,일,구름 많음,"10,416","4,006","14,422","2,235",9735,"8,395",153,"1,187","2,163",0,"3,752","13,487",681,640,3,38,72,0,254,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.2,월,흐림,"1,127",867,"1,994","2,235",1073,999,14,60,"2,163",0,773,"1,846",54,51,1,2,72,0,94,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.3,화,비,806,984,"1,790","2,235",723,706,1,16,"2,163",0,708,"1,431",83,81,2,0,72,186,276,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.4,수,비,77,383,460,"2,235",73,70,1,2,"2,163",30,347,420,4,4,0,0,72,0,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.5,목,비,307,457,764,"2,235",301,292,0,9,"2,163",174,424,725,6,6,0,0,72,0,33,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.6,금,구름 많음,517,481,998,"2,235",485,271,171,43,"2,163",140,446,931,32,32,0,0,72,0,35,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.8,일,,"4,444","1,589","6,033","2,235",4233,"3,722",54,457,"2,163",0,"1,453","5,686",211,190,1,20,72,0,136,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.9,월,,370,555,925,"2,235",348,330,3,15,"2,163",0,489,837,22,20,0,2,72,0,66,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.10,화,,537,450,987,"2,235",523,124,389,10,"2,163",420,431,954,14,14,0,0,72,0,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.11,수,흐림,"1,068",702,"1,770","2,235",1032,799,50,183,"2,163",164,655,"1,687",36,34,0,2,72,0,47,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.12,목,비,"4,032","1,428","5,460","2,235",3785,"3,235",103,447,"2,163",0,"1,315","5,100",247,228,2,17,72,0,113,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.13,금,맑음,"14,805","5,017","19,822","2,235",13986,"12,141",390,"1,455","2,163",0,"4,642","18,628",819,734,21,64,72,0,375,"1,194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.14,토,비,"11,457","4,663","16,120","2,235",10874,"9,326",260,"1,288","2,163",30,"4,272","15,146",583,548,6,29,72,0,391,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.15,일,구름 많음,"10,628","3,558","14,186","2,235",9940,"8,748",140,"1,052","2,163",0,"3,291","13,231",688,623,4,61,72,0,267,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.16,월,맑음,"1,769","1,413","3,182","2,235",1691,"1,533",29,129,"2,163",38,"1,142","2,833",78,74,0,4,72,98,271,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.17,화,맑음,"1,037","1,574","2,611","2,235",946,905,4,37,"2,163",93,"1,250","2,196",91,89,1,1,72,76,324,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.18,수,맑음,"1,385","1,787","3,172","2,235",1301,"1,107",5,189,"2,163",388,"1,479","2,780",84,83,0,1,72,120,308,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.19,목,맑음,"1,400","2,031","3,431","2,235",1283,"1,080",17,186,"2,163",340,"1,547","2,830",117,113,0,4,72,197,484,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.20,금,흐림,"2,772","1,791","4,563","2,235",2618,"1,695",298,625,"2,163",591,"1,332","3,950",154,154,0,0,72,167,459,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.21,토,,"6,778","3,349","10,127","2,235",6426,"5,622",91,713,"2,163",149,"3,010","9,436",352,328,2,22,72,0,339,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.22,일,,479,647,"1,126","2,235",443,382,11,50,"2,163",0,561,"1,004",36,35,0,1,72,0,86,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.23,월,,"1,705","1,294","2,999","2,235",1585,"1,284",8,293,"2,163",325,"1,088","2,673",120,114,0,6,72,0,206,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.24,화,,"1,684","2,452","4,136","2,235",1505,"1,357",15,133,"2,163",461,"1,515","3,020",179,179,0,0,72,539,937,"1,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.9.25,수,구름 많음,"1,822","2,126","3,948","2,235",1600,"1,289",160,151,"2,163",558,"1,564","3,164",222,219,0,3,72,303,562,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
