구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2015.6.14,일,비,"5,146","1,659","6,805",141,3042,"2,766",84,192,52,0,"1,217","4,259","1,631","1,541",44,46,89,0,421,"2,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.15,월,구름 많음,"1,243","1,017","2,260",82,712,667,21,24,50,0,740,"1,452",418,391,10,17,32,0,243,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.16,화,구름 조금,"1,008",999,"2,007",36,538,509,9,20,30,0,754,"1,292",327,318,3,6,6,0,234,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.17,수,구름 조금,"1,442",923,"2,365",52,1071,810,11,250,40,596,695,"1,766",256,247,5,4,12,0,193,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.18,목,구름 많음,"1,184",988,"2,172",52,716,670,15,31,43,0,769,"1,485",331,324,3,4,9,0,190,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.19,금,구름 많음,"1,391",780,"2,171",51,721,684,17,20,27,0,630,"1,351",412,395,9,8,24,0,144,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.20,토,흐림,"1,220",851,"2,071",74,617,563,7,47,65,0,687,"1,304",184,173,0,11,9,0,124,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.21,일,구름 조금,"8,204","2,508","10,712",164,5778,"5,230",122,426,126,0,"2,045","7,823","1,638","1,543",46,49,38,0,433,"2,071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.22,월,구름 조금,"1,718","1,056","2,774",49,1110,"1,055",23,32,43,0,798,"1,908",466,446,10,10,6,0,247,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.23,화,구름 조금,"1,503","1,108","2,611",43,992,955,8,29,39,0,938,"1,930",374,367,4,3,4,31,151,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.24,수,구름 많음,"1,522","1,016","2,538",59,882,859,7,16,44,0,826,"1,708",363,355,6,2,15,0,167,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.25,목,구름 많음,"1,410","1,073","2,483",128,892,837,24,31,114,0,842,"1,734",296,286,9,1,14,0,206,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.26,금,비,610,535,"1,145",18,343,319,18,6,16,0,460,803,109,102,0,7,2,0,65,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.27,토,구름 많음,"8,073","2,708","10,781",123,6030,"5,500",101,429,99,30,"2,201","8,231","1,116","1,040",22,54,24,0,460,"1,576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.28,일,구름 조금,"7,573","2,220","9,793",154,5763,"5,289",84,390,118,0,"1,874","7,637",923,877,11,35,36,0,292,"1,215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.29,월,구름 많음,"1,365",992,"2,357",54,1114,"1,009",19,86,42,53,858,"1,972",122,109,12,1,12,0,125,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.6.30,화,흐림,911,932,"1,843",53,778,741,19,18,47,0,817,"1,595",88,83,3,2,6,0,94,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.1,수,비,"1,374","1,111","2,485",23,1124,"1,063",31,30,16,38,967,"2,091",102,98,2,2,7,0,114,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.2,목,구름 많음,"1,778","1,034","2,812",65,1117,"1,035",53,29,61,0,877,"1,994",149,143,2,4,4,36,131,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.3,금,구름 많음,"1,969","1,053","3,022",59,1167,"1,100",44,23,54,0,890,"2,057",74,69,5,0,5,0,145,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.4,토,구름 조금,"8,257","2,856","11,113",136,6648,"6,008",158,482,131,30,"2,503","9,151",587,540,9,38,5,0,327,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.5,일,구름 조금,"8,195","2,722","10,917",157,6608,"5,994",163,451,129,94,"2,307","8,915",695,650,10,35,28,0,326,"1,021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.6,월,구름 조금,"1,411","1,078","2,489",68,1231,"1,153",28,50,64,0,941,"2,172",66,63,0,3,4,0,113,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.7,화,구름 많음,"1,705","1,179","2,884",25,1530,"1,236",61,233,25,485,"1,013","2,543",81,75,4,2,0,0,110,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.8,수,구름 많음,906,973,"1,879",59,692,615,46,31,50,31,843,"1,535",51,42,7,2,9,0,89,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.9,목,흐림,"1,251","1,167","2,418",67,982,913,35,34,66,31,"1,026","2,008",64,62,0,2,1,0,106,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.10,금,구름 조금,"1,492","1,007","2,499",26,919,824,62,33,22,0,863,"1,782",86,81,3,2,4,0,101,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.11,토,구름 조금,"4,373","1,731","6,104",116,3024,"2,639",157,228,110,62,"1,497","4,521",235,205,7,23,6,0,182,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.12,일,비,717,767,"1,484",62,451,391,22,38,52,0,691,"1,142",21,18,1,2,10,0,48,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.13,월,비,184,400,584,9,125,113,4,8,7,0,335,460,9,9,0,0,2,0,58,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.14,화,구름 많음,"1,354","1,418","2,772",60,1159,993,142,24,60,153,"1,278","2,437",36,35,0,1,0,0,111,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.15,수,구름 조금,"1,289",962,"2,251",51,774,688,55,31,49,0,848,"1,622",36,35,0,1,2,0,99,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.16,목,구름 조금,"1,627","1,336","2,963",40,1224,"1,109",68,47,37,73,"1,078","2,302",83,79,0,4,3,31,86,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.17,금,구름 많음,"1,777","1,111","2,888",63,1271,"1,097",104,70,57,0,934,"2,205",79,78,0,1,6,0,104,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.18,토,구름 많음,"8,393","2,877","11,270",167,6922,"6,108",267,547,151,0,"2,507","9,429",504,459,6,39,16,0,315,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.19,일,비,"7,689","2,477","10,166",203,6471,"5,679",219,573,189,0,"2,178","8,649",481,447,6,28,14,0,215,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.20,월,흐림,"1,442",998,"2,440",68,1024,919,47,58,64,0,868,"1,892",87,75,2,10,4,0,125,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.21,화,비,859,909,"1,768",22,667,512,114,41,22,68,797,"1,464",34,33,0,1,0,0,88,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.22,수,비,884,995,"1,879",52,642,569,42,31,52,0,861,"1,503",30,28,2,0,0,0,82,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.23,목,흐림,836,780,"1,616",58,639,499,86,54,56,32,717,"1,356",22,21,1,0,2,0,43,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.24,금,비,286,322,608,25,184,159,12,13,25,0,281,465,6,6,0,0,0,0,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.25,토,비,"1,972","1,175","3,147",101,1475,"1,233",88,154,101,41,"1,060","2,535",40,35,3,2,0,0,80,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.26,일,비,"6,813","2,013","8,826",152,5743,"5,009",205,529,136,30,"1,727","7,470",284,263,6,15,16,0,196,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.27,월,비,"2,964",978,"3,942",78,2109,"1,736",118,255,78,21,866,"2,975",122,111,4,7,0,0,78,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.28,화,구름 많음,"2,923","1,453","4,376",132,2194,"1,773",163,258,132,0,"1,299","3,493",37,33,1,3,0,0,117,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.29,수,비,"1,400",620,"2,020",41,980,793,63,124,41,0,576,"1,556",12,12,0,0,0,0,26,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.30,목,흐림,"3,515","1,336","4,851",58,2542,"1,940",188,414,53,62,"1,140","3,682",69,58,4,7,5,0,132,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.7.31,금,구름 많음,"3,119","1,153","4,272",75,2256,"1,684",214,358,71,0,"1,001","3,257",28,26,1,1,4,0,51,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.1,토,구름 많음,"6,463","2,122","8,585",351,5140,"4,334",279,527,346,78,"1,915","7,055",89,84,1,4,5,0,116,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.2,일,흐림,"6,016","1,861","7,877",531,5054,"4,371",229,454,514,60,"1,683","6,737",70,67,0,3,17,0,87,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.3,월,구름 많음,"4,841","1,267","6,108",280,4061,"3,405",205,451,271,0,"1,125","5,186",54,49,0,5,9,0,97,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.4,화,구름 많음,"4,231","1,437","5,668",274,3502,"2,840",195,467,261,0,"1,250","4,752",82,73,2,7,13,0,80,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.5,수,흐림,"3,037","1,198","4,235",188,2391,"1,938",171,282,172,0,"1,074","3,465",58,50,0,8,16,0,84,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.6,목,구름 조금,"2,028",901,"2,929",94,1403,"1,112",128,163,88,0,738,"2,141",28,23,1,4,6,0,67,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.7,금,구름 조금,"3,049",682,"3,731",67,1849,"1,345",104,400,64,743,600,"2,449",11,10,0,1,3,0,33,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.8,토,구름 많음,"5,239","1,262","6,501",91,3431,"2,988",172,271,91,"1,036","1,081","4,512",40,38,1,1,0,0,70,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.9,일,구름 많음,"5,056","1,679","6,735",256,3986,"3,372",222,392,247,0,"1,446","5,432",108,100,2,6,9,0,123,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.10,월,구름 많음,"2,179",760,"2,939",54,1498,"1,182",117,199,51,47,681,"2,179",43,37,1,5,3,0,61,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.11,화,구름 많음,"2,848",959,"3,807",78,1716,"1,321",146,249,73,0,868,"2,584",39,33,3,3,5,0,72,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.12,수,구름 조금,"2,156","1,054","3,210",116,1617,"1,194",176,247,116,0,909,"2,526",44,31,4,9,0,0,55,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.13,목,구름 조금,"2,223",896,"3,119",71,1549,"1,190",137,222,63,30,750,"2,299",39,36,1,2,8,0,69,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.14,금,구름 많음,"7,795","2,181","9,976",72,6560,"5,483",314,763,72,0,"1,951","8,511",120,111,4,5,0,0,145,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.15,토,구름 조금,"11,147","3,093","14,240",267,9126,"7,652",404,"1,070",260,31,"2,873","11,999",165,155,4,6,7,0,128,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.16,일,구름 많음,"6,253","1,996","8,249",223,5236,"4,501",221,514,220,30,"1,779","7,015",118,111,1,6,3,0,93,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.17,월,구름 조금,"2,479",953,"3,432",42,1913,"1,508",103,302,37,44,844,"2,757",42,34,0,8,5,0,88,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.18,화,구름 많음,"2,022","1,079","3,101",118,1556,"1,257",51,248,118,0,913,"2,469",12,12,0,0,0,0,64,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.19,수,구름 많음,"2,044","1,154","3,198",67,1633,"1,304",49,280,60,38,"1,040","2,673",33,29,0,4,7,0,49,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.20,목,흐림,"1,686","1,060","2,746",62,1405,"1,166",35,204,60,32,953,"2,358",25,22,0,3,2,0,55,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.21,금,비,"1,887",846,"2,733",34,1506,"1,259",43,204,30,61,697,"2,203",32,31,0,1,4,54,110,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.22,토,비,"9,660","2,832","12,492",121,8125,"7,082",235,808,113,182,"2,590","10,715",236,206,4,26,8,0,150,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.23,일,구름 조금,"10,142","2,703","12,845",63,9032,"8,008",266,758,56,30,"2,491","11,523",271,251,5,15,7,0,111,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.24,월,구름 많음,"1,644","1,033","2,677",65,1429,"1,333",21,75,62,0,927,"2,356",32,31,0,1,3,0,55,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.25,화,비,307,531,838,23,269,177,82,10,23,80,510,779,2,2,0,0,0,0,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.26,수,구름 많음,"19,871","1,340","21,211",73,19722,"1,717","15,535","2,470",68,"17,854","1,214","20,936",29,29,0,0,5,0,76,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.27,목,구름 많음,"2,369","1,263","3,632",62,2006,"1,897",44,65,61,0,"1,154","3,160",63,62,0,1,1,0,89,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.28,금,구름 많음,"2,393","1,363","3,756",33,2007,"1,889",41,77,29,233,"1,207","3,214",48,48,0,0,4,0,98,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.29,토,구름 조금,"13,909","4,070","17,979",139,12652,"11,214",299,"1,139",127,34,"3,890","16,542",338,313,2,23,12,0,136,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.30,일,맑음,"13,764","4,267","18,031",166,12493,"11,026",252,"1,215",156,0,"3,978","16,471",329,301,7,21,10,0,208,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.8.31,월,구름 조금,"1,691","1,122","2,813",54,1579,"1,539",4,36,54,0,"1,045","2,624",46,45,0,1,0,0,66,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.1,화,구름 많음,"2,982","1,497","4,479",28,2832,"1,650",692,490,28,"1,644","1,311","4,143",44,44,0,0,0,62,137,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.2,수,비,"1,130","1,074","2,204",35,784,630,136,18,35,129,971,"1,755",18,17,0,1,0,0,65,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.3,목,구름 많음,"1,934","1,248","3,182",57,1389,"1,043",316,30,57,302,"1,092","2,481",32,32,0,0,0,0,92,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.4,금,구름 조금,"2,980","1,633","4,613",60,2142,"1,746",344,52,58,764,"1,474","3,616",89,85,0,4,2,37,126,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.5,토,흐림,"5,528","1,437","6,965",60,4813,"4,143",120,550,52,154,"1,337","6,150",77,72,0,5,8,0,81,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.6,일,구름 많음,"17,691","6,596","24,287",314,16267,"14,382",257,"1,628",308,0,"6,196","22,463",739,674,9,56,6,0,301,"1,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.7,월,맑음,"2,498","1,408","3,906",162,2316,"2,143",24,149,160,105,"1,310","3,626",114,112,0,2,2,0,86,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.8,화,맑음,"2,198","1,963","4,161",66,1959,"1,744",97,118,64,225,"1,717","3,676",117,117,0,0,2,47,223,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.9,수,맑음,"2,051","1,829","3,880",54,1842,"1,787",21,34,54,124,"1,559","3,401",64,63,0,1,0,55,247,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.10,목,맑음,"2,170","2,130","4,300",60,1870,"1,642",14,214,60,277,"1,731","3,601",103,103,0,0,0,112,341,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.11,금,구름 조금,"3,010","2,023","5,033",25,2277,"1,765",420,92,25,"1,146","1,731","4,008",124,121,1,2,0,0,246,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.12,토,흐림,"13,910","5,144","19,054",145,12331,"10,823",217,"1,291",141,283,"4,754","17,085",892,809,3,80,4,0,319,"1,211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.13,일,맑음,"23,834","6,619","30,453",207,21140,"18,572",330,"2,238",186,0,"6,001","27,141","1,970","1,799",19,152,21,0,507,"2,477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.14,월,맑음,"3,888","1,753","5,641",43,3574,"2,772",10,792,32,"1,565","1,437","5,011",188,184,0,4,11,64,302,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.15,화,구름 조금,"2,145","1,898","4,043",35,1920,"1,752",57,111,29,212,"1,605","3,525",158,157,0,1,6,82,263,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.16,수,구름 많음,"3,025","2,719","5,744",60,2412,"1,926",140,346,55,"1,354","2,400","4,812",270,251,18,1,5,30,279,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.17,목,맑음,"5,945","3,154","9,099",87,5397,"2,207","3,085",105,83,"3,728","2,447","7,844",265,264,0,1,4,315,681,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.18,금,맑음,"4,451","3,135","7,586",57,3336,"2,583",344,409,48,"1,394","2,422","5,758",440,273,146,21,9,356,687,"1,127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.19,토,구름 조금,"19,811","7,164","26,975",240,17450,"14,321",298,"2,831",227,"1,439","6,679","24,129","1,555","1,390",37,128,13,0,413,"1,968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.20,일,맑음,"18,934","4,908","23,842",132,16831,"14,838",281,"1,712",107,0,"4,430","21,261","1,563","1,448",6,109,25,0,419,"1,982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.21,월,맑음,"2,242","1,323","3,565",36,1804,"1,708",30,66,33,64,"1,103","2,907",176,171,0,5,3,0,184,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.22,화,맑음,"5,216","1,870","7,086",31,4657,"4,430",8,219,31,"3,334","1,546","6,203",183,183,0,0,0,74,270,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.23,수,흐림,"2,697","1,617","4,314",41,1960,"1,277",396,287,38,643,"1,339","3,299",213,208,1,4,3,109,259,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.24,목,구름 조금,"3,176","1,384","4,560",99,2754,"1,948",144,662,89,"1,424","1,228","3,982",189,178,9,2,10,61,144,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.25,금,구름 조금,"4,633","1,071","5,704",55,4159,"2,034",105,"2,020",48,"2,024",955,"5,114",164,156,5,3,7,0,97,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.26,토,맑음,"11,619","5,228","16,847",641,10107,"8,854",234,"1,019",578,"1,963","4,867","14,974",898,807,19,72,63,0,308,"1,206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.27,일,맑음,"15,232","2,914","18,146","1,060",13719,"12,024",394,"1,301","1,027",0,"2,662","16,381",960,864,29,67,33,0,206,"1,166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.28,월,구름 조금,"29,557","8,948","38,505",870,26033,"22,561",622,"2,850",789,0,"8,449","34,482","2,734","2,466",54,214,81,0,438,"3,172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.29,화,맑음,"24,617","7,195","31,812",442,21865,"18,743",528,"2,594",400,0,"6,426","28,291","2,110","1,879",44,187,42,0,701,"2,811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.9.30,수,구름 많음,"4,054","1,979","6,033",94,3619,"3,044",111,464,94,61,"1,791","5,410",277,244,4,29,0,30,173,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.1,목,비,366,491,857,"2,803",268,155,2,111,8,132,468,736,3,3,0,0,8,0,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.2,금,맑음,"5,531","3,160","8,691","2,803",4464,"2,333","1,572",559,88,"2,432","2,113","6,577",392,377,2,13,68,546,"1,010","1,402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.3,토,구름 조금,"21,595","8,426","30,021","2,803",18598,"16,030",260,"2,308",197,340,"7,656","26,254","1,864","1,676",20,168,178,0,714,"2,578",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.4,일,구름 많음,"18,256","5,657","23,913","2,803",16180,"14,233",207,"1,740",155,100,"5,044","21,224","1,610","1,484",21,105,148,30,517,"2,127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.5,월,맑음,"2,806","1,616","4,422","2,803",2183,"1,872",54,257,53,281,"1,350","3,533",233,191,39,3,47,39,240,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.6,화,맑음,"3,800","2,778","6,578","2,803",2972,"1,847",618,507,66,"1,188","1,954","4,926",197,192,3,2,56,282,776,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.7,수,구름 조금,"4,189","3,004","7,193","2,803",3202,"1,829",570,803,47,"1,892","2,060","5,262",355,352,0,3,37,358,884,"1,239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.8,목,구름 많음,"8,511","5,365","13,876","2,803",6515,"2,633","2,639","1,243",32,"4,588","3,254","9,769",685,534,41,110,28,"1,041","2,067","2,752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.9,금,구름 조금,"32,495","8,758","41,253","2,803",28535,"23,611",890,"4,034",173,430,"7,895","36,430","2,901","2,505",80,316,168,0,767,"3,668",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.10,토,비,"7,616","2,570","10,186","2,803",6707,"5,588",239,880,123,0,"2,372","9,079",438,394,5,39,118,30,175,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.11,일,흐림,"4,472","1,845","6,317","2,803",3589,"3,024",167,398,81,30,"1,688","5,277",454,427,5,22,79,308,88,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.12,월,구름 조금,"2,932","1,742","4,674","2,803",2363,"1,751",249,363,78,530,"1,335","3,698",247,227,9,11,77,112,387,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.13,화,맑음,"6,816","3,180","9,996","2,803",5345,"2,260","1,587","1,498",27,"3,781","2,127","7,472",505,325,175,5,23,686,981,"1,486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.14,수,맑음,"4,825","3,496","8,321","2,803",3790,"2,084","1,236",470,57,"2,453","2,759","6,549",365,245,118,2,50,265,687,"1,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.15,목,구름 조금,"5,317","3,138","8,455","2,803",3958,"2,261","1,083",614,52,"2,097","2,188","6,146",467,441,22,4,47,292,940,"1,407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.16,금,구름 많음,"10,640","3,977","14,617","2,803",8180,"3,214","4,395",571,66,"5,556","2,763","10,943",521,468,47,6,59,151,"1,197","1,718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.17,토,맑음,"22,713","6,078","28,791","2,803",20062,"17,234",544,"2,284",179,"4,168","5,427","25,489","1,678","1,519",36,123,132,0,618,"2,296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.18,일,맑음,"21,647","5,972","27,619","2,803",19019,"16,378",574,"2,067",286,340,"5,384","24,403","2,028","1,800",39,189,244,0,532,"2,560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.19,월,구름 조금,"4,277","2,398","6,675","2,803",3435,"2,614",635,186,63,958,"1,737","5,172",357,349,1,7,53,196,636,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.20,화,구름 조금,"5,592","2,636","8,228","2,803",5047,"3,008",949,"1,090",36,"3,526","1,944","6,991",259,248,9,2,29,288,675,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.21,수,구름 조금,"4,432","2,836","7,268","2,803",3299,"1,972",815,512,77,"2,117","2,333","5,632",445,358,73,14,52,143,430,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.22,목,구름 조금,"4,529","1,989","6,518","2,803",3825,"1,967","1,462",396,33,"2,288","1,581","5,406",256,250,3,3,22,96,395,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.23,금,구름 많음,"7,608","2,510","10,118","2,803",5454,"2,513","2,638",303,75,"3,583","2,001","7,455",406,205,201,0,72,197,405,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.24,토,비,"17,037","4,623","21,660","2,803",14575,"12,510",583,"1,482",115,"1,179","3,537","18,112","1,736","1,503",76,157,97,717,998,"2,734",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.25,일,구름 조금,"26,189","9,089","35,278","2,803",22863,"19,543",678,"2,642",274,424,"8,455","31,318","2,647","2,383",63,201,227,34,574,"3,221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
