구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2017-12-22,금,구름 많음,209,595,804,3,209,186,11,12,3,1,563,772,0,0,0,0,0,0,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-23,토,흐림,912,998,"1,910",41,903,764,66,73,41,42,979,"1,882",9,7,0,2,0,1,19,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-24,일,눈/비,144,259,403,7,144,114,14,16,7,0,243,387,0,0,0,0,0,0,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-25,월,맑음,"1,502",526,"2,028",29,1497,"1,192",186,119,29,3,510,"2,007",5,3,2,0,0,0,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,화,맑음,200,572,772,24,199,177,7,15,24,0,562,761,1,1,0,0,0,0,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,수,맑음,129,359,488,9,128,111,10,7,9,0,354,482,1,1,0,0,0,0,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,목,흐림,197,581,778,15,196,173,6,17,15,0,564,760,1,1,0,0,0,0,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,금,구름 많음,345,508,853,39,337,268,30,39,39,0,503,840,8,5,0,3,0,0,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-30,토,눈,709,811,"1,520",38,709,574,46,89,38,0,802,"1,511",0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,일,맑음,"1,274",594,"1,868",50,1267,"1,064",56,147,50,0,586,"1,853",7,5,1,1,0,0,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
