구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2009-07-11,토,,"18,363","2,384","20,747",31,"11,053","8,155",445,"2,453",18,337,"2,029","13,082","4,626","3,157",182,"1,287",13,116,206,"4,832",928,661,31,236,0,32,149,"1,077","1,755","1,043",79,633,0,0,0,"1,755",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
2009-07-12,일,,390,208,598,8,238,191,13,34,8,0,197,435,64,45,3,16,0,0,6,70,11,11,0,0,0,0,5,16,77,55,7,15,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-13,월,,"1,657","1,179","2,836",0,"1,043",888,17,138,0,20,"1,043","2,086",445,358,7,80,0,0,73,518,71,61,0,10,0,0,63,134,98,82,0,16,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-14,화,,56,213,269,3,16,16,0,0,3,0,194,210,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,14,40,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-15,수,,"2,118","1,184","3,302",0,"1,314","1,088",75,151,0,40,"1,071","2,385",601,496,14,91,0,0,57,658,70,65,2,3,0,0,56,126,133,69,58,6,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-16,목,,"3,245","1,702","4,947",2,"1,919","1,489",78,352,2,160,"1,503","3,422",803,656,43,104,0,0,129,932,110,70,5,35,0,0,70,180,413,245,125,43,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-17,금,,740,640,"1,380",2,428,302,44,82,2,65,592,"1,020",170,108,37,25,0,30,18,188,7,7,0,0,0,0,30,37,135,115,17,3,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-18,토,,"1,794",862,"2,656",3,"1,019",755,108,156,3,30,805,"1,824",350,253,16,81,0,0,32,382,58,42,5,11,0,0,25,83,367,206,18,143,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-19,일,,"17,247","2,133","19,380",12,"11,037","8,573",313,"2,151",10,51,"1,864","12,901","4,301","3,243",129,929,2,0,157,"4,458",833,653,12,168,0,0,112,945,"1,076",640,68,368,0,0,0,"1,076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-20,월,,"3,576","1,278","4,854",4,"2,051","1,558",84,409,4,91,"1,119","3,170",988,704,25,259,0,91,85,"1,073",131,102,3,26,0,0,74,205,399,181,69,149,0,0,0,399,7,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0
2009-07-21,화,,"3,322","1,166","4,488",8,"2,041","1,438",173,430,7,39,"1,039","3,080",801,549,52,200,1,0,50,851,67,52,4,11,0,0,77,144,392,179,100,113,0,87,0,392,21,1,0,20,0,0,0,21,0,0,0,0,0,0,0,0
2009-07-22,수,,"4,060","1,333","5,393",19,"2,178","1,562",192,424,4,103,"1,238","3,416","1,067",768,61,238,15,0,57,"1,124",99,75,10,14,0,0,38,137,524,267,14,243,0,0,0,524,192,13,0,179,0,0,0,192,0,0,0,0,0,0,0,0
2009-07-23,목,,"3,749","1,484","5,233",7,"2,245","1,582",119,544,4,112,"1,339","3,584",997,696,38,263,3,45,125,"1,122",107,86,6,15,0,0,20,127,311,207,3,101,0,0,0,311,89,1,0,88,0,0,0,89,0,0,0,0,0,0,0,0
2009-07-24,금,,"4,615","1,216","5,831",4,"2,207","1,541",150,516,0,169,"1,083","3,290","1,103",684,106,313,4,43,74,"1,177",109,87,4,18,0,0,59,168,"1,018",289,13,716,0,0,0,"1,018",178,3,0,175,0,0,0,178,0,0,0,0,0,0,0,0
2009-07-25,토,,"17,555","2,467","20,022",27,"10,743","7,825",389,"2,529",18,440,"2,067","12,810","4,725","3,237",161,"1,327",9,232,238,"4,963",815,598,11,206,0,0,162,977,"1,069",727,24,318,0,0,0,"1,069",203,64,0,139,0,0,0,203,0,0,0,0,0,0,0,0
2009-07-26,일,,"21,810","2,466","24,276",18,"13,917","10,498",473,"2,946",7,93,"2,076","15,993","5,479","4,028",122,"1,329",2,0,248,"5,727",879,674,18,187,5,0,142,"1,021","1,535",980,80,475,4,0,0,"1,535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-27,월,,"7,524","1,431","8,955",6,"4,249","2,928",188,"1,133",2,63,"1,219","5,468","2,232","1,472",75,685,4,33,118,"2,350",271,207,9,55,0,0,93,364,699,350,40,309,0,0,0,699,73,0,0,73,0,0,1,74,0,0,0,0,0,0,0,0
2009-07-28,화,,"7,025","1,505","8,530",5,"4,188","2,834",171,"1,183",0,206,"1,264","5,452","2,070","1,320",69,681,4,0,136,"2,206",287,181,10,96,1,32,105,392,398,239,17,142,0,0,0,398,82,0,0,82,0,0,0,82,0,0,0,0,0,0,0,0
2009-07-29,수,,"9,075","1,657","10,732",11,"5,163","3,420",229,"1,514",7,207,"1,392","6,555","2,776","1,774",100,902,2,0,193,"2,969",284,187,6,91,0,0,72,356,601,339,31,231,0,0,0,601,251,5,0,246,2,0,0,251,0,0,0,0,0,0,0,0
2009-07-30,목,,"10,667","1,668","12,335",15,"6,232","4,095",332,"1,805",4,111,"1,358","7,590","3,145","1,954",113,"1,078",11,30,238,"3,383",323,209,20,94,0,0,72,395,921,529,33,359,0,0,0,921,46,0,0,46,0,0,0,46,0,0,0,0,0,0,0,0
2009-07-31,금,,"10,611","1,525","12,136",12,"5,896","3,973",286,"1,637",8,86,"1,243","7,139","3,167","2,087",125,955,4,0,185,"3,352",393,268,16,109,0,0,97,490,"1,007",620,56,331,0,0,0,"1,007",148,1,0,147,0,0,0,148,0,0,0,0,0,0,0,0
2009-08-01,토,,"20,857","2,362","23,219",30,"12,467","9,003",469,"2,995",0,0,"2,008","14,475","5,736","3,941",186,"1,609",30,0,249,"5,985",657,495,19,143,0,0,105,762,"1,852","1,218",120,514,0,0,0,"1,852",145,133,0,12,0,0,0,145,0,0,0,0,0,0,0,0
2009-08-02,일,,"22,696","2,281","24,977",100,"14,051","10,616",539,"2,896",76,380,"1,916","15,967","6,045","4,345",198,"1,502",23,0,261,"6,306",654,506,14,134,0,0,104,758,"1,942","1,315",105,522,1,0,0,"1,942",3,0,0,3,0,0,0,3,1,1,0,0,0,1,0,1
2009-08-03,월,,"17,742","1,632","19,374",15,"10,878","7,503",435,"2,940",4,35,"1,349","12,227","5,075","3,379",159,"1,537",11,0,161,"5,236",935,696,25,214,0,0,122,"1,057",849,569,50,230,0,0,0,849,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0
2009-08-04,화,,"13,244","1,633","14,877",8,"8,015","5,484",415,"2,116",5,84,"1,357","9,372","3,975","2,659",140,"1,176",3,0,178,"4,153",366,258,14,94,0,0,98,464,874,535,103,236,0,4,0,874,14,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0
2009-08-05,수,,"10,117","1,603","11,720",29,"5,804","3,974",287,"1,543",23,89,"1,405","7,209","3,179","2,133",129,917,6,0,118,"3,297",340,242,8,90,0,0,80,420,783,463,81,239,0,0,0,783,11,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0
2009-08-06,목,,"10,009","1,630","11,639",9,"5,774","3,939",331,"1,504",5,112,"1,301","7,075","3,021","2,011",140,870,2,107,232,"3,253",418,297,15,106,0,0,97,515,777,468,56,253,2,0,0,777,19,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0
2009-08-07,금,,"5,187",833,"6,020",3,"3,154","2,190",120,844,1,0,742,"3,896","1,592","1,085",46,461,0,0,68,"1,660",129,91,8,30,0,0,23,152,277,152,17,108,0,0,0,277,35,0,0,35,0,0,0,35,0,0,0,0,2,0,0,0
2009-08-08,토,,"14,576","2,440","17,016",19,"8,734","6,290",295,"2,149",9,133,"1,676","10,410","3,954","2,727",119,"1,108",8,133,651,"4,605",594,421,18,155,0,0,113,707,"1,063",707,52,304,2,0,0,"1,063",231,182,0,49,0,0,0,231,0,0,0,0,0,0,0,0
2009-08-09,일,,"15,353","2,395","17,748",90,"9,068","6,756",390,"1,922",27,527,"1,758","10,826","4,149","2,902",151,"1,096",63,0,576,"4,725",319,225,13,81,0,0,61,380,"1,816","1,183",162,471,0,0,0,"1,816",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
2009-08-10,월,,"4,572","1,013","5,585",13,"2,607","1,823",177,607,7,31,899,"3,506","1,275",838,92,345,6,31,50,"1,325",94,57,8,29,0,0,64,158,592,349,41,202,0,0,0,592,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0
2009-08-11,화,,779,498,"1,277",2,317,240,30,47,0,0,433,750,178,113,17,48,2,0,13,191,8,3,3,2,0,0,52,60,241,137,48,56,0,87,0,241,35,2,0,33,0,0,0,35,0,0,0,0,0,0,0,0
2009-08-12,수,,413,230,643,0,272,235,9,28,0,0,224,496,71,61,0,10,0,0,3,74,1,1,0,0,0,0,3,4,48,15,30,3,0,40,0,48,21,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0
2009-08-13,목,,"6,347","1,559","7,906",16,"3,725","2,503",347,875,8,135,"1,365","5,090","1,671","1,109",151,411,8,14,134,"1,805",102,79,11,12,0,0,60,162,792,470,92,230,0,4,0,792,57,0,0,57,0,0,0,57,0,0,0,0,0,0,0,0
2009-08-14,금,,"6,248","1,126","7,374",4,"3,614","2,362",297,955,2,98,984,"4,598","1,692","1,094",102,496,2,58,91,"1,783",170,103,21,46,0,0,51,221,551,338,12,201,0,0,0,551,221,14,0,207,0,0,0,221,0,0,0,0,0,0,0,0
2009-08-15,토,,"21,605","2,460","24,065",35,"12,987","9,791",472,"2,724",16,"1,701","1,715","14,702","5,079","3,488",186,"1,405",17,0,670,"5,749",382,291,12,79,0,0,75,457,"2,904","1,913",161,830,2,0,0,"2,904",252,146,0,106,0,0,0,252,1,1,0,0,0,1,0,1
2009-08-16,일,,"11,536","1,764","13,300",29,"6,694","4,860",396,"1,438",11,0,"1,420","8,114","3,029","2,143",160,726,13,0,255,"3,284",166,134,5,27,1,0,89,255,"1,647","1,055",142,450,1,0,0,"1,647",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2009-08-17,월,,"4,484","1,118","5,602",5,"2,548","1,712",224,612,1,32,991,"3,539","1,230",823,83,324,4,0,82,"1,312",132,94,4,34,0,0,45,177,560,318,56,186,0,64,0,560,14,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0
2009-08-18,화,,"4,198","1,088","5,286",0,"2,478","1,643",205,630,0,112,951,"3,429","1,021",683,98,240,0,0,54,"1,075",76,51,6,19,0,0,83,159,571,297,41,233,0,0,0,571,52,4,0,48,0,0,0,52,0,0,0,0,0,0,0,0
2009-08-19,수,,"4,280","1,269","5,549",1,"2,326","1,492",184,650,1,218,"1,171","3,497","1,167",726,94,347,0,93,63,"1,230",114,85,8,21,0,0,35,149,594,284,52,258,0,0,0,594,79,0,0,79,0,0,0,79,0,0,0,0,0,0,0,0
2009-08-20,목,,"2,156","1,177","3,333",16,"1,149",742,57,350,13,288,973,"2,122",543,290,29,224,3,198,167,710,12,11,0,1,0,0,37,49,359,146,1,212,0,0,0,359,93,0,0,93,0,0,0,93,0,0,0,0,0,0,0,0
2009-08-21,금,,"5,566","1,208","6,774",39,"3,005","2,101",143,761,37,107,"1,087","4,092","1,489",973,49,467,2,66,83,"1,572",242,103,8,131,0,0,38,280,587,282,6,299,0,0,0,587,243,0,0,243,0,0,0,243,0,0,0,0,0,0,0,0
2009-08-22,토,,"16,172","2,487","18,659",16,"9,736","6,937",422,"2,377",10,209,"1,906","11,642","4,344","2,927",192,"1,225",5,133,504,"4,848",489,318,30,141,0,52,77,566,"1,506",934,147,425,1,0,0,"1,506",97,4,0,93,0,0,0,97,0,0,0,0,0,0,0,0
2009-08-23,일,,"16,218","1,951","18,169",18,"9,937","7,570",331,"2,036",3,30,"1,532","11,469","4,213","3,130",112,971,15,0,337,"4,550",685,529,23,133,0,0,82,767,"1,383",885,37,461,0,0,0,"1,383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-24,월,,"3,731","1,107","4,838",5,"2,218","1,689",59,470,2,109,960,"3,178",973,679,33,261,3,59,74,"1,047",138,109,0,29,0,0,73,211,402,216,9,177,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-25,화,,"4,088","1,158","5,246",6,"2,443","1,711",45,687,5,213,"1,050","3,493","1,042",736,17,289,1,42,57,"1,099",96,67,2,27,0,0,51,147,507,289,6,212,0,60,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-26,수,,"2,117","1,139","3,256",3,"1,323",924,21,378,1,225,"1,072","2,395",634,467,7,160,2,53,41,675,61,49,1,11,0,0,26,87,99,81,0,18,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-27,목,,"1,111",691,"1,802",0,743,611,12,120,0,0,639,"1,382",273,218,3,52,0,0,18,291,24,24,0,0,0,0,34,58,71,48,0,23,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-28,금,,"3,624","1,123","4,747",15,"2,221","1,704",70,447,9,173,"1,020","3,241","1,012",755,12,245,6,0,41,"1,053",135,116,2,17,0,0,62,197,256,195,0,61,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-29,토,,"14,611","2,235","16,846",33,"9,250","7,220",316,"1,714",10,30,"1,807","11,057","3,732","2,888",69,775,23,0,307,"4,039",593,476,5,112,0,0,121,714,"1,036",730,64,242,0,0,0,"1,036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-30,일,,"9,763","1,573","11,336",27,"6,159","4,840",133,"1,186",3,46,"1,212","7,371","2,526","1,923",44,559,24,0,284,"2,810",443,342,7,94,0,0,77,520,635,439,18,178,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-31,월,,"3,285","1,233","4,518",4,"2,187","1,924",13,250,0,0,"1,092","3,279",890,763,8,119,0,0,48,938,128,108,1,19,4,0,93,221,80,73,0,7,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01,화,,"2,469","1,285","3,754",8,"1,577","1,364",25,188,0,71,"1,166","2,743",694,586,1,107,8,0,58,752,95,76,3,16,0,0,61,156,103,99,0,4,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-02,수,,"2,539","1,580","4,119",7,"1,537","1,289",14,234,5,124,"1,424","2,961",614,528,1,85,2,0,81,695,126,113,0,13,0,0,75,201,262,236,14,12,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-03,목,,"4,311","1,420","5,731",0,"3,346","1,210","1,983",153,0,"1,975","1,285","4,631",641,543,17,81,0,28,69,710,184,142,3,39,0,0,66,250,140,127,0,13,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-04,금,,"2,587","1,260","3,847",0,"1,485","1,303",26,156,0,58,"1,146","2,631",652,540,10,102,0,0,52,704,106,87,3,16,0,0,62,168,305,232,10,63,0,0,0,305,39,19,0,20,0,20,0,39,0,0,0,0,0,0,0,0
2009-09-05,토,,"14,684","2,180","16,864",16,"9,233","7,367",396,"1,470",9,189,"1,923","11,156","4,014","3,172",92,750,7,0,155,"4,169",657,496,23,138,0,0,102,759,780,564,30,186,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-06,일,,"19,873","2,836","22,709",25,"12,346","9,451",294,"2,601",15,0,"1,834","14,180","5,748","4,234",141,"1,373",6,0,903,"6,651",912,700,10,202,4,0,99,"1,011",867,688,13,166,0,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-07,월,,"1,225",970,"2,195",21,788,683,15,90,5,0,866,"1,654",384,314,5,65,15,0,38,422,35,23,1,11,1,0,66,101,18,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-08,화,,"2,336","1,406","3,742",6,"1,524","1,335",25,164,3,22,"1,255","2,779",595,497,11,87,0,0,58,653,153,133,0,20,3,0,93,246,64,60,0,4,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-09,수,,"2,436","1,386","3,822",1,"1,648","1,199",345,104,0,323,"1,232","2,880",546,481,8,57,0,0,50,596,132,110,0,22,1,22,104,236,66,57,0,9,0,0,0,66,44,0,0,44,0,0,0,44,0,0,0,0,0,0,0,0
2009-09-10,목,,"2,416","1,520","3,936",0,"1,544","1,376",10,158,0,118,"1,348","2,892",645,568,4,73,0,0,88,733,111,97,0,14,0,0,84,195,116,98,0,18,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-11,금,,"2,499","1,338","3,837",2,"1,505","1,317",23,165,2,43,"1,189","2,694",696,592,10,94,0,0,62,758,142,91,0,51,0,50,87,229,106,93,0,13,0,0,0,106,50,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0
2009-09-12,토,,"13,100","1,657","14,757",13,"8,267","6,309",227,"1,731",9,33,"1,432","9,699","3,578","2,540",133,905,4,0,148,"3,726",506,391,2,113,0,0,77,583,705,471,30,204,0,0,0,705,44,1,0,43,0,0,0,44,0,0,0,0,0,0,0,0
2009-09-13,일,,"24,793","2,984","27,777",56,"16,217","12,484",353,"3,380",25,83,"1,938","18,155","6,652","4,882",123,"1,647",31,40,911,"7,563","1,300","1,009",6,285,0,0,135,"1,435",624,492,7,125,0,107,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,월,,"2,299","1,349","3,648",12,"1,353","1,183",13,157,0,0,"1,153","2,506",634,523,7,104,12,0,62,696,129,110,2,17,0,0,134,263,183,59,122,2,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-15,화,,"2,599","1,441","4,040",5,"1,606","1,416",41,149,5,79,"1,242","2,848",670,570,25,75,0,0,108,778,136,125,0,11,0,0,91,227,187,107,74,6,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-16,수,,"3,544","1,585","5,129",1,"2,334","1,360",598,376,0,800,"1,403","3,737",844,526,42,276,1,201,80,924,231,76,153,2,0,153,102,333,109,78,30,1,0,0,0,109,26,1,0,25,0,23,0,26,0,0,0,0,0,0,0,0
2009-09-17,목,,"2,376","1,591","3,967",5,"1,604","1,416",27,161,0,45,"1,368","2,972",589,516,0,73,5,34,86,675,111,100,0,11,0,64,137,248,72,71,0,1,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-18,금,,"2,655","1,259","3,914",0,"1,709","1,498",20,191,0,0,"1,081","2,790",706,583,5,118,0,0,85,791,148,122,0,26,0,0,93,241,92,80,0,12,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-19,토,,"38,165","2,860","41,025",45,"31,514","9,306",550,"21,658",10,"20,013","2,146","33,660","4,919","3,815",84,"1,020",35,0,559,"5,478",934,757,26,151,0,0,155,"1,089",757,560,79,118,0,0,0,757,41,2,39,0,0,0,0,41,0,0,0,0,0,0,0,0
2009-09-20,일,,"25,287","3,038","28,325",34,"16,359","12,630",253,"3,476",21,174,"1,951","18,310","6,627","4,880",106,"1,641",12,34,905,"7,532","1,518","1,157",16,345,1,0,182,"1,700",778,614,11,153,0,0,0,778,4,2,0,2,0,0,0,4,1,1,0,0,0,1,0,1
2009-09-21,월,,423,412,835,0,236,138,1,97,0,115,390,626,148,59,0,89,0,99,11,159,6,6,0,0,0,0,11,17,33,33,0,0,0,23,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-22,화,,"2,446","1,509","3,955",4,"1,528","1,388",14,126,0,110,"1,239","2,767",723,649,9,65,2,80,128,851,146,137,0,9,2,0,142,288,49,49,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-23,수,,"2,587","1,488","4,075",11,"1,716","1,520",59,137,7,164,"1,359","3,075",629,514,37,78,4,11,46,675,137,119,0,18,0,0,83,220,105,93,12,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-24,목,,"2,718","1,393","4,111",0,"1,725","1,524",21,180,0,64,"1,233","2,958",678,578,10,90,0,35,49,727,130,107,4,19,0,0,111,241,185,174,0,11,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-25,금,,"4,937","1,271","6,208",2,"3,629","3,338",22,269,0,"1,926","1,094","4,723",773,624,8,141,2,0,81,854,222,188,0,34,0,0,96,318,297,260,10,27,0,0,0,297,16,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0
2009-09-26,토,,"23,208","3,591","26,799",17,"14,855","11,027",227,"3,601",2,189,"2,280","17,135","6,318","4,410",114,"1,794",14,74,"1,135","7,453","1,335",998,16,321,1,0,176,"1,511",659,451,11,197,0,0,0,659,41,0,0,41,0,0,0,41,0,0,0,0,0,0,0,0
2009-09-27,일,,"7,905","1,324","9,229",22,"5,155","3,915",102,"1,138",19,1,"1,166","6,321","2,180","1,552",43,585,3,0,77,"2,257",438,350,6,82,0,0,81,519,126,111,0,15,0,0,0,126,6,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0
2009-09-28,월,,"1,684",967,"2,651",0,"1,074",965,10,99,0,0,854,"1,928",435,380,0,55,0,0,19,454,112,98,0,14,0,0,94,206,63,56,0,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-29,화,,"2,021","1,151","3,172",7,"1,276","1,117",26,133,0,0,"1,011","2,287",522,435,6,81,7,0,21,543,105,88,0,17,0,0,119,224,46,46,0,0,0,0,0,46,72,0,0,72,0,72,0,72,0,0,0,0,0,0,0,0
2009-09-30,수,,"2,488","1,030","3,518",0,"1,490","1,163",95,232,0,101,965,"2,455",715,508,38,169,0,48,18,733,177,148,13,16,0,0,47,224,106,65,31,10,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-01,목,,"7,759","1,162","8,921",10,"4,955","2,989","1,218",748,7,"1,014","1,014","5,969","1,780","1,285",79,416,3,0,53,"1,833",912,708,29,175,0,0,95,"1,007",112,84,2,26,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-02,금,,"20,095","2,144","22,239",201,"11,810","8,850",343,"2,617",57,0,"1,424","13,234","5,304","3,820",121,"1,363",144,0,606,"5,910","2,498","1,961",41,496,0,0,114,"2,612",483,318,23,142,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-03,토,,"27,792","3,610","31,402",247,"17,402","13,183",708,"3,511",166,30,"2,084","19,486","6,260","4,590",208,"1,462",81,0,"1,289","7,549","3,572","2,841",119,612,0,0,237,"3,809",554,411,22,121,0,0,0,554,4,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0
2009-10-04,일,,"29,214","3,704","32,918",134,"17,611","13,484",535,"3,592",43,0,"2,262","19,873","6,674","4,903",178,"1,593",91,0,"1,132","7,806","4,534","3,623",79,832,0,0,310,"4,844",383,264,17,102,0,0,0,383,12,6,0,6,0,0,0,12,0,0,0,0,0,0,0,0
2009-10-05,월,,"22,613","2,891","25,504",13,"13,033","9,070",561,"3,402",6,30,"1,658","14,691","5,483","3,571",211,"1,701",2,30,978,"6,461","3,608","2,666",65,877,5,0,255,"3,863",486,252,175,59,0,0,0,486,3,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0
2009-10-06,화,,"4,238","1,899","6,137",4,"2,427","2,015",159,253,2,199,"1,521","3,948",975,804,5,166,0,30,105,"1,080",732,630,0,102,2,0,273,"1,005",69,65,4,0,0,0,0,69,35,0,0,35,0,35,0,35,0,0,0,0,0,0,0,0
2009-10-07,수,,"4,785","1,781","6,566",2,"3,050","1,499","1,351",200,0,"1,459","1,385","4,435",620,539,4,77,0,0,84,704,611,557,0,54,2,0,312,923,435,60,375,0,0,16,0,435,69,0,69,0,0,63,0,69,0,0,0,0,0,0,0,0
2009-10-08,목,,"3,388","1,836","5,224",23,"1,898","1,436",33,429,14,375,"1,364","3,262",870,570,13,287,9,260,156,"1,026",496,440,6,50,0,0,316,812,124,124,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-09,금,,"7,488","1,963","9,451",19,"4,835","1,949","2,533",353,13,"2,912","1,605","6,440","1,291",812,270,209,6,254,79,"1,370",784,677,9,98,0,0,279,"1,063",327,263,53,11,0,0,0,327,249,10,130,109,0,189,0,249,2,2,0,0,0,1,0,2
2009-10-10,토,,"32,979","4,518","37,497",21,"19,339","14,029",573,"4,737",10,514,"2,461","21,800","7,151","4,821",166,"2,164",11,64,"1,372","8,523","5,787","4,338",61,"1,388",0,39,685,"6,472",624,362,55,207,0,0,0,624,76,18,2,56,0,32,0,76,2,2,0,0,0,2,0,2
2009-10-11,일,,"38,802","4,538","43,340",28,"22,656","16,981",448,"5,227",15,151,"2,424","25,080","7,592","5,410",163,"2,019",13,21,"1,505","9,097","8,005","6,222",76,"1,707",0,64,609,"8,614",544,426,39,79,0,0,0,544,3,2,0,1,0,0,0,3,2,2,0,0,0,1,0,2
2009-10-12,월,,"5,049","2,098","7,147",36,"3,284","1,791","1,259",234,19,"1,247","1,443","4,727",898,730,19,149,17,42,137,"1,035",823,759,7,57,0,0,518,"1,341",44,43,0,1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-13,화,,"3,741","2,059","5,800",3,"2,306","1,961",76,269,3,"1,102","1,369","3,675",720,431,53,236,0,260,160,880,606,550,1,55,0,34,530,"1,136",94,94,0,0,0,0,0,94,15,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0
2009-10-14,수,,"3,422","1,922","5,344",0,"1,826","1,619",26,181,0,136,"1,409","3,235",721,590,10,121,0,30,84,805,677,617,0,60,0,0,429,"1,106",198,198,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-15,목,,"8,433","2,405","10,838",28,"4,481","2,254","1,850",377,24,"2,038","1,666","6,147","1,285",932,151,202,4,292,182,"1,467","1,870",925,822,123,0,815,557,"2,427",552,115,385,52,0,0,0,552,243,0,181,62,0,140,0,243,2,2,0,0,0,0,0,2
2009-10-16,금,,"7,454","1,797","9,251",2,"5,206","1,684","3,001",521,0,"3,332","1,247","6,453",946,617,73,256,2,146,115,"1,061",793,626,9,158,0,71,435,"1,228",508,171,324,13,0,0,0,508,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2009-10-17,토,,"15,066","2,265","17,331",41,"8,822","6,358","1,142","1,322",23,"1,026","1,662","10,484","3,265","2,481",101,683,16,24,156,"3,421","2,681","2,293",27,361,2,83,447,"3,128",297,236,10,51,0,0,0,297,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
