구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2014-06-03,화,비,"1,430",905,"2,335",16,852,181,651,20,9,621,571,"1,423",0,0,0,0,0,0,75,75,179,173,6,0,7,0,219,398,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-04,수,구름 많음,"22,375","10,666","33,041",276,"15,979","13,284",707,"1,988",188,182,"4,708","20,687",0,0,0,0,0,0,"4,345","4,345","5,123","4,509",157,457,88,0,"1,479","6,602",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-05,목,흐림,"10,059","7,846","17,905",180,"7,113","5,084","1,099",930,144,999,"2,567","9,680",0,0,0,0,0,0,"3,698","3,698","2,137","1,852",115,170,36,432,"1,519","3,656",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,금,구름 조금,"35,998","12,135","48,133",366,"26,534","21,639","1,135","3,760",280,129,"5,623","32,157",0,0,0,0,0,0,"4,548","4,548","7,732","6,682",287,763,86,0,"1,809","9,541",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-07,토,구름 많음,"25,863","11,154","37,017",401,"18,920","15,832",658,"2,430",278,31,"4,572","23,492",0,0,0,0,0,0,"4,639","4,639","5,822","5,140",164,518,123,0,"1,793","7,615",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-08,일,구름 많음,"18,703","9,024","27,727",426,"13,421","11,554",413,"1,454",295,431,"3,911","17,332",0,0,0,0,0,0,"3,886","3,886","4,229","3,775",170,284,131,63,"1,142","5,371",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-09,월,구름 많음,"2,642","3,023","5,665",108,"1,564","1,475",30,59,67,97,"1,339","2,903",0,0,0,0,0,0,833,833,773,741,7,25,41,197,833,"1,606",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-10,화,구름 많음,"2,080","3,284","5,364",84,997,936,21,40,65,277,"1,620","2,617",0,0,0,0,0,0,662,662,605,588,6,11,19,502,975,"1,580",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,수,비,"1,733","3,391","5,124",45,985,912,2,71,24,650,"1,683","2,668",0,0,0,0,0,0,699,699,455,423,9,23,21,271,979,"1,434",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,목,구름 많음,"3,350","3,697","7,047",73,"1,678","1,262",304,112,44,870,"1,704","3,382",0,0,0,0,0,0,610,610,858,787,8,63,29,732,"1,352","2,210",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,금,비,"4,339","4,324","8,663",89,"2,212","1,373",691,148,47,"1,389","1,995","4,207",0,0,0,0,0,0,"1,148","1,148",811,764,12,35,42,413,"1,108","1,919",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-14,토,구름 조금,"17,203","8,659","25,862",282,"11,932","10,423",385,"1,124",192,503,"4,038","15,970",0,0,0,0,0,0,"3,444","3,444","3,927","3,524",168,235,90,0,"1,122","5,049",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-15,일,맑음,"17,648","7,967","25,615",488,"12,380","10,789",431,"1,160",304,197,"3,802","16,182",0,0,0,0,0,0,"3,147","3,147","4,071","3,616",199,256,180,70,926,"4,997",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-16,월,구름 많음,"3,294","1,855","5,149",158,"2,240","1,912",37,291,110,563,"1,303","3,543",0,0,0,0,0,0,0,0,799,766,21,12,48,0,489,"1,288",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17,화,구름 많음,"2,542","2,260","4,802",140,"1,562","1,485",21,56,96,90,"1,416","2,978",0,0,0,0,0,0,0,0,742,715,15,12,44,362,757,"1,499",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-18,수,구름 많음,"2,458","2,089","4,547",127,"1,335","1,229",24,82,85,338,"1,543","2,878",0,0,0,0,0,0,0,0,781,746,9,26,42,188,503,"1,284",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19,목,구름 많음,"3,449","2,756","6,205",116,"1,769","1,617",56,96,87,349,"1,785","3,554",0,0,0,0,0,0,0,0,961,858,46,57,29,462,907,"1,868",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,금,구름 많음,"4,236","2,452","6,688",80,"2,215","1,972",89,154,58,345,"1,452","3,667",0,0,0,0,0,0,0,0,"1,082",908,57,117,22,679,987,"2,069",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-21,토,흐림,"11,986","4,227","16,213",298,"8,616","7,544",223,849,176,374,"3,204","11,820",0,0,0,0,0,0,0,0,"2,519","2,302",61,156,122,0,962,"3,481",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-22,일,흐림,"14,160","3,984","18,144",309,"10,512","9,151",242,"1,119",194,95,"3,166","13,678",0,0,0,0,0,0,0,0,"2,796","2,518",109,169,115,0,668,"3,464",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-23,월,구름 많음,"1,403","1,348","2,751",40,849,790,17,42,33,53,959,"1,808",0,0,0,0,0,0,0,0,365,353,9,3,7,73,346,711,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-24,화,구름 많음,"3,129","2,291","5,420",122,"1,918","1,815",54,49,72,629,"1,735","3,653",0,0,0,0,0,0,0,0,966,940,11,15,50,165,516,"1,482",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,수,구름 조금,"3,717","1,886","5,603",126,"2,302","2,036",37,229,55,360,"1,408","3,710",0,0,0,0,0,0,0,0,"1,061","1,019",4,38,71,119,410,"1,471",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-26,목,구름 많음,"3,595","1,661","5,256",104,"2,050","1,917",66,67,77,86,"1,285","3,335",0,0,0,0,0,0,0,0,998,972,11,15,27,30,300,"1,298",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,금,구름 많음,"3,552","1,606","5,158",93,"1,856","1,679",28,149,69,97,"1,238","3,094",0,0,0,0,0,0,0,0,902,863,14,25,24,33,289,"1,191",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-28,토,비,"12,206","3,678","15,884",325,"8,767","7,792",141,834,247,679,"3,093","11,860",0,0,0,0,0,0,0,0,"2,324","2,075",47,202,78,108,533,"2,857",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-29,일,구름 많음,"16,048","4,509","20,557",444,"11,983","10,687",191,"1,105",343,38,"3,627","15,610",0,0,0,0,0,0,0,0,"2,907","2,691",72,144,101,30,756,"3,663",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,월,구름 많음,"2,191","1,430","3,621",90,"1,772","1,678",38,56,85,31,"1,192","2,964",0,0,0,0,0,0,0,0,187,181,3,3,5,0,202,389,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01,화,구름 조금,"1,922","1,355","3,277",96,"1,562","1,486",31,45,73,147,"1,162","2,724",167,157,8,2,23,45,171,338,193,190,0,3,0,0,22,215,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-02,수,구름 많음,"1,607","1,382","2,989",58,"1,245","1,129",62,54,51,136,"1,240","2,485",74,71,0,3,7,0,114,188,288,282,1,5,0,74,28,316,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03,목,비,551,964,"1,515",32,420,385,17,18,30,0,832,"1,252",16,15,0,1,2,0,76,92,115,111,0,4,0,36,56,171,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-04,금,구름 많음,"2,498","1,394","3,892",139,"1,677","1,523",74,80,121,61,"1,208","2,885",90,85,2,3,18,0,149,239,588,448,10,130,0,159,37,625,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-05,토,구름 조금,"10,637","3,522","14,159",197,"8,115","7,003",216,896,163,61,"3,035","11,150","1,418","1,078",31,309,34,711,437,"1,855","1,061",719,75,267,0,0,50,"1,111",,,,,,,,,,,,,,,,,,,,,,,,
2014-07-06,일,흐림,"11,128","3,373","14,501",384,"9,471","8,279",210,982,358,93,"2,861","12,332",683,615,1,67,26,0,332,"1,015",967,732,28,207,0,40,180,"1,147",,,,,,,,,,,,,,,,,,,,,,,,
2014-07-07,월,구름 조금,"5,520","1,227","6,747",100,"5,260","3,300",60,"1,900",97,"3,884","1,042","6,302",58,55,2,1,3,0,113,171,202,189,1,12,0,34,72,274,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-08,화,구름 많음,"1,656","1,095","2,751",102,"1,365",846,485,34,97,428,959,"2,324",68,64,2,2,5,0,99,167,214,159,52,3,0,88,37,251,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-09,수,흐림,937,936,"1,873",42,636,577,34,25,42,0,805,"1,441",29,23,1,5,0,40,100,129,240,164,72,4,0,28,31,271,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-10,목,구름 조금,"1,817","1,156","2,973",137,"1,189",994,51,144,128,206,"1,034","2,223",50,45,2,3,9,0,71,121,479,229,219,31,0,50,51,530,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,금,구름 조금,"1,724","1,072","2,796",107,"1,024",806,163,55,102,154,966,"1,990",39,36,0,3,5,0,55,94,530,274,129,127,0,65,51,581,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-12,토,구름 많음,"8,311","3,173","11,484",229,"6,576","5,583",324,669,218,103,"2,797","9,373",442,377,19,46,11,0,286,728,"1,284",903,103,278,0,0,90,"1,374",,,,,,,,,,,,,,,,,,,,,,,,
2014-07-13,일,흐림,"9,304","3,152","12,456",320,"7,640","6,541",275,824,276,133,"2,712","10,352",546,479,5,62,44,0,342,888,"1,108",874,61,173,0,0,98,"1,206",,,,,,,,,,,,,,,,,,,,,,,,
2014-07-14,월,구름 많음,"1,578","1,043","2,621",75,"1,232","1,124",37,71,75,0,927,"2,159",48,44,1,3,0,0,87,135,298,240,51,7,0,26,29,327,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-15,화,구름 많음,"2,655","1,350","4,005",128,"2,069","1,095",852,122,126,924,"1,208","3,277",77,72,1,4,2,0,97,174,455,178,272,5,0,0,45,500,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-16,수,구름 조금,"2,614","1,298","3,912",143,"1,790","1,202",501,87,139,398,"1,110","2,900",80,56,0,24,4,0,111,191,590,315,265,10,0,102,77,667,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-17,목,구름 많음,"1,452","1,135","2,587",82,"1,089",967,64,58,72,0,"1,009","2,098",49,47,1,1,10,0,73,122,274,221,35,18,0,24,51,325,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,금,비,"2,596",674,"3,270",91,"1,995",863,"1,054",78,90,"1,053",618,"2,613",19,19,0,0,1,0,38,57,513,251,148,114,0,0,18,531,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-19,토,흐림,"6,442","2,599","9,041",216,"5,298","4,531",218,549,193,66,"2,296","7,594",296,260,13,23,23,0,184,480,827,622,40,165,0,0,119,946,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-20,일,구름 많음,"7,654","2,532","10,186",332,"6,287","5,376",284,627,304,105,"2,152","8,439",285,259,2,24,28,0,222,507,"1,073",805,76,192,0,0,158,"1,231",,,,,,,,,,,,,,,,,,,,,,,,
2014-07-21,월,구름 많음,"2,690","1,084","3,774",142,"2,100","1,608",82,410,136,889,946,"3,046",48,46,2,0,6,0,80,128,542,364,123,55,0,158,58,600,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-22,화,구름 많음,"1,698","1,404","3,102",97,967,831,68,68,86,148,"1,211","2,178",51,48,0,3,11,0,86,137,680,316,343,21,0,231,107,787,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-23,수,비,776,521,"1,297",56,597,474,38,85,56,54,496,"1,093",2,0,2,0,0,0,15,17,143,99,25,19,0,10,10,153,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-24,목,비,663,672,"1,335",29,446,371,31,44,29,0,617,"1,063",9,9,0,0,0,0,15,24,208,112,73,23,0,10,40,248,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-25,금,비,"1,184",771,"1,955",70,939,773,84,82,66,81,692,"1,631",38,34,2,2,4,0,41,79,207,138,18,51,0,0,38,245,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-26,토,흐림,"5,343","2,205","7,548",134,"4,256","3,592",143,521,132,0,"1,985","6,241",155,135,3,17,2,0,164,319,728,523,27,178,0,0,56,784,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-27,일,구름 조금,"10,751","3,531","14,282",425,"9,165","7,774",378,"1,013",390,30,"3,075","12,240",463,418,13,32,35,0,324,787,"1,102",810,66,226,0,0,132,"1,234",,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28,월,구름 조금,"4,675","1,843","6,518",138,"3,782","2,964",252,566,138,112,"1,688","5,470",82,72,4,6,0,0,103,185,761,486,57,218,0,20,52,813,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-29,화,비,"4,932","2,143","7,075",173,"4,004","3,162",261,581,163,90,"1,949","5,953",198,156,5,37,10,0,139,337,633,442,28,163,0,74,55,688,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,수,구름 많음,"4,116","1,829","5,945",147,"3,387","2,665",188,534,134,0,"1,653","5,040",93,70,10,13,13,0,82,175,599,433,30,136,0,74,94,693,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,목,구름 많음,"6,194","1,727","7,921",254,"5,229","3,757",206,"1,266",240,"1,802","1,502","6,731",133,105,7,21,14,0,119,252,766,526,60,180,0,74,106,872,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,금,구름 많음,"4,985","1,640","6,625",311,"3,874","3,089",231,554,305,0,"1,405","5,279",89,84,3,2,6,0,111,200,837,574,92,171,0,0,124,961,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-02,토,흐림,"7,479","2,111","9,590",756,"5,745","4,793",277,675,719,0,"1,903","7,648",182,159,8,15,37,0,121,303,"1,311",972,91,248,0,0,87,"1,398",,,,,,,,,,,,,,,,,,,,,,,,
2014-08-03,일,비,"4,455","1,705","6,160",455,"3,925","3,269",135,521,442,0,"1,547","5,472",112,94,2,16,13,0,88,200,418,341,22,55,0,0,70,488,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,월,비,"3,320","1,147","4,467",214,"2,788","2,244",144,400,209,0,"1,045","3,833",80,71,1,8,5,0,79,159,452,300,63,89,0,0,23,475,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-05,화,구름 많음,"5,343","2,076","7,419",377,"4,484","3,504",352,628,368,173,"1,879","6,363",153,130,5,18,9,0,101,254,689,480,46,163,0,0,96,785,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,수,비,"3,260","1,486","4,746",144,"2,727","2,161",197,369,140,0,"1,312","4,039",26,24,1,1,4,0,64,90,478,354,18,106,0,0,110,588,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,목,비,"3,907","1,647","5,554",134,"3,341","2,669",175,497,132,48,"1,506","4,847",41,36,3,2,2,0,54,95,503,326,69,108,0,10,87,590,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,금,구름 조금,"5,738","2,073","7,811",228,"4,789","3,825",343,621,221,30,"1,935","6,724",116,89,10,17,7,0,116,232,669,406,60,203,0,0,22,691,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-09,토,구름 많음,"12,561","3,636","16,197",240,"11,115","9,429",423,"1,263",223,30,"3,295","14,410",118,103,6,9,17,0,142,260,"1,070",782,60,228,0,0,199,"1,269",,,,,,,,,,,,,,,,,,,,,,,,
2014-08-10,일,구름 많음,"11,118","3,624","14,742",359,"9,952","8,465",368,"1,119",335,634,"3,238","13,190",224,209,2,13,22,0,230,454,932,675,64,193,2,0,156,"1,088",,,,,,,,,,,,,,,,,,,,,,,,
2014-08-11,월,구름 조금,"4,137","1,662","5,799",102,"3,431","2,666",209,556,100,20,"1,516","4,947",53,45,2,6,2,0,89,142,621,417,39,165,0,16,57,678,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12,화,구름 많음,"4,062","1,718","5,780",100,"3,419","2,602",293,524,87,30,"1,558","4,977",37,35,0,2,13,0,75,112,585,383,56,146,0,22,85,670,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,수,흐림,"6,327","1,547","7,874",99,"3,717","2,693",286,738,94,"1,242","1,378","5,095","1,955",33,7,"1,915",5,"1,912",72,"2,027",608,408,49,151,0,10,97,705,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,목,흐림,"31,865","1,373","33,238",66,"29,225","1,586","27,256",383,63,"27,047","1,198","30,423","1,767",62,7,"1,698",3,"1,689",88,"1,855",715,365,151,199,0,100,87,802,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,금,구름 많음,"24,366","6,099","30,465",410,"21,949","18,259",634,"3,056",371,43,"5,577","27,526",837,733,27,77,39,0,451,"1,288","1,416","1,008",138,270,0,0,71,"1,487",,,,,,,,,,,,,,,,,,,,,,,,
2014-08-16,토,구름 조금,"18,737","4,996","23,733",361,"17,007","14,129",600,"2,278",336,72,"4,682","21,689",397,345,18,34,25,0,259,656,"1,095",811,44,240,0,0,55,"1,150",,,,,,,,,,,,,,,,,,,,,,,,
2014-08-17,일,흐림,"3,289","1,465","4,754",157,"2,593","2,097",142,354,154,43,"1,327","3,920",30,30,0,0,3,0,75,105,666,502,35,129,0,0,63,729,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-18,월,비,"1,277",849,"2,126",29,"1,131",913,26,192,27,0,789,"1,920",7,7,0,0,2,0,49,56,110,81,1,28,0,10,11,121,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-19,화,비,"1,600",988,"2,588",69,"1,182",958,35,189,69,0,928,"2,110",6,6,0,0,0,0,35,41,364,256,0,108,0,10,25,389,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20,수,흐림,"3,458","1,606","5,064",138,"2,919","2,403",65,451,132,0,"1,495","4,414",59,55,0,4,6,0,88,147,447,317,0,130,0,0,23,470,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-21,목,비,538,219,757,2,239,187,9,43,2,0,199,438,2,2,0,0,0,0,19,21,280,235,0,45,0,203,1,281,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,금,비,"6,743","1,707","8,450",84,"6,160","4,215",44,"1,901",71,"3,238","1,543","7,703",31,27,3,1,13,0,65,96,427,297,40,90,0,0,99,526,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-23,토,구름 많음,"14,983","4,780","19,763",191,"13,350","11,399",350,"1,601",191,96,"4,399","17,749",224,202,1,21,0,0,247,471,"1,189",891,67,231,0,40,134,"1,323",,,,,,,,,,,,,,,,,,,,,,,,
2014-08-24,일,구름 많음,"14,235","4,354","18,589",175,"12,814","11,088",313,"1,413",172,80,"3,943","16,757",351,328,2,21,0,0,302,653,"1,062",814,49,199,3,0,109,"1,171",,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,월,비,"1,750",958,"2,708",78,"1,435","1,233",16,186,76,0,874,"2,309",13,13,0,0,2,0,64,77,302,232,3,67,0,70,20,322,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-26,화,구름 많음,"2,403","1,585","3,988",84,"2,081","1,824",25,232,74,181,"1,400","3,481",81,73,0,8,10,0,111,192,241,196,1,44,0,0,74,315,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27,수,구름 많음,"2,694","1,878","4,572",117,"2,341","2,112",38,191,109,181,"1,663","4,004",80,77,2,1,8,69,177,257,251,162,2,87,0,0,38,289,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-28,목,구름 조금,"2,222","1,528","3,750",81,"1,936","1,828",29,79,77,0,"1,329","3,265",68,68,0,0,4,46,151,219,218,210,0,8,0,12,48,266,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,금,구름 조금,"12,484","1,555","14,039",42,"11,919","11,793",50,76,36,"10,133","1,264","13,183",72,71,1,0,6,0,97,169,450,321,65,64,0,134,194,644,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-30,토,맑음,"13,856","4,808","18,664",258,"12,185","10,429",293,"1,463",230,257,"4,241","16,426",695,604,20,71,25,0,413,"1,108",954,706,52,196,3,0,154,"1,108",,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,일,구름 조금,"15,050","4,300","19,350",193,"13,531","11,594",329,"1,608",185,144,"3,845","17,376",786,697,23,66,8,0,359,"1,145",724,559,20,145,0,0,96,820,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01,월,구름 많음,"2,020","1,309","3,329",196,"1,777","1,612",23,142,182,0,"1,174","2,951",106,97,1,8,14,0,103,209,137,127,0,10,0,0,32,169,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-02,화,구름 많음,"2,232","1,370","3,602",71,"2,005","1,110",863,32,66,850,"1,210","3,215",78,72,3,3,5,56,144,222,149,148,0,1,0,81,16,165,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,수,비,347,439,786,8,109,66,41,2,7,34,412,521,3,3,0,0,1,0,19,22,235,29,206,0,0,186,8,243,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,목,구름 조금,"1,522","1,288","2,810",76,"1,247","1,112",22,113,67,82,"1,203","2,450",87,82,2,3,9,0,69,156,124,35,0,89,0,87,16,140,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,금,맑음,"4,776","1,177","5,953",76,"4,357","2,384","1,125",848,73,"2,892","1,081","5,438",64,63,0,1,3,0,71,135,355,230,3,122,0,63,25,380,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-06,토,구름 많음,"10,624","3,519","14,143",284,"9,340","8,098",247,995,276,60,"3,234","12,574",544,498,5,41,8,0,187,731,732,531,52,149,0,30,98,830,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-07,일,구름 조금,"10,102","2,761","12,863",897,"9,111","7,889",257,965,861,65,"2,476","11,587",384,337,4,43,14,0,201,585,607,445,60,102,22,0,84,691,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-08,월,구름 조금,"14,802","3,365","18,167","1,355","13,342","11,496",541,"1,305","1,277",0,"2,994","16,336",756,676,20,60,78,0,241,997,704,529,56,119,0,0,130,834,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-09,화,구름 많음,"25,810","7,095","32,905",877,"22,989","19,346",749,"2,894",796,39,"6,375","29,364","1,869","1,599",46,224,81,0,623,"2,492",948,700,56,192,0,0,97,"1,045",,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,수,맑음,"19,723","6,699","26,422",309,"17,829","15,050",585,"2,194",282,0,"5,919","23,748","1,284","1,131",30,123,27,0,661,"1,945",610,502,23,85,0,0,119,729,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-11,목,맑음,"2,488","1,754","4,242",39,"2,292","1,922",262,108,33,297,"1,589","3,881",141,135,0,6,6,0,153,294,55,50,0,5,0,0,12,67,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,금,구름 많음,"4,369","2,040","6,409",52,"3,762","1,937","1,587",238,45,"1,898","1,773","5,535",139,132,4,3,7,33,221,360,359,155,47,157,0,140,46,405,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-13,토,구름 조금,"17,316","5,531","22,847",120,"15,418","13,509",257,"1,652",106,"1,130","4,854","20,272","1,070",946,15,109,14,0,624,"1,694",767,601,47,119,0,0,53,820,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-14,일,구름 조금,"20,194","6,325","26,519",227,"17,863","15,481",347,"2,035",192,62,"5,546","23,409","1,556","1,360",32,164,35,0,596,"2,152",766,620,17,129,0,0,183,949,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-15,월,흐림,"2,204","1,561","3,765",90,"1,608","1,478",73,57,84,70,"1,322","2,930",156,129,0,27,6,109,229,385,416,233,181,2,0,380,10,426,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-16,화,구름 조금,"2,255","2,252","4,507",29,"1,897","1,708",141,48,27,199,"1,847","3,744",239,220,0,19,2,115,356,595,119,118,0,1,0,60,49,168,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-17,수,흐림,"2,597","2,557","5,154",50,"2,153","1,609",350,194,47,575,"2,054","4,207",210,207,0,3,3,252,463,673,234,88,18,128,0,107,40,274,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-18,목,구름 많음,"3,525","2,707","6,232",43,"2,958","1,846","1,049",63,41,"1,314","2,156","5,114",266,248,2,16,2,75,532,798,292,139,104,49,0,46,19,311,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-19,금,맑음,"4,501","3,398","7,899",89,"2,832","2,167",539,126,83,961,"2,370","5,202",426,386,28,12,6,535,947,"1,373","1,180",271,169,740,0,880,81,"1,261",,,,,,,,,,,,,,,,,,,,,,,,
2014-09-20,토,맑음,"30,594","6,750","37,344",217,"27,956","19,907",331,"7,718",183,"11,710","6,049","34,005","1,617","1,431",23,163,31,0,555,"2,172",946,747,15,184,3,0,146,"1,092",,,,,,,,,,,,,,,,,,,,,,,,
2014-09-21,일,구름 많음,"19,763","6,132","25,895",207,"17,217","14,700",289,"2,228",183,187,"5,378","22,595","1,851","1,631",24,196,24,0,584,"2,435",687,557,13,117,0,0,170,857,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-22,월,맑음,"6,204","1,925","8,129",53,"5,488","5,136",11,341,50,"3,402","1,576","7,064",292,286,0,6,3,0,307,599,305,168,137,0,0,174,35,340,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-23,화,맑음,"2,918","2,616","5,534",118,"2,302","1,919",49,334,108,387,"1,834","4,136",380,341,0,39,10,291,749,"1,129",123,77,0,46,0,46,33,156,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-24,수,비,768,739,"1,507",14,543,378,0,165,12,207,678,"1,221",49,49,0,0,2,0,50,99,41,41,0,0,0,0,11,52,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,목,구름 조금,"4,133","3,931","8,064",106,"2,756","2,246",162,348,96,"1,464","2,998","5,754",482,478,3,1,10,360,914,"1,396",383,175,41,167,0,44,19,402,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,금,구름 많음,"5,677","3,683","9,360",61,"3,977","2,761",603,613,54,"1,699","2,641","6,618",655,521,5,129,7,273,892,"1,547",656,111,155,390,0,378,149,805,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-27,토,구름 많음,"18,235","6,215","24,450",234,"15,302","13,163",232,"1,907",217,469,"5,298","20,600","2,108","1,868",33,207,17,127,884,"2,992",753,615,9,129,0,0,33,786,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-28,일,구름 많음,"20,179","6,230","26,409",228,"16,956","14,538",244,"2,174",208,209,"5,183","22,139","2,485","2,218",25,242,20,0,908,"3,393",730,633,15,82,0,73,139,869,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,월,비,"2,328",817,"3,145",16,"2,015","1,187",149,679,15,"1,846",620,"2,635",54,54,0,0,1,88,172,226,111,84,26,1,0,16,25,136,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,화,구름 조금,"3,819","2,614","6,433",87,"2,947","1,907",492,548,76,"1,100","1,731","4,678",491,474,1,16,11,266,819,"1,310",140,66,0,74,0,48,64,204,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-01,수,구름 조금,"4,947","3,455","8,402",74,"3,630","2,380",467,783,73,"1,821","2,426","6,056",523,496,5,22,1,411,"1,003","1,526",551,140,118,293,0,371,26,577,,,,,,,,,,,,,,,,,,,,,,,,
