구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2018-5-20,일,구름 많음,"23,579","6,870","30,449",341,20136,"16,762",506,"2,868",239,162,"4,920","25,056","3,443","3,076",49,318,102,216,"1,950","5,393",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-21,월,구름 조금,"13,403","5,895","19,298",65,11412,"8,758",588,"2,066",52,458,"4,404","15,816","1,991","1,706",89,196,13,277,"1,491","3,482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-22,화,흐림,"21,239","7,256","28,495",92,17518,"14,132",518,"2,868",78,622,"5,795","23,313","3,721","3,268",82,371,14,30,"1,461","5,182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-23,수,맑음,"2,802","3,500","6,302",59,2007,"1,655",95,257,33,834,"1,801","3,808",795,791,2,2,26,583,"1,699","2,494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-24,목,맑음,"2,706","3,681","6,387",123,1760,"1,294",414,52,96,"1,034","1,925","3,685",946,930,12,4,27,336,"1,756","2,702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-25,금,구름 많음,"5,120","3,337","8,457",92,3831,"1,662","1,883",286,46,"2,272","1,384","5,215","1,289","1,231",40,18,46,404,"1,953","3,242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-26,토,맑음,"20,847","6,858","27,705",201,13225,"11,363",399,"1,463",179,"1,595","4,217","17,442","7,622","7,026",183,413,22,69,"2,641","10,263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-27,일,구름 많음,"24,339","7,905","32,244",373,14073,"12,003",345,"1,725",114,255,"3,542","17,615","10,266","9,524",210,532,259,69,"4,363","14,629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-28,월,구름 조금,"23,912","3,293","27,205",180,21484,"9,560","10,341","1,583",64,"10,487","1,375","22,859","2,428","2,379",28,21,116,246,"1,918","4,346",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-29,화,구름 많음,"3,637","5,104","8,741",33,1583,"1,456",12,115,29,792,"2,190","3,773","2,054","2,034",6,14,4,898,"2,914","4,968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-30,수,구름 많음,"4,129","3,174","7,303",79,1790,"1,633",116,41,22,365,"1,303","3,093","2,339","2,306",18,15,57,377,"1,871","4,210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-5-31,목,맑음,"5,134","21,142","26,276",117,2386,"1,900",418,68,45,992,"1,973","4,359","2,748","2,662",50,36,72,617,"2,962","5,710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-1,금,맑음,"6,257","3,712","9,969",106,3690,"1,773","1,830",87,43,"2,212","1,601","5,291","2,567","2,273",167,127,63,906,"2,111","4,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-2,토,맑음,"20,225","6,116","26,341",208,11428,"9,919",229,"1,280",110,398,"3,374","14,802","8,797","8,171",139,487,98,33,"2,742","11,539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-3,일,맑음,"20,260","5,548","25,808",202,11348,"9,878",224,"1,246",101,60,"3,251","14,599","8,912","8,214",160,538,101,33,"2,297","11,209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-4,월,구름 많음,"3,232","2,690","5,922",138,1536,"1,417",29,90,39,39,"1,078","2,614","1,696","1,662",15,19,99,244,"1,612","3,308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-5,화,구름 조금,"4,678","4,349","9,027",111,2843,"1,417","1,262",164,37,"1,783","1,762","4,605","1,835","1,792",14,29,74,"1,019","2,587","4,422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-6,수,맑음,"22,109","7,835","29,944",261,13393,"11,317",429,"1,647",130,226,"4,590","17,983","8,716","7,888",239,589,131,112,"3,245","11,961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-7,목,구름 조금,"3,102","3,069","6,171",56,1715,"1,137",505,73,29,724,"1,258","2,973","1,387","1,367",7,13,27,591,"1,811","3,198",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-8,금,구름 조금,"3,315","3,842","7,157",120,1703,"1,350",229,124,32,450,"1,888","3,591","1,612","1,552",25,35,88,723,"1,954","3,566",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-9,토,흐림,"13,365","4,671","18,036",116,8474,"7,386",220,868,42,253,"3,045","11,519","4,891","4,440",153,298,74,102,"1,626","6,517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-10,일,흐림,"15,026","4,302","19,328",171,10446,"9,028",157,"1,261",86,89,"2,743","13,189","4,580","4,227",60,293,85,0,"1,559","6,139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-11,월,구름 많음,"1,828","1,798","3,626",39,1358,"1,203",66,89,17,195,936,"2,294",470,466,2,2,22,254,862,"1,332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-12,화,구름 조금,"2,997","2,550","5,547",42,2407,"1,342",836,229,27,"1,291","1,645","4,052",590,578,5,7,15,257,905,"1,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-13,수,구름 많음,"13,317","4,680","17,997",205,10967,"9,444",239,"1,284",170,0,"3,727","14,694","2,350","2,125",43,182,35,0,953,"3,303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-14,목,비,962,804,"1,766",33,828,781,12,35,31,62,607,"1,435",134,130,1,3,2,0,197,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-15,금,구름 조금,"2,311","2,051","4,362",38,2037,"1,441",422,174,38,744,"1,287","3,324",274,269,2,3,0,309,764,"1,038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-16,토,구름 조금,"11,555","3,652","15,207",38,10020,"8,739",167,"1,114",18,70,"3,020","13,040","1,535","1,415",14,106,20,0,632,"2,167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-17,일,구름 많음,"9,181","3,073","12,254",130,7952,"6,841",136,975,118,30,"2,673","10,625","1,229","1,122",26,81,12,0,400,"1,629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-18,월,맑음,"1,166","1,266","2,432",23,967,894,16,57,19,129,965,"1,932",199,191,4,4,4,63,301,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-19,화,구름 많음,"2,110","1,671","3,781",60,1924,906,18,"1,000",57,"1,089","1,204","3,128",186,172,2,12,3,133,467,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-20,수,구름 조금,"1,514","1,698","3,212",56,1300,"1,093",95,112,37,350,942,"2,242",214,204,3,7,19,403,756,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-21,목,맑음,"1,225","1,668","2,893",25,1007,960,20,27,16,229,"1,241","2,248",218,213,1,4,9,226,427,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-22,금,구름 조금,"14,422","1,600","16,022",49,14255,"1,792","11,570",893,43,"13,391","1,270","15,525",167,158,6,3,6,71,330,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-23,토,구름 많음,"6,410","2,435","8,845",99,5721,"5,082",76,563,80,31,"2,120","7,841",689,622,6,61,19,30,315,"1,004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-24,일,맑음,"4,906","1,647","6,553",193,4474,"3,939",74,461,174,30,"1,452","5,926",432,396,2,34,19,0,195,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-25,월,구름 많음,"1,180","1,104","2,284",94,1062,"1,004",20,38,89,108,914,"1,976",118,112,0,6,5,62,190,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-26,화,비,"13,560",206,"13,766",5,12943,"11,751",154,"1,038",5,"12,927",189,"13,132",617,2,615,0,0,0,17,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-27,수,구름 많음,944,"1,042","1,986",38,836,768,13,55,37,0,803,"1,639",108,104,2,2,1,72,239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-28,목,구름 많음,764,"1,205","1,969",20,700,643,12,45,16,194,983,"1,683",64,60,2,2,4,60,222,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-29,금,구름 많음,"7,072","1,028","8,100",30,6915,888,"5,856",171,21,"5,965",785,"7,700",157,125,28,4,9,102,243,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-6-30,토,비,"1,998","1,606","3,604",41,1845,"1,567",56,222,38,30,"1,107","2,952",153,142,5,6,3,0,135,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-1,일,비,114,297,411,4,107,91,2,14,2,0,264,371,7,7,0,0,2,0,33,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-2,월,비,105,229,334,15,97,94,1,2,15,0,210,307,8,7,0,1,0,0,19,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-3,화,구름 많음,826,951,"1,777",35,779,700,32,47,31,30,801,"1,580",47,47,0,0,4,43,150,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-4,수,구름 많음,679,889,"1,568",47,625,571,23,31,37,36,768,"1,393",54,49,1,4,10,0,121,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-5,목,비,556,727,"1,283",53,516,457,32,27,53,0,667,"1,183",40,37,3,0,0,0,60,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-6,금,구름 많음,"1,221","1,197","2,418",51,1086,947,57,82,44,95,"1,023","2,109",135,125,1,9,7,37,174,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-7,토,구름 많음,"8,313","2,866","11,179",68,7668,"6,708",156,804,53,99,"2,439","10,107",645,600,9,36,15,0,427,"1,072",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-8,일,흐림,"9,309","2,898","12,207",106,8343,"7,195",180,968,96,35,"2,632","10,975",966,866,11,89,10,0,266,"1,232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-9,월,비,183,391,574,21,153,137,4,12,6,0,348,501,30,27,1,2,15,0,43,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-10,화,흐림,772,842,"1,614",32,723,614,63,46,31,63,771,"1,494",49,45,3,1,1,0,71,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-11,수,구름 많음,680,727,"1,407",35,629,542,36,51,35,31,671,"1,300",51,47,0,4,0,0,56,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-12,목,구름 조금,"1,665",852,"2,517",42,1613,"1,089",37,487,42,925,780,"2,393",52,49,1,2,0,0,72,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-13,금,구름 많음,664,692,"1,356",24,614,529,51,34,23,84,633,"1,247",50,41,1,8,1,0,59,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-14,토,구름 조금,"2,638","1,280","3,918",125,2484,"2,127",90,267,122,0,"1,148","3,632",154,142,1,11,3,0,132,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-15,일,구름 조금,"2,003","1,028","3,031",38,1890,"1,591",116,183,29,67,918,"2,808",113,101,5,7,9,0,110,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-16,월,맑음,364,488,852,42,349,316,7,26,42,0,401,750,15,14,0,1,0,0,87,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-17,화,맑음,565,574,"1,139",40,522,296,196,30,40,183,506,"1,028",43,13,30,0,0,30,68,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-18,수,맑음,"14,145",552,"14,697",43,11223,"10,310",387,526,38,"10,866",490,"11,713","2,922",12,"2,909",1,5,0,62,"2,984",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-19,목,맑음,346,553,899,58,322,254,40,28,57,0,481,803,24,21,2,1,1,0,72,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-20,금,맑음,375,381,756,25,357,224,98,35,25,63,359,716,18,13,2,3,0,0,22,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-21,토,맑음,747,790,"1,537",40,724,637,27,60,40,32,711,"1,435",23,23,0,0,0,0,79,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-22,일,구름 조금,690,538,"1,228",129,660,570,35,55,121,0,479,"1,139",30,27,2,1,8,0,59,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-23,월,,295,310,605,14,275,212,29,34,11,0,285,560,20,14,3,3,3,0,25,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-24,화,,247,269,516,26,227,150,55,22,25,33,233,460,20,18,1,1,1,0,36,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-25,수,,268,383,651,12,253,173,59,21,12,30,346,599,15,14,0,1,0,0,37,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-26,목,,340,372,712,21,328,247,39,42,17,0,340,668,12,10,2,0,4,0,32,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-27,금,구름 많음,"1,438",392,"1,830",52,1429,213,"1,180",36,52,"1,157",345,"1,774",9,7,1,1,0,0,47,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-28,토,비,703,707,"1,410",63,685,584,21,80,63,70,654,"1,339",18,18,0,0,0,0,53,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-29,일,구름 조금,"1,157",463,"1,620",79,1091,923,46,122,79,0,430,"1,521",66,60,0,6,0,0,33,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-30,월,구름 많음,581,356,937,15,575,473,46,56,15,0,329,904,6,5,0,1,0,0,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-7-31,화,구름 조금,507,813,"1,320",58,476,375,42,59,58,0,271,747,31,24,3,4,0,0,17,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-1,수,맑음,319,288,607,13,308,242,30,34,13,0,243,551,11,11,0,0,0,0,45,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-2,목,구름 조금,424,368,792,64,412,340,33,39,64,0,359,771,12,6,6,0,0,0,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-3,금,구름 조금,524,177,701,113,501,453,21,27,98,0,161,662,23,21,1,1,15,0,16,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-4,토,구름 조금,975,583,"1,558",137,957,820,35,102,137,0,521,"1,478",18,17,0,1,0,0,62,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-5,일,구름 많음,"1,088",602,"1,690",27,1059,902,38,119,25,0,569,"1,628",29,28,0,1,2,0,33,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-6,월,구름 많음,497,318,815,37,483,390,27,66,37,0,273,756,14,9,2,3,0,0,45,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-7,화,구름 많음,459,357,816,54,449,322,46,81,51,0,329,778,10,7,2,1,3,0,28,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-8,수,구름 많음,420,300,720,33,354,260,47,47,33,0,259,613,66,28,20,18,0,47,41,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-9,목,비,676,396,"1,072",15,662,320,58,284,15,258,388,"1,050",14,9,3,2,0,0,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-10,금,비,432,293,725,37,415,300,51,64,36,0,273,688,17,15,0,2,1,0,20,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-11,토,구름 조금,"1,421",649,"2,070",57,1314,"1,117",48,149,57,0,601,"1,915",107,95,2,10,0,0,48,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-12,일,구름 많음,"2,409",698,"3,107",67,2345,"2,076",95,174,65,710,642,"2,987",64,57,0,7,2,0,56,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-13,월,구름 많음,532,333,865,32,518,372,34,112,32,30,284,802,14,13,0,1,0,0,49,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-14,화,구름 많음,599,344,943,5,578,262,264,52,5,33,324,902,21,21,0,0,0,0,20,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-15,수,구름 많음,"1,227",563,"1,790",36,1166,953,66,147,33,0,500,"1,666",61,53,0,8,3,0,63,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-16,목,구름 조금,383,372,755,13,369,281,16,72,13,0,317,686,14,11,1,2,0,0,55,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-17,금,맑음,"1,149",541,"1,690",19,1085,611,378,96,19,361,512,"1,597",64,57,1,6,0,0,29,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-18,토,구름 조금,"5,675","2,181","7,856",86,5301,"4,602",109,590,86,31,"2,023","7,324",374,345,1,28,0,0,158,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-19,일,구름 많음,"5,613","1,707","7,320",131,5283,"4,629",103,551,131,0,"1,592","6,875",330,310,6,14,0,0,115,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-20,월,구름 많음,794,521,"1,315",30,760,625,27,108,26,0,471,"1,231",34,32,0,2,4,0,50,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-21,화,구름 많음,653,532,"1,185",29,618,506,22,90,27,0,483,"1,101",35,31,1,3,2,0,49,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-22,수,구름 조금,"1,020",481,"1,501",24,994,680,15,299,24,432,426,"1,420",26,24,0,2,0,0,55,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-23,목,비,227,293,520,36,221,196,2,23,36,0,272,493,6,6,0,0,0,0,21,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-24,금,비,257,223,480,23,254,210,11,33,23,0,174,428,3,2,0,1,0,0,49,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-25,토,구름 많음,"7,588","2,670","10,258",51,6979,"6,083",107,789,46,37,"2,470","9,449",609,561,7,41,5,0,200,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-26,일,비,"3,683","1,743","5,426",83,3481,"2,975",62,444,82,0,"1,679","5,160",202,186,2,14,1,0,64,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-27,월,비,238,311,549,22,214,195,5,14,19,0,301,515,24,23,0,1,3,0,10,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-28,화,비,86,558,644,10,81,70,5,6,10,61,531,612,5,5,0,0,0,0,27,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-29,수,비,"3,963",379,"4,342",20,3955,"3,400",215,340,20,"3,713",345,"4,300",8,8,0,0,0,0,34,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-30,목,구름 많음,561,505,"1,066",30,539,497,5,37,30,0,463,"1,002",22,21,0,1,0,0,42,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-8-31,금,구름 많음,"1,251","1,122","2,373",8,1190,"1,057",57,76,8,38,744,"1,934",61,57,1,3,0,0,83,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-1,토,구름 조금,"10,306","4,876","15,182",86,9733,"8,458",126,"1,149",82,31,"4,684","14,417",573,511,6,56,4,0,192,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-2,일,구름 많음,"12,283","3,258","15,541",61,11707,"10,120",171,"1,416",59,0,"3,085","14,792",576,499,6,71,2,0,173,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-3,월,비,183,501,684,19,165,156,1,8,19,51,438,603,18,17,0,1,0,0,63,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-4,화,구름 조금,"1,122","1,089","2,211",21,1033,926,16,91,16,93,895,"1,928",89,87,0,2,5,58,194,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-5,수,맑음,"1,716","1,194","2,910",45,1597,"1,193",359,45,45,322,"1,023","2,620",119,115,1,3,0,30,171,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-6,목,구름 많음,"1,221","1,162","2,383",27,1111,"1,034",10,67,27,96,962,"2,073",110,109,0,1,0,44,200,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-7,금,구름 조금,"2,068","1,402","3,470",45,1724,"1,361",305,58,43,452,"1,068","2,792",344,108,232,4,2,373,334,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-8,토,맑음,"17,054","5,049","22,103",63,15902,"13,407",180,"2,315",59,965,"4,743","20,645","1,152","1,040",10,102,4,0,306,"1,458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-9,일,구름 조금,"16,753","6,449","23,202",150,15506,"13,188",214,"2,104",145,44,"6,243","21,749","1,247","1,145",8,94,5,0,206,"1,453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-10,월,구름 조금,"2,233","1,096","3,329",29,2144,"1,480",450,214,29,599,888,"3,032",89,87,0,2,0,63,208,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-11,화,구름 많음,"1,636","1,910","3,546",29,1487,"1,297",19,171,28,384,"1,572","3,059",149,146,0,3,1,152,338,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-12,수,구름 조금,"1,670","1,362","3,032",24,1541,"1,195",5,341,20,436,"1,127","2,668",129,120,0,9,4,64,235,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-13,목,구름 많음,"1,420","1,762","3,182",42,1273,"1,219",9,45,42,239,"1,326","2,599",147,147,0,0,0,82,436,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-14,금,흐림,"1,480","1,631","3,111",49,1228,"1,014",108,106,43,484,"1,238","2,466",252,175,0,77,6,309,393,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-15,토,흐림,"7,084","3,602","10,686",18,6610,"5,603",152,855,18,995,"3,451","10,061",474,444,4,26,0,0,151,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-16,일,흐림,"6,738","2,310","9,048",41,6361,"5,409",149,803,37,121,"2,203","8,564",377,342,7,28,4,0,107,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-17,월,맑음,"1,667","1,344","3,011",38,1486,"1,418",11,57,38,39,"1,159","2,645",181,175,0,6,0,30,185,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-18,화,구름 많음,"1,739","1,571","3,310",44,1641,"1,203",12,426,38,565,"1,201","2,842",98,96,0,2,6,89,370,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-19,수,구름 많음,"5,846","1,487","7,333",32,5733,"4,634",329,770,30,"4,953","1,105","6,838",113,113,0,0,2,91,382,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-20,목,흐림,"1,175",521,"1,696",8,1157,432,1,724,8,"1,028",501,"1,658",18,17,0,1,0,0,20,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-21,금,흐림,327,414,741,6,308,277,12,19,6,0,369,677,19,19,0,0,0,30,45,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-22,토,맑음,"10,785","3,516","14,301",120,9961,"8,647",185,"1,129",116,0,"3,385","13,346",824,751,8,65,4,0,131,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-23,일,구름 많음,"10,061","3,004","13,065",367,9380,"8,154",193,"1,033",349,0,"2,803","12,183",681,611,8,62,18,0,201,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-24,월,맑음,"15,565","4,096","19,661",15,14477,"12,557",394,"1,526",2,32,"3,781","18,258","1,088",994,19,75,13,0,315,"1,403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-25,화,맑음,"23,063","6,495","29,558",296,21406,"18,246",446,"2,714",287,0,"6,039","27,445","1,657","1,481",29,147,9,0,456,"2,113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-26,수,구름 조금,"15,663","5,468","21,131",109,14309,"12,137",288,"1,884",106,38,"5,048","19,357","1,354","1,209",20,125,3,0,420,"1,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-27,목,,"3,363","1,790","5,153",35,3242,"2,331",428,483,33,663,"1,569","4,811",121,113,1,7,2,68,221,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-28,금,,"3,631","2,279","5,910",24,3319,"1,722",128,"1,469",18,"1,715","1,776","5,095",312,179,30,103,6,345,503,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-29,토,,"15,592","6,697","22,289",170,14157,"12,087",194,"1,876",147,256,"6,307","20,464","1,435","1,291",5,139,23,0,390,"1,825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-9-30,일,,"15,058","4,810","19,868",83,13618,"11,660",168,"1,790",83,276,"4,351","17,969","1,440","1,325",7,108,0,30,459,"1,899",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-1,월,구름 많음,"1,518","1,689","3,207",21,1361,"1,214",19,128,17,361,"1,316","2,677",157,150,1,6,4,232,373,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-2,화,맑음,"2,028","2,835","4,863",27,1812,"1,470",138,204,23,851,"1,979","3,791",216,210,0,6,4,470,856,"1,072",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-3,수,맑음,"20,659","6,790","27,449",164,18562,"15,601",234,"2,727",147,138,"5,443","24,005","2,097","1,905",11,181,17,0,"1,347","3,444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-4,목,구름 조금,"1,860","2,299","4,159",31,1658,"1,417",17,224,25,642,"1,726","3,384",202,197,0,5,6,241,573,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
