구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2013-04-21,일,맑음,"49,135","16,796","65,931",370,"44,819","37,912",829,"6,078",315,"1,378","11,600","56,419",0,0,0,0,0,0,"4,367","4,367","3,606","3,058",29,519,55,0,758,"4,364",616,516,9,91,0,60,71,687,0,0,0,0,0,0,0,0,94,0,1,93,0,94,0,94
2013-04-22,월,맑음,"8,678","7,030","15,708",38,"7,275","6,739",98,438,27,589,"5,048","12,323",0,0,0,0,0,0,"1,253","1,253",471,441,0,30,5,50,665,"1,136",657,511,142,4,4,144,42,699,275,0,0,275,0,275,22,297,0,0,0,0,2,0,0,0
2013-04-23,화,흐림,"3,900","3,462","7,362",16,"2,565","1,078",10,"1,477",13,"1,879","2,101","4,666",0,0,0,0,0,0,"1,106","1,106",193,78,0,115,3,104,211,404,289,61,0,228,0,228,44,333,853,0,0,853,0,565,0,853,0,0,0,0,0,0,0,0
2013-04-24,수,구름 많음,"6,947","6,980","13,927",76,"5,749","3,883",381,"1,485",69,"2,615","4,300","10,049",0,0,0,0,0,0,"2,115","2,115",469,208,0,261,7,434,489,958,209,157,1,51,0,38,38,247,520,0,0,520,0,518,38,558,0,0,0,0,0,0,0,0
2013-04-25,목,비,"3,522","3,187","6,709",10,"2,225","1,199",7,"1,019",10,"1,370","1,020","3,245",0,0,0,0,0,0,"2,125","2,125",15,15,0,0,0,0,35,50,262,244,14,4,0,150,7,269,"1,019",6,0,"1,013",0,865,0,"1,019",1,1,0,0,0,1,0,1
2013-04-26,금,구름 조금,"21,259","8,231","29,490",67,"14,309","10,377",992,"2,940",67,"11,467","5,068","19,377",0,0,0,0,0,0,"1,911","1,911","5,456","4,850",2,604,0,"5,639","1,229","6,685",743,638,18,87,0,0,23,766,748,0,0,748,0,566,0,748,3,3,0,0,0,3,0,3
2013-04-27,토,구름 조금,"35,594","13,707","49,301",286,"32,283","27,402",465,"4,416",266,"2,666","9,407","41,690",0,0,0,0,0,0,"3,450","3,450","1,939","1,603",12,324,20,139,763,"2,702","1,052",831,42,179,0,210,87,"1,139",314,147,0,167,0,263,0,314,6,0,5,1,0,6,0,6
2013-04-28,일,구름 조금,"43,572","10,090","53,662",359,"41,178","30,532",445,"10,201",310,"11,571","6,608","47,786",0,0,0,0,0,0,"2,900","2,900","1,740","1,495",12,233,49,0,517,"2,257",602,486,8,108,0,0,65,667,50,21,0,29,0,0,0,50,2,1,1,0,0,2,0,2
2013-04-29,월,비,"2,192","1,213","3,405",16,"2,083","1,688",30,365,13,508,819,"2,902",0,0,0,0,0,0,329,329,32,31,0,1,3,0,53,85,54,54,0,0,0,0,12,66,23,0,0,23,0,23,0,23,0,0,0,0,0,0,0,0
2013-04-30,화,맑음,"14,519","7,567","22,086",90,"12,971","5,048",607,"7,316",83,"4,707","5,287","18,258",0,0,0,0,0,0,"1,110","1,110",601,368,2,231,7,617,"1,131","1,732",547,442,0,105,0,238,39,586,399,0,0,399,0,359,0,399,1,1,0,0,0,1,0,1
2013-05-01,수,구름 조금,"31,861","11,358","43,219",208,"29,494","26,523",833,"2,138",197,"1,015","7,276","36,770",0,0,0,0,0,0,"3,540","3,540","1,564","1,402",11,151,11,117,469,"2,033",640,551,6,83,0,0,73,713,163,0,0,163,0,163,0,163,0,0,0,0,0,0,0,0
2013-05-02,목,구름 조금,"7,041","4,348","11,389",55,"5,929","2,944","1,477","1,508",45,"3,478","2,692","8,621",0,0,0,0,0,0,"1,207","1,207",158,155,2,1,10,257,420,578,712,662,48,2,0,582,29,741,242,33,0,209,0,192,0,242,0,0,0,0,0,0,0,0
2013-05-03,금,구름 조금,"11,396","4,636","16,032",113,"9,271","4,374","4,311",586,113,"5,035","3,107","12,378",0,0,0,0,0,0,754,754,727,396,51,280,0,591,725,"1,452","1,256",479,685,92,0,682,50,"1,306",142,1,25,116,0,0,0,142,0,0,0,0,0,0,0,0
2013-05-04,토,구름 조금,"30,893","12,725","43,618",231,"27,968","22,513","1,235","4,220",202,441,"6,787","34,755",0,0,0,0,0,0,"5,505","5,505","1,817","1,586",44,187,29,0,390,"2,207",908,620,92,196,0,40,43,951,197,117,1,79,0,190,0,197,3,0,1,2,0,0,0,3
2013-05-05,일,맑음,"37,609","29,296","66,905",325,"35,370","31,539","1,505","2,326",299,"5,430","19,557","54,927",0,0,0,0,0,0,"9,030","9,030","1,399","1,356",43,0,26,38,683,"2,082",840,556,74,210,0,0,26,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-06,월,맑음,"8,981","5,321","14,302",74,"8,386","4,861","2,497","1,028",73,"2,869","3,280","11,666",0,0,0,0,0,0,"1,555","1,555",285,208,6,71,1,159,450,735,178,124,3,51,0,0,36,214,132,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0
2013-05-07,화,맑음,"6,884","4,779","11,663",74,"5,011","3,389",684,938,69,"2,390","3,110","8,121",0,0,0,0,0,0,"1,166","1,166","1,219",200,813,206,5,"1,190",465,"1,684",433,362,69,2,0,35,38,471,220,2,0,218,0,51,0,220,1,1,0,0,0,1,0,1
2013-05-08,수,맑음,"6,356","3,898","10,254",70,"5,216","2,879","1,499",838,43,"2,556","2,408","7,624",0,0,0,0,0,0,912,912,599,327,0,272,27,527,538,"1,137",300,173,121,6,0,99,40,340,241,0,0,241,0,241,0,241,0,0,0,0,0,0,0,0
2013-05-09,목,구름 많음,"7,741","4,100","11,841",44,"5,964","2,364","2,507","1,093",42,"4,281","2,523","8,487",0,0,0,0,0,0,720,720,681,320,0,361,2,842,822,"1,503",621,274,289,58,0,67,35,656,474,0,96,378,0,398,0,474,1,1,0,0,0,1,0,1
2013-05-10,금,비,"3,905","1,628","5,533",18,"3,158",838,"1,891",429,18,"2,456",813,"3,971",0,0,0,0,0,0,758,758,8,8,0,0,0,0,49,57,332,281,6,45,0,0,8,340,406,0,406,0,0,280,0,406,1,1,0,0,0,1,0,1
2013-05-11,토,구름 조금,"40,437","7,246","47,683",227,"36,262","26,777","1,132","8,353",196,"13,927","6,072","42,334",0,0,0,0,0,0,0,0,"2,857","2,058",22,777,31,"1,436","1,083","3,940","1,108",755,138,215,0,167,91,"1,199",178,17,0,161,0,127,0,178,32,2,6,24,0,8,0,32
2013-05-12,일,구름 많음,"25,785","6,754","32,539",186,"23,406","19,379",988,"3,039",163,486,"5,896","29,302",0,0,0,0,0,0,0,0,"1,106",939,10,157,23,0,726,"1,832","1,270",896,177,197,0,83,132,"1,402",0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3
2013-05-13,월,구름 많음,"6,857","4,047","10,904",51,"5,832","3,224","1,672",936,45,"3,297","2,623","8,455",0,0,0,0,0,0,866,866,212,173,1,38,6,212,518,730,562,550,1,11,0,350,40,602,250,0,34,216,0,230,0,250,1,0,0,1,0,0,0,1
2013-05-14,화,구름 많음,"6,785","4,888","11,673",60,"5,506","2,728","1,761","1,017",54,"3,350","2,789","8,295",0,0,0,0,0,0,"1,007","1,007",441,320,5,116,6,541,"1,048","1,489",347,201,134,12,0,0,44,391,491,0,183,308,0,323,0,491,0,0,0,0,0,0,0,0
2013-05-15,수,흐림,"10,245","4,515","14,760",78,"8,690","3,008","5,275",407,71,"6,116","2,933","11,623",0,0,0,0,0,0,800,800,324,263,3,58,7,347,750,"1,074",828,481,225,122,0,140,32,860,403,1,66,336,0,383,0,403,0,0,0,0,0,0,0,0
2013-05-16,목,맑음,"13,487","8,175","21,662",54,"10,406","4,017","4,710","1,679",54,"8,026","4,422","14,828",0,0,0,0,0,0,"2,477","2,477","1,251",573,273,405,0,974,"1,224","2,475","1,167",552,495,120,0,511,52,"1,219",662,0,84,578,0,559,0,662,1,1,0,0,0,1,0,1
2013-05-17,금,구름 조금,"44,248","16,701","60,949",300,"40,355","32,122","1,925","6,308",262,505,"11,705","52,060",0,0,0,0,0,0,"3,746","3,746","2,198","1,832",46,320,36,0,"1,100","3,298","1,692","1,164",140,388,2,0,150,"1,842",0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3
2013-05-18,토,흐림,"32,466","13,644","46,110",335,"29,871","24,150","1,208","4,513",307,171,"8,358","38,229",0,0,0,0,0,0,"4,369","4,369","1,461","1,246",25,190,28,0,837,"2,298","1,133",785,86,262,0,0,80,"1,213",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2013-05-19,일,비,"9,308","3,749","13,057",141,"8,384","6,986",411,987,132,90,"2,235","10,619",0,0,0,0,0,0,"1,305","1,305",378,334,5,39,9,0,103,481,546,469,15,62,0,150,106,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-20,월,흐림,"3,946","2,400","6,346",18,"3,513","2,075","1,030",408,18,"1,633","1,710","5,223",0,0,0,0,0,0,441,441,65,61,2,2,0,0,228,293,204,192,1,11,0,10,21,225,164,0,0,164,0,164,0,164,0,0,0,0,0,0,0,0
2013-05-21,화,맑음,"5,454","4,609","10,063",26,"4,470","2,651","1,293",526,14,"2,429","2,742","7,212",0,0,0,0,0,0,"1,020","1,020",291,255,0,36,12,304,822,"1,113",546,389,13,144,0,96,25,571,146,0,0,146,0,146,0,146,1,1,0,0,0,1,0,1
2013-05-22,수,구름 조금,"8,344","3,897","12,241",47,"6,787","4,037","1,216","1,534",40,"4,843","2,342","9,129",0,0,0,0,0,0,598,598,358,273,2,83,7,435,888,"1,246",962,414,465,83,0,577,69,"1,031",237,0,0,237,0,237,0,237,0,0,0,0,0,0,0,0
2013-05-23,목,구름 조금,"5,600","4,975","10,575",59,"3,778","2,362","1,144",272,59,"2,416","3,212","6,990",0,0,0,0,0,0,748,748,630,459,1,170,0,584,966,"1,596",753,464,285,4,0,190,49,802,439,0,0,439,0,304,0,439,0,0,0,0,0,0,0,0
2013-05-24,금,구름 조금,"8,695","6,601","15,296",125,"5,886","3,194","1,730",962,114,"3,909","3,658","9,544",0,0,0,0,0,0,"1,180","1,180",970,733,40,197,11,936,"1,716","2,686","1,406",452,376,578,0,961,47,"1,453",432,0,139,293,0,290,0,432,1,1,0,0,0,1,0,1
2013-05-25,토,구름 많음,"21,535","9,604","31,139",245,"18,730","15,262",784,"2,684",231,"4,532","5,978","24,708",0,0,0,0,0,0,"2,884","2,884","1,346","1,189",18,139,14,254,663,"2,009","1,328",960,142,226,0,249,79,"1,407",122,13,0,109,0,0,0,122,9,0,9,0,0,8,0,9
2013-05-26,일,구름 많음,"19,951","8,603","28,554",396,"16,659","14,175",615,"1,869",330,387,"4,997","21,656",0,0,0,0,0,0,"2,820","2,820","1,899","1,697",41,161,66,81,639,"2,538","1,392","1,077",82,233,0,73,147,"1,539",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2013-05-27,월,비,"1,349",885,"2,234",17,"1,009",290,701,18,15,875,502,"1,511",0,0,0,0,0,0,263,263,59,59,0,0,2,0,101,160,86,82,0,4,0,0,14,100,195,0,0,195,0,195,5,200,0,0,0,0,0,0,0,0
2013-05-28,화,비,755,979,"1,734",14,486,198,264,24,11,286,729,"1,215",0,0,0,0,0,0,95,95,53,53,0,0,3,0,137,190,123,123,0,0,0,80,18,141,93,0,0,93,0,93,0,93,0,0,0,0,0,0,0,0
2013-05-29,수,흐림,"2,366","1,485","3,851",29,"1,824",532,"1,276",16,29,"1,352","1,004","2,828",0,0,0,0,0,0,141,141,183,183,0,0,0,0,277,460,295,128,141,26,0,144,63,358,64,0,0,64,0,64,0,64,0,0,0,0,0,0,0,0
2013-05-30,목,맑음,"6,505","5,849","12,354",55,"4,654","2,688","1,697",269,38,"2,811","3,018","7,672",0,0,0,0,0,0,"1,044","1,044",957,939,9,9,17,763,"1,743","2,700",752,676,59,17,0,382,44,796,141,0,0,141,0,93,0,141,1,1,0,0,0,1,0,1
2013-05-31,금,구름 조금,"16,351","4,938","21,289",84,"13,999","4,275","1,684","8,040",70,"5,289","2,403","16,402",0,0,0,0,0,0,962,962,"1,061",942,23,96,14,771,"1,507","2,568",791,555,18,218,0,172,66,857,499,0,50,449,0,292,0,499,1,1,0,0,0,1,0,1
2013-06-01,토,흐림,"29,259","10,672","39,931",303,"20,717","18,217",551,"1,949",206,"3,961","4,867","25,584",0,0,0,0,0,0,"2,114","2,114","7,327","6,588",179,560,97,0,"3,651","10,978","1,196",840,148,208,0,107,40,"1,236",15,5,0,10,0,0,0,15,4,1,3,0,0,3,0,4
2013-06-02,일,맑음,"27,848","12,831","40,679",378,"17,866","15,172",717,"1,977",231,349,"5,344","23,210",0,0,0,0,0,0,"3,295","3,295","8,890","8,060",198,632,147,30,"4,027","12,917","1,091",842,34,215,0,60,165,"1,256",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2013-06-03,월,구름 조금,"5,416","4,285","9,701",88,"3,053","1,954",732,367,63,"1,271","1,946","4,999",0,0,0,0,0,0,612,612,"1,692","1,651",15,26,24,104,"1,697","3,389",349,343,0,6,1,80,30,379,322,99,0,223,0,322,0,322,0,0,0,0,0,0,0,0
2013-06-04,화,구름 많음,"5,761","4,685","10,446",81,"3,400","2,046","1,234",120,53,"1,884","2,156","5,556",0,0,0,0,0,0,366,366,"1,902","1,869",13,20,28,385,"2,099","4,001",236,226,0,10,0,50,64,300,223,0,0,223,0,214,0,223,0,0,0,0,0,0,0,0
2013-06-05,수,구름 조금,"7,321","5,499","12,820",64,"3,987","1,953","1,780",254,50,"2,842","2,724","6,711",0,0,0,0,0,0,591,591,"2,050","1,931",24,95,14,441,"2,126","4,176","1,092",687,55,350,0,560,58,"1,150",192,0,0,192,0,23,0,192,0,0,0,0,0,0,0,0
2013-06-06,목,구름 많음,"36,343","12,447","48,790",293,"22,620","18,706",874,"3,040",214,639,"6,101","28,721",0,0,0,0,0,0,"3,029","3,029","11,640","10,216",362,"1,062",79,167,"3,278","14,918","2,080","1,417",130,533,0,0,39,"2,119",0,0,0,0,0,0,0,0,3,0,3,0,0,2,0,3
2013-06-07,금,구름 조금,"10,784","5,769","16,553",153,"6,468","4,485","1,000",983,104,"1,187","2,463","8,931",0,0,0,0,0,0,"1,575","1,575","3,174","2,776",104,294,49,272,"1,679","4,853",660,423,27,210,0,55,52,712,482,0,128,354,0,470,0,482,0,0,0,0,0,0,0,0
2013-06-08,토,구름 조금,"20,065","8,688","28,753",350,"11,771","10,109",379,"1,283",193,"1,319","3,788","15,559",0,0,0,0,0,0,"2,087","2,087","6,884","6,143",168,573,157,0,"2,623","9,507","1,200",810,127,263,0,35,190,"1,390",208,75,0,133,0,149,0,208,2,0,2,0,0,2,0,2
2013-06-09,일,구름 조금,"18,177","6,746","24,923",617,"11,558","9,064",379,"2,115",225,"2,933","2,919","14,477",0,0,0,0,0,0,"2,312","2,312","5,631","5,074",148,409,392,44,"1,462","7,093",985,770,43,172,0,0,53,"1,038",0,0,0,0,0,0,0,0,3,1,2,0,0,3,0,3
2013-06-10,월,맑음,"3,523","3,083","6,606",89,"1,748","1,248",397,103,56,691,"1,574","3,322",0,0,0,0,0,0,319,319,"1,382","1,343",17,22,33,40,"1,121","2,503",190,184,0,6,0,0,69,259,203,0,0,203,0,111,0,203,0,0,0,0,0,0,0,0
2013-06-11,화,흐림,"3,105","4,136","7,241",79,"1,433","1,123",117,193,38,658,"1,866","3,299",0,0,0,0,0,0,558,558,"1,229","1,206",5,18,41,247,"1,635","2,864",134,133,0,1,0,0,77,211,309,0,58,251,0,228,0,309,0,0,0,0,0,0,0,0
2013-06-12,수,비,"1,538","1,349","2,887",45,658,348,296,14,30,283,716,"1,374",0,0,0,0,0,0,25,25,662,582,70,10,15,66,590,"1,252",144,109,13,22,0,32,18,162,74,0,0,74,0,74,0,74,0,0,0,0,0,0,0,0
2013-06-13,목,구름 많음,"4,757","5,695","10,452",152,"2,020","1,722",182,116,78,"1,013","2,487","4,507",0,0,0,0,0,0,699,699,"1,900","1,792",3,105,74,930,"2,497","4,397",615,507,10,98,0,296,12,627,222,0,0,222,0,117,0,222,0,0,0,0,0,0,0,0
2013-06-14,금,구름 많음,"5,920","5,298","11,218",121,"2,598","1,936",454,208,79,"1,197","2,141","4,739",0,0,0,0,0,0,482,482,"1,901","1,658",17,226,42,"1,498","2,616","4,517","1,107",405,156,546,0,616,59,"1,166",313,6,0,307,0,274,0,313,1,1,0,0,0,1,0,1
2013-06-15,토,구름 많음,"16,257","6,968","23,225",378,"9,736","8,287",377,"1,072",222,402,"3,047","12,783",0,0,0,0,0,0,"1,756","1,756","5,319","4,794",146,379,156,110,"2,141","7,460","1,163",860,56,247,0,96,24,"1,187",38,0,0,38,0,0,0,38,1,0,1,0,0,1,0,1
2013-06-16,일,맑음,"17,421","6,937","24,358",561,"10,676","9,345",316,"1,015",346,46,"3,876","14,552",0,0,0,0,0,0,"1,489","1,489","5,531","4,992",158,381,215,0,"1,541","7,072","1,107",873,18,216,0,34,31,"1,138",0,0,0,0,0,0,0,0,107,0,1,106,0,107,0,107
2013-06-17,월,흐림,"2,324","2,307","4,631",74,"1,153","1,057",42,54,37,43,"1,196","2,349",0,0,0,0,0,0,268,268,828,795,4,29,37,146,814,"1,642",197,192,2,3,0,33,29,226,146,0,0,146,0,146,0,146,0,0,0,0,0,0,0,0
2013-06-18,화,비,254,746,"1,000",22,130,118,3,9,10,0,445,575,0,0,0,0,0,0,10,10,117,94,23,0,12,0,284,401,7,7,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-19,수,구름 많음,"3,105","3,742","6,847",193,"1,476","1,304",54,118,158,433,"1,877","3,353",0,0,0,0,0,0,349,349,"1,159",887,5,267,35,955,"1,504","2,663",324,260,0,64,0,173,12,336,146,0,0,146,0,104,0,146,0,0,0,0,0,0,0,0
2013-06-20,목,구름 많음,"4,213","3,545","7,758",146,"2,265","1,447",706,112,101,"1,163","1,994","4,259",0,0,0,0,0,0,447,447,989,933,9,47,45,320,"1,055","2,044",578,413,6,159,0,72,44,622,381,0,0,381,0,341,5,386,0,0,0,0,0,0,0,0
2013-06-21,금,구름 많음,"14,678","3,546","18,224",152,"5,888","3,601",398,"1,889",105,"4,578","1,842","7,730",0,0,0,0,0,0,363,363,"7,755","1,004",11,"6,740",47,"7,179","1,329","9,084",770,168,3,599,0,0,9,779,265,0,0,265,0,224,3,268,0,0,0,0,0,0,0,0
2013-06-22,토,구름 많음,"12,493","5,276","17,769",309,"7,708","6,794",158,756,173,152,"2,866","10,574",0,0,0,0,0,0,"1,395","1,395","3,524","3,207",69,248,134,0,937,"4,461","1,216",947,26,243,2,46,78,"1,294",44,0,0,44,0,0,0,44,1,0,1,0,0,1,0,1
2013-06-23,일,비,"15,998","6,463","22,461",497,"10,519","9,365",182,972,318,0,"3,578","14,097",0,0,0,0,0,0,"1,725","1,725","4,459","4,092",50,317,179,0,"1,100","5,559",974,793,15,166,0,0,60,"1,034",46,6,39,1,0,46,0,46,0,0,0,0,0,0,0,0
2013-06-24,월,구름 많음,"3,331","2,357","5,688",102,"1,921","1,811",22,88,68,149,"1,383","3,304",0,0,0,0,0,0,396,396,968,937,13,18,34,69,540,"1,508",442,430,7,5,0,30,19,461,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,0
2013-06-25,화,구름 많음,"2,856","2,382","5,238",117,"1,670","1,591",37,42,83,30,"1,360","3,030",0,0,0,0,0,0,298,298,767,738,6,23,34,184,645,"1,412",269,238,7,24,0,0,79,348,150,0,0,150,0,150,0,150,0,0,0,0,0,0,0,0
2013-06-26,수,구름 조금,"2,972","2,281","5,253",80,"1,755","1,520",40,195,48,262,"1,458","3,213",0,0,0,0,0,0,383,383,813,787,3,23,32,0,366,"1,179",307,300,1,6,0,0,67,374,97,0,0,97,0,0,7,104,0,0,0,0,0,0,0,0
2013-06-27,목,구름 조금,"2,937","2,585","5,522",62,"1,648","1,559",21,68,39,214,"1,482","3,130",0,0,0,0,0,0,374,374,868,813,7,48,23,312,686,"1,554",334,323,0,11,0,20,43,377,87,0,0,87,0,42,0,87,0,0,0,0,0,0,0,0
2013-06-28,금,비,"3,128","1,972","5,100",132,"1,632","1,308",34,290,91,113,"1,282","2,914",0,0,0,0,0,0,269,269,883,826,33,24,41,42,410,"1,293",533,405,12,116,0,44,11,544,80,0,0,80,0,80,0,80,0,0,0,0,0,0,0,0
2013-06-29,토,구름 조금,"9,589","4,328","13,917",301,"6,306","5,619",116,571,216,104,"2,357","8,663",0,0,0,0,0,0,"1,124","1,124","2,221","2,073",18,130,85,0,800,"3,021","1,046",794,14,238,0,0,47,"1,093",16,1,0,15,0,0,0,16,0,0,0,0,0,0,0,0
2013-06-30,일,구름 조금,"8,325","3,303","11,628",389,"5,468","4,873",114,481,214,36,"1,937","7,405",0,0,0,0,0,0,906,906,"1,882","1,740",38,104,175,32,455,"2,337",975,801,11,163,0,0,5,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,월,구름 조금,"1,706","1,610","3,316",83,"1,357","1,276",29,52,75,61,"1,134","2,491",0,0,0,0,0,0,341,341,163,159,0,4,8,0,116,279,186,176,2,8,0,0,19,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-02,화,비,174,409,583,30,131,117,6,8,30,0,329,460,0,0,0,0,0,0,17,17,12,9,3,0,0,0,49,61,31,31,0,0,0,0,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-03,수,구름 많음,"1,177","1,609","2,786",58,973,893,23,57,49,119,"1,282","2,255",0,0,0,0,0,0,183,183,105,101,3,1,9,0,112,217,99,94,0,5,0,0,32,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-04,목,흐림,893,"1,341","2,234",68,664,522,96,46,57,146,"1,035","1,699",0,0,0,0,0,0,167,167,84,78,0,6,11,0,113,197,129,113,14,2,0,0,26,155,16,0,16,0,0,16,0,16,0,0,0,0,0,0,0,0
2013-07-05,금,흐림,"1,654","1,562","3,216",176,"1,262","1,005",199,58,167,232,"1,153","2,415",0,0,0,0,0,0,275,275,131,125,2,4,9,0,122,253,206,157,7,42,0,0,12,218,55,0,0,55,0,55,0,55,0,0,0,0,0,0,0,0
2013-07-06,토,구름 많음,"7,545","3,878","11,423",213,"5,934","5,139",180,615,183,72,"2,772","8,706",0,0,0,0,0,0,769,769,498,451,4,43,30,0,317,815,"1,113",820,47,246,0,64,20,"1,133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-07,일,구름 많음,"4,499","2,686","7,185",177,"3,437","2,970",98,369,159,0,"1,735","5,172",0,0,0,0,0,0,669,669,247,226,3,18,18,0,184,431,815,615,39,161,0,35,98,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-08,월,비,"1,721",481,"2,202",27,"1,642","1,050",2,590,27,"1,526",425,"2,067",0,0,0,0,0,0,9,9,25,25,0,0,0,0,40,65,27,23,1,3,0,0,7,34,27,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0
2013-07-09,화,비,988,"1,221","2,209",59,571,455,49,67,55,112,"1,010","1,581",0,0,0,0,0,0,122,122,51,43,7,1,4,0,78,129,202,110,90,2,0,113,11,213,164,0,164,0,0,164,0,164,0,0,0,0,0,0,0,0
2013-07-10,수,비,"1,062","1,210","2,272",44,562,490,41,31,44,0,946,"1,508",0,0,0,0,0,0,193,193,54,50,0,4,0,0,70,124,416,233,116,67,0,149,1,417,30,0,30,0,0,30,0,30,0,0,0,0,0,0,0,0
2013-07-11,목,흐림,"1,059","1,186","2,245",23,489,262,199,28,21,398,991,"1,480",0,0,0,0,0,0,137,137,17,16,1,0,2,0,50,67,489,269,29,191,0,114,8,497,64,0,64,0,0,29,0,64,0,0,0,0,0,0,0,0
2013-07-12,금,비,886,571,"1,457",57,545,205,313,27,57,62,481,"1,026",0,0,0,0,0,0,71,71,5,5,0,0,0,0,10,15,308,148,92,68,0,126,9,317,28,0,28,0,0,20,0,28,0,0,0,0,0,0,0,0
2013-07-13,토,비,"2,013","1,120","3,133",105,"1,421","1,180",72,169,97,61,755,"2,176",0,0,0,0,0,0,253,253,66,63,1,2,8,0,63,129,488,347,35,106,0,50,49,537,38,0,15,23,0,0,0,38,0,0,0,0,0,0,0,0
2013-07-14,일,비,"1,343","1,096","2,439",109,"1,041",862,64,115,109,30,836,"1,877",0,0,0,0,0,0,182,182,46,39,3,4,0,0,53,99,256,207,3,46,0,0,25,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-15,월,비,806,741,"1,547",81,562,449,57,56,74,96,581,"1,143",0,0,0,0,0,0,120,120,47,44,0,3,7,0,35,82,163,114,44,5,0,56,5,168,30,0,30,0,0,30,0,30,4,4,0,0,0,4,0,4
2013-07-16,화,흐림,"1,408","1,448","2,856",57,"1,063",732,152,179,55,273,"1,060","2,123",0,0,0,0,0,0,289,289,32,31,0,1,2,0,71,103,289,287,0,2,0,70,28,317,24,0,24,0,0,14,0,24,0,0,0,0,0,0,0,0
2013-07-17,수,비,"1,082",992,"2,074",75,598,503,55,40,74,32,799,"1,397",0,0,0,0,0,0,133,133,20,19,0,1,1,0,37,57,420,403,1,16,0,275,23,443,44,0,44,0,0,27,0,44,0,0,0,0,0,0,0,0
2013-07-18,목,비,"2,093",987,"3,080",28,"1,173",757,78,338,28,729,850,"2,023",0,0,0,0,0,0,82,82,17,16,0,1,0,0,40,57,834,352,480,2,0,236,13,847,69,0,69,0,0,69,2,71,0,0,0,0,0,0,0,0
2013-07-19,금,구름 많음,"2,407","2,167","4,574",112,"1,716","1,472",154,90,103,343,"1,493","3,209",0,0,0,0,0,0,502,502,103,68,32,3,9,32,129,232,543,329,67,147,0,0,43,586,45,4,33,8,0,0,0,45,0,0,0,0,0,0,0,0
2013-07-20,토,구름 많음,"7,863","4,117","11,980",242,"6,141","5,341",249,551,231,129,"2,716","8,857",0,0,0,0,0,0,"1,112","1,112",346,302,12,32,11,0,265,611,"1,213",854,72,287,0,30,24,"1,237",163,107,1,55,0,34,0,163,0,0,0,0,0,0,0,0
2013-07-21,일,비,"4,782","2,542","7,324",325,"4,049","3,450",167,432,318,60,"1,692","5,741",0,0,0,0,0,0,715,715,185,159,7,19,7,0,115,300,548,413,21,114,0,0,20,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-22,월,비,"1,001",607,"1,608",82,785,667,50,68,82,0,385,"1,170",0,0,0,0,0,0,173,173,33,31,0,2,0,0,31,64,183,141,8,34,0,0,18,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,화,비,459,459,918,9,188,146,10,32,9,78,369,557,0,0,0,0,0,0,46,46,4,3,0,1,0,0,24,28,250,176,54,20,0,103,20,270,17,6,0,11,0,0,0,17,0,0,0,0,0,0,0,0
2013-07-24,수,비,"1,936","1,267","3,203",60,"1,399","1,186",78,135,53,35,"1,008","2,407",0,0,0,0,0,0,174,174,70,61,1,8,7,0,54,124,443,243,103,97,0,78,31,474,24,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0
2013-07-25,목,구름 많음,"3,168","2,096","5,264",85,"2,425","1,932",152,341,77,253,"1,395","3,820",0,0,0,0,0,0,586,586,85,74,1,10,8,0,84,169,658,441,29,188,0,22,31,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
