구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2016-05-14,토,구름 조금,"27,074","6,805","33,879",262,24569,"20,867",691,"3,011",216,375,"6,059","30,628","2,505","2,239",52,214,46,40,746,"3,251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-15,일,구름 많음,"10,528","3,957","14,485",212,9428,"7,825",352,"1,251",206,231,"3,460","12,888","1,100","1,001",12,87,6,0,497,"1,597",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,월,,"2,821","2,601","5,422",72,2347,"1,990",26,331,61,358,"1,397","3,744",474,461,4,9,11,668,"1,204","1,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,화,맑음,"4,086","4,337","8,423",120,3283,"2,680",22,581,109,"1,578","2,793","6,076",803,712,1,90,11,621,"1,544","2,347",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,수,,"3,373","4,194","7,567",68,2769,"2,089",109,571,57,"1,981","3,087","5,856",604,540,10,54,11,362,"1,107","1,711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,목,맑음,"5,075","4,992","10,067",30,4064,"1,863","1,771",430,25,"3,454","2,876","6,940","1,011",634,292,85,5,"1,572","2,116","3,127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,금,맑음,"17,709","6,267","23,976",103,16801,"2,105","13,052","1,644",75,"15,927","3,193","19,994",908,804,95,9,28,"1,489","3,074","3,982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-21,토,,"18,569","5,556","24,125",312,14711,"12,341",469,"1,901",196,"4,496","4,315","19,026","3,858","3,210",44,604,116,"1,099","1,241","5,099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-22,일,,"14,802","4,381","19,183",390,11057,"9,581",352,"1,124",259,196,"2,875","13,932","3,745","3,409",84,252,131,112,"1,506","5,251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,월,,"3,040","2,767","5,807",36,2124,"1,863",187,74,33,644,"1,638","3,762",916,901,6,9,3,180,"1,129","2,045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,화,,"3,466","1,377","4,843",63,3164,446,"2,630",88,51,"2,863",783,"3,947",302,298,1,3,12,121,594,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,수,구름 많음,"3,711","4,801","8,512",92,2272,"1,784",159,329,69,"1,611","2,762","5,034","1,439","1,285",51,103,23,880,"2,039","3,478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,목,구름 많음,"5,834","5,175","11,009",69,3572,"1,363","2,098",111,25,"3,197","2,570","6,142","2,262","1,257","1,001",4,44,"2,023","2,605","4,867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,금,,"8,394","4,980","13,374",145,5967,"2,683","2,946",338,131,"4,779","2,685","8,652","2,427","2,236",152,39,14,775,"2,295","4,722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-28,토,,"21,874","8,131","30,005",388,12365,"10,447",416,"1,502",144,"1,380","3,429","15,794","9,509","8,617",230,662,244,439,"4,702","14,211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-29,일,흐림,"23,785","6,756","30,541",918,13327,"11,375",511,"1,441",453,316,"4,076","17,403","10,458","9,579",265,614,465,149,"2,680","13,138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,월,,"4,065","2,567","6,632",228,1863,"1,686",29,148,122,172,"1,010","2,873","2,202","2,160",12,30,106,217,"1,557","3,759",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,화,,"4,643","4,126","8,769",188,2378,"1,704",424,250,90,"1,113","1,724","4,102","2,265","2,216",19,30,98,677,"2,402","4,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,수,,"3,946","3,813","7,759",170,1834,"1,554",160,120,91,470,"1,718","3,552","2,112","2,038",31,43,79,623,"2,095","4,207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,목,,"7,097","4,195","11,292",77,4984,"2,803",683,"1,498",52,"3,942","1,931","6,915","2,113","2,069",14,30,25,721,"2,264","4,377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,금,구름 조금,"9,236","3,641","12,877",163,6711,"1,920","4,668",123,96,"4,779","1,480","8,191","2,525","2,248",214,63,67,852,"2,161","4,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04,토,,"26,790","7,012","33,802",397,16311,"13,865",438,"2,008",248,389,"3,890","20,201","10,479","9,443",289,747,149,0,"3,122","13,601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05,일,구름 조금,"33,504","8,239","41,743",729,20944,"17,760",663,"2,521",265,142,"6,022","26,966","12,560","11,183",416,961,464,48,"2,217","14,777",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,월,,"31,030","8,241","39,271",498,19715,"16,464",858,"2,393",291,392,"4,873","24,588","11,315","9,894",565,856,207,0,"3,368","14,683",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,화,흐림,"4,116","3,217","7,333",178,2592,"1,655",366,571,63,"1,125","1,853","4,445","1,524","1,431",58,35,115,253,"1,364","2,888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,수,구름 많음,"2,868","3,303","6,171",96,1322,"1,243",33,46,39,229,"1,589","2,911","1,546","1,500",7,39,57,794,"1,714","3,260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-09,목,구름 조금,"2,569","2,945","5,514",57,1317,"1,146",140,31,41,495,"1,548","2,865","1,252","1,085",146,21,16,498,"1,397","2,649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-10,금,,"4,809","3,201","8,010",161,3403,"1,176","1,625",602,91,"2,462","1,488","4,891","1,406","1,275",80,51,70,"1,014","1,713","3,119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-11,토,,"12,106","3,678","15,784",285,7839,"6,774",184,881,139,876,"2,611","10,450","4,267","3,895",104,268,146,120,"1,067","5,334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-12,일,,"10,813","3,293","14,106",339,7249,"6,373",154,722,153,110,"2,408","9,657","3,564","3,295",89,180,186,47,885,"4,449",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,월,,"1,967","1,917","3,884",36,1557,"1,412",5,140,36,160,"1,065","2,622",410,396,1,13,0,362,852,"1,262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,화,,"1,512","2,135","3,647",88,1184,"1,031",8,145,58,240,"1,419","2,603",328,324,0,4,30,226,716,"1,044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,수,,268,578,846,42,172,160,3,9,36,43,510,682,96,96,0,0,6,33,68,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,목,,"2,560","2,012","4,572",66,1803,"1,668",18,117,36,689,"1,216","3,019",757,749,3,5,30,882,796,"1,553",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,금,,"2,166","2,313","4,479",87,1873,"1,614",35,224,66,437,"1,467","3,340",293,286,0,7,21,406,846,"1,139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-18,토,,"10,133","3,805","13,938",191,9037,"7,919",146,972,151,322,"3,309","12,346","1,096",969,23,104,40,53,496,"1,592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-19,일,,"9,586","3,353","12,939",311,8599,"7,578",155,866,267,32,"2,966","11,565",987,894,10,83,44,0,387,"1,374",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,월,,"2,865","1,526","4,391",91,2631,"2,010",26,595,66,0,"1,108","3,739",234,229,2,3,25,94,418,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-21,화,,"1,230","1,537","2,767",105,1042,995,16,31,98,104,"1,149","2,191",188,186,0,2,7,201,388,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-22,수,,579,"1,031","1,610",51,512,445,40,27,51,0,824,"1,336",67,63,3,1,0,104,207,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,목,,"1,792","1,872","3,664",48,1542,"1,346",21,175,31,189,"1,256","2,798",250,226,1,23,17,283,616,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,금,,668,837,"1,505",45,606,567,6,33,45,31,689,"1,295",62,62,0,0,0,79,148,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-25,토,구름 많음,"10,213","3,586","13,799",141,9141,"8,083",111,947,115,123,"3,042","12,183","1,072",977,16,79,26,0,544,"1,616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-26,일,,"9,464","3,788","13,252",242,8504,"7,542",105,857,208,65,"3,354","11,858",960,863,11,86,34,0,434,"1,394",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,월,,"1,713","1,325","3,038",72,1523,"1,424",35,64,58,35,"1,030","2,553",190,179,7,4,14,55,295,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-28,화,,"1,420","1,198","2,618",146,1295,"1,163",51,81,142,135,"1,026","2,321",125,120,0,5,4,33,172,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,수,구름 많음,"1,318","1,120","2,438",48,1195,"1,106",17,72,34,0,940,"2,135",123,118,4,1,14,45,180,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,목,비,"1,202","1,155","2,357",62,1102,"1,021",29,52,45,108,997,"2,099",100,99,0,1,17,77,158,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,금,비,"2,000",712,"2,712",57,1965,"1,152",16,797,57,"1,675",680,"2,645",35,30,0,5,0,0,32,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-02,토,,"6,456","2,670","9,126",170,6050,"5,337",71,642,161,0,"2,412","8,462",406,370,0,36,9,0,258,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-03,일,흐림,"8,052","2,791","10,843",253,7310,"6,487",58,765,213,0,"2,475","9,785",742,688,3,51,40,0,316,"1,058",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,월,비,205,472,677,65,194,169,5,20,60,0,445,639,11,10,0,1,5,0,27,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-05,화,,73,182,255,4,67,21,45,1,4,35,179,246,6,6,0,0,0,0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,수,,984,859,"1,843",31,914,742,88,84,22,0,785,"1,699",70,65,4,1,9,0,74,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,목,비,"1,044",991,"2,035",106,987,797,63,127,98,103,935,"1,922",57,54,1,2,8,0,56,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,금,구름 조금,"1,645","1,453","3,098",98,1557,"1,198",284,75,95,171,"1,312","2,869",88,83,2,3,3,44,141,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-09,토,구름 조금,"3,526","1,933","5,459",187,3314,"2,884",162,268,182,71,"1,752","5,066",212,182,4,26,5,0,181,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-10,일,구름 많음,"3,137","1,551","4,688",140,2949,"2,530",152,267,136,0,"1,394","4,343",188,170,3,15,4,0,157,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,월,구름 많음,721,866,"1,587",56,677,603,25,49,51,46,766,"1,443",44,40,0,4,5,0,100,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,화,비,"10,735",953,"11,688",81,10708,466,"10,208",34,81,"10,162",896,"11,604",27,27,0,0,0,0,57,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,수,구름 많음,"3,116",941,"4,057",53,3070,873,"2,131",66,47,"2,169",861,"3,931",46,41,3,2,6,0,80,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,목,구름 많음,"1,098",999,"2,097",76,1048,749,241,58,76,245,942,"1,990",50,38,2,10,0,0,57,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,금,흐림,"2,188",924,"3,112",70,2150,866,105,"1,179",66,30,844,"2,994",38,38,0,0,4,0,80,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-16,토,비,411,591,"1,002",20,407,352,11,44,18,0,562,969,4,4,0,0,2,0,29,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-17,일,흐림,"7,120","2,398","9,518",242,6726,"5,829",177,720,221,0,"2,145","8,871",394,363,1,30,21,0,253,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-18,월,구름 많음,"1,672","1,181","2,853",125,1561,"1,398",45,118,121,67,"1,088","2,649",111,104,4,3,4,0,93,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-19,화,구름 조금,"1,147","1,120","2,267",182,1098,902,110,86,177,119,"1,038","2,136",49,44,2,3,5,0,82,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20,수,구름 많음,821,887,"1,708",108,780,637,55,88,108,0,809,"1,589",41,37,2,2,0,0,78,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-21,목,구름 많음,925,914,"1,839",63,874,701,89,84,63,0,840,"1,714",51,44,1,6,0,0,74,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-22,금,구름 많음,677,723,"1,400",78,664,536,76,52,78,0,677,"1,341",13,11,2,0,0,0,46,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-23,토,흐림,"2,744","1,507","4,251",211,2627,"2,258",130,239,211,30,"1,423","4,050",117,109,0,8,0,0,84,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-24,일,비,"3,152","1,476","4,628",251,2998,"2,517",147,334,231,0,"1,355","4,353",154,137,5,12,20,0,121,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-25,월,구름 많음,"1,306",726,"2,032",83,1253,961,98,194,81,33,675,"1,928",53,50,1,2,2,0,51,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-26,화,구름 많음,"1,023",837,"1,860",17,966,775,77,114,10,0,772,"1,738",57,46,5,6,7,0,65,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-27,수,비,816,646,"1,462",51,785,597,58,130,51,0,590,"1,375",31,26,0,5,0,0,56,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-28,목,구름 많음,"1,523",860,"2,383",135,1457,"1,139",102,216,124,0,789,"2,246",66,53,3,10,11,0,71,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-29,금,비,"4,763",477,"5,240",74,4721,"1,132","3,047",542,72,"3,689",450,"5,171",42,32,1,9,2,0,27,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-30,토,비,"4,445","1,647","6,092",259,4304,"3,581",204,519,242,64,"1,520","5,824",141,127,2,12,17,0,127,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,일,구름 많음,"3,836","1,319","5,155",378,3731,"3,196",162,373,369,115,"1,211","4,942",105,99,2,4,9,0,108,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-01,월,비,"3,255","1,195","4,450",374,3154,"2,546",178,430,366,30,"1,153","4,307",101,77,2,22,8,0,42,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-02,화,흐림,"3,117","1,242","4,359",286,3004,"2,389",153,462,266,129,"1,150","4,154",113,106,2,5,20,0,92,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,수,구름 많음,"1,919","1,099","3,018",205,1847,"1,504",104,239,205,0,"1,022","2,869",72,62,1,9,0,0,77,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-04,목,구름 조금,"1,148",535,"1,683",98,1091,888,76,127,97,0,459,"1,550",57,46,1,10,1,0,76,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-05,금,구름 조금,"1,219",547,"1,766",57,1196,919,113,164,57,0,514,"1,710",23,18,0,5,0,0,33,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06,토,구름 많음,"2,027","1,002","3,029",180,1986,"1,597",190,199,180,106,912,"2,898",41,35,3,3,0,0,90,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07,일,구름 많음,"1,690",896,"2,586",127,1637,"1,367",94,176,119,0,795,"2,432",53,44,5,4,8,0,101,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08,월,구름 많음,657,461,"1,118",62,628,467,68,93,57,0,410,"1,038",29,22,6,1,5,0,51,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-09,화,구름 많음,637,551,"1,188",122,620,459,57,104,110,0,514,"1,134",17,15,0,2,12,0,37,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-10,수,구름 많음,628,570,"1,198",68,605,456,56,93,66,0,500,"1,105",23,19,0,4,2,0,70,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-11,목,구름 조금,642,464,"1,106",89,618,449,61,108,88,0,432,"1,050",24,22,1,1,1,0,32,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-12,금,구름 조금,715,507,"1,222",48,704,534,68,102,47,0,479,"1,183",11,10,1,0,1,0,28,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-13,토,구름 많음,"2,176","1,001","3,177",128,2133,"1,726",103,304,127,31,905,"3,038",43,34,4,5,1,45,96,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-14,일,비,"4,961","1,198","6,159",142,4871,"4,240",171,460,137,"1,062","1,080","5,951",90,87,0,3,5,0,118,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-15,월,구름 많음,"3,300",956,"4,256",170,3181,"2,569",240,372,167,0,883,"4,064",119,106,3,10,3,0,73,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-16,화,구름 많음,910,518,"1,428",68,883,685,64,134,66,96,476,"1,359",27,19,0,8,2,0,42,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-17,수,구름 조금,922,532,"1,454",59,897,524,241,132,53,243,505,"1,402",25,24,1,0,6,0,27,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-18,목,구름 많음,"10,774",585,"11,359",91,10756,586,"10,021",149,88,"10,038",560,"11,316",18,13,2,3,3,0,25,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-19,금,구름 많음,"4,702",643,"5,345",56,4669,"1,121","3,061",487,56,"3,810",609,"5,278",33,29,0,4,0,0,34,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-20,토,구름 많음,"4,039","1,429","5,468",168,3935,"3,327",129,479,159,30,"1,328","5,263",104,94,4,6,9,0,101,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-21,일,구름 많음,"3,086","1,343","4,429",72,2970,"2,558",93,319,70,0,"1,216","4,186",116,102,1,13,2,0,127,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-22,월,구름 많음,592,496,"1,088",65,577,503,13,61,65,0,464,"1,041",15,13,2,0,0,0,32,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-23,화,비,534,612,"1,146",36,519,436,13,70,33,0,573,"1,092",15,14,0,1,3,0,39,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-24,수,구름 많음,623,713,"1,336",62,596,506,32,58,60,0,678,"1,274",27,12,12,3,2,0,35,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-25,목,구름 많음,591,698,"1,289",40,575,522,11,42,37,42,662,"1,237",16,14,0,2,3,0,36,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-26,금,구름 많음,"1,532","1,043","2,575",109,1420,"1,332",10,78,109,0,934,"2,354",112,110,0,2,0,0,109,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-27,토,구름 조금,"15,075","3,960","19,035",145,13937,"12,327",231,"1,379",139,139,"3,697","17,634","1,138","1,039",11,88,6,0,263,"1,401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-28,일,구름 많음,"13,758","4,460","18,218",166,12916,"11,349",223,"1,344",155,0,"4,104","17,020",842,765,8,69,11,0,356,"1,198",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,월,구름 많음,"2,472","1,164","3,636",92,2315,"2,170",44,101,86,0,"1,101","3,416",157,151,0,6,6,0,63,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,화,흐림,"2,102","1,280","3,382",55,1972,"1,862",39,71,55,0,"1,164","3,136",130,126,0,4,0,0,116,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,수,비,"20,396",294,"20,690",0,20396,44,75,"20,277",0,75,285,"20,681",0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-01,목,비,"1,354","1,371","2,725",35,1281,"1,153",69,59,33,153,"1,194","2,475",73,71,0,2,2,105,177,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-02,금,구름 많음,"1,809","1,075","2,884",50,1688,"1,385",210,93,47,226,986,"2,674",121,116,1,4,3,0,89,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-03,토,흐림,"14,477","5,503","19,980",153,13298,"11,614",229,"1,455",148,30,"5,131","18,429","1,179","1,079",4,96,5,0,372,"1,551",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-04,일,구름 많음,"15,554","4,261","19,815",155,14587,"12,870",220,"1,497",144,0,"3,904","18,491",967,899,3,65,11,0,357,"1,324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-05,월,구름 많음,"1,693","1,091","2,784",140,1610,"1,399",142,69,138,161,"1,029","2,639",83,81,0,2,2,0,62,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,화,구름 많음,"1,347","1,459","2,806",62,1268,"1,113",131,24,62,176,"1,234","2,502",79,78,0,1,0,82,225,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,수,구름 많음,"1,426","1,142","2,568",42,1359,"1,110",25,224,38,456,"1,037","2,396",67,66,0,1,4,33,105,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,목,비,786,931,"1,717",37,760,643,7,110,35,185,893,"1,653",26,26,0,0,2,0,38,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,금,구름 많음,"7,616","1,249","8,865",13,7498,"1,088","6,242",168,10,"6,394","1,069","8,567",118,83,0,35,3,95,180,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-10,토,구름 많음,"11,978","4,088","16,066",86,10956,"9,609",245,"1,102",75,60,"3,706","14,662","1,022",909,15,98,11,0,382,"1,404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-11,일,구름 많음,"14,362","5,156","19,518",156,13104,"11,451",242,"1,411",148,95,"4,656","17,760","1,258","1,146",12,100,8,0,500,"1,758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,월,구름 많음,"2,104",872,"2,976",34,1966,"1,547",90,329,26,92,798,"2,764",138,125,0,13,8,0,74,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,화,구름 많음,"3,060","1,303","4,363",109,2902,"1,967",693,242,107,635,"1,215","4,117",158,117,36,5,2,35,88,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,수,비,"9,390","2,322","11,712",407,8810,"7,709",205,896,389,38,"2,058","10,868",580,505,9,66,18,0,264,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-15,목,구름 조금,"14,638","3,303","17,941",806,13937,"12,296",386,"1,255",780,0,"3,095","17,032",701,635,14,52,26,0,208,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,금,구름 많음,"25,123","7,596","32,719",862,23078,"19,959",555,"2,564",840,30,"7,235","30,313","2,045","1,821",28,196,22,0,361,"2,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-17,토,구름 많음,"15,467","4,453","19,920",242,14394,"12,491",286,"1,617",241,0,"4,246","18,640","1,073",961,25,87,1,0,207,"1,280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,일,구름 많음,"16,059","5,501","21,560",253,14610,"12,953",277,"1,380",244,0,"5,139","19,749","1,449","1,333",21,95,9,0,362,"1,811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,월,구름 많음,"2,046","1,314","3,360",24,1887,"1,745",34,108,18,34,"1,158","3,045",159,154,1,4,6,0,156,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,화,맑음,"2,211","2,236","4,447",50,2067,"1,618",41,408,49,649,"1,805","3,872",144,142,0,2,1,218,431,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,수,구름 많음,"1,679","2,146","3,825",33,1515,"1,404",9,102,27,109,"1,496","3,011",164,162,0,2,6,291,650,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,목,구름 조금,"2,098","2,467","4,565",58,1883,"1,537",6,340,58,596,"1,995","3,878",215,159,0,56,0,185,472,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,금,맑음,"2,677","3,032","5,709",62,2471,"1,938",150,383,48,962,"2,254","4,725",206,194,10,2,14,424,778,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-24,토,구름 조금,"16,891","6,656","23,547",153,15437,"13,344",192,"1,901",151,510,"6,248","21,685","1,454","1,308",24,122,2,76,408,"1,862",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,일,구름 많음,"16,647","4,513","21,160",69,15415,"13,474",267,"1,674",58,237,"4,241","19,656","1,232","1,134",10,88,11,0,272,"1,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
