date,sulfur_dioxide_min,sulfur_dioxide_max,sulfur_dioxide_mean,sulfur_dioxide_median,carbon_monoxide_min,carbon_monoxide_max,carbon_monoxide_mean,carbon_monoxide_median,ozone_min,ozone_max,ozone_mean,ozone_median,nitrogen_dioxide_min,nitrogen_dioxide_max,nitrogen_dioxide_mean,nitrogen_dioxide_median,fine_dust_pm10_min,fine_dust_pm10_max,fine_dust_pm10_mean,fine_dust_pm10_median,rainfall_min,rainfall_max,rainfall_mean,rainfall_median,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median,humidity_min,humidity_max,humidity_mean,humidity_median,highest temperature_min,highest temperature_max,highest temperature_mean,highest temperature_median,lowest temperature_min,lowest temperature_max,lowest temperature_mean,lowest temperature_median,wind speed_min,wind speed_max,wind speed_mean,wind speed_median,wind direction_min,wind direction_max,wind direction_mean,wind direction_median,sky state_min,sky state_max,sky state_mean,sky state_median,weekday,visitor
2016-08-19,0.002,0.005,0.003,0.003,0.5,0.8,0.6749999999999999,0.7,0.001,0.106,0.037,0.019,0.015,0.064,0.036125,0.035,33.0,83.0,62.25,62.5,0.0,0.0,0.0,0.0,10.0,30.0,20.07575757575757,20.0,35.0,85.0,57.53787878787879,55.0,19.0,20.0,19.73333333333333,20.0,2.0,14.0,8.375,12.0,1.0,5.0,2.636363636363636,2.0,69.0,134.0,110.96969696969695,113.0,1.0,3.0,1.8636363636363635,2.0,5.0,"5,345"
2016-08-20,0.002,0.003,0.002125,0.002,0.4,0.8,0.5208333333333334,0.5,0.001,0.097,0.0332916666666666,0.022,0.014,0.06,0.0287083333333333,0.0235,15.0,66.0,37.708333333333336,35.0,0.0,5.0,0.631578947368421,0.0,10.0,20.0,18.78787878787879,20.0,35.0,75.0,52.76515151515152,55.0,19.25,22.0,20.2,20.0,3.0,6.0,4.8125,4.0,1.0,3.0,2.4393939393939394,2.0,108.0,243.0,184.25,205.5,3.0,4.0,3.696969696969697,4.0,6.0,"5,468"
2016-08-21,0.002,0.004,0.0024166666666666,0.002,0.4,0.6,0.4583333333333333,0.5,0.005,0.102,0.0372916666666666,0.0215,0.008,0.041,0.022,0.02,9.0,45.0,29.0,29.5,0.0,0.0,0.0,0.0,10.0,70.0,39.24242424242424,30.0,35.0,80.0,58.18181818181818,60.0,16.0,22.0,20.53333333333333,22.0,6.0,12.0,9.0,8.0,0.9,3.0,1.7833333333333334,2.0,156.0,270.0,223.5378787878788,227.0,3.0,4.0,3.4393939393939394,3.0,7.0,"4,429"
2016-08-22,0.002,0.002,0.002,0.002,0.4,0.6,0.5041666666666667,0.5,0.002,0.09,0.033125,0.0215,0.016,0.047,0.0253333333333333,0.0255,17.0,57.0,34.458333333333336,33.0,0.0,0.0,0.0,0.0,10.0,30.0,13.333333333333334,10.0,20.0,70.0,45.34090909090909,45.0,15.0,22.0,17.066666666666666,16.0,9.0,12.0,10.25,10.0,0.5,4.0,1.3575757575757574,1.0,58.0,250.0,174.9469696969697,184.0,1.0,4.0,1.7045454545454546,1.0,1.0,"1,088"
2016-08-23,0.002,0.003,0.00225,0.002,0.4,0.7,0.4791666666666667,0.4,0.002,0.08,0.0265833333333333,0.011,0.009,0.057,0.0257083333333333,0.022,13.0,70.0,34.5,31.0,0.0,10.0,2.5,0.5,10.0,20.0,12.424242424242424,10.0,25.0,75.0,51.25,52.5,15.0,19.0,15.866666666666667,15.0,9.0,12.0,10.4375,10.0,0.0,2.0,1.121212121212121,1.0,0.0,336.0,178.78787878787878,195.0,1.0,2.0,1.553030303030303,2.0,2.0,"1,146"
2016-08-24,0.002,0.004,0.0029583333333333,0.003,0.4,0.7,0.5,0.5,0.001,0.078,0.0237499999999999,0.0144999999999999,0.016,0.059,0.0313333333333333,0.03,8.0,65.0,37.91666666666666,40.0,0.0,0.0,0.0,0.0,10.0,20.0,18.03030303030303,20.0,35.0,75.0,58.71212121212121,65.0,15.0,21.0,18.23333333333333,19.0,11.0,12.0,11.75,12.0,0.4,3.0,1.306060606060606,1.0,11.0,360.0,213.939393939394,227.0,1.0,3.0,1.9090909090909087,2.0,3.0,"1,336"
2016-08-26,0.002,0.002,0.002,0.002,0.3,0.5,0.3652173913043478,0.4,0.001,0.038,0.0213478260869565,0.024,0.009,0.039,0.0198695652173913,0.017,3.0,34.0,13.458333333333334,11.0,0.0,0.0,0.0,0.0,20.0,80.0,37.65151515151515,20.0,45.0,85.0,70.79545454545455,75.0,16.0,22.0,19.866666666666667,21.0,4.0,6.0,5.125,5.0,0.8,3.1,1.943181818181818,2.0,0.0,288.0,203.24242424242425,221.0,1.0,3.0,1.75,2.0,5.0,"2,575"
2016-08-27,0.002,0.002,0.002,0.002,0.3,0.4,0.35,0.35,0.002,0.046,0.0222083333333333,0.0185,0.01,0.036,0.0199166666666666,0.019,4.0,40.0,16.75,16.5,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,45.0,85.0,67.34848484848484,70.0,16.0,22.0,18.0,16.0,0.0,7.0,3.125,3.0,2.0,5.0,2.5803030303030305,2.0,0.0,360.0,175.83333333333334,248.0,2.0,3.0,2.5,2.5,6.0,"19,035"
2016-08-28,0.002,0.002,0.002,0.002,0.3,0.5,0.3833333333333333,0.4,0.006,0.028,0.0172083333333333,0.017,0.009,0.023,0.0147916666666666,0.014,4.0,23.0,12.083333333333334,12.5,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,45.0,85.0,68.67424242424242,70.0,16.0,20.0,17.933333333333334,18.0,-1.0,1.0,0.0625,0.0,1.0,4.0,2.428030303030303,2.0,0.0,337.0,219.3409090909091,264.0,3.0,4.0,3.5454545454545454,4.0,7.0,"18,218"
2016-08-29,0.002,0.002,0.002,0.002,0.3,0.5,0.3958333333333333,0.4,0.001,0.042,0.0172083333333333,0.0165,0.01,0.046,0.02125,0.0155,5.0,35.0,18.75,19.0,0.0,0.0,0.0,0.0,0.0,30.0,11.515151515151516,10.0,60.0,85.0,70.625,70.0,13.0,20.0,16.666666666666668,17.0,-4.0,2.0,-1.0,-0.5,0.5,4.0,2.163636363636364,2.0,0.0,360.0,226.67424242424244,256.0,4.0,4.0,4.0,4.0,1.0,"3,636"
2016-08-30,0.002,0.004,0.0025,0.002,0.4,0.5,0.425,0.4,0.001,0.038,0.019,0.0235,0.011,0.041,0.0204583333333333,0.0165,11.0,49.0,25.791666666666668,24.0,0.0,0.0,0.0,0.0,10.0,20.0,12.348484848484848,10.0,40.0,70.0,55.0,52.5,10.0,16.0,12.333333333333334,12.0,-2.0,10.0,1.9615384615384608,1.0,0.0,4.0,1.6022727272727273,1.05,0.0,352.0,187.5606060606061,199.0,4.0,4.0,4.0,4.0,2.0,"3,382"
2016-08-31,0.002,0.004,0.0022083333333333,0.002,0.3,0.5,0.3833333333333333,0.4,0.002,0.039,0.0254583333333333,0.024,0.007,0.035,0.01125,0.01,4.0,32.0,13.166666666666666,8.5,0.0,0.0,0.0,0.0,10.0,70.0,22.57575757575757,20.0,40.0,70.0,56.42857142857143,55.0,10.0,12.0,10.933333333333334,11.0,0.0,12.0,5.25,4.5,0.0,2.5,1.1886363636363635,1.0,0.0,302.0,150.9318181818182,141.0,1.0,4.0,3.363636363636364,4.0,3.0,"20,690"
2016-09-01,0.002,0.007,0.0037391304347826,0.003,0.5,0.9,0.6652173913043479,0.7,0.001,0.084,0.0351739130434782,0.02,0.011,0.058,0.0256521739130434,0.022,20.0,95.0,58.66666666666666,67.0,0.0,5.0,0.5921052631578947,0.0,20.0,90.0,47.57575757575758,30.0,40.0,75.0,63.51190476190476,65.0,8.0,11.0,9.6,9.0,5.0,16.0,9.9453125,9.0,0.0,2.0,1.121212121212121,1.0,24.0,233.0,105.54545454545456,104.0,1.0,3.0,1.4090909090909092,1.0,4.0,"2,725"
2016-09-02,0.002,0.004,0.0024583333333333,0.002,0.4,1.1,0.5375,0.5,0.002,0.062,0.0357083333333333,0.0385,0.007,0.042,0.0212083333333333,0.0185,9.0,78.0,33.875,26.0,0.0,0.0,0.0,0.0,10.0,20.0,17.196969696969695,20.0,45.0,90.0,63.0078125,60.0,10.0,17.0,12.933333333333334,13.0,7.0,15.0,10.037878787878787,10.0,0.5,2.0,1.2045454545454546,1.0,45.0,246.0,117.76515151515152,119.0,2.0,4.0,3.128787878787879,3.0,5.0,"2,884"
2016-09-03,0.002,0.003,0.002125,0.002,0.4,0.8,0.5166666666666667,0.5,0.002,0.056,0.0266666666666666,0.028,0.008,0.051,0.0247916666666666,0.0215,9.0,46.0,22.166666666666668,21.0,0.0,0.0,0.0,0.0,10.0,30.0,15.37878787878788,20.0,35.0,70.0,51.51515151515152,50.0,13.0,17.0,14.333333333333334,14.0,5.0,13.0,8.954545454545455,9.0,1.0,8.0,4.196969696969697,4.0,27.0,138.0,94.08333333333331,94.5,1.0,4.0,2.590909090909091,2.5,6.0,"19,980"
2016-09-04,0.002,0.003,0.0020833333333333,0.002,0.5,0.8,0.5958333333333333,0.6,0.001,0.056,0.0153333333333333,0.004,0.016,0.043,0.0245416666666666,0.0215,13.0,45.0,31.166666666666668,30.5,0.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,10.0,50.0,90.0,69.73484848484848,70.0,13.0,17.0,13.8,13.0,4.0,11.0,7.401515151515151,7.0,1.0,7.0,3.106060606060606,3.0,0.0,315.0,220.0378787878788,233.0,1.0,3.0,1.7045454545454546,2.0,7.0,"19,815"
2016-09-05,0.002,0.004,0.002625,0.003,0.5,0.6,0.5458333333333333,0.5,0.001,0.072,0.0164583333333333,0.0045,0.016,0.051,0.0287499999999999,0.0245,15.0,54.0,33.375,35.5,0.0,0.0,0.0,0.0,0.0,20.0,11.515151515151516,10.0,40.0,85.0,60.60606060606061,60.0,11.0,16.0,12.466666666666669,12.0,5.0,13.0,8.106060606060606,7.0,1.0,3.0,1.7651515151515151,2.0,0.0,360.0,208.0530303030303,262.0,1.0,3.0,1.9924242424242424,2.0,1.0,"2,784"
2016-09-06,0.003,0.013,0.0045416666666666,0.003,0.5,0.8,0.5875,0.6,0.001,0.085,0.0232916666666666,0.0085,0.018,0.043,0.0294583333333333,0.0285,31.0,90.0,52.625,47.0,0.0,0.0,0.0,0.0,0.0,10.0,4.46969696969697,0.0,50.0,80.0,67.1969696969697,67.5,11.0,14.0,12.333333333333334,12.0,2.0,15.0,8.007575757575758,8.0,1.0,4.0,1.7272727272727273,1.0,0.0,307.0,203.17424242424244,233.0,1.0,3.0,2.2954545454545454,2.0,2.0,"2,806"
2016-09-07,0.002,0.004,0.0034166666666666,0.003,0.6,0.8,0.6625,0.7,0.001,0.084,0.0247499999999999,0.012,0.017,0.052,0.0288333333333333,0.0275,51.0,85.0,69.25,66.0,0.0,10.0,3.6710526315789473,1.0,0.0,20.0,9.242424242424242,10.0,40.0,70.0,55.40151515151515,60.0,10.0,15.0,12.6,13.0,3.0,15.0,8.287878787878787,8.0,0.0,3.0,1.4212121212121211,1.0,0.0,360.0,249.92424242424244,259.0,1.0,3.0,2.446969696969697,2.0,3.0,"2,568"
2016-09-08,0.002,0.004,0.0030833333333333,0.003,0.5,0.9,0.6749999999999999,0.7,0.001,0.033,0.0122916666666666,0.008,0.019,0.061,0.03725,0.034,12.0,74.0,48.583333333333336,49.5,0.0,0.0,0.0,0.0,20.0,30.0,23.181818181818183,20.0,40.0,70.0,55.90909090909091,55.0,14.0,15.0,14.066666666666666,14.0,8.0,15.0,11.037878787878787,11.0,0.0,4.0,1.375,1.0,0.0,281.0,236.6818181818182,254.0,2.0,3.0,2.3181818181818183,2.0,4.0,"1,717"
2016-09-09,0.002,0.004,0.003,0.003,0.5,0.8,0.6304347826086957,0.6,0.002,0.075,0.0199565217391304,0.009,0.021,0.044,0.0316521739130434,0.031,23.0,69.0,49.69565217391305,53.0,0.0,0.0,0.0,0.0,10.0,30.0,20.681818181818183,20.0,30.0,70.0,52.81818181818182,53.5,14.0,16.0,15.133333333333333,15.0,4.0,13.0,8.575757575757576,8.0,0.0,3.0,1.2159090909090908,1.0,70.0,278.0,194.0833333333333,209.0,1.0,3.0,2.4015151515151514,2.0,5.0,"8,865"
2016-09-10,0.002,0.004,0.0025416666666666,0.0025,0.5,0.7,0.6124999999999999,0.6499999999999999,0.001,0.088,0.0275416666666666,0.015,0.014,0.051,0.0290833333333333,0.0255,27.0,71.0,48.79166666666666,48.5,0.0,0.0,0.0,0.0,10.0,20.0,12.196969696969695,10.0,35.0,80.0,54.43181818181818,55.0,13.0,16.0,15.266666666666667,16.0,3.0,9.0,6.765151515151516,7.0,0.0,2.0,0.9924242424242424,1.0,7.0,360.0,219.53030303030303,258.0,1.0,3.0,2.325757575757576,2.0,6.0,"16,066"
2016-09-11,0.002,0.004,0.0026666666666666,0.002,0.4,0.7,0.5583333333333333,0.5,0.001,0.073,0.0269583333333333,0.0139999999999999,0.009,0.051,0.0265833333333333,0.0235,21.0,68.0,43.708333333333336,40.0,0.0,0.0,0.0,0.0,10.0,20.0,12.651515151515152,10.0,30.0,80.0,54.92424242424242,55.0,9.0,16.0,12.6,13.0,-2.0,10.0,3.179924242424242,3.0,0.0,2.0,1.0984848484848484,1.0,0.0,340.0,217.42424242424244,233.0,1.0,2.0,1.2803030303030305,1.0,7.0,"19,518"
2016-09-12,0.002,0.003,0.002625,0.003,0.4,0.7,0.5583333333333333,0.6,0.001,0.05,0.0140833333333333,0.004,0.015,0.055,0.0319166666666666,0.0289999999999999,6.0,59.0,36.54166666666666,36.5,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,40.0,80.0,66.65151515151516,70.0,7.0,13.0,10.0,10.0,-3.0,7.0,1.2424242424242424,1.0,0.5,2.0,1.2954545454545454,1.0,0.0,302.0,179.18939393939394,217.0,1.0,4.0,2.6893939393939394,3.0,1.0,"2,976"
2016-09-13,0.002,0.004,0.0025833333333333,0.0025,0.3,0.6,0.4541666666666666,0.4,0.001,0.069,0.0203333333333333,0.009,0.016,0.056,0.028375,0.0245,12.0,60.0,29.5,24.5,0.0,0.0,0.0,0.0,20.0,90.0,32.803030303030305,30.0,70.0,95.0,82.95454545454545,85.0,6.0,10.0,7.666666666666667,7.0,-1.0,9.0,3.356060606060606,2.0,1.0,3.0,1.3863636363636365,1.0,0.0,333.0,157.2348484848485,188.5,3.0,4.0,3.909090909090909,4.0,2.0,"4,363"
2016-09-14,0.002,0.007,0.00325,0.003,0.4,0.6,0.5083333333333333,0.5,0.001,0.081,0.0294583333333333,0.017,0.012,0.052,0.0255416666666666,0.026,19.0,50.0,36.16666666666666,35.5,0.0,0.0,0.0,0.0,30.0,90.0,43.56060606060606,30.0,50.0,90.0,73.77131782945736,75.0,6.0,10.0,7.733333333333333,7.0,1.0,10.0,6.166666666666667,6.0,0.5,2.0,1.4234848484848486,1.0,0.0,273.0,199.4351145038168,210.0,4.0,4.0,4.0,4.0,3.0,"11,712"
2016-09-15,0.002,0.003,0.0027916666666666,0.003,0.4,0.6,0.5,0.5,0.002,0.065,0.0275833333333333,0.017,0.009,0.038,0.02025,0.0175,22.0,60.0,40.333333333333336,41.5,0.0,0.0,0.0,0.0,20.0,90.0,44.77272727272727,30.0,50.0,90.0,73.56818181818181,75.0,7.0,10.0,9.266666666666667,10.0,-3.0,8.0,3.060606060606061,4.0,0.5,3.0,1.4242424242424243,1.0,143.0,252.0,209.6136363636364,212.0,3.0,3.0,3.0,3.0,4.0,"17,941"
2016-09-17,0.002,0.008,0.0028333333333333,0.002,0.3,0.7,0.3958333333333333,0.4,0.014,0.045,0.0329583333333333,0.035,0.007,0.032,0.0157916666666666,0.015,6.0,74.0,28.125,19.5,0.0,5.0,1.105263157894737,0.0,20.0,80.0,42.95454545454545,30.0,25.0,60.0,40.64393939393939,40.0,6.0,10.0,7.533333333333333,7.0,-3.0,8.0,2.9696969696969697,3.0,0.9,3.0,1.537121212121212,2.0,140.0,293.0,197.6190476190476,186.0,1.0,3.0,2.015151515151515,2.0,6.0,"19,920"
2016-09-18,0.002,0.002,0.002,0.002,0.3,0.4,0.3583333333333333,0.4,0.006,0.043,0.0316666666666666,0.0375,0.008,0.029,0.0146249999999999,0.012,5.0,40.0,22.416666666666668,22.0,0.0,1.0,0.1052631578947368,0.0,0.0,20.0,5.984848484848484,10.0,25.0,65.0,40.871212121212125,40.0,8.0,10.0,9.066666666666666,9.0,-3.0,8.0,2.333333333333333,2.0,2.0,5.0,3.303030303030303,4.0,138.0,260.0,216.3095238095238,222.5,1.0,4.0,2.984848484848485,3.0,7.0,"21,560"
2016-09-19,0.002,0.003,0.0020416666666666,0.002,0.3,0.4,0.3125,0.3,0.004,0.038,0.0225416666666666,0.0235,0.009,0.035,0.0174583333333333,0.016,4.0,28.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,47.73484848484848,47.0,7.0,9.0,8.033333333333333,8.0,-1.0,10.0,3.893939393939394,3.0,1.0,3.0,1.681818181818182,2.0,169.0,247.0,218.5625,220.0,3.0,4.0,3.954545454545455,4.0,1.0,"3,360"
2016-09-20,0.002,0.002,0.002,0.002,0.3,0.4,0.3304347826086956,0.3,0.004,0.043,0.0236521739130434,0.026,0.012,0.045,0.0224782608695652,0.018,4.0,33.0,16.458333333333332,17.5,0.0,5.0,2.5,1.0,0.0,0.0,0.0,0.0,45.0,75.0,67.99242424242425,70.0,8.0,11.0,8.6,8.0,1.0,11.0,6.121212121212121,7.0,1.0,3.0,2.015151515151515,2.0,0.0,325.0,195.87121212121207,206.0,3.0,4.0,3.893939393939394,4.0,2.0,"4,447"
2016-09-21,0.002,0.003,0.0023333333333333,0.002,0.3,0.6,0.4041666666666667,0.4,0.002,0.054,0.0189166666666666,0.01,0.012,0.043,0.0267916666666666,0.0265,18.0,44.0,29.70833333333333,30.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,0.0,35.0,75.0,53.76515151515152,55.0,8.0,12.0,9.533333333333331,10.0,-4.0,7.0,1.378787878787879,1.0,1.0,3.0,2.113636363636364,2.0,45.0,336.0,183.0681818181818,199.0,2.0,3.0,2.765151515151515,3.0,3.0,"3,825"
2016-09-23,0.003,0.006,0.0035,0.003,0.4,0.7,0.575,0.6,0.001,0.068,0.0233333333333333,0.0135,0.019,0.06,0.039125,0.04,27.0,62.0,41.54166666666666,37.5,0.0,0.0,0.0,0.0,10.0,20.0,18.40909090909091,20.0,25.0,80.0,51.51515151515152,50.0,7.0,12.0,8.466666666666667,8.0,1.0,7.0,3.507575757575758,4.0,0.5,4.0,1.6893939393939394,1.5,33.0,230.0,160.7651515151515,162.0,2.0,3.0,2.878787878787879,3.0,5.0,"5,709"
2016-09-24,0.003,0.005,0.0033333333333333,0.003,0.4,0.8,0.6291666666666667,0.7,0.001,0.091,0.0307083333333333,0.0125,0.017,0.06,0.0389583333333333,0.04,24.0,73.0,51.04166666666666,50.5,0.0,5.0,1.131578947368421,0.0,20.0,30.0,27.424242424242426,30.0,25.0,55.0,39.621212121212125,40.0,6.0,8.0,6.866666666666666,7.0,-6.0,5.0,-0.1212121212121212,0.0,0.5,4.0,1.5075757575757576,1.0,169.0,237.0,204.7878787878788,204.0,3.0,4.0,3.022727272727273,3.0,6.0,"23,547"
2016-09-25,0.003,0.004,0.0032916666666666,0.003,0.5,0.8,0.6291666666666667,0.6,0.002,0.07,0.0241666666666666,0.0155,0.019,0.054,0.0337083333333333,0.0305,22.0,60.0,44.833333333333336,45.0,0.0,5.0,0.5263157894736842,0.0,10.0,20.0,18.25757575757576,20.0,20.0,65.0,34.43181818181818,32.5,5.0,7.0,6.5,7.0,-2.0,6.0,2.9166666666666665,3.0,0.5,2.0,1.321969696969697,1.0,186.0,278.0,210.5833333333333,208.5,2.0,4.0,3.128787878787879,3.0,7.0,"21,160"
2016-09-26,0.003,0.004,0.0030833333333333,0.003,0.5,0.8,0.6166666666666666,0.6,0.001,0.05,0.0119999999999999,0.0035,0.016,0.051,0.04025,0.042,20.0,64.0,38.958333333333336,37.5,0.0,0.0,0.0,0.0,20.0,30.0,22.651515151515152,20.0,30.0,70.0,52.34848484848485,50.0,5.0,8.0,6.066666666666666,6.0,-5.0,9.0,2.7196969696969697,3.0,1.0,3.0,1.4696969696969695,1.0,180.0,228.0,207.34848484848484,207.0,3.0,4.0,3.060606060606061,3.0,1.0,"3,713"
2016-09-28,0.002,0.003,0.0022083333333333,0.002,0.5,0.8,0.6208333333333332,0.6,0.001,0.015,0.003875,0.0025,0.014,0.046,0.0336666666666666,0.0345,11.0,42.0,24.58333333333333,24.0,0.0,0.0,0.0,0.0,0.0,30.0,13.257575757575758,10.0,60.0,90.0,73.90151515151516,75.0,6.0,9.0,7.8,9.0,-7.0,6.0,-0.4469696969696969,-0.5,1.6,4.0,2.582575757575757,2.55,101.0,259.0,203.79545454545453,211.0,2.0,3.0,2.356060606060606,2.0,3.0,"4,026"
2016-09-29,0.002,0.003,0.0022916666666666,0.002,0.4,0.8,0.4541666666666666,0.4,0.001,0.027,0.0105833333333333,0.0095,0.008,0.031,0.0185833333333333,0.0185,4.0,53.0,13.541666666666666,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909092,0.0,40.0,65.0,53.75,55.0,5.0,9.0,6.466666666666667,6.0,-5.0,4.0,-0.8114754098360656,-1.0,0.5,3.0,1.6045454545454547,1.4,18.0,323.0,171.02272727272728,180.0,2.0,4.0,2.606060606060606,3.0,4.0,"5,586"
2016-09-30,0.002,0.004,0.0028333333333333,0.003,0.4,0.8,0.5291666666666667,0.5,0.001,0.026,0.00575,0.002,0.019,0.046,0.0288333333333333,0.0255,6.0,44.0,20.75,19.5,0.0,0.0,0.0,0.0,0.0,20.0,10.303030303030305,10.0,40.0,75.0,56.40151515151515,57.5,3.0,6.0,5.4,6.0,-7.0,6.0,1.109375,2.0,0.8,3.0,1.331818181818182,1.0,72.0,357.0,209.5833333333333,217.0,2.0,4.0,2.4696969696969697,2.0,5.0,"7,872"
2016-10-01,0.002,0.003,0.002875,0.003,0.5,0.8,0.6625,0.6499999999999999,0.001,0.043,0.0089166666666666,0.002,0.021,0.041,0.0304166666666666,0.0305,14.0,44.0,31.0,30.5,0.0,0.0,0.0,0.0,30.0,80.0,49.31818181818182,30.0,45.0,80.0,60.56818181818182,60.0,3.0,6.0,4.333333333333333,4.0,-7.0,6.0,-4.0,-5.0,1.0,2.0,1.2651515151515151,1.0,118.0,221.0,166.46969696969697,165.0,1.0,3.0,2.227272727272727,2.0,6.0,"27,694"
2016-10-03,0.002,0.003,0.0022083333333333,0.002,0.3,0.6,0.4458333333333333,0.4,0.002,0.046,0.018875,0.018,0.003,0.035,0.0164166666666666,0.015,5.0,30.0,12.833333333333334,10.0,0.0,5.0,1.605263157894737,0.0,10.0,30.0,17.954545454545453,20.0,30.0,60.0,46.93181818181818,50.0,0.0,7.0,4.666666666666667,5.0,-11.0,-7.0,-9.6875,-10.0,1.0,2.0,1.371212121212121,1.0,79.0,250.0,200.46969696969697,208.5,2.0,4.0,3.2196969696969697,3.0,1.0,"30,759"
2016-10-05,0.002,0.003,0.0025652173913043,0.003,0.4,0.6,0.4739130434782609,0.5,0.004,0.044,0.0203043478260869,0.019,0.009,0.037,0.0211304347826086,0.02,5.0,34.0,20.13043478260869,20.0,0.0,0.0,0.0,0.0,0.0,60.0,13.030303030303031,10.0,40.0,70.0,54.583333333333336,55.0,-4.0,1.0,-0.6,0.0,-15.0,-12.0,-13.1875,-13.0,1.0,4.0,2.1515151515151514,2.0,73.0,246.0,201.1439393939394,200.0,3.0,4.0,3.325757575757576,3.0,3.0,"4,904"
2016-10-06,0.003,0.004,0.0030416666666666,0.003,0.5,0.7,0.5875,0.6,0.001,0.041,0.0205,0.02,0.01,0.046,0.0245416666666666,0.0225,18.0,36.0,28.70833333333333,29.5,0.0,5.0,2.4342105263157894,0.0,0.0,1.0,0.0606060606060606,0.0,30.0,85.0,50.15151515151515,50.0,-4.0,1.0,-2.2,-4.0,-14.0,-12.0,-13.125,-14.0,1.0,3.0,2.11439393939394,2.0,186.0,233.0,209.0,207.5,4.0,4.0,4.0,4.0,4.0,"8,778"
2016-10-07,0.002,0.003,0.0024166666666666,0.002,0.4,0.8,0.5333333333333333,0.5,0.001,0.038,0.0150833333333333,0.0115,0.011,0.036,0.0230416666666666,0.024,7.0,29.0,18.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,85.0,57.76515151515152,55.0,-6.0,0.0,-2.066666666666667,0.0,-12.0,-10.0,-10.6875,-11.0,1.0,3.0,1.6515151515151516,1.5,160.0,236.0,209.8181818181818,213.0,3.0,4.0,3.8484848484848486,4.0,5.0,"8,665"
2016-10-08,0.002,0.003,0.002625,0.003,0.4,0.6,0.4875,0.5,0.011,0.051,0.0307916666666666,0.0305,0.006,0.019,0.0125833333333333,0.013,4.0,31.0,15.333333333333334,14.0,0.0,20.0,1.263157894736842,0.0,0.0,20.0,4.242424242424242,0.0,30.0,85.0,52.15909090909091,50.0,-6.0,0.0,-4.075,-5.0,-14.0,-10.0,-12.25,-12.0,1.0,3.0,1.5757575757575757,1.0,189.0,236.0,211.0378787878788,210.0,1.0,3.0,2.628787878787879,3.0,6.0,"16,488"
2016-10-10,0.003,0.003,0.003,0.003,0.4,0.7,0.5333333333333333,0.5,0.001,0.027,0.0133333333333333,0.015,0.007,0.044,0.0248333333333333,0.022,10.0,31.0,18.95833333333333,19.5,0.0,5.0,1.131578947368421,0.0,30.0,90.0,47.95454545454545,30.0,20.0,65.0,44.35606060606061,45.0,-5.0,0.0,-1.6,-1.0,-10.0,-1.0,-5.25,-8.0,1.0,5.0,2.090909090909091,2.0,217.0,266.0,246.3106060606061,247.0,4.0,4.0,4.0,4.0,1.0,"4,613"
2016-10-12,0.003,0.004,0.0031739130434782,0.003,0.4,1.0,0.7086956521739131,0.8,0.001,0.035,0.0130434782608695,0.008,0.012,0.044,0.0308695652173913,0.031,25.0,64.0,38.30434782608695,36.0,0.0,1.0,0.2368421052631578,0.0,0.0,10.0,3.863636363636364,0.0,45.0,85.0,65.49242424242425,65.0,-2.0,4.0,1.6666666666666667,2.0,-3.0,3.0,0.1875,2.0,1.0,3.0,1.2954545454545454,1.0,0.0,281.0,214.0833333333333,223.0,3.0,4.0,3.909090909090909,4.0,3.0,"5,885"
2016-10-13,0.003,0.004,0.0034166666666666,0.003,0.5,0.7,0.575,0.6,0.001,0.037,0.0084999999999999,0.003,0.027,0.058,0.038,0.0365,16.0,44.0,29.125,28.5,0.0,0.0,0.0,0.0,10.0,70.0,21.13636363636364,15.0,30.0,85.0,60.15151515151515,60.0,1.0,4.0,3.4,4.0,-2.0,-2.0,-2.0,-2.0,0.5,2.0,1.3598484848484849,1.0,9.0,360.0,203.7121212121212,233.0,4.0,4.0,4.0,4.0,4.0,"8,678"
2016-10-14,0.003,0.007,0.0041666666666666,0.004,0.6,1.0,0.8375,0.8,0.001,0.044,0.0093333333333333,0.002,0.035,0.069,0.0483333333333333,0.0465,24.0,80.0,49.583333333333336,47.5,0.0,0.0,0.0,0.0,0.0,70.0,14.696969696969695,10.0,25.0,75.0,51.36363636363637,55.0,4.0,8.0,5.142857142857143,5.0,-10.0,-2.0,-5.5,-3.0,0.5,2.0,1.2727272727272727,1.0,101.0,360.0,194.7878787878788,206.0,4.0,4.0,4.0,4.0,5.0,"11,883"
