date,"('sulfur_dioxide_min',)","('sulfur_dioxide_mean',)","('sulfur_dioxide_median',)","('carbon_monoxide_min',)","('carbon_monoxide_max',)","('carbon_monoxide_mean',)","('carbon_monoxide_median',)","('ozone_max',)","('ozone_mean',)","('ozone_median',)","('nitrogen_dioxide_min',)","('nitrogen_dioxide_mean',)","('nitrogen_dioxide_median',)","('humidity_min',)","('humidity_max',)","('humidity_mean',)","('humidity_median',)","('highest temperature_min',)","('highest temperature_max',)","('highest temperature_mean',)","('highest temperature_median',)","('lowest temperature_min',)","('lowest temperature_max',)","('lowest temperature_mean',)","('lowest temperature_median',)","('sky state_min',)","('sky state_max',)","('sky state_mean',)","('day',)","('wind direction_min_13.0',)","('wind direction_mean_15.0',)","('wind direction_median_9.0',)","('wind direction_median_16.0',)","('weekday_1.0',)","('weekday_2.0',)","('weekday_3.0',)","('weekday_4.0',)","('weekday_5.0',)","('weekday_6.0',)","('weekday_7.0',)",visitor
2015-08-20,-0.6266905760424716,-0.1531608989231849,-0.2293000458073739,-0.293248224049327,-0.5872892818057884,-0.6112922203400843,-0.7965408591085879,0.5206124578591406,-0.3040813190028842,-0.7065390620254527,0.2897032293278553,0.0153069678570104,0.0950312353105448,-0.6151259781289385,-0.3542991967808235,-0.5387581791413758,-0.2513521070133795,0.3759971198377701,0.6848204619230933,0.4182029566708218,0.2808106333151585,0.2272132677391358,0.4359708771950997,0.3872469101657253,0.2771750088794834,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.5008101150572575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2746
2015-08-21,-0.6266905760424716,-0.4092418860393569,-0.4268262283737264,-0.8370022563211076,-0.8137273301570906,-0.752422424524556,-0.7965408591085879,0.3339934969301122,-0.2316241513448748,-0.5202342621324212,-0.3146818678666902,-0.5785081024140637,-0.6184181220673068,1.034442556752647,0.6932752822596372,0.8398403522316208,0.8014685987117132,0.5569346794682006,0.4918626351807165,0.4928654312376708,0.4657083733674797,-0.1379912095595421,0.4359708771950997,0.1542620492240121,0.3720844250772966,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.5103617399468365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2733
2015-08-22,-0.0269727235132669,-0.4282369043144721,-0.4268262283737264,-0.293248224049327,-0.8137273301570906,-0.5789937656511002,-0.4119071591907646,1.1177931328320303,0.6808256996908731,0.0014191775680671,-0.9190669650612356,-0.6510054277408502,-0.5433181897117509,-0.0872640469668311,0.1694880427394068,0.414437268722181,0.839069338201895,0.7378722390986312,0.5883415485519049,0.6359685074907977,0.6506061134198009,-0.2292923288842116,-0.2595405987327672,-0.2639159063123962,-0.2922814883073957,0.3688279021264947,-0.3249994773096523,-0.4485860211126992,0.5199133648364156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12492
2015-08-23,-0.6266905760424716,-0.3473321968464282,-0.4268262283737264,-0.293248224049327,-0.3608512334544863,-0.3852030375171985,-0.4119071591907646,1.752297599990726,0.915212584502396,-0.2221465823035707,-0.5737040523786382,-0.6543204147836283,-0.6935180544228703,0.0447014358236956,0.1694880427394068,0.1877181468518212,0.1246552878884392,0.014122000576909,0.4918626351807165,0.4368685753125343,0.5581572433936403,-0.2292923288842116,-0.2595405987327672,-0.281837818692528,-0.2922814883073957,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.5294649897259947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12845
2015-08-24,-0.6266905760424716,-0.768036675680109,-0.8218785935064312,-0.8370022563211076,-0.5872892818057884,-0.6274414476845759,-0.6042240091496762,0.3339934969301122,0.2275075685702404,0.4485506973113426,-0.6600447805492876,-0.8101248057940708,-0.8437179191339969,-0.2852122711526215,-1.4018736758212842,-1.1079938238373883,-1.0033668968170173,-0.1668155590535214,0.3953837218095281,-0.085768746655408,-0.273882586841805,-0.1379912095595421,-0.1601818164573576,-0.1743063444117372,-0.244826780208489,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.5390166146155737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2677
2015-08-25,-0.6266905760424716,-0.8651223246417306,-0.8218785935064312,-1.380756288592888,-1.2666034268596948,-1.3218582234977236,-1.181174559026411,-0.5991013077150283,-0.3334328526725658,-0.2966685022607834,-1.1780891495731838,-1.2974279010820584,-0.956367817667342,-0.2852122711526215,-0.8780864363010539,-0.5948284996039379,-0.439355804464289,-0.0763467792383062,-0.087010845046414,-0.085768746655408,-0.0889848467894838,0.0446110290897968,0.2372533126442806,0.1004963120836167,-0.0075532397139561,0.3688279021264947,-0.3249994773096523,0.5542312797080808,0.5485682395051528,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,838
2015-08-26,-0.6266905760424716,-0.5473874734946124,-0.6243524109400788,-1.380756288592888,-1.0401653785083926,-1.2411120867752647,-1.181174559026411,-0.3751585546001945,-0.2806593880947564,0.0014191775680671,-1.0917484214025344,-1.0201744393226575,-0.8437179191339969,0.0447014358236956,-1.4018736758212842,-0.7593827009614574,-0.6273595019151984,0.1045907803921243,0.1059469816959628,0.1008874397617142,0.0959128932628373,0.2272132677391358,0.137894530368871,0.1662099908107666,0.1822655926816702,-0.7747239351199735,-0.3249994773096523,0.5542312797080808,0.5581198643947318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21211
2015-08-27,-0.0269727235132669,-0.2826084308720008,-0.4268262283737264,-1.380756288592888,-0.8137273301570906,-0.966575221918904,-0.7965408591085879,1.005821756274614,0.8145382419638721,0.9329431770332246,-0.6600447805492876,-0.710675194510808,-0.9188178514895602,-0.2852122711526215,-0.8780864363010539,-0.7045313005089511,-0.6273595019151984,0.2855283400225549,0.2024258950671512,0.2688780075371242,0.2808106333151585,0.2272132677391358,0.137894530368871,0.1482880784306348,0.1348108845827636,-0.7747239351199735,-1.516825197963772,-0.4485860211126992,0.5676714892843109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3632
2015-08-28,-0.0269727235132669,-0.2723888888760734,-0.4268262283737264,-0.293248224049327,-0.5872892818057884,-0.4659491742396577,-0.4119071591907646,0.4832886656733349,-0.7676982338672709,-1.116409621790122,-0.1420004115253915,0.3112131796752771,0.5831807956217064,-0.2852122711526215,-0.3542991967808235,-0.5399770991514315,-1.0033668968170173,0.3759971198377701,0.2024258950671512,0.275099880417695,0.2808106333151585,0.1359121484144663,0.0385357480934614,0.0825743997034849,0.087356176483857,-0.7747239351199735,-0.3249994773096523,-1.4514033219334794,0.57722311417389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3756
2015-08-29,-0.6266905760424716,-0.2502465478848066,-0.2293000458073739,-0.293248224049327,-0.5872892818057884,-0.5466953109621167,-0.4119071591907646,1.3417358859468642,0.6416903214646389,-0.1848856223249718,-0.055659683354742,-0.1239224879395575,-0.3931183250006168,-0.9450396851052556,0.1694880427394068,-0.2931457971151522,-0.439355804464289,0.2855283400225549,0.1059469816959628,0.2128811516119874,0.1883617632889979,0.0446110290897968,-0.0608230341819481,0.0228346917697123,0.087356176483857,-0.7747239351199735,-0.3249994773096523,-1.4514033219334794,0.5867747390634691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17979
2015-08-30,-0.6266905760424716,-0.476779728795244,-0.4268262283737264,-0.293248224049327,-0.1344131851031839,-0.4497999468951659,-0.4119071591907646,1.491031054690087,0.5732034095687152,-0.5202342621324212,-0.6600447805492876,-0.3858064643188188,-0.6559680882450886,0.3746151428000128,-0.3542991967808235,0.2553682074099128,0.500662682790258,0.4664658996529854,0.2024258950671512,0.3310967363428314,0.2808106333151585,-0.1379912095595421,-0.1601818164573576,-0.1802803152051145,-0.1024626559117693,-0.7747239351199735,-2.7086509186178915,-1.4514033219334794,0.5963263639530482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18031
2015-08-31,-0.6266905760424716,-0.6547700852249095,-0.6243524109400788,-0.293248224049327,-0.5872892818057884,-0.4659491742396577,-0.4119071591907646,1.491031054690087,0.4623198379276931,-0.6692781020468463,-0.5737040523786382,-0.2465770085222511,-0.5433181897117509,1.364356263728964,0.6932752822596372,1.1634636149014086,1.2526774725938958,0.4664658996529854,0.2024258950671512,0.3622061007456854,0.3732595033413191,-0.1379912095595421,-0.3588993810081768,-0.2698898771057735,-0.2922814883073957,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.6058779888426272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2813
2015-09-01,-0.6266905760424716,-0.8651223246417306,-0.8218785935064312,-0.8370022563211076,-0.5872892818057884,-0.7566352664405104,-0.7965408591085879,0.2966697047443066,0.3710039553997923,0.37402877735413,-0.7463855087199369,-0.677525324083051,-0.7310680206006519,0.0447014358236956,0.1694880427394068,-0.4333215982715576,-0.6273595019151984,0.1950595602073396,0.2024258950671512,0.2999873719399779,0.3732595033413191,-0.4118945675335506,-0.4582581632835864,-0.3714473805931869,-0.3871909045052089,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.6154296137322063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4479
2015-09-02,-0.6266905760424716,-0.638589143731293,-0.4268262283737264,-0.8370022563211076,-0.5872892818057884,-0.7404860390960184,-0.7965408591085879,0.5952600422307516,-0.0529626420511587,0.2249849374397049,-0.4873633242079889,-0.4156413477037977,-0.505768223533962,0.0447014358236956,-0.8780864363010539,-0.3662809977184945,-0.2513521070133795,-0.0763467792383062,0.2024258950671512,0.075999948239431,0.0959128932628373,-0.4118945675335506,-0.4582581632835864,-0.4491090009070913,-0.4346456126041154,2.6559315766194307,0.8668262433444672,1.557048580528861,0.6249812386217853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2204
2015-09-03,-0.6266905760424716,-0.6179952181939806,-0.4268262283737264,-0.293248224049327,-0.5872892818057884,-0.448331835318394,-0.4119071591907646,0.7072314187881686,-0.3091214813502001,-0.7810609819826654,-0.4010225960373395,-0.5102691596521113,-0.505768223533962,0.7045288497763299,-0.3542991967808235,0.1212870063037854,0.1246552878884392,-0.0763467792383062,-0.0001798230123445,-0.1678974686789417,-0.273882586841805,-0.2292923288842116,-0.1601818164573576,-0.2161241399653781,-0.2922814883073957,2.6559315766194307,0.8668262433444672,1.557048580528861,0.6345328635113644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3182
2015-09-04,-0.6266905760424716,-0.395875021327239,-0.4268262283737264,-0.293248224049327,-0.3608512334544863,-0.288307673450248,-0.4119071591907646,1.1924407172036415,0.2992557619850124,-0.2966685022607834,-0.055659683354742,-0.1172925138540093,-0.3555683588228351,0.0447014358236956,-1.9256609153415147,-0.5734973994279631,-0.6273595019151984,-0.0763467792383062,-0.1834897584176024,-0.1355437296999741,-0.1814337168156444,-0.0466900902348726,-0.1601818164573576,-0.1085926656845874,-0.1024626559117693,1.5123797393729628,0.8668262433444672,1.557048580528861,0.6440844884009435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4613
2015-09-05,-0.6266905760424716,-0.5253225532760549,-0.4268262283737264,0.2505058082224533,-0.5872892818057884,-0.1752630820388053,-0.0272734592729414,-0.3378347624143888,-0.7313091979726913,-0.8928438619184841,0.2897032293278553,0.2573010219796192,0.3578809985550167,-0.6151259781289385,-0.8780864363010539,-1.0878816436714691,-1.0033668968170173,0.1045907803921243,-0.087010845046414,0.007559346553153,0.0034640232366767,-0.3205934482088811,-0.3588993810081768,-0.3594994390064324,-0.2922814883073957,0.3688279021264947,0.8668262433444672,1.557048580528861,0.6536361132905226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6965
2015-09-06,-0.6266905760424716,-0.768036675680109,-0.8218785935064312,-0.8370022563211076,-0.8137273301570906,-0.9827244492633956,-0.9888577090674996,-0.2258633858569721,0.3873103629940573,0.8211602970974058,-0.9190669650612356,-1.2211831990982265,-1.294317513267377,0.3746151428000128,0.1694880427394068,0.2309898072087981,0.3126589853393486,0.014122000576909,-0.087010845046414,0.0200030923142945,0.0959128932628373,-0.3205934482088811,-0.4582581632835864,-0.395343263766696,-0.4346456126041154,-0.7747239351199735,-0.3249994773096523,-1.4514033219334794,0.6631877381801017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24287
2015-09-07,-0.6266905760424716,-0.7033129097057205,-0.8218785935064312,-0.8370022563211076,-0.8137273301570906,-1.0150229039523797,-0.7965408591085879,0.1100507438152785,0.0774886187029765,0.0014191775680671,-0.7463855087199369,-0.574760725757018,-0.8061679529562151,-0.2852122711526215,-0.8780864363010539,-0.3022876971905702,-0.2513521070133795,0.014122000576909,-0.1834897584176024,-0.129321856819403,-0.1814337168156444,-0.2292923288842116,0.0385357480934614,-0.0966447240978329,-0.244826780208489,-0.7747239351199735,0.8668262433444672,-0.4485860211126992,0.6727393630696807,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3906
2015-09-08,-0.6266905760424716,-0.5738653777568657,-0.4268262283737264,-0.8370022563211076,-0.8137273301570906,-0.8535306305074615,-0.7965408591085879,0.0727269516294729,-0.2486395331823692,-0.5947561820896339,-0.3146818678666902,-0.1438124101962101,0.0199313029549816,0.7045288497763299,0.1694880427394068,0.563145509948976,0.6886663802411676,-0.0763467792383062,-0.2799686717887908,-0.1853187127445398,-0.1814337168156444,0.0446110290897968,0.0385357480934614,0.0108867501829578,-0.0075532397139561,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.6822909879592598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4161
2015-09-09,-0.6266905760424716,-0.5415034947696714,-0.4268262283737264,-0.8370022563211076,-0.5872892818057884,-0.8535306305074615,-0.7965408591085879,0.1100507438152785,0.2405526946456571,0.1504630174824922,-0.6600447805492876,-0.5482408294148096,-0.6559680882450886,0.3746151428000128,0.6932752822596372,0.6606591107534324,0.8766700776920769,0.014122000576909,-0.1834897584176024,-0.085768746655408,-0.0889848467894838,-0.1379912095595421,-0.1601818164573576,-0.1205406072713419,-0.1024626559117693,-0.7747239351199735,0.8668262433444672,0.5542312797080808,0.6918426128488389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3880
2015-09-10,-0.6266905760424716,-0.4430108074173006,-0.4268262283737264,-0.293248224049327,-0.5872892818057884,-0.6513142185416508,-0.7965408591085879,0.8565265875313912,-0.1533533948923905,-0.5202342621324212,0.0306810448159073,-0.2706466970502243,-0.24291846028949,-0.2852122711526215,0.6932752822596372,0.755125411532749,1.0646737751429864,0.1045907803921243,0.0094680683247744,0.0884436940005727,0.1883617632889979,-0.0466900902348726,-0.1601818164573576,-0.1563844320316055,-0.1973720721095825,-0.7747239351199735,-0.3249994773096523,-1.4514033219334794,0.7013942377384179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4300
2015-09-11,-0.6266905760424716,-0.4092418860393569,-0.4268262283737264,-0.293248224049327,-0.3608512334544863,-0.2468813946100296,-0.0272734592729414,0.5206124578591406,0.044025034422571,0.0759410975252795,-0.4010225960373395,-0.2256781771656225,-0.1678185279339268,0.3746151428000128,0.1694880427394068,0.6301861105020402,0.8766700776920769,-0.0763467792383062,0.1059469816959628,-0.0982124924165494,-0.1814337168156444,-0.1379912095595421,-0.0608230341819481,-0.1324885488580964,-0.1973720721095825,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.710945862627997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5033
2015-09-12,-0.6266905760424716,-0.5738653777568657,-0.4268262283737264,-0.8370022563211076,-0.8137273301570906,-0.7727844937850024,-0.7965408591085879,-0.1138920092995551,-0.2421169701446648,-0.1848856223249644,-0.2283411396960407,-0.3824914772760407,-0.4682182573561803,-0.6151259781289385,-0.3542991967808235,0.1182397062786461,0.3126589853393486,-0.0763467792383062,-0.1834897584176024,-0.085768746655408,-0.0889848467894838,-0.0466900902348726,0.137894530368871,0.0646524873233531,-0.0075532397139561,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.720497487517576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19054
2015-09-14,-0.6266905760424716,-0.4929606702888607,-0.4268262283737264,-0.293248224049327,-0.3608512334544863,-0.4659491742396577,-0.4119071591907646,0.4086410813017235,-0.1475398060979158,-0.8183219419612716,-0.1420004115253915,0.2606160090223893,-0.1302685617561451,0.0447014358236956,0.1694880427394068,0.6405469305875134,0.500662682790258,-0.0763467792383062,-0.1834897584176024,-0.0546593822525544,0.0034640232366767,-0.4118945675335506,-0.3588993810081768,-0.3893692929733187,-0.482100320703022,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.7396007372967343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5641
2015-09-15,-0.6266905760424716,-0.7356747926929147,-0.8218785935064312,-0.8370022563211076,-0.3608512334544863,-0.4982476289286412,-0.4119071591907646,0.4086410813017235,-0.1573236506544764,-0.855582901939878,-0.4873633242079889,0.1876862940813352,0.2827810661994533,2.354097384657916,0.6932752822596372,1.6571262189739673,1.6286848674957146,-0.1668155590535214,-0.1834897584176024,-0.2350936957891057,-0.273882586841805,-0.2292923288842116,-0.3588993810081768,-0.2758638478991507,-0.244826780208489,-0.7747239351199735,-0.3249994773096523,-1.4514033219334794,0.7491523621863133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4043
2015-09-16,-0.6266905760424716,-0.8165795001609197,-0.8218785935064312,-0.8370022563211076,-0.8137273301570906,-0.8212321758184774,-0.7965408591085879,0.3339934969301122,-0.0692690496454315,-0.5947561820896339,-0.5737040523786382,-0.1438124101962101,-0.0927185955783634,0.3746151428000128,-0.3542991967808235,0.0054896053484941,0.1246552878884392,-0.2572843388687367,-0.3860954764970981,-0.3172224178126396,-0.273882586841805,-0.8592700522244312,-0.1601818164573576,-0.4747970753186135,-0.244826780208489,0.3688279021264947,0.8668262433444672,1.557048580528861,0.7587039870758924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5744
2015-09-17,-0.6266905760424716,-0.8489413831481528,-0.8218785935064312,-0.8370022563211076,-0.8137273301570906,-0.8050829484739859,-0.7965408591085879,-0.0019206327421384,-0.0497013605323104,-0.1103637023677518,-0.5737040523786382,-0.6012806220992187,-0.8437179191339969,0.7045288497763299,0.1694880427394068,0.3406926081138119,0.1246552878884392,-0.1668155590535214,-0.4729264985311677,-0.3284217889976669,-0.3663314568679656,-0.8592700522244312,-1.1438337609839124,-1.036947726975414,-1.0420658762701198,-0.7747239351199735,0.8668262433444672,-0.4485860211126992,0.7682556119654714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9099
2015-09-18,-0.6266905760424716,-0.7638155605079,-0.8218785935064312,-0.293248224049327,-0.5872892818057884,-0.6344628508778335,-0.7965408591085879,0.1100507438152785,-0.381359511514847,-0.5202342621324212,-0.3146818678666902,0.2585981908224373,-0.0927185955783634,1.034442556752647,0.1694880427394068,0.4839157092953555,0.500662682790258,-0.7096282379448131,-0.4729264985311677,-0.4528592466090817,-0.3663314568679656,-0.8592700522244312,-1.1438337609839124,-1.0070778730085277,-1.0420658762701198,-0.7747239351199735,-1.516825197963772,-0.4485860211126992,0.7778072368550505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7586
2015-09-19,-0.6266905760424716,-0.638589143731293,-0.4268262283737264,-0.293248224049327,-0.5872892818057884,-0.4013522648616903,-0.4119071591907646,0.4459648734875292,-0.3106038820405886,-0.8928438619184841,-0.1420004115253915,0.4263653611611578,0.4329809309105802,0.0447014358236956,-0.3542991967808235,-0.6131122997547739,-0.439355804464289,-0.8905657975752437,-0.569405411902356,-0.8448372380850383,-0.9210246770249292,-0.8592700522244312,-0.8556932923852246,-0.8499624411427056,-0.9471564600723068,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.7873588617446295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26975
2015-09-20,-0.6266905760424716,-0.2340656063912289,-0.4268262283737264,0.2505058082224533,-0.1344131851031839,-0.0137708085938873,-0.0272734592729414,1.7896213921765316,0.7656190191810694,0.0759410975252795,-0.6600447805492876,-0.1338674490678838,-0.3180183926450534,0.7045288497763299,-0.3542991967808235,0.1944222069071272,0.1246552878884392,-0.8905657975752437,-0.9553210653871096,-0.9692746956964532,-1.0134735470510896,-0.5944968061828896,-0.3588993810081768,-0.5028747380474867,-0.6719191530986484,-0.7747239351199735,0.8668262433444672,-0.4485860211126992,0.7969104866342086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23842
2015-09-21,-0.6266905760424716,-0.6709510267184873,-0.6243524109400788,0.2505058082224533,-0.1344131851031839,0.0346768734395883,-0.0272734592729414,1.267088301575253,0.1198852784480748,-0.855582901939878,0.1170217729865565,0.6020596744282609,0.0199313029549816,-0.2852122711526215,-0.8780864363010539,-0.5491189992268496,-0.6273595019151984,-0.7096282379448131,-0.7623632386447329,-0.7266216533541944,-0.7361269369726079,-0.4118945675335506,-0.4582581632835864,-0.4371610593203368,-0.3871909045052089,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.8064621115237878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3565
2015-09-22,-0.6266905760424716,-0.6224082022376765,-0.4268262283737264,-0.293248224049327,-0.1344131851031839,-0.0460692632828708,-0.0272734592729414,1.155116925017836,0.3318685771735502,-0.5202342621324212,-0.2283411396960407,1.1158826660584495,1.2966301529995583,-0.2852122711526215,-0.8780864363010539,-0.2224484365319219,-0.0633484095624701,-0.5286906783143825,-0.7623632386447329,-0.6768466703096284,-0.6436780669464474,-0.5031956868582201,-0.3588993810081768,-0.4431350301137141,-0.5770097369008352,-0.7747239351199735,-1.516825197963772,-0.4485860211126992,0.8160137364133668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7086
2015-09-23,-0.0269727235132669,-0.4430108074173006,-0.4268262283737264,0.2505058082224533,-0.1344131851031839,0.0395918556748686,-0.0272734592729414,-0.4124823467860001,-0.902030195742244,-0.9673657818756968,0.8940883265224008,1.545389682905006,1.6345798485995937,0.0447014358236956,-0.5638140925889157,-0.1212780756972988,-0.0633484095624701,-0.7096282379448131,-0.4729264985311677,-0.757731017757048,-0.9210246770249292,-0.6766678135750922,-0.4582581632835864,-0.5405107540457634,-0.2922814883073957,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.8255653613029459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4314
2015-09-24,-0.6266905760424716,-0.6118554143070959,-0.4268262283737264,-0.293248224049327,-0.1344131851031839,-0.1289218209633066,-0.0272734592729414,0.5206124578591406,-0.3745533587798507,-0.8928438619184841,0.0306810448159073,0.7878430786951071,0.9586804573995236,1.034442556752647,0.1694880427394068,0.3748223683953713,0.1246552878884392,-0.7096282379448131,-0.4729264985311677,-0.4528592466090817,-0.3663314568679656,-1.04187229087377,-1.0444749787085028,-0.9891559606283958,-0.9471564600723068,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.835116986192525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4560
2015-09-25,-0.6266905760424716,-0.687131968212104,-0.8218785935064312,-0.293248224049327,-0.1344131851031839,-0.1268154000053296,-0.0272734592729414,0.5952600422307516,-0.1596954917590946,-0.7810609819826654,-0.055659683354742,0.7512340913531552,0.7333806603328333,0.3746151428000128,-0.8780864363010539,-0.3510444975927984,-0.2513521070133795,-0.8000970177600284,-0.4729264985311677,-0.4653029923702231,-0.3663314568679656,-0.9505711715491006,-1.243192543259322,-1.0787655225290549,-1.0420658762701198,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.844668611082104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5704
2015-09-26,-0.6266905760424716,-0.6962777177519741,-0.8218785935064312,0.2505058082224533,-0.1344131851031839,0.2249568999768613,0.3573602406448817,0.9311741719030026,0.4285726639499883,-0.2966685022607834,-0.5737040523786382,0.0718058774556152,-0.0927185955783634,0.0447014358236956,-0.8780864363010539,-0.0036522947269238,0.1246552878884392,-0.9810345773904589,-0.569405411902356,-0.907055966890746,-1.0134735470510896,-0.9505711715491006,-1.243192543259322,-1.1205833180826956,-1.136975292467933,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.8542202359716831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16847
2015-09-27,-0.6266905760424716,-0.7975844818858434,-0.8218785935064312,-0.293248224049327,-0.5872892818057884,-0.4996519095672926,-0.4119071591907646,0.3339934969301122,0.0474281107900651,-0.4457123421752086,-0.3146818678666902,0.0357996150305266,0.0950312353105448,-0.6151259781289385,-0.8780864363010539,-0.6253014998553312,-0.2513521070133795,-0.9810345773904589,-1.11933521811813,-1.144109323640491,-1.198371287103411,-0.9505711715491006,-1.1438337609839124,-1.0548696393555457,-1.0420658762701198,-0.7747239351199735,-2.7086509186178915,-1.4514033219334794,0.8637718608612621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18146
2015-09-30,-0.6266905760424716,-0.8327604416545363,-0.8218785935064312,-0.293248224049327,-0.5872892818057884,-0.7566352664405104,-0.7965408591085879,0.0727269516294729,0.2014173164194149,0.485811657289949,-0.6600447805492876,-0.6178555573130933,-0.8437179191339969,-0.6151259781289385,-0.3542991967808235,-0.3236187973665456,-0.2513521070133795,-0.8000970177600284,-0.8588421520159213,-0.8572809838461799,-0.8285758069987685,-0.3205934482088811,-0.3588993810081768,-0.3356035558329233,-0.3397361964063022,2.6559315766194307,0.8668262433444672,1.557048580528861,0.8924267355299994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6033
2015-10-01,-0.6266905760424716,-0.8651223246417306,-0.8218785935064312,-0.8370022563211076,-0.3608512334544863,-0.4828005419034751,-0.4119071591907646,-0.4498061389718057,-0.4358087333948326,-0.1476246623463581,-0.7463855087199369,-0.4539798935028515,-0.0176186632228,0.7045288497763299,-0.3542991967808235,0.3864021084909002,0.8766700776920769,-0.7096282379448131,-0.6658843252735445,-0.6644029245484868,-0.6436780669464474,-0.9505711715491006,-0.3588993810081768,-0.5942764911861588,-0.244826780208489,-0.7747239351199735,0.8668262433444672,-1.4514033219334794,0.9019783604195784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,857
