timestamp,min,max,mean,median,std
2019-08-18,0,5,2.2222222222222223,0.0,2.519763153394848
2019-08-19,0,5,2.361111111111111,0.0,2.53154698924001
2019-08-20,0,0,0.0,0.0,0.0
2019-08-21,0,0,0.0,0.0,0.0
2019-08-22,0,0,0.0,0.0,0.0
2019-08-23,0,0,0.0,0.0,0.0
2019-08-24,0,0,0.0,0.0,0.0
2019-08-25,0,25,3.4722222222222223,0.0,8.768404680152521
2019-08-26,0,50,18.61111111111111,25.0,15.928909527339238
2019-08-27,0,25,4.916666666666667,0.0,10.009638212385957
2019-08-28,0,5,0.4166666666666667,0.0,1.4015297764534702
2019-08-29,0,25,4.305555555555555,0.0,8.631568122535342
2019-08-30,0,25,10.0,5.0,10.281745265969475
2019-08-31,0,25,2.0833333333333335,0.0,5.900968443520823
2019-09-01,0,5,0.6944444444444444,0.0,1.7536809360305041
2019-09-02,0,25,9.166666666666666,5.0,10.85620296683619
2019-09-03,0,25,1.5555555555555556,0.0,4.436500837657949
2019-09-04,0,1,0.027777777777777776,0.0,0.16666666666666663
2019-09-05,0,0,0.0,0.0,0.0
2019-09-06,0,1,0.1388888888888889,0.0,0.3507361872061009
2019-09-07,0,25,6.333333333333333,5.0,6.832694511370627
2019-09-08,0,25,8.194444444444445,7.5,9.422827735859473
2019-09-09,0,5,0.2777777777777778,0.0,1.161553420728616
2019-09-10,0,5,1.1111111111111112,0.0,2.1081851067789197
2019-09-11,0,0,0.0,0.0,0.0
2019-09-12,0,50,6.25,0.0,16.229382525002517
2019-09-13,0,50,13.194444444444445,7.5,15.997891726178786
2019-09-14,0,10,0.9722222222222222,0.0,2.8833126891636405
2019-09-15,0,10,2.3055555555555554,0.0,3.2144268046635753
2019-09-16,0,10,2.7222222222222223,0.0,3.630120904016528
2019-09-17,0,5,1.7777777777777777,0.0,2.3312916237400745
2019-09-18,0,10,4.722222222222222,5.0,4.130797993547017
2019-09-19,0,10,1.1111111111111112,0.0,2.4234305999998997
2019-09-20,0,5,1.5277777777777777,0.0,2.3358829607557836
2019-09-21,0,5,0.8333333333333334,0.0,1.889822365046136
2019-09-22,0,0,0.0,0.0,0.0
2019-09-23,0,10,2.0833333333333335,0.0,3.4589428608009287
2019-09-24,0,10,1.2777777777777777,0.0,3.239145487943308
2019-09-25,0,0,0.0,0.0,0.0
2019-09-26,0,0,0.0,0.0,0.0
2019-09-27,0,0,0.0,0.0,0.0
2019-09-28,0,5,0.6944444444444444,0.0,1.7536809360305041
2019-09-29,0,25,7.638888888888889,5.0,7.881815518839289
2019-09-30,0,25,6.666666666666667,5.0,6.546536707079772
2019-10-01,0,5,0.8611111111111112,0.0,1.8845655471718945
2019-10-02,0,0,0.0,0.0,0.0
2019-10-03,0,0,0.0,0.0,0.0
2019-10-04,0,5,1.25,0.0,2.1957751641342
2019-10-05,0,5,0.4166666666666667,0.0,1.4015297764534704
2019-10-06,0,0,0.0,0.0,0.0
2019-10-07,0,0,0.0,0.0,0.0
2019-10-08,0,0,0.0,0.0,0.0
2019-10-09,0,0,0.0,0.0,0.0
2019-10-10,0,0,0.0,0.0,0.0
2019-10-11,0,1,0.19444444444444445,0.0,0.4013864859597432
2019-10-12,0,1,0.4722222222222222,0.0,0.506309397848002
2019-10-13,0,0,0.0,0.0,0.0
2019-10-14,0,0,0.0,0.0,0.0
2019-10-15,0,0,0.0,0.0,0.0
2019-10-16,0,0,0.0,0.0,0.0
2019-10-17,0,5,0.6944444444444444,0.0,1.7536809360305041
2019-10-18,0,5,2.111111111111111,0.0,2.4816788991991205
2019-10-19,0,1,0.1111111111111111,0.0,0.3187276291558383
2019-10-20,0,10,3.4722222222222223,0.0,4.27942660452216
2019-10-21,0,10,4.611111111111111,5.0,4.176654695380555
2019-10-22,0,5,1.6388888888888888,0.0,2.2822642613707464
2019-10-23,0,5,0.6944444444444444,0.0,1.7536809360305043
2019-10-24,0,5,0.5555555555555556,0.0,1.5936381457791915
2019-10-25,0,50,13.63888888888889,0.0,19.78766250221555
2019-10-26,0,50,9.777777777777779,5.0,16.596232121626905
2019-10-27,0,10,4.166666666666667,5.0,3.04724700110022
2019-10-28,0,25,3.75,0.0,8.051175601825397
2019-10-29,0,0,0.0,0.0,0.0
2019-10-30,0,0,0.0,0.0,0.0
2019-10-31,0,0,0.0,0.0,0.0
2019-11-01,0,0,0.0,0.0,0.0
2019-11-02,0,0,0.0,0.0,0.0
2019-11-03,0,0,0.0,0.0,0.0
