timestamp,lowest temperature_min,lowest temperature_max,lowest temperature_mean,lowest temperature_median
2011-09-29,-7.0,-6.0,-6.4375,-6.0
2011-09-30,-8.0,-4.0,-6.4375,-7.5
2011-10-01,-5.0,2.0,-2.125,-4.5
2011-10-02,-4.0,2.0,-0.6875,1.0
2011-10-03,-9.0,-2.0,-5.1875,-3.0
2011-10-04,-8.0,-4.0,-6.4375,-8.0
2011-10-05,-5.0,0.0,-3.0625,-5.0
2011-10-06,-8.0,0.0,-3.75,-1.0
2011-10-07,-8.0,-5.0,-6.9375,-8.0
2011-10-08,-7.0,1.0,-3.3125,-5.5
2011-10-09,-9.0,0.0,-3.9375,-1.0
2011-10-10,-12.0,-7.0,-9.3125,-8.0
2011-10-11,-12.0,-11.0,-11.75,-12.0
2011-10-12,-12.0,-10.7,-11.4875,-12.0
2011-10-13,-11.0,-8.0,-9.6875,-11.0
2011-10-14,-10.0,-6.0,-7.875,-8.5
2011-10-15,-13.0,-6.0,-9.3125,-7.0
2011-10-16,-13.0,-5.0,-9.1875,-12.0
2011-10-17,-9.0,-4.0,-6.3125,-5.0
2011-10-18,-11.0,-7.0,-8.5,-8.0
2011-10-19,-12.0,-5.0,-7.875,-9.0
2011-10-20,-7.0,-4.0,-5.0625,-5.0
2011-10-21,-4.0,1.0,-2.0625,-4.0
2011-10-22,0.0,2.0,0.9375,0.5
2011-10-23,-6.0,2.0,-1.75,1.0
2011-10-24,-7.0,-2.0,-4.75,-6.5
2011-10-25,-13.0,-2.0,-7.625,-4.0
2011-10-26,-12.0,-7.0,-9.8125,-12.0
2011-10-27,-8.0,-2.0,-5.25,-7.0
2011-10-28,-5.0,-1.0,-2.375,-2.0
2011-10-29,-5.0,-3.0,-3.875,-4.0
2011-10-30,-6.0,-3.0,-4.3125,-3.0
2011-10-31,-7.0,-6.0,-6.75,-7.0
2011-11-01,-8.0,-5.0,-6.875,-7.0
2011-11-02,-9.0,-8.0,-8.5,-8.5
2011-11-03,-10.0,-6.0,-7.875,-8.5
2011-11-04,-8.0,-6.0,-7.125,-7.0
2011-11-05,-7.0,-7.0,-7.0,-7.0
2011-11-06,-7.0,-3.0,-5.25,-7.0
2011-11-07,-5.0,-3.0,-3.625,-3.0
2011-11-08,-8.0,-5.0,-6.3125,-5.0
2011-11-09,-13.0,-8.0,-10.1875,-8.0
2011-11-10,-17.0,-13.0,-15.0625,-15.0
2011-11-11,-17.0,-9.0,-13.25,-16.0
2011-11-12,-11.0,-7.0,-8.5,-8.0
2011-11-13,-7.0,-1.0,-4.375,-7.0
2011-11-14,-3.0,0.0,-1.375,-0.5
2011-11-15,-3.0,-2.0,-2.75,-3.0
2011-11-16,-3.0,-2.0,-2.0625,-2.0
2011-11-17,-6.0,-2.0,-3.6875,-2.0
2011-11-18,-5.0,-4.0,-4.5625,-5.0
2011-11-19,-5.0,-3.0,-4.0625,-4.0
2011-11-20,-6.0,-3.0,-4.625,-5.5
2011-11-21,-11.0,-3.0,-6.5,-3.0
2011-11-22,-16.0,-11.0,-13.9375,-13.0
2011-11-23,-18.0,-16.0,-16.9375,-17.0
2011-11-24,-19.0,-17.0,-17.9375,-18.0
2011-11-25,-18.0,-16.0,-17.125,-18.0
2011-11-26,-17.0,-9.0,-13.4375,-16.5
2011-11-27,-13.0,-9.0,-10.75,-10.0
2011-11-28,-15.0,-13.0,-14.4375,-14.5
2011-11-29,-14.0,-7.0,-10.6875,-13.0
2011-11-30,-11.0,-7.0,-9.0,-8.0
2011-12-01,-11.0,-10.0,-10.5625,-11.0
2011-12-02,-10.0,-8.0,-8.8125,-9.0
2010-01-01,-14.0,-9.0,-11.4375,-10.0
2010-01-02,-14.0,-14.0,-14.0,-14.0
2010-01-03,-15.0,-13.0,-13.9375,-13.5
2010-01-04,-15.0,-15.0,-15.0,-15.0
2010-01-05,-15.0,-12.0,-13.6875,-15.0
2010-01-06,-13.0,-8.0,-10.5,-12.0
2010-01-07,-9.0,0.0,-4.5,-7.0
2010-01-08,-8.0,0.0,-3.75,-1.0
2010-01-09,-10.0,-8.0,-9.375,-9.0
2010-01-10,-11.0,-9.0,-9.8125,-10.0
2010-01-11,-9.0,-1.0,-5.5,-9.0
2010-01-12,-7.0,-1.0,-3.875,-2.0
2010-01-13,-7.0,-6.0,-6.5,-6.5
2010-01-14,-8.0,-7.0,-7.4375,-7.0
2010-01-15,-8.0,-6.0,-7.375,-8.0
2010-01-16,-7.0,-4.0,-5.5625,-6.0
2010-01-17,-5.0,-4.0,-4.0625,-4.0
2010-01-18,-6.0,-4.0,-5.0,-5.0
2010-01-19,-6.0,-5.0,-5.8125,-6.0
2010-01-20,-7.0,-2.0,-4.4375,-5.5
2010-01-21,-2.0,0.0,-1.125,-1.0
2010-01-22,-3.0,0.0,-1.5625,-1.0
2010-01-23,-6.0,-3.0,-5.0625,-5.0
2010-01-24,-6.0,-3.0,-4.875,-6.0
2010-01-25,-4.0,2.0,-1.375,-4.0
2010-01-26,1.0,2.0,1.8125,2.0
2010-01-27,-7.0,3.0,-1.75,1.0
2010-01-28,-7.0,-3.0,-5.0625,-6.0
2010-01-29,-3.0,6.0,1.4375,-2.0
2010-01-30,3.0,6.0,4.6875,6.0
2010-01-31,-3.0,4.0,0.625,3.0
2010-02-01,-3.0,0.0,-1.875,-3.0
2010-02-02,-1.0,2.0,0.3125,-1.0
2010-02-03,-2.0,2.0,0.25,2.0
2010-02-04,-3.0,-1.0,-2.25,-2.0
2010-02-05,-3.0,2.0,-0.5625,-2.0
2010-02-06,-1.0,2.0,0.1875,1.0
2010-02-07,-1.0,3.0,0.75,-1.0
2010-02-08,3.0,7.0,4.75,3.0
2010-02-09,7.0,11.0,9.0,8.0
2010-02-10,3.0,12.0,8.0,11.5
2010-02-11,-2.0,3.0,1.0,3.0
2010-02-12,-2.0,3.0,0.0,-1.5
2010-02-13,3.0,5.0,3.875,3.0
2010-02-14,1.0,6.0,3.9375,5.5
2010-02-15,0.0,2.0,0.875,1.0
2010-02-16,-1.0,1.0,0.25,0.5
2010-02-17,-1.0,0.0,-0.9375,-1.0
2010-02-18,-1.0,1.0,-0.375,-1.0
2010-02-19,1.0,5.0,2.5625,1.0
2010-02-20,4.0,5.0,4.375,4.0
2010-02-21,4.0,5.0,4.5,4.5
2010-02-22,5.0,7.0,5.875,5.0
2010-02-23,7.0,8.0,7.4375,7.0
2010-02-24,7.0,9.0,7.8125,8.0
2010-02-25,7.0,7.0,7.0,7.0
2010-02-26,7.0,9.0,8.125,8.0
2010-02-27,8.0,12.0,9.8125,9.0
2010-02-28,11.0,12.0,11.75,12.0
2010-03-01,11.0,12.0,11.8125,12.0
2010-03-02,7.0,11.0,9.25,11.0
2010-03-03,7.0,8.0,7.25,7.0
2010-03-04,2.0,8.0,5.0625,7.0
2010-03-05,0.0,2.0,1.125,2.0
2010-03-06,0.0,3.0,1.125,0.0
2010-03-07,1.0,7.0,3.9375,2.0
2010-03-08,5.0,9.0,7.25,7.0
2010-03-09,5.0,9.0,6.75,8.0
2010-03-10,4.0,5.0,4.5625,5.0
2010-03-11,4.0,8.0,5.75,5.0
2010-03-12,6.0,9.0,7.625,8.5
2010-03-13,3.0,6.0,4.4375,5.0
2010-03-14,2.0,4.0,3.1875,3.0
2010-03-15,4.0,6.0,4.125,4.0
2010-03-16,3.0,6.0,4.5625,5.0
2010-03-17,4.0,6.0,4.9375,4.5
2010-03-18,6.0,10.0,8.25,8.0
2010-03-19,9.0,12.0,10.375,10.0
2010-03-20,9.0,12.0,10.6875,11.0
2010-03-21,8.0,10.0,9.0,9.0
2010-03-22,5.0,10.0,7.5,9.0
2010-03-23,5.0,8.0,6.5625,6.0
2010-03-24,6.0,8.0,6.5625,6.5
2010-03-25,7.0,7.0,7.0,7.0
2010-03-26,7.0,8.0,7.25,7.0
2010-03-27,7.0,10.0,8.3125,7.0
2010-03-28,10.0,15.0,11.9375,10.0
2010-03-29,14.0,16.0,15.1875,15.0
2010-03-30,7.0,16.0,12.3125,16.0
2010-03-31,7.0,8.0,7.9375,8.0
2010-04-01,8.0,9.0,8.9375,9.0
2010-04-02,8.0,14.0,10.9375,9.0
2010-04-03,12.0,14.0,12.625,13.0
2010-04-04,11.0,13.0,12.0,12.0
2010-04-05,8.0,13.0,10.5,12.0
2010-04-06,8.0,9.0,8.75,9.0
2010-04-07,8.0,9.0,8.9375,9.0
2010-04-08,9.0,12.0,10.5625,10.0
2010-04-09,12.0,15.0,13.625,13.0
2010-04-10,10.0,14.0,12.25,14.0
2010-04-11,10.0,14.0,12.25,11.0
2010-04-12,14.0,20.0,16.625,14.0
2010-04-13,19.0,20.0,19.5,19.5
2010-04-14,17.0,20.0,18.9375,20.0
2010-04-15,9.0,17.0,13.25,16.0
2010-04-16,9.0,10.0,9.5,9.5
2010-04-17,9.0,11.0,9.875,10.0
2010-04-18,9.0,15.0,11.375,9.0
2010-04-19,14.0,15.0,14.0625,14.0
2010-04-20,10.0,14.0,12.25,14.0
2010-04-21,10.0,12.0,10.875,10.0
2010-04-22,10.0,12.0,11.5,12.0
2010-04-23,11.0,15.0,13.0,12.0
2010-04-24,13.0,15.0,14.0,14.0
2010-04-25,14.0,16.0,14.875,15.0
2010-04-26,15.0,16.0,15.5625,16.0
2010-04-27,12.0,16.0,14.1875,15.0
2010-04-28,12.0,15.0,13.5625,13.0
2010-04-29,14.0,16.0,15.0,15.0
2010-04-30,14.0,15.0,14.3125,14.0
2010-05-01,14.0,16.0,15.0,15.0
2010-05-02,15.0,17.0,16.3125,16.0
2010-05-03,16.0,18.0,17.0,17.0
2010-05-04,16.0,17.0,16.75,17.0
2010-05-05,16.0,17.0,16.5,16.5
2010-05-06,16.0,17.0,16.5625,17.0
2010-05-07,15.0,17.0,16.0625,16.0
2010-05-08,15.0,17.0,16.4375,16.5
2010-05-09,13.0,16.0,14.6875,15.0
2010-05-10,13.0,15.0,14.625,15.0
2010-05-11,15.0,18.0,16.125,15.0
2010-05-12,16.0,17.0,16.5625,17.0
2010-05-13,15.0,16.0,15.5625,16.0
2010-05-14,15.0,17.0,15.6875,15.0
2010-05-15,15.0,18.0,16.6875,17.0
2010-05-16,16.0,18.0,17.3125,17.5
2010-05-17,16.0,18.0,16.625,16.0
2010-05-18,15.0,18.0,16.5625,17.0
2010-05-19,15.0,17.0,16.0625,16.0
2010-05-20,16.0,18.0,16.875,16.0
2010-05-21,18.0,18.0,18.0,18.0
2010-05-22,18.0,19.0,18.1875,18.0
2010-05-23,19.0,20.0,19.4375,19.0
2010-05-24,19.0,20.0,19.75,20.0
2010-05-25,20.0,21.0,20.4375,20.0
2010-05-26,20.0,21.0,20.75,21.0
2010-05-27,20.0,21.0,20.75,21.0
2010-05-28,20.0,21.0,20.75,21.0
2010-05-29,21.0,22.0,21.6875,22.0
2010-05-30,22.0,22.0,22.0,22.0
2010-05-31,21.0,22.0,21.75,22.0
2010-06-01,20.0,22.0,21.375,22.0
2010-06-02,19.0,21.0,20.0625,20.5
2010-06-03,17.0,20.0,18.625,19.5
2010-06-04,17.0,18.0,17.1875,17.0
2010-06-05,17.0,19.0,17.9375,17.5
2010-06-06,19.0,21.0,19.875,19.0
2010-06-07,21.0,23.0,22.125,22.0
2010-06-08,23.0,23.0,23.0,23.0
2010-06-09,23.0,23.0,23.0,23.0
2010-06-10,23.0,23.0,23.0,23.0
2010-06-11,23.0,23.0,23.0,23.0
2010-06-12,23.0,23.0,23.0,23.0
2010-06-13,23.0,23.0,23.0,23.0
2010-06-14,23.0,23.0,23.0,23.0
2010-06-15,23.0,23.0,23.0,23.0
2010-06-16,22.0,23.0,22.3125,22.0
2010-06-17,22.0,23.0,22.4375,22.0
2010-06-18,23.0,24.0,23.4375,23.0
2010-06-19,24.0,25.0,24.1875,24.0
2010-06-20,25.0,26.0,25.25,25.0
2010-06-21,25.0,26.0,25.1875,25.0
2010-06-22,25.0,27.0,25.1875,25.0
2010-06-23,25.0,27.0,26.375,26.0
2010-06-24,25.0,27.0,25.375,25.0
2010-06-25,25.0,26.0,25.1875,25.0
2010-06-26,24.0,26.0,25.3125,26.0
2010-06-27,25.0,25.0,25.0,25.0
2010-06-28,25.0,26.0,25.4375,25.0
2010-06-29,26.0,27.0,26.4375,26.0
2010-06-30,26.0,27.0,26.0625,26.0
2010-07-01,26.0,27.0,26.5,26.5
2010-07-02,25.0,27.0,26.375,26.0
2010-07-03,26.0,27.0,26.8125,27.0
2010-07-04,26.0,26.0,26.0,26.0
2010-07-05,26.0,26.0,26.0,26.0
2010-07-06,26.0,26.0,26.0,26.0
2010-07-07,25.0,26.0,25.3125,25.0
2010-07-08,24.0,25.0,24.5625,25.0
2010-07-09,23.0,25.0,24.0,24.0
2010-07-10,24.0,26.0,24.875,25.0
2010-07-11,25.0,26.0,25.75,26.0
2010-07-12,26.0,26.0,26.0,26.0
2010-07-13,25.0,26.0,25.5625,26.0
2010-07-14,20.0,26.0,23.3125,25.5
2010-07-15,19.0,22.0,20.25,20.0
2010-07-16,19.0,21.0,19.875,19.0
2010-07-17,21.0,22.0,21.5625,22.0
2010-07-18,22.0,23.0,22.6875,23.0
2010-07-19,23.0,24.0,23.5,23.5
2010-07-20,22.0,25.0,23.75,23.0
2010-07-21,25.0,26.0,25.125,25.0
2010-07-22,22.0,25.0,23.375,24.0
2010-07-23,19.0,23.0,20.75,22.0
2010-07-24,19.0,21.0,20.125,20.0
2010-07-25,21.0,23.0,21.875,22.0
2010-07-26,22.0,23.0,22.5,22.5
2010-07-27,23.0,23.0,23.0,23.0
2010-07-28,21.0,23.0,22.125,23.0
2010-07-29,19.0,21.0,20.375,21.0
2010-07-30,18.0,19.0,18.5625,19.0
2010-07-31,17.0,20.0,18.375,17.5
2010-08-01,20.0,21.0,20.5,20.5
2010-08-02,18.0,21.0,19.625,20.0
2010-08-03,17.0,19.0,17.8125,18.0
2010-08-04,17.0,21.0,19.0,18.0
2010-08-05,14.0,21.0,17.9375,20.0
2010-08-06,13.0,14.0,13.875,14.0
2010-08-07,13.0,16.0,14.4375,14.0
2010-08-08,14.0,16.0,14.8125,15.0
2010-08-09,14.0,15.0,14.1875,14.0
2010-08-10,14.0,17.0,15.625,15.0
2010-08-11,17.0,18.0,17.6875,18.0
2010-08-12,17.0,19.0,18.1875,18.0
2010-08-13,19.0,20.0,19.4375,19.0
2010-08-14,16.0,20.0,18.0,19.0
2010-08-15,14.0,17.0,15.8125,16.5
2010-08-16,15.0,18.0,16.375,16.0
2010-08-17,16.0,17.0,16.75,17.0
2010-08-18,17.0,18.0,17.6875,18.0
2010-08-19,17.0,18.0,17.5625,18.0
2010-08-20,13.0,17.0,15.25,16.0
2010-08-21,12.0,15.0,13.5,13.5
2010-08-22,10.0,13.0,11.6875,13.0
2010-08-23,8.0,13.0,10.625,9.5
2010-08-24,11.0,13.0,12.375,13.0
2010-08-25,11.0,12.0,11.4375,11.0
2010-08-26,12.0,13.0,12.4375,12.0
2010-08-27,13.0,14.0,13.4375,13.0
2010-08-28,11.0,15.0,12.6875,13.0
2010-08-29,9.0,11.0,9.625,10.0
2010-08-30,9.0,9.0,9.0,9.0
2010-08-31,7.0,11.0,9.625,9.0
2010-09-01,11.0,15.0,12.75,11.0
2010-09-02,15.0,17.0,15.6875,15.0
2010-09-03,12.0,17.0,15.0,16.5
2010-09-04,7.0,12.0,9.4375,11.0
2010-09-05,7.0,10.0,8.375,8.0
2010-09-06,9.0,11.0,10.375,10.0
2010-09-07,5.0,11.0,8.375,11.0
2010-09-08,3.0,5.0,4.125,5.0
2010-09-09,3.0,5.0,3.5625,3.5
2010-09-10,3.0,5.0,3.875,3.0
2010-09-11,4.0,7.0,5.625,5.0
2010-09-12,5.0,8.0,6.625,7.0
2010-09-13,4.0,7.0,5.75,6.0
2010-09-14,5.0,6.0,5.25,5.0
2010-09-15,5.0,6.0,5.25,5.0
2010-09-16,4.0,5.0,4.5,4.5
2010-09-17,4.0,6.0,4.9375,5.0
2010-09-18,4.0,6.0,4.5625,4.5
2010-09-19,5.0,8.0,6.8125,6.0
2010-09-20,5.0,8.0,6.4375,7.0
2010-09-21,4.0,6.0,5.0,5.0
2010-09-22,5.0,10.0,7.0,5.0
2010-09-23,6.0,10.0,8.125,9.0
2010-09-24,3.0,7.0,5.0,6.0
2010-09-25,3.0,5.0,3.75,3.5
2010-09-26,0.0,3.0,1.1875,2.0
2010-09-27,-1.0,3.0,0.8125,-0.5
2010-09-28,0.0,3.0,1.4375,2.0
2010-09-29,-1.0,1.0,-0.0625,0.0
2010-09-30,0.0,2.0,1.1875,1.0
2010-10-01,1.0,4.0,2.5,2.5
2010-10-02,2.0,5.0,3.8125,3.0
2010-10-03,5.0,6.0,5.6875,6.0
2010-10-04,5.0,8.0,6.625,6.0
2010-10-05,7.0,9.0,8.1875,8.0
2010-10-06,8.0,10.0,9.0625,9.0
2010-10-07,7.0,9.0,7.8125,8.0
2010-10-08,3.0,7.0,5.5,7.0
2010-10-09,2.0,3.0,2.4375,2.0
2010-10-10,1.0,2.0,1.625,2.0
2010-10-11,2.0,3.0,2.0625,2.0
2010-10-12,1.0,2.0,1.75,2.0
2010-10-13,2.0,4.0,2.875,2.0
2010-10-14,-3.0,4.0,1.1875,4.0
2010-10-15,-3.0,-1.0,-1.875,-2.0
2010-10-16,-1.0,2.0,0.3125,-1.0
2010-10-17,-4.0,2.0,-0.25,1.0
2010-10-18,-4.0,3.0,-0.6875,-3.0
2010-10-19,-4.0,4.0,0.4375,3.5
2010-10-20,-5.0,-4.0,-4.4375,-4.0
2010-10-21,-6.0,-1.0,-3.5,-5.0
2010-10-22,-1.0,1.0,-0.125,-1.0
2010-10-23,-2.0,1.0,-0.5625,0.0
2010-10-24,-2.0,3.0,0.9375,0.0
2010-10-25,-1.0,3.0,0.75,0.0
2010-10-26,-4.0,-1.0,-2.1875,-2.0
2010-10-27,-4.0,-2.0,-2.625,-2.0
2010-10-28,-4.0,-1.0,-2.875,-4.0
2010-10-29,-2.0,-1.0,-1.0625,-1.0
2010-10-30,-2.0,8.0,2.4375,-1.0
2010-10-31,7.0,8.0,7.5625,8.0
2010-11-01,-6.0,7.0,1.5625,7.0
2010-11-02,-6.0,-2.0,-3.9375,-5.0
2010-11-03,-9.0,-2.0,-5.0625,-2.0
2010-11-04,-11.0,-9.0,-9.875,-9.0
2010-11-05,-12.0,-11.0,-11.6875,-12.0
2010-11-06,-12.0,-9.0,-10.6875,-12.0
2010-11-07,-10.0,-4.0,-6.9375,-8.0
2010-11-08,-6.0,-4.0,-5.125,-5.0
2010-11-09,-7.0,-6.0,-6.5,-6.5
2010-11-10,-11.0,-5.0,-7.5,-5.5
2010-11-11,-10.0,-9.0,-9.3125,-9.0
2010-11-12,-9.0,-4.0,-7.0,-9.0
2010-11-13,-5.0,-2.0,-3.1875,-4.0
2010-11-14,-4.0,-2.0,-3.375,-3.0
2010-11-15,-5.0,-1.0,-3.4375,-4.5
2010-11-16,-2.0,-1.0,-1.4375,-1.0
2010-11-17,-3.0,-2.0,-2.5,-2.5
2010-11-18,-4.0,-1.0,-2.1875,-2.5
2010-11-19,-1.0,0.0,-0.75,-1.0
2010-11-20,-9.0,0.0,-4.25,-1.0
2010-11-21,-9.0,-5.0,-7.25,-9.0
2010-11-22,-6.0,-4.0,-4.8125,-5.0
2010-11-23,-12.0,-4.0,-8.0,-5.0
2010-11-24,-15.0,-12.0,-13.3125,-12.0
2010-11-25,-15.0,-12.0,-13.6875,-14.0
2010-11-26,-12.0,-12.0,-12.0,-12.0
2010-11-27,-13.0,-11.0,-12.0625,-12.0
2010-11-28,-12.0,-9.0,-10.625,-11.5
2010-11-29,-11.0,-9.0,-10.375,-10.0
2010-11-30,-11.0,-10.0,-10.0625,-10.0
2010-12-01,-11.0,-8.0,-9.5,-10.0
2010-12-02,-10.0,-8.0,-8.5,-8.0
2010-12-03,-9.0,-8.0,-8.9375,-9.0
2010-12-04,-9.0,-9.0,-9.0,-9.0
2010-12-05,-10.0,-6.0,-8.125,-9.0
2010-12-06,-13.0,-7.0,-9.875,-8.0
2010-12-07,-13.0,-8.0,-10.3125,-12.0
2010-12-08,-9.0,-4.0,-6.75,-8.5
2010-12-09,-5.0,-3.0,-3.8125,-4.0
2010-12-10,-5.0,-3.0,-3.875,-3.0
2010-12-11,-5.0,-5.0,-5.0,-5.0
2010-12-12,-6.0,-4.0,-4.8125,-5.0
2010-12-13,-11.0,-4.0,-7.0625,-4.0
2010-12-14,-11.0,-3.0,-7.5,-11.0
2010-12-15,-8.0,-3.0,-5.6875,-4.0
2010-12-16,-8.0,-3.0,-5.8125,-8.0
2010-12-17,-4.0,-3.0,-3.25,-3.0
2010-12-18,-8.0,-3.0,-5.4375,-4.0
2010-12-19,-8.0,-6.0,-7.125,-8.0
2010-12-20,-7.0,-3.0,-5.125,-6.0
2010-12-21,-9.0,-4.0,-6.0,-4.0
2010-12-22,-9.0,-7.0,-8.0625,-8.5
2010-12-23,-9.0,-7.0,-7.875,-7.0
2010-12-24,-10.0,-9.0,-9.4375,-9.0
2010-12-25,-11.0,-1.0,-6.3125,-10.0
2010-12-26,-11.0,-1.0,-5.125,-1.0
2010-12-27,-11.0,-6.0,-8.8125,-11.0
2010-12-28,-7.0,-4.0,-5.375,-6.0
2010-12-29,-11.0,-4.0,-6.8125,-4.0
2010-12-30,-11.0,-6.0,-8.8125,-11.0
2010-12-31,-6.0,3.0,-2.0625,-6.0
2009-01-01,-5.0,3.0,-1.0,2.0
2009-01-02,-6.0,-5.0,-5.25,-5.0
2009-01-03,-5.0,-2.0,-3.6875,-5.0
2009-01-04,-4.0,-1.0,-1.875,-2.0
2009-01-05,-11.0,-2.0,-5.9375,-2.0
2009-01-06,-11.0,-9.0,-9.875,-10.0
2009-01-07,-10.0,-8.0,-9.0,-9.0
2009-01-08,-9.0,-8.0,-8.5625,-9.0
2009-01-09,-8.0,-6.0,-7.3125,-8.0
2009-01-10,-7.0,-5.0,-6.25,-6.5
2009-01-11,-9.0,-7.0,-8.375,-8.0
2009-01-12,-9.0,-4.0,-6.8125,-9.0
2009-01-13,-5.0,-4.0,-4.4375,-4.0
2009-01-14,-8.0,-5.0,-6.3125,-5.0
2009-01-15,-9.0,-6.0,-7.5625,-8.0
2009-01-16,-7.0,-1.0,-4.625,-7.0
2009-01-17,-3.0,-1.0,-1.875,-1.0
2009-01-18,-7.0,-3.0,-4.625,-4.0
2009-01-19,-5.0,-4.0,-4.8125,-5.0
2009-01-20,-5.0,-4.0,-4.5,-4.5
2009-01-21,-4.0,-2.0,-3.3125,-4.0
2009-01-22,-3.0,0.0,-1.6875,-3.0
2009-01-23,-5.0,0.0,-2.6875,-1.0
2009-01-24,-5.0,-2.0,-3.6875,-5.0
2009-01-25,-2.0,-1.0,-1.0625,-1.0
2009-01-26,-3.0,-1.0,-1.875,-1.0
2009-01-27,-3.0,-3.0,-3.0,-3.0
2009-01-28,-3.0,3.0,-0.9375,-3.0
2009-01-29,-1.0,3.0,0.625,-0.5
2009-01-30,0.0,2.0,1.125,2.0
2009-01-31,0.0,3.0,1.8125,1.0
2009-02-01,0.0,3.0,1.1875,2.0
2009-02-02,-4.0,0.0,-2.0,-1.0
2009-02-03,-4.0,-3.0,-3.5625,-4.0
2009-02-04,-3.0,3.0,-0.375,-3.0
2009-02-05,-1.0,3.0,1.25,2.0
2009-02-06,-1.0,2.0,0.3125,-1.0
2009-02-07,-2.0,3.0,0.5,2.0
2009-02-08,-5.0,-1.0,-2.875,-2.0
2009-02-09,-5.0,1.0,-2.3125,-4.5
2009-02-10,-3.0,2.0,-0.5,1.0
2009-02-11,-3.0,-1.0,-2.125,-3.0
2009-02-12,-3.0,-1.0,-1.6875,-1.0
2009-02-13,-3.0,-1.0,-1.8125,-2.0
2009-02-14,-1.0,5.0,1.6875,0.0
2009-02-15,4.0,8.0,5.75,4.0
2009-02-16,-1.0,9.0,4.5625,8.5
2009-02-17,-2.0,-1.0,-1.9375,-2.0
2009-02-18,-3.0,-2.0,-2.4375,-2.0
2009-02-19,-3.0,2.0,-1.0625,-3.0
2009-02-20,2.0,5.0,3.3125,2.0
2009-02-21,4.0,5.0,4.5625,5.0
2009-02-22,4.0,7.0,5.25,5.0
2009-02-23,3.0,4.0,3.25,3.0
2009-02-24,3.0,4.0,3.75,4.0
2009-02-25,1.0,4.0,2.875,4.0
2009-02-26,-1.0,2.0,0.9375,2.0
2009-02-27,-1.0,0.0,-0.3125,0.0
2009-02-28,-1.0,0.0,-0.5,-0.5
2009-03-01,0.0,2.0,0.5,0.0
2009-03-02,0.0,7.0,3.3125,1.0
2009-03-03,3.0,7.0,5.25,7.0
2009-03-04,3.0,5.0,3.6875,3.0
2009-03-05,4.0,5.0,4.25,4.0
2009-03-06,4.0,5.0,4.1875,4.0
2009-03-07,5.0,6.0,5.5,5.5
2009-03-08,2.0,5.0,3.875,5.0
2009-03-09,3.0,4.0,3.25,3.0
2009-03-10,2.0,4.0,3.0625,3.0
2009-03-11,2.0,7.0,4.4375,3.0
2009-03-12,2.0,7.0,4.8125,6.0
2009-03-13,2.0,3.0,2.4375,2.0
2009-03-14,3.0,8.0,5.1875,3.0
2009-03-15,6.0,9.0,7.6875,7.5
2009-03-16,8.0,9.0,8.5,8.5
2009-03-17,7.0,9.0,8.375,9.0
2009-03-18,7.0,11.0,9.25,9.0
2009-03-19,9.0,12.0,10.375,11.0
2009-03-20,8.0,12.0,9.8125,8.5
2009-03-21,12.0,15.0,13.5625,13.0
2009-03-22,13.0,15.0,14.125,15.0
2009-03-23,8.0,13.0,10.8125,13.0
2009-03-24,4.0,8.0,6.25,8.0
2009-03-25,4.0,9.0,5.9375,4.0
2009-03-26,8.0,9.0,8.8125,9.0
2009-03-27,8.0,10.0,8.6875,8.0
2009-03-28,7.0,10.0,8.5,8.5
2009-03-29,7.0,9.0,7.875,8.0
2009-03-30,6.0,7.0,6.5625,7.0
2009-03-31,6.0,8.0,6.8125,7.0
2009-04-01,8.0,11.0,9.3125,8.0
2009-04-02,7.0,11.0,9.5,11.0
2009-04-03,6.0,7.0,6.5625,7.0
2009-04-04,6.0,8.0,6.625,6.0
2009-04-05,7.0,9.0,7.9375,7.5
2009-04-06,8.0,9.0,8.3125,8.0
2009-04-07,7.0,10.0,8.625,8.0
2009-04-08,10.0,10.0,10.0,10.0
2009-04-09,10.0,12.0,10.875,10.0
2009-04-10,11.0,12.0,11.8125,12.0
2009-04-11,11.0,11.0,11.0,11.0
2009-04-12,11.0,13.0,12.125,12.0
2009-04-13,13.0,14.0,13.4375,13.0
2009-04-14,14.0,17.0,15.3125,15.0
2009-04-15,16.0,18.0,17.25,17.5
2009-04-16,15.0,17.0,16.125,17.0
2009-04-17,10.0,16.0,13.0625,15.0
2009-04-18,10.0,10.0,10.0,10.0
2009-04-19,10.0,12.0,10.625,10.0
2009-04-20,11.0,13.0,12.0,12.0
2009-04-21,12.0,14.0,12.875,12.0
2009-04-22,14.0,16.0,14.9375,15.0
2009-04-23,15.0,17.0,15.5625,15.0
2009-04-24,11.0,17.0,14.625,17.0
2009-04-25,10.0,12.0,11.0625,11.0
2009-04-26,10.0,11.0,10.6875,11.0
2009-04-27,11.0,14.0,12.0625,11.0
2009-04-28,12.0,14.0,13.375,14.0
2009-04-29,11.0,13.0,11.75,11.5
2009-04-30,12.0,14.0,12.625,12.0
2009-05-01,14.0,14.0,14.0,14.0
2009-05-02,14.0,16.0,14.875,14.0
2009-05-03,16.0,16.0,16.0,16.0
2009-05-04,16.0,17.0,16.4375,16.0
2009-05-05,14.0,17.0,15.6875,17.0
2009-05-06,14.0,16.0,14.875,14.0
2009-05-07,15.0,16.0,15.0625,15.0
2009-05-08,13.0,15.0,14.125,15.0
2009-05-09,13.0,14.0,13.6875,14.0
