date,sulfur_dioxide_min,sulfur_dioxide_max,sulfur_dioxide_mean,sulfur_dioxide_median,carbon_monoxide_min,carbon_monoxide_max,carbon_monoxide_mean,carbon_monoxide_median,ozone_min,ozone_max,ozone_mean,ozone_median,nitrogen_dioxide_min,nitrogen_dioxide_max,nitrogen_dioxide_mean,nitrogen_dioxide_median,fine_dust_pm10_min,fine_dust_pm10_max,fine_dust_pm10_mean,fine_dust_pm10_median
2016-03-28,0.002,0.009,0.005208333333333333,0.006,0.6,1.0,0.7124999999999999,0.7,0.003,0.068,0.035416666666666666,0.036000000000000004,0.022,0.058,0.036833333333333336,0.034,40.0,87.0,64.54166666666667,63.5
2016-03-29,0.003,0.009,0.005083333333333333,0.005,0.6,1.1,0.7083333333333334,0.7,0.008,0.078,0.05495833333333333,0.057499999999999996,0.013,0.068,0.026875,0.0225,67.0,125.0,93.91666666666667,95.0
2016-03-30,0.002,0.007,0.004,0.004,0.5,0.9,0.6916666666666668,0.7,0.002,0.058,0.029291666666666664,0.0305,0.017,0.061,0.03366666666666667,0.031,39.0,148.0,92.33333333333333,98.5
2016-03-31,0.002,0.007,0.0045,0.0045000000000000005,0.6,1.1,0.7333333333333334,0.7,0.002,0.061,0.013833333333333335,0.0045000000000000005,0.033,0.073,0.05508333333333334,0.057,28.0,76.0,52.333333333333336,56.0
2016-04-01,0.003,0.006,0.004458333333333333,0.0045000000000000005,0.6,1.5,0.8458333333333333,0.8,0.002,0.079,0.02279166666666667,0.0035,0.025,0.093,0.05858333333333333,0.06,43.0,101.0,67.625,64.5
2016-04-02,0.003,0.009,0.005416666666666667,0.005,0.6,1.1,0.75,0.7,0.002,0.097,0.04045833333333333,0.0375,0.014,0.075,0.04466666666666667,0.044,57.0,97.0,75.70833333333333,72.5
2016-04-03,0.002,0.004,0.0025,0.002,0.6,0.8,0.725,0.8,0.004,0.028,0.015166666666666667,0.017,0.026,0.055,0.036375,0.036,17.0,102.0,60.5,63.5
2016-04-04,0.002,0.003,0.002416666666666667,0.002,0.5,1.0,0.6124999999999999,0.55,0.002,0.039,0.017125,0.0165,0.019,0.045,0.032875,0.032,14.0,47.0,27.708333333333332,27.5
2016-04-05,0.002,0.007,0.004130434782608695,0.004,0.4,0.8,0.5565217391304348,0.6,0.004,0.06,0.029869565217391307,0.025,0.011,0.052,0.032,0.033,41.0,71.0,55.166666666666664,54.5
2016-04-06,0.003,0.013,0.005416666666666667,0.004,0.4,0.7,0.5541666666666666,0.55,0.003,0.069,0.028208333333333335,0.019,0.022,0.079,0.04270833333333333,0.042499999999999996,45.0,141.0,73.0,74.0
2016-04-07,0.002,0.004,0.0027916666666666667,0.003,0.4,0.7,0.4791666666666667,0.5,0.008,0.071,0.03391666666666667,0.032,0.012,0.051,0.028666666666666663,0.027000000000000003,14.0,69.0,37.583333333333336,33.0
2016-04-08,0.002,0.009,0.004083333333333334,0.004,0.4,0.7,0.525,0.55,0.004,0.073,0.034124999999999996,0.0295,0.014,0.053,0.030416666666666665,0.03,30.0,179.0,75.20833333333333,70.0
2016-04-09,0.003,0.007,0.0040416666666666665,0.0035,0.6,0.9,0.75,0.7,0.002,0.043,0.024708333333333332,0.0245,0.019,0.05,0.03425,0.035,64.0,200.0,107.16666666666667,100.0
2016-04-10,0.003,0.01,0.004458333333333333,0.004,0.6,1.0,0.8333333333333334,0.9,0.011,0.088,0.040791666666666664,0.035,0.015,0.047,0.028208333333333335,0.0285,88.0,161.0,123.04166666666667,122.5
2016-04-11,0.002,0.003,0.00225,0.002,0.3,0.8,0.45,0.4,0.002,0.046,0.027958333333333335,0.035500000000000004,0.01,0.07,0.03283333333333333,0.025500000000000002,28.0,101.0,55.625,47.0
2016-04-12,0.002,0.004,0.0028695652173913043,0.003,0.4,0.6,0.44347826086956527,0.4,0.002,0.057,0.028217391304347826,0.024,0.017,0.067,0.03317391304347826,0.028,35.0,82.0,54.875,55.0
2016-04-13,0.002,0.003,0.0023333333333333335,0.002,0.4,0.8,0.6,0.6,0.001,0.05,0.018416666666666668,0.008,0.018,0.064,0.040125,0.0435,31.0,72.0,51.833333333333336,52.5
2016-04-14,0.002,0.003,0.002130434782608696,0.002,0.4,0.7,0.5347826086956522,0.5,0.002,0.047,0.01682608695652174,0.008,0.016,0.058,0.03434782608695652,0.032,23.0,79.0,50.04347826086956,50.0
2016-04-15,0.002,0.005,0.0028333333333333335,0.003,0.4,1.0,0.6124999999999999,0.6,0.001,0.076,0.02879166666666667,0.022,0.015,0.066,0.035333333333333335,0.035,36.0,79.0,54.583333333333336,53.0
2016-04-16,0.002,0.006,0.0032083333333333334,0.003,0.4,0.8,0.5750000000000001,0.5,0.002,0.057,0.029833333333333333,0.041999999999999996,0.01,0.068,0.036,0.026000000000000002,16.0,77.0,53.416666666666664,58.5
2016-04-17,0.002,0.007,0.0030416666666666665,0.002,0.4,0.8,0.5,0.45,0.035,0.056,0.045375,0.0445,0.005,0.016,0.009583333333333334,0.008,3.0,136.0,41.916666666666664,26.0
2016-04-18,0.002,0.006,0.003541666666666667,0.003,0.4,0.6,0.49583333333333335,0.5,0.007,0.062,0.03841666666666667,0.0385,0.01,0.042,0.019083333333333334,0.014499999999999999,32.0,116.0,56.583333333333336,51.0
2016-04-19,0.002,0.003,0.0023043478260869566,0.002,0.4,0.6,0.46956521739130436,0.5,0.003,0.05,0.030391304347826085,0.032,0.006,0.057,0.027695652173913045,0.028,26.0,79.0,42.36363636363637,35.5
2016-04-20,0.002,0.008,0.0031666666666666666,0.0025,0.4,0.7,0.5875,0.6,0.002,0.054,0.017374999999999998,0.0035,0.023,0.056,0.042916666666666665,0.047,31.0,92.0,58.041666666666664,53.5
2016-04-21,0.002,0.002,0.002,0.002,0.4,0.6,0.4875,0.5,0.005,0.049,0.025208333333333333,0.023,0.01,0.056,0.033375,0.035500000000000004,8.0,62.0,27.916666666666668,25.5
2016-04-22,0.002,0.006,0.0028333333333333335,0.003,0.4,0.7,0.5499999999999999,0.55,0.002,0.081,0.041416666666666664,0.0385,0.014,0.036,0.022416666666666668,0.0215,14.0,140.0,66.33333333333333,70.0
2016-04-23,0.002,0.005,0.0027916666666666667,0.003,0.3,0.8,0.5791666666666667,0.6499999999999999,0.002,0.048,0.020708333333333332,0.016,0.022,0.048,0.03208333333333333,0.0315,103.0,296.0,171.95833333333334,160.5
2016-04-24,0.002,0.004,0.0023333333333333335,0.002,0.3,0.7,0.45,0.5,0.003,0.059,0.026625,0.019000000000000003,0.007,0.054,0.029875,0.0325,54.0,300.0,152.45833333333334,134.5
2016-04-25,0.002,0.006,0.0031249999999999997,0.003,0.4,0.8,0.525,0.5,0.002,0.051,0.021166666666666667,0.0125,0.032,0.068,0.045625,0.043,54.0,111.0,75.375,71.0
2016-04-26,0.002,0.004,0.0030000000000000005,0.003,0.4,0.9,0.5916666666666667,0.55,0.002,0.095,0.035166666666666666,0.025500000000000002,0.011,0.068,0.042583333333333334,0.05,57.0,96.0,76.58333333333333,76.0
2016-04-27,0.002,0.002,0.002,0.002,0.3,0.4,0.35833333333333334,0.4,0.031,0.059,0.042333333333333334,0.0405,0.007,0.04,0.021208333333333333,0.021,37.0,70.0,52.083333333333336,50.5
2016-04-28,0.002,0.003,0.002391304347826087,0.002,0.3,0.6,0.41304347826086957,0.4,0.003,0.062,0.03360869565217391,0.041,0.008,0.057,0.029,0.022,30.0,84.0,54.583333333333336,57.5
2016-04-29,0.002,0.008,0.00375,0.003,0.4,0.6,0.48333333333333334,0.5,0.002,0.072,0.034166666666666665,0.0345,0.016,0.057,0.03233333333333333,0.026500000000000003,38.0,98.0,62.869565217391305,61.0
2016-04-30,0.004,0.008,0.005625000000000001,0.0055,0.4,0.8,0.6,0.6,0.014,0.107,0.057125,0.057499999999999996,0.012,0.041,0.024958333333333332,0.025,47.0,142.0,72.33333333333333,68.0
2016-05-01,0.002,0.006,0.003625,0.004,0.3,0.7,0.5,0.5,0.004,0.068,0.043500000000000004,0.0465,0.009,0.051,0.0255,0.0215,27.0,74.0,50.5,47.5
2016-05-02,0.002,0.004,0.002375,0.002,0.4,0.8,0.5291666666666667,0.5,0.002,0.067,0.02829166666666667,0.017,0.009,0.051,0.02666666666666667,0.025,31.0,84.0,52.041666666666664,48.5
2016-05-03,0.001,0.002,0.001875,0.002,0.3,0.5,0.35000000000000003,0.3,0.025,0.047,0.036166666666666666,0.033,0.005,0.016,0.008541666666666666,0.0075,3.0,33.0,12.041666666666666,11.5
2016-05-04,0.002,0.003,0.002166666666666667,0.002,0.3,0.4,0.32083333333333336,0.3,0.038,0.055,0.046375,0.046,0.004,0.022,0.0105,0.01,16.0,184.0,57.875,49.0
2016-05-05,0.002,0.002,0.002,0.002,0.4,0.7,0.5499999999999999,0.55,0.004,0.074,0.03129166666666667,0.0245,0.014,0.051,0.0295,0.028,34.0,66.0,50.625,51.0
2016-05-06,,,,,0.4,0.6,0.44166666666666665,0.4,0.011,0.056,0.0315,0.0325,0.006,0.043,0.022625000000000003,0.022,8.0,65.0,38.75,42.5
2016-05-07,,,,,0.4,0.5,0.45416666666666666,0.5,0.005,0.054,0.029249999999999998,0.0265,0.012,0.042,0.021916666666666668,0.0195,44.0,219.0,112.125,105.5
2016-05-08,,,,,0.3,0.6,0.4708333333333334,0.45,0.002,0.077,0.035375,0.036000000000000004,0.008,0.046,0.02354166666666667,0.026500000000000003,24.0,65.0,49.791666666666664,50.0
2016-05-09,0.002,0.004,0.002818181818181818,0.003,0.4,0.6,0.4869565217391304,0.5,0.004,0.075,0.03673913043478261,0.032,0.018,0.054,0.030086956521739133,0.027,37.0,68.0,51.1,52.0
2016-05-10,0.001,0.003,0.0016666666666666668,0.001,0.4,0.6,0.48333333333333334,0.5,0.02,0.048,0.03456521739130435,0.035,0.009,0.04,0.022083333333333333,0.0215,4.0,80.0,29.458333333333332,17.5
2016-05-11,0.001,0.003,0.0018333333333333333,0.002,0.4,0.5,0.43333333333333335,0.4,0.005,0.075,0.030125,0.0235,0.013,0.044,0.023625000000000004,0.0205,10.0,52.0,27.5,24.5
2016-05-12,0.002,0.008,0.003416666666666667,0.003,0.4,0.9,0.5333333333333333,0.5,0.002,0.067,0.03383333333333333,0.039,0.008,0.048,0.02420833333333333,0.020999999999999998,18.0,47.0,30.347826086956523,29.0
2016-05-13,0.002,0.004,0.0022083333333333334,0.002,0.4,0.7,0.5125000000000001,0.5,0.003,0.065,0.043500000000000004,0.0505,0.005,0.063,0.020916666666666667,0.015,12.0,65.0,36.875,32.0
2016-05-14,0.002,0.004,0.0022916666666666667,0.002,0.4,0.6,0.5,0.5,0.002,0.072,0.034666666666666665,0.035,0.011,0.056,0.027458333333333335,0.020999999999999998,12.0,73.0,33.5,34.0
2016-05-15,0.001,0.004,0.0023333333333333335,0.002,0.4,0.6,0.49583333333333335,0.5,0.018,0.063,0.0365,0.034,0.006,0.029,0.016166666666666666,0.013999999999999999,4.0,47.0,31.291666666666668,39.0
2016-05-16,0.002,0.009,0.003625,0.003,0.4,0.6,0.4916666666666667,0.5,0.014,0.066,0.042583333333333334,0.0435,0.004,0.056,0.0165,0.0135,6.0,58.0,32.5,33.5
2016-05-17,0.002,0.007,0.0046956521739130435,0.005,0.5,0.7,0.6434782608695652,0.6,0.004,0.084,0.03160869565217391,0.027,0.016,0.079,0.03873913043478261,0.034,40.0,83.0,59.08695652173913,58.0
2016-05-18,0.002,0.006,0.003416666666666667,0.003,0.3,0.9,0.5708333333333333,0.6,0.002,0.075,0.02743478260869565,0.011,0.021,0.073,0.04570833333333333,0.05,21.0,70.0,44.958333333333336,44.0
2016-05-19,0.002,0.003,0.00225,0.002,0.3,0.7,0.46249999999999997,0.5,0.002,0.091,0.031041666666666665,0.016,0.014,0.064,0.03775,0.0365,13.0,55.0,36.5,35.0
2016-05-20,0.002,0.005,0.002625,0.002,0.3,0.8,0.5041666666666667,0.5,0.001,0.12,0.03766666666666667,0.0285,0.012,0.108,0.04479166666666667,0.0485,18.0,99.0,49.041666666666664,35.5
2016-05-21,0.002,0.003,0.002125,0.002,0.3,0.7,0.41250000000000003,0.4,0.005,0.078,0.03625,0.0245,0.012,0.071,0.036583333333333336,0.032,21.0,86.0,40.916666666666664,38.5
2016-05-22,0.002,0.004,0.002166666666666667,0.002,0.3,0.6,0.4708333333333334,0.5,0.007,0.091,0.04620833333333333,0.037,0.008,0.064,0.030833333333333334,0.028499999999999998,33.0,77.0,49.5,46.5
2016-05-23,0.002,0.009,0.004,0.004,0.4,0.7,0.5608695652173913,0.6,0.006,0.114,0.04521739130434783,0.043,0.017,0.055,0.03652173913043478,0.038,25.0,96.0,62.958333333333336,65.5
2016-05-24,0.002,0.004,0.0023333333333333335,0.002,0.4,0.7,0.46249999999999997,0.4,0.007,0.066,0.04520833333333333,0.05,0.007,0.06,0.019125,0.013999999999999999,4.0,67.0,28.208333333333332,25.0
2016-05-25,0.002,0.004,0.002916666666666667,0.003,0.5,0.7,0.6041666666666666,0.6,0.006,0.097,0.050083333333333334,0.052,0.015,0.042,0.023500000000000004,0.022,41.0,116.0,74.08333333333333,74.0
2016-05-26,0.003,0.007,0.004458333333333333,0.005,0.6,1.0,0.7333333333333334,0.7,0.012,0.082,0.04704166666666667,0.049,0.012,0.057,0.029708333333333333,0.027000000000000003,74.0,133.0,97.45833333333333,95.0
2016-05-27,0.002,0.006,0.0033333333333333335,0.003,0.5,0.9,0.7166666666666667,0.7,0.002,0.094,0.033125,0.0195,0.026,0.075,0.042916666666666665,0.038,54.0,105.0,80.25,80.5
2016-05-28,0.002,0.005,0.003541666666666667,0.0035,0.5,0.8,0.6124999999999999,0.6,0.002,0.091,0.03358333333333333,0.025500000000000002,0.022,0.073,0.04033333333333333,0.038,50.0,95.0,69.25,65.0
2016-05-29,0.003,0.01,0.005291666666666667,0.005,0.5,0.7,0.5833333333333334,0.6,0.003,0.105,0.045250000000000005,0.0315,0.016,0.06,0.0315,0.031,53.0,111.0,70.79166666666667,68.0
2016-05-30,0.002,0.006,0.0036363636363636364,0.004,0.5,1.0,0.6590909090909091,0.7,0.007,0.096,0.04572727272727273,0.046,0.016,0.047,0.03154545454545454,0.03,54.0,138.0,80.58333333333333,77.0
2016-05-31,0.003,0.007,0.004541666666666667,0.004,0.5,0.9,0.6333333333333333,0.6,0.014,0.081,0.04745833333333333,0.0465,0.016,0.041,0.025541666666666667,0.0235,41.0,128.0,72.41666666666667,64.5
2016-06-01,0.002,0.003,0.0020833333333333333,0.002,0.4,0.7,0.4708333333333334,0.5,0.003,0.081,0.03666666666666667,0.035500000000000004,0.014,0.058,0.02879166666666667,0.0235,25.0,62.0,42.0,39.5
2016-06-02,0.002,0.004,0.0026666666666666666,0.002,0.3,0.7,0.46249999999999997,0.4,0.004,0.103,0.041541666666666664,0.0385,0.019,0.052,0.028375,0.026000000000000002,9.0,62.0,35.375,31.5
2016-06-03,0.002,0.007,0.003375,0.003,0.4,0.6,0.4708333333333334,0.5,0.004,0.087,0.03995833333333333,0.0235,0.013,0.069,0.03345833333333333,0.03,28.0,64.0,43.041666666666664,39.5
2016-06-04,0.002,0.007,0.0031249999999999997,0.003,0.5,0.7,0.5666666666666667,0.6,0.003,0.058,0.02395833333333333,0.0185,0.023,0.066,0.04083333333333333,0.0395,34.0,67.0,50.166666666666664,49.0
2016-06-05,0.002,0.003,0.0023333333333333335,0.002,0.4,0.7,0.5333333333333333,0.55,0.005,0.097,0.043666666666666666,0.036500000000000005,0.012,0.057,0.02829166666666667,0.031,23.0,68.0,47.208333333333336,52.5
2016-06-06,0.002,0.002,0.002,0.002,0.3,0.6,0.37916666666666665,0.4,0.008,0.065,0.04029166666666666,0.0405,0.01,0.049,0.018541666666666668,0.013,8.0,54.0,22.541666666666668,19.5
2016-06-07,0.002,0.007,0.0036086956521739133,0.003,0.4,0.6,0.4739130434782609,0.5,0.006,0.089,0.03304347826086956,0.021,0.013,0.045,0.02534782608695652,0.022,16.0,76.0,41.5,40.5
2016-06-08,0.002,0.003,0.002166666666666667,0.002,0.3,0.5,0.41250000000000003,0.4,0.001,0.06,0.027125,0.028,0.011,0.041,0.022833333333333334,0.02,12.0,48.0,31.458333333333332,32.5
2016-06-09,0.002,0.005,0.0027500000000000003,0.003,0.4,0.7,0.5291666666666667,0.5,0.001,0.078,0.02654166666666667,0.0135,0.021,0.056,0.033791666666666664,0.0305,21.0,92.0,48.666666666666664,51.0
2016-06-10,0.002,0.008,0.003958333333333334,0.004,0.5,0.6,0.5666666666666667,0.6,0.001,0.117,0.03779166666666667,0.031,0.017,0.052,0.033125,0.031,38.0,82.0,54.416666666666664,53.5
2016-06-11,0.002,0.005,0.003375,0.0035,0.4,0.6,0.45416666666666666,0.45,0.007,0.051,0.029916666666666664,0.0295,0.011,0.029,0.016833333333333336,0.016,21.0,76.0,42.916666666666664,44.0
2016-06-12,0.002,0.007,0.002625,0.002,0.3,0.5,0.39999999999999997,0.4,0.009,0.043,0.025333333333333333,0.0245,0.005,0.026,0.011541666666666667,0.009,8.0,48.0,25.375,25.0
2016-06-13,0.002,0.004,0.0022916666666666667,0.002,0.5,0.7,0.5833333333333334,0.6,0.003,0.079,0.031166666666666665,0.026,0.009,0.042,0.02404166666666667,0.023,36.0,84.0,56.125,56.5
2016-06-14,0.002,0.005,0.0029583333333333336,0.003,0.4,0.6,0.5333333333333333,0.5,0.001,0.091,0.034333333333333334,0.0245,0.014,0.045,0.02679166666666667,0.026000000000000002,18.0,72.0,46.0,48.0
2016-06-15,0.002,0.003,0.002043478260869565,0.002,0.4,0.6,0.43913043478260866,0.4,0.002,0.052,0.021739130434782608,0.02,0.006,0.038,0.022391304347826088,0.021,13.0,61.0,31.958333333333332,31.5
2016-06-16,0.002,0.004,0.0025833333333333333,0.002,0.4,0.6,0.45416666666666666,0.4,0.024,0.062,0.04345833333333333,0.045,0.007,0.02,0.012499999999999999,0.012,3.0,52.0,28.041666666666668,28.0
2016-06-17,0.002,0.005,0.003416666666666667,0.003,0.5,0.8,0.5916666666666667,0.6,0.024,0.088,0.05479166666666666,0.054,0.008,0.039,0.018583333333333334,0.0165,25.0,77.0,46.78260869565217,44.0
2016-06-18,0.002,0.004,0.0031249999999999997,0.003,0.5,0.9,0.6791666666666667,0.6,0.008,0.1,0.044250000000000005,0.0295,0.011,0.044,0.02408333333333333,0.021,30.0,96.0,60.583333333333336,60.0
2016-06-19,0.002,0.003,0.0022916666666666667,0.002,0.4,0.7,0.5499999999999999,0.55,0.005,0.072,0.031166666666666665,0.023,0.004,0.042,0.01970833333333333,0.0195,10.0,57.0,38.25,40.5
2016-06-20,0.002,0.005,0.003416666666666667,0.003,0.4,0.7,0.5791666666666667,0.6,0.003,0.102,0.0325,0.016,0.014,0.063,0.03270833333333333,0.027,18.0,79.0,51.333333333333336,48.5
2016-06-21,0.002,0.009,0.0036249999999999998,0.002,0.5,0.9,0.6708333333333334,0.6,0.005,0.124,0.04004166666666666,0.018500000000000003,0.016,0.068,0.037208333333333336,0.033,29.0,97.0,57.291666666666664,55.5
2016-06-22,0.002,0.005,0.0030416666666666665,0.003,0.5,0.9,0.6958333333333333,0.7,0.002,0.099,0.030291666666666665,0.016,0.016,0.068,0.038375,0.0335,15.0,135.0,59.791666666666664,65.0
2016-06-23,0.002,0.005,0.002565217391304348,0.002,0.5,0.7,0.5478260869565217,0.5,0.002,0.101,0.03295652173913043,0.022,0.013,0.046,0.022217391304347828,0.019,9.0,97.0,42.57142857142857,30.0
2016-06-24,0.002,0.002,0.002,0.002,0.4,0.8,0.5041666666666667,0.5,0.004,0.051,0.029708333333333333,0.034,0.01,0.045,0.022875000000000003,0.0205,13.0,97.0,41.0,30.0
2016-06-25,0.002,0.005,0.0027916666666666667,0.003,0.3,0.5,0.40416666666666673,0.4,0.022,0.062,0.04175,0.0385,0.008,0.027,0.014249999999999999,0.0125,11.0,45.0,27.666666666666668,28.0
2016-06-26,0.002,0.004,0.0026666666666666666,0.003,0.3,0.5,0.4166666666666667,0.4,0.015,0.066,0.04125,0.0455,0.007,0.03,0.014208333333333331,0.013000000000000001,10.0,49.0,27.958333333333332,29.5
2016-06-27,0.002,0.009,0.00425,0.0035,0.3,0.8,0.5,0.5,0.002,0.072,0.02741666666666667,0.023,0.012,0.063,0.031125,0.028,11.0,53.0,30.458333333333332,32.0
2016-06-28,0.002,0.006,0.0033333333333333335,0.003,0.5,0.6,0.5166666666666667,0.5,0.005,0.108,0.03904166666666667,0.0245,0.015,0.052,0.025416666666666667,0.0205,23.0,84.0,50.666666666666664,49.0
2016-06-29,0.002,0.005,0.0034347826086956524,0.004,0.4,0.7,0.4826086956521739,0.5,0.001,0.083,0.03665217391304348,0.039,0.012,0.052,0.024434782608695648,0.018,13.0,69.0,36.75,33.5
2016-06-30,0.002,0.005,0.0024583333333333336,0.002,0.3,0.7,0.42083333333333334,0.4,0.012,0.043,0.031,0.0305,0.005,0.021,0.012249999999999999,0.012,5.0,46.0,22.916666666666668,23.5
2016-07-01,0.002,0.005,0.0023333333333333335,0.002,0.3,0.5,0.3458333333333334,0.3,0.003,0.037,0.018041666666666668,0.018000000000000002,0.004,0.031,0.017666666666666667,0.017,3.0,47.0,19.5,19.5
2016-07-02,0.002,0.004,0.0025416666666666665,0.002,0.3,0.4,0.32083333333333336,0.3,0.006,0.054,0.03179166666666667,0.026,0.005,0.03,0.010833333333333334,0.008,3.0,26.0,13.666666666666666,14.5
2016-07-03,0.002,0.004,0.0023333333333333335,0.002,0.3,0.6,0.43333333333333335,0.4,0.005,0.064,0.036166666666666666,0.0395,0.006,0.03,0.014291666666666668,0.0125,12.0,60.0,39.333333333333336,42.5
2016-07-04,0.002,0.002,0.002,0.002,0.3,0.5,0.39166666666666666,0.4,0.002,0.029,0.011750000000000002,0.0075,0.015,0.04,0.025916666666666668,0.0245,5.0,51.0,24.208333333333332,21.0
2016-07-05,0.002,0.003,0.002041666666666667,0.002,0.2,0.4,0.2916666666666667,0.3,0.001,0.024,0.012041666666666666,0.010499999999999999,0.004,0.018,0.010041666666666666,0.009,3.0,15.0,7.5,7.0
2016-07-06,0.002,0.006,0.0025416666666666665,0.002,0.3,0.5,0.33749999999999997,0.3,0.001,0.059,0.028,0.0285,0.004,0.036,0.016375,0.015,5.0,39.0,18.869565217391305,18.0
2016-07-07,0.002,0.007,0.002727272727272727,0.002,0.4,0.5,0.4272727272727273,0.4,0.001,0.006,0.002181818181818182,0.002,0.017,0.033,0.023545454545454546,0.021,9.0,36.0,25.181818181818183,27.0
2016-07-08,0.002,0.003,0.0020833333333333333,0.002,0.4,0.6,0.5166666666666667,0.55,0.002,0.08,0.042166666666666665,0.051500000000000004,0.012,0.039,0.023750000000000004,0.021,18.0,75.0,39.166666666666664,41.0
2016-07-09,0.002,0.004,0.0022916666666666667,0.002,0.4,0.7,0.5875,0.6,0.001,0.068,0.021375,0.0095,0.009,0.032,0.019666666666666666,0.019,21.0,56.0,40.4,40.0
2016-07-10,0.002,0.004,0.0027083333333333334,0.003,0.4,0.6,0.4791666666666667,0.5,0.001,0.098,0.03125,0.014,0.009,0.033,0.018875,0.017,14.0,58.0,34.59090909090909,31.0
2016-07-11,0.002,0.007,0.0030000000000000005,0.0025,0.4,0.9,0.5708333333333333,0.5,0.001,0.114,0.037208333333333336,0.016,0.012,0.053,0.030083333333333333,0.027,24.0,76.0,47.5,44.5
2016-07-12,0.003,0.012,0.004125,0.003,0.3,0.6,0.44583333333333336,0.4,0.001,0.093,0.030875,0.023,0.009,0.033,0.021750000000000002,0.022,16.0,80.0,37.916666666666664,36.0
2016-07-13,0.002,0.003,0.002416666666666667,0.002,0.3,0.5,0.38333333333333336,0.4,0.001,0.028,0.009333333333333334,0.006500000000000001,0.015,0.032,0.022125000000000002,0.022,9.0,54.0,32.458333333333336,33.0
2016-07-14,0.002,0.004,0.002272727272727273,0.002,0.3,0.4,0.32727272727272727,0.3,0.006,0.032,0.01709090909090909,0.016,0.007,0.02,0.013272727272727271,0.015,20.0,40.0,29.545454545454547,29.0
2016-07-15,0.002,0.002,0.002,0.002,0.3,0.6,0.475,0.5,0.001,0.051,0.01877777777777778,0.007,0.007,0.04,0.0275,0.0305,12.0,39.0,25.875,23.5
2016-07-16,0.001,0.002,0.001958333333333333,0.002,0.3,0.5,0.38333333333333336,0.4,0.008,0.034,0.017791666666666667,0.019,0.001,0.018,0.008333333333333333,0.0075,3.0,31.0,10.625,8.0
2016-07-17,0.002,0.006,0.0029583333333333336,0.0025,0.3,0.4,0.3125,0.3,0.01,0.035,0.025291666666666667,0.0245,0.001,0.012,0.003375,0.002,3.0,30.0,11.875,9.5
2016-07-18,0.002,0.004,0.002916666666666667,0.003,0.3,0.5,0.3875,0.4,0.001,0.067,0.019375,0.011,0.007,0.035,0.015166666666666667,0.0125,17.0,50.0,29.166666666666668,27.0
2016-07-19,0.002,0.002,0.002,0.002,0.4,0.6,0.5125000000000001,0.5,0.001,0.107,0.03875,0.0195,0.008,0.054,0.022500000000000003,0.0155,23.0,78.0,43.333333333333336,38.5
2016-07-20,0.002,0.005,0.0022083333333333334,0.002,0.4,0.7,0.4916666666666667,0.5,0.001,0.09,0.03354166666666667,0.014499999999999999,0.011,0.043,0.025916666666666668,0.028,4.0,64.0,43.833333333333336,44.0
2016-07-21,0.002,0.004,0.0022608695652173915,0.002,0.3,0.6,0.4434782608695652,0.4,0.004,0.086,0.03126086956521739,0.025,0.008,0.047,0.02321739130434783,0.019,16.0,61.0,34.95652173913044,35.0
2016-07-22,0.002,0.003,0.0020833333333333333,0.002,0.4,0.6,0.47500000000000003,0.5,0.001,0.09,0.033499999999999995,0.0155,0.009,0.048,0.025541666666666667,0.0235,15.0,61.0,35.75,37.0
2016-07-23,0.002,0.004,0.002375,0.002,0.3,0.5,0.42500000000000004,0.4,0.001,0.066,0.028375,0.0235,0.01,0.035,0.019,0.016,10.0,57.0,35.041666666666664,38.5
2016-07-24,0.002,0.004,0.0026666666666666666,0.003,0.3,0.5,0.375,0.4,0.002,0.041,0.0195,0.0185,0.006,0.023,0.013333333333333334,0.0115,22.0,49.0,32.416666666666664,31.5
2016-07-25,0.002,0.004,0.0027500000000000003,0.003,0.3,0.5,0.3625,0.4,0.001,0.067,0.01916666666666667,0.0055,0.01,0.028,0.016291666666666666,0.014,26.0,54.0,36.583333333333336,36.0
2016-07-26,0.002,0.005,0.0025416666666666665,0.002,0.2,0.4,0.33749999999999997,0.35,0.001,0.042,0.013041666666666667,0.007,0.006,0.023,0.013958333333333331,0.0135,10.0,49.0,29.5,29.0
2016-07-27,0.002,0.005,0.0029583333333333336,0.003,0.3,0.5,0.37916666666666665,0.4,0.001,0.035,0.014416666666666668,0.0125,0.009,0.022,0.015708333333333335,0.015,21.0,54.0,33.25,33.0
2016-07-28,0.002,0.004,0.0023043478260869566,0.002,0.3,0.8,0.5217391304347826,0.4,0.003,0.084,0.0411304347826087,0.029,0.006,0.04,0.01517391304347826,0.012,17.0,90.0,44.041666666666664,40.0
2016-07-29,0.002,0.003,0.002125,0.002,0.5,1.0,0.6916666666666668,0.7,0.001,0.044,0.016291666666666666,0.012,0.01,0.041,0.027375,0.0295,3.0,95.0,43.458333333333336,42.0
2016-07-30,0.002,0.004,0.0025,0.002,0.4,0.7,0.4875,0.5,0.001,0.086,0.02725,0.018500000000000003,0.007,0.033,0.017708333333333333,0.0165,12.0,64.0,37.958333333333336,36.5
2016-07-31,0.002,0.005,0.0025416666666666665,0.002,0.3,0.6,0.4041666666666666,0.4,0.001,0.058,0.014624999999999999,0.007,0.005,0.027,0.012083333333333333,0.0115,5.0,65.0,33.291666666666664,35.0
