timestamp,sky state_min,sky state_max,sky state_mean,sky state_median
2017-10-19,1.0,3.0,2.0606060606060606,2.0
2017-10-20,1.0,3.0,1.106060606060606,1.0
2017-10-21,1.0,2.0,1.0454545454545454,1.0
2017-10-22,1.0,3.0,2.0757575757575757,2.0
2017-10-23,1.0,3.0,2.446969696969697,3.0
2017-10-24,2.0,4.0,2.621212121212121,2.0
2017-10-25,2.0,4.0,3.4166666666666665,4.0
2017-10-26,2.0,3.0,2.3257575757575757,2.0
2017-10-27,2.0,4.0,3.1742424242424243,3.0
2017-10-28,1.0,3.0,1.7272727272727273,1.0
2017-10-29,1.0,3.0,1.2651515151515151,1.0
2017-10-30,1.0,3.0,1.2651515151515151,1.0
2017-10-31,1.0,3.0,2.3636363636363638,3.0
2017-11-01,2.0,3.0,2.7196969696969697,3.0
2017-11-02,1.0,4.0,3.1742424242424243,3.0
2017-11-03,2.0,4.0,3.272727272727273,3.0
2017-11-04,2.0,3.0,2.6515151515151514,3.0
2017-11-05,3.0,4.0,3.6742424242424243,4.0
2017-11-06,3.0,4.0,3.9393939393939394,4.0
2017-11-07,2.0,4.0,3.106060606060606,3.0
2017-11-08,1.0,3.0,2.1666666666666665,2.0
2017-11-09,2.0,3.0,2.9242424242424243,3.0
2017-11-10,1.0,3.0,2.803030303030303,3.0
2017-11-11,2.0,4.0,2.757575757575758,3.0
2017-11-12,1.0,3.0,1.2727272727272727,1.0
2017-11-13,1.0,2.0,1.0606060606060606,1.0
2017-11-14,1.0,4.0,2.1666666666666665,2.0
2017-11-15,1.0,4.0,2.659090909090909,3.0
2017-11-16,1.0,4.0,2.106060606060606,1.5
2017-11-17,4.0,4.0,4.0,4.0
2017-11-18,1.0,4.0,3.3636363636363638,3.0
2017-11-19,1.0,4.0,3.143939393939394,3.0
2017-11-20,1.0,3.0,1.8484848484848484,2.0
2017-11-21,1.0,2.0,1.2651515151515151,1.0
2017-11-22,1.0,4.0,1.9924242424242424,1.5
2017-11-23,3.0,4.0,3.9166666666666665,4.0
2017-11-24,4.0,4.0,4.0,4.0
2017-11-25,1.0,3.0,1.5227272727272727,1.0
2017-11-26,1.0,3.0,1.3257575757575757,1.0
2017-11-27,1.0,3.0,1.356060606060606,1.0
2017-11-28,1.0,3.0,2.7803030303030303,3.0
2017-11-29,1.0,3.0,1.5075757575757576,1.0
2017-11-30,3.0,4.0,3.507575757575758,4.0
2017-12-01,2.0,4.0,3.090909090909091,3.0
2017-12-02,1.0,4.0,2.1136363636363638,2.0
2017-12-03,1.0,3.0,2.015151515151515,2.0
2017-12-04,2.0,4.0,3.022727272727273,3.0
2017-12-05,2.0,4.0,2.4318181818181817,2.0
2017-12-06,2.0,3.0,2.212121212121212,2.0
2017-12-07,1.0,3.0,2.1893939393939394,2.0
2017-12-08,2.0,3.0,2.121212121212121,2.0
2017-12-09,2.0,3.0,2.0303030303030303,2.0
2017-12-10,2.0,3.0,2.2045454545454546,2.0
2017-12-11,2.0,4.0,2.7196969696969697,3.0
2017-12-12,2.0,4.0,2.840909090909091,3.0
2017-12-13,3.0,3.0,3.0,3.0
2017-12-14,3.0,4.0,3.893939393939394,4.0
2017-12-15,2.0,4.0,3.492424242424242,4.0
2017-12-16,2.0,4.0,3.492424242424242,4.0
2017-12-17,3.0,4.0,3.992424242424242,4.0
2017-12-18,3.0,4.0,3.196969696969697,3.0
2017-12-19,3.0,4.0,3.4015151515151514,3.0
2017-12-20,3.0,4.0,3.9393939393939394,4.0
2017-12-21,3.0,4.0,3.8181818181818183,4.0
2017-12-22,3.0,4.0,3.9242424242424243,4.0
2017-12-23,4.0,4.0,4.0,4.0
2017-12-24,2.0,4.0,3.4318181818181817,3.0
2017-12-25,3.0,4.0,3.3106060606060606,3.0
2017-12-26,3.0,4.0,3.712121212121212,4.0
2017-12-27,3.0,4.0,3.287878787878788,3.0
2017-12-28,2.0,3.0,2.5606060606060606,3.0
2017-12-29,2.0,4.0,3.4393939393939394,3.0
2017-12-30,4.0,4.0,4.0,4.0
2017-12-31,2.0,4.0,2.9696969696969697,3.0
2018-01-01,3.0,4.0,3.9393939393939394,4.0
2018-01-02,2.0,4.0,3.4379084967320264,4.0
2018-01-03,2.0,3.0,2.7333333333333334,3.0
2018-01-04,2.0,3.0,2.8125,3.0
2018-01-05,3.0,4.0,3.9705882352941178,4.0
2018-01-06,1.0,4.0,2.2196969696969697,2.0
2018-01-07,1.0,3.0,1.893939393939394,2.0
2018-01-08,2.0,4.0,3.121212121212121,3.0
2018-01-09,3.0,4.0,3.5454545454545454,4.0
2018-01-10,1.0,4.0,3.537878787878788,4.0
2018-01-11,1.0,3.0,1.7196969696969697,2.0
2018-01-12,1.0,3.0,2.4545454545454546,3.0
2018-01-13,3.0,4.0,3.4545454545454546,3.0
2018-01-14,4.0,4.0,4.0,4.0
2018-01-15,3.0,4.0,3.053030303030303,3.0
2018-01-16,3.0,4.0,3.2803030303030303,3.0
2018-01-17,4.0,4.0,4.0,4.0
2018-01-18,3.0,4.0,3.856060606060606,4.0
2018-01-19,3.0,4.0,3.090909090909091,3.0
2018-01-20,2.0,4.0,2.5757575757575757,3.0
2018-01-21,2.0,3.0,2.2196969696969697,2.0
2018-01-22,2.0,3.0,2.5303030303030303,3.0
2018-01-23,2.0,3.0,2.5303030303030303,3.0
2018-01-24,1.0,3.0,2.1666666666666665,2.0
2018-01-25,1.0,2.0,1.371212121212121,1.0
2018-01-26,1.0,3.0,1.6893939393939394,2.0
2018-01-27,2.0,3.0,2.621212121212121,3.0
2018-01-28,2.0,3.0,2.75,3.0
2018-01-29,3.0,4.0,3.8333333333333335,4.0
2018-01-30,1.0,4.0,2.7196969696969697,3.0
2018-01-31,1.0,3.0,2.106060606060606,2.0
2016-01-01,1.0,2.0,1.5045045045045045,2.0
2016-01-02,1.0,2.0,1.2753623188405796,1.0
2016-01-03,1.0,2.0,1.2613636363636365,1.0
2016-01-04,1.0,3.0,2.1015625,2.0
2016-01-05,1.0,3.0,1.9545454545454546,2.0
2016-01-06,2.0,4.0,2.909090909090909,3.0
2016-01-07,1.0,3.0,1.5151515151515151,1.0
2016-01-08,1.0,3.0,1.7424242424242424,2.0
2016-01-09,1.0,2.0,1.5909090909090908,2.0
2016-01-10,1.0,4.0,2.909090909090909,3.0
2016-01-11,1.0,4.0,2.772727272727273,3.0
2016-01-12,1.0,2.0,1.0833333333333333,1.0
2016-01-13,1.0,2.0,1.053030303030303,1.0
2016-01-14,2.0,4.0,2.8333333333333335,3.0
2016-01-15,1.0,3.0,1.3484848484848484,1.0
2016-01-16,1.0,3.0,1.25,1.0
2016-01-17,1.0,4.0,2.9015151515151514,3.0
2016-01-18,1.0,4.0,1.7196969696969697,1.0
2016-01-19,1.0,2.0,1.2651515151515151,1.0
2016-01-20,1.0,2.0,1.356060606060606,1.0
2016-01-21,2.0,3.0,2.492424242424242,2.0
2016-01-22,2.0,4.0,2.621212121212121,2.0
2016-01-23,1.0,4.0,2.909090909090909,3.5
2016-01-24,1.0,3.0,1.8409090909090908,1.0
2016-01-25,2.0,4.0,3.0303030303030303,3.0
2016-01-26,2.0,4.0,2.590909090909091,3.0
2016-01-27,2.0,4.0,2.8106060606060606,3.0
2016-01-28,2.0,4.0,3.6136363636363638,4.0
2016-01-29,1.0,3.0,1.3181818181818181,1.0
2016-01-30,1.0,3.0,2.6742424242424243,3.0
2016-01-31,1.0,3.0,1.2651515151515151,1.0
2016-02-01,1.0,4.0,2.5359477124183005,3.0
#VALUE!,1.0,1.0,1.0,1.0
2016-02-02,1.0,4.0,1.8295454545454546,1.0
2016-02-03,1.0,4.0,3.911764705882353,4.0
2016-02-04,4.0,4.0,4.0,4.0
2016-02-05,2.0,4.0,3.522727272727273,4.0
2016-02-06,2.0,3.0,2.446969696969697,2.0
2016-02-07,1.0,3.0,2.159090909090909,2.0
2016-02-08,1.0,2.0,1.128787878787879,1.0
2016-02-09,1.0,4.0,3.196969696969697,3.0
2016-02-10,4.0,4.0,4.0,4.0
2016-02-11,4.0,4.0,4.0,4.0
2016-02-12,2.0,4.0,3.1136363636363638,3.0
2016-02-13,1.0,3.0,1.7424242424242424,2.0
2016-02-14,1.0,3.0,1.2348484848484849,1.0
2016-02-15,3.0,4.0,3.856060606060606,4.0
2016-02-16,1.0,4.0,1.7803030303030303,2.0
2016-02-17,1.0,4.0,1.8636363636363635,1.0
2016-02-18,1.0,4.0,2.272727272727273,2.0
2016-02-19,1.0,3.0,1.9621212121212122,2.0
2016-02-20,2.0,3.0,2.5833333333333335,3.0
2016-02-21,2.0,4.0,3.265151515151515,3.0
2016-02-22,1.0,3.0,1.871212121212121,2.0
2016-02-23,1.0,3.0,1.2954545454545454,1.0
2016-02-24,2.0,4.0,3.7045454545454546,4.0
2016-02-25,1.0,4.0,1.9545454545454546,1.0
2016-02-26,1.0,4.0,2.606060606060606,3.0
2016-02-27,1.0,4.0,2.409090909090909,2.0
2016-02-28,1.0,3.0,1.8333333333333333,2.0
2016-02-29,1.0,3.0,2.1818181818181817,2.5
2016-03-01,1.0,4.0,2.126126126126126,2.0
2016-03-02,1.0,4.0,2.579710144927536,3.0
2016-03-03,2.0,4.0,2.75,3.0
2016-03-04,1.0,4.0,3.234375,3.0
2016-03-05,1.0,4.0,1.696969696969697,1.0
2016-03-06,1.0,4.0,3.234848484848485,4.0
2016-03-07,1.0,4.0,2.553030303030303,3.0
2016-03-08,1.0,4.0,3.1515151515151514,4.0
2016-03-09,1.0,3.0,2.2803030303030303,2.0
2016-03-10,1.0,2.0,1.6363636363636365,2.0
2016-03-11,1.0,2.0,1.1515151515151516,1.0
2016-03-12,1.0,2.0,1.0606060606060606,1.0
2016-03-13,1.0,2.0,1.2954545454545454,1.0
2016-03-14,1.0,4.0,2.696969696969697,2.0
2016-03-15,4.0,4.0,4.0,4.0
2016-03-16,1.0,4.0,2.488372093023256,2.0
2016-03-17,1.0,3.0,2.606060606060606,3.0
2016-03-18,1.0,2.0,1.5606060606060606,2.0
2016-03-19,1.0,1.0,1.0,1.0
2016-03-20,1.0,2.0,1.4848484848484849,1.0
2016-03-21,2.0,4.0,2.772727272727273,3.0
2016-03-22,2.0,4.0,3.5,4.0
2016-03-23,1.0,3.0,1.3863636363636365,1.0
2016-03-24,1.0,2.0,1.0303030303030303,1.0
2016-03-25,1.0,4.0,2.356060606060606,2.0
2016-03-26,1.0,3.0,1.1515151515151516,1.0
2016-03-27,1.0,2.0,1.121212121212121,1.0
2016-03-28,1.0,4.0,2.5606060606060606,2.5
2016-03-29,2.0,4.0,2.9166666666666665,3.0
2016-03-30,3.0,4.0,3.75,4.0
2016-03-31,1.0,3.0,1.7803030303030303,2.0
2016-04-01,1.0,4.0,2.477272727272727,3.0
2016-04-02,2.0,4.0,3.4144144144144146,4.0
2016-04-03,1.0,2.0,1.4166666666666667,1.0
2016-04-04,1.0,1.0,1.0,1.0
2016-04-05,2.0,4.0,2.9523809523809526,2.0
2016-04-06,1.0,2.0,1.0119047619047619,1.0
2016-04-07,1.0,1.0,1.0,1.0
2016-04-08,1.0,3.0,1.356060606060606,1.0
2016-04-09,1.0,3.0,2.2954545454545454,3.0
2016-04-10,1.0,3.0,1.1893939393939394,1.0
2016-04-11,1.0,3.0,2.477272727272727,3.0
2016-04-12,1.0,2.0,1.2196969696969697,1.0
2016-04-13,1.0,1.0,1.0,1.0
2016-04-14,1.0,2.0,1.121212121212121,1.0
2016-04-15,2.0,4.0,3.196969696969697,3.0
2016-04-16,1.0,4.0,1.9318181818181819,1.5
2016-04-17,1.0,3.0,2.2196969696969697,2.0
2016-04-18,1.0,3.0,1.1515151515151516,1.0
2016-04-19,1.0,4.0,2.787878787878788,3.0
2016-04-20,1.0,4.0,2.590909090909091,2.5
2016-04-21,1.0,1.0,1.0,1.0
2016-04-22,1.0,3.0,1.8409090909090908,1.5
2016-04-23,2.0,3.0,2.643939393939394,3.0
2016-04-24,3.0,4.0,3.371212121212121,3.0
2016-04-25,3.0,4.0,3.9393939393939394,4.0
2016-04-26,3.0,4.0,3.0833333333333335,3.0
2016-04-27,3.0,4.0,3.287878787878788,3.0
2016-04-28,1.0,4.0,2.2196969696969697,2.0
2016-04-29,1.0,2.0,1.0303030303030303,1.0
2016-04-30,1.0,1.0,1.0,1.0
2016-05-01,1.0,1.0,1.0,1.0
2016-05-02,1.0,4.0,3.106060606060606,3.0
2016-05-03,2.0,4.0,3.5,4.0
2016-05-04,2.0,3.0,2.977272727272727,3.0
2016-05-05,3.0,4.0,3.590909090909091,4.0
2016-05-06,2.0,4.0,3.265151515151515,3.5
2016-05-07,1.0,2.0,1.5757575757575757,2.0
2016-05-08,2.0,4.0,3.590909090909091,4.0
2016-05-09,2.0,4.0,2.696969696969697,3.0
2016-05-10,3.0,4.0,3.8106060606060606,4.0
2016-05-11,1.0,3.0,1.7954545454545454,2.0
2016-05-12,1.0,1.0,1.0,1.0
2016-05-13,1.0,2.0,1.121212121212121,1.0
2016-05-14,2.0,4.0,2.734848484848485,2.5
2016-05-15,1.0,4.0,1.8333333333333333,1.5
2016-05-16,1.0,3.0,2.0681818181818183,2.0
2016-05-17,1.0,4.0,3.1893939393939394,3.0
2016-05-18,1.0,3.0,2.159090909090909,2.0
2016-05-19,2.0,4.0,3.1363636363636362,3.0
2016-05-20,1.0,3.0,1.3106060606060606,1.0
2016-05-21,1.0,3.0,1.6515151515151516,1.0
2016-05-22,3.0,4.0,3.734848484848485,4.0
2016-05-23,2.0,3.0,2.8333333333333335,3.0
2016-05-24,1.0,3.0,1.1515151515151516,1.0
2016-05-25,1.0,4.0,1.8636363636363635,1.0
2016-05-26,1.0,4.0,2.25,2.0
2016-05-27,1.0,4.0,1.893939393939394,1.0
2016-05-28,1.0,1.0,1.0,1.0
2016-05-29,1.0,4.0,2.3863636363636362,3.0
2016-05-30,3.0,4.0,3.196969696969697,3.0
2016-05-31,2.0,4.0,3.742424242424242,4.0
2016-06-01,1.0,3.0,1.7045454545454546,2.0
2016-06-02,1.0,4.0,3.037878787878788,3.0
2016-06-03,1.0,3.0,1.3636363636363635,1.0
2016-06-04,1.0,3.0,1.5681818181818181,1.0
2016-06-05,1.0,3.0,1.6818181818181819,1.0
2016-06-06,1.0,3.0,1.643939393939394,1.0
2016-06-07,1.0,2.0,1.0909090909090908,1.0
2016-06-08,2.0,4.0,2.856060606060606,3.0
2016-06-09,2.0,4.0,3.1666666666666665,3.0
2016-06-10,1.0,3.0,2.553030303030303,3.0
2016-06-11,1.0,3.0,2.303030303030303,2.0
2016-06-12,1.0,2.0,1.0227272727272727,1.0
2016-06-13,1.0,1.0,1.0,1.0
2016-06-14,2.0,4.0,3.590909090909091,4.0
2016-06-15,1.0,4.0,2.5984848484848486,2.0
2016-06-16,1.0,2.0,1.2651515151515151,1.0
2016-06-17,1.0,3.0,1.5454545454545454,2.0
2016-06-18,1.0,3.0,2.303030303030303,2.0
2016-06-19,3.0,4.0,3.765151515151515,4.0
2016-06-20,2.0,4.0,3.0984848484848486,3.0
2016-06-21,2.0,4.0,3.3636363636363638,3.0
2016-06-22,1.0,4.0,2.2045454545454546,2.0
2016-06-23,1.0,3.0,1.3863636363636365,1.0
2016-06-24,1.0,4.0,2.4393939393939394,2.5
2016-06-25,1.0,3.0,2.0681818181818183,2.0
2016-06-26,1.0,3.0,1.5454545454545454,1.0
2016-06-27,1.0,1.0,1.0,1.0
2016-06-28,1.0,3.0,1.4242424242424243,1.0
2016-06-29,1.0,3.0,1.2954545454545454,1.0
2016-06-30,1.0,3.0,2.4242424242424243,3.0
2016-07-01,1.0,3.0,1.8636363636363635,2.0
2016-07-02,3.0,4.0,3.5606060606060606,4.0
2016-07-03,1.0,2.0,1.393939393939394,1.0
2016-07-04,3.0,4.0,3.5303030303030303,4.0
2016-07-05,1.0,4.0,2.659090909090909,3.0
2016-07-06,1.0,3.0,2.265151515151515,3.0
2016-07-07,1.0,3.0,1.4545454545454546,1.0
2016-07-08,2.0,4.0,3.106060606060606,3.0
2016-07-09,4.0,4.0,4.0,4.0
2016-07-10,1.0,4.0,1.5454545454545454,1.0
2016-07-11,1.0,3.0,2.606060606060606,3.0
2016-07-12,2.0,3.0,2.3333333333333335,2.0
2016-07-13,1.0,3.0,2.765151515151515,3.0
2016-07-14,1.0,3.0,2.090909090909091,2.0
2016-07-15,1.0,3.0,1.5151515151515151,1.0
2016-07-16,1.0,4.0,2.2954545454545454,2.0
2016-07-17,1.0,4.0,2.25,2.0
2016-07-18,2.0,3.0,2.977272727272727,3.0
2016-07-19,3.0,4.0,3.9015151515151514,4.0
2016-07-20,2.0,4.0,2.9166666666666665,3.0
2016-07-21,1.0,4.0,1.7575757575757576,1.0
2016-07-22,1.0,4.0,2.765151515151515,3.0
2016-07-23,1.0,4.0,2.4545454545454546,2.0
2016-07-24,1.0,2.0,1.1818181818181819,1.0
2016-07-25,1.0,4.0,2.5,3.0
2016-07-26,4.0,4.0,4.0,4.0
2016-07-27,2.0,4.0,2.696969696969697,2.0
2016-07-28,2.0,4.0,3.159090909090909,3.5
2016-07-29,2.0,4.0,2.537878787878788,2.0
2016-07-30,2.0,4.0,2.659090909090909,3.0
2016-07-31,2.0,4.0,3.5454545454545454,4.0
2016-08-01,1.0,4.0,2.1666666666666665,2.0
2016-08-02,1.0,3.0,2.537878787878788,3.0
2016-08-03,2.0,4.0,2.984848484848485,3.0
2016-08-04,2.0,4.0,2.659090909090909,3.0
2016-08-05,2.0,3.0,2.303030303030303,2.0
2016-08-06,1.0,3.0,1.643939393939394,1.5
2016-08-07,1.0,2.0,1.0151515151515151,1.0
2016-08-08,1.0,2.0,1.3484848484848484,1.0
2016-08-09,1.0,3.0,1.4166666666666667,1.0
2016-08-10,1.0,3.0,1.5,1.0
2016-08-11,2.0,4.0,3.6136363636363638,4.0
2016-08-12,2.0,4.0,3.477272727272727,4.0
2016-08-13,1.0,3.0,1.5227272727272727,1.0
2016-08-14,1.0,4.0,2.772727272727273,3.0
2016-08-15,2.0,4.0,2.8333333333333335,3.0
2016-08-16,2.0,4.0,3.265151515151515,3.0
2016-08-17,1.0,4.0,2.212121212121212,2.0
2016-08-18,1.0,2.0,1.1590909090909092,1.0
2016-08-19,1.0,3.0,1.8636363636363635,2.0
2016-08-20,3.0,4.0,3.696969696969697,4.0
2016-08-21,3.0,4.0,3.4393939393939394,3.0
2016-08-22,1.0,4.0,1.7045454545454546,1.0
2016-08-23,1.0,2.0,1.553030303030303,2.0
2016-08-24,1.0,3.0,1.9090909090909092,2.0
2016-08-25,1.0,2.0,1.3484848484848484,1.0
2016-08-26,1.0,3.0,1.75,2.0
2016-08-27,2.0,3.0,2.5,2.5
2016-08-28,3.0,4.0,3.5454545454545454,4.0
2016-08-29,4.0,4.0,4.0,4.0
2016-08-30,4.0,4.0,4.0,4.0
2016-08-31,1.0,4.0,3.3636363636363638,4.0
2016-09-01,1.0,3.0,1.4090909090909092,1.0
2016-09-02,2.0,4.0,3.128787878787879,3.0
2016-09-03,1.0,4.0,2.590909090909091,2.5
2016-09-04,1.0,3.0,1.7045454545454546,2.0
2016-09-05,1.0,3.0,1.9924242424242424,2.0
2016-09-06,1.0,3.0,2.2954545454545454,2.0
2016-09-07,1.0,3.0,2.446969696969697,2.0
2016-09-08,2.0,3.0,2.3181818181818183,2.0
2016-09-09,1.0,3.0,2.4015151515151514,2.0
2016-09-10,1.0,3.0,2.3257575757575757,2.0
2016-09-11,1.0,2.0,1.2803030303030303,1.0
2016-09-12,1.0,4.0,2.6893939393939394,3.0
2016-09-13,3.0,4.0,3.909090909090909,4.0
2016-09-14,4.0,4.0,4.0,4.0
2016-09-15,3.0,3.0,3.0,3.0
2016-09-16,2.0,3.0,2.128787878787879,2.0
2016-09-17,1.0,3.0,2.015151515151515,2.0
2016-09-18,1.0,4.0,2.984848484848485,3.0
2016-09-19,3.0,4.0,3.9545454545454546,4.0
2016-09-20,3.0,4.0,3.893939393939394,4.0
2016-09-21,2.0,3.0,2.765151515151515,3.0
2016-09-22,2.0,3.0,2.4166666666666665,2.0
2016-09-23,2.0,3.0,2.878787878787879,3.0
2016-09-24,3.0,4.0,3.022727272727273,3.0
2016-09-25,2.0,4.0,3.128787878787879,3.0
2016-09-26,3.0,4.0,3.0606060606060606,3.0
2016-09-27,3.0,4.0,3.0681818181818183,3.0
2016-09-28,2.0,3.0,2.356060606060606,2.0
2016-09-29,2.0,4.0,2.606060606060606,3.0
2016-09-30,2.0,4.0,2.4696969696969697,2.0
2016-10-01,1.0,3.0,2.227272727272727,2.0
2016-10-02,2.0,3.0,2.2954545454545454,2.0
2016-10-03,2.0,4.0,3.2196969696969697,3.0
2016-10-04,4.0,4.0,4.0,4.0
2016-10-05,3.0,4.0,3.3257575757575757,3.0
2016-10-06,4.0,4.0,4.0,4.0
2016-10-07,3.0,4.0,3.8484848484848486,4.0
2016-10-08,1.0,3.0,2.628787878787879,3.0
2016-10-09,3.0,4.0,3.765151515151515,4.0
2016-10-10,4.0,4.0,4.0,4.0
2016-10-11,4.0,4.0,4.0,4.0
2016-10-12,3.0,4.0,3.909090909090909,4.0
2016-10-13,4.0,4.0,4.0,4.0
2016-10-14,4.0,4.0,4.0,4.0
2016-10-15,3.0,4.0,3.9393939393939394,4.0
2016-10-16,4.0,4.0,4.0,4.0
2016-10-17,4.0,4.0,4.0,4.0
2016-10-18,4.0,4.0,4.0,4.0
2016-10-19,3.0,4.0,3.946969696969697,4.0
2016-10-20,2.0,4.0,3.977272727272727,4.0
2016-10-21,2.0,4.0,3.2196969696969697,3.0
2016-10-22,3.0,4.0,3.840909090909091,4.0
2016-10-23,4.0,4.0,4.0,4.0
2016-10-24,4.0,4.0,4.0,4.0
2016-10-25,4.0,4.0,4.0,4.0
2016-10-26,2.0,4.0,3.3484848484848486,3.0
2016-10-27,2.0,4.0,2.3863636363636362,2.0
2016-10-28,2.0,3.0,2.227272727272727,2.0
2016-10-29,2.0,4.0,3.409090909090909,4.0
2016-10-30,4.0,4.0,4.0,4.0
2016-10-31,1.0,3.0,2.696969696969697,3.0
2016-11-01,2.0,4.0,3.6666666666666665,4.0
2016-11-02,3.0,4.0,3.3484848484848486,3.0
2016-11-03,2.0,3.0,2.9545454545454546,3.0
2016-11-04,3.0,4.0,3.5984848484848486,4.0
2016-11-05,3.0,4.0,3.75,4.0
2016-11-06,3.0,4.0,3.5606060606060606,4.0
2016-11-07,3.0,4.0,3.212121212121212,3.0
2016-11-08,2.0,4.0,2.9545454545454546,3.0
2016-11-09,3.0,3.0,3.0,3.0
2016-11-10,2.0,4.0,2.7803030303030303,3.0
2016-11-11,2.0,4.0,3.484848484848485,4.0
2016-11-12,1.0,4.0,3.106060606060606,3.0
2016-11-13,2.0,3.0,2.6363636363636362,3.0
2016-11-14,1.0,3.0,2.1742424242424243,2.0
2016-11-15,2.0,3.0,2.340909090909091,2.0
2016-11-16,2.0,3.0,2.4318181818181817,2.0
2016-11-17,2.0,3.0,2.515151515151515,3.0
2016-11-18,2.0,3.0,2.9696969696969697,3.0
2016-11-19,2.0,3.0,2.878787878787879,3.0
2016-11-20,2.0,4.0,3.5606060606060606,4.0
2016-11-21,2.0,4.0,2.3333333333333335,2.0
2016-11-22,2.0,3.0,2.242424242424242,2.0
2016-11-23,2.0,3.0,2.803030303030303,3.0
2016-11-24,3.0,4.0,3.659090909090909,4.0
2016-11-25,3.0,4.0,3.371212121212121,3.0
2016-11-26,2.0,2.0,2.0,2.0
2016-11-27,2.0,3.0,2.015151515151515,2.0
2016-11-28,1.0,3.0,2.143939393939394,2.0
2016-11-29,2.0,3.0,2.242424242424242,2.0
2016-11-30,2.0,4.0,2.871212121212121,3.0
2016-12-01,3.0,4.0,3.6515151515151514,4.0
2016-12-02,2.0,3.0,2.7196969696969697,3.0
2016-12-03,2.0,3.0,2.5606060606060606,3.0
2016-12-04,1.0,3.0,1.6590909090909092,2.0
2015-01-01,1.0,3.0,2.1515151515151514,2.0
2015-01-02,1.0,2.0,1.446969696969697,1.0
2015-01-03,1.0,3.0,1.9318181818181819,2.0
2015-01-04,3.0,4.0,3.3181818181818183,3.0
2015-01-05,2.0,4.0,3.0681818181818183,3.0
2015-01-06,2.0,3.0,2.2196969696969697,2.0
2015-01-07,2.0,3.0,2.265151515151515,2.0
2015-01-08,3.0,4.0,3.022727272727273,3.0
2015-01-09,3.0,4.0,3.621212121212121,4.0
2015-01-10,4.0,4.0,4.0,4.0
2015-01-11,3.0,4.0,3.8181818181818183,4.0
2015-01-12,3.0,4.0,3.984848484848485,4.0
2015-01-13,3.0,4.0,3.659090909090909,4.0
2015-01-14,1.0,3.0,1.5984848484848484,2.0
2015-01-15,1.0,1.0,1.0,1.0
2015-01-16,1.0,1.0,1.0,1.0
2015-01-17,1.0,2.0,1.25,1.0
2015-01-18,1.0,2.0,1.2424242424242424,1.0
2015-01-19,2.0,3.0,2.8484848484848486,3.0
2015-01-20,3.0,4.0,3.742424242424242,4.0
2015-01-21,2.0,3.0,2.8181818181818183,3.0
2015-01-22,2.0,4.0,3.257575757575758,3.0
2015-01-23,4.0,4.0,4.0,4.0
2015-01-24,1.0,4.0,2.3257575757575757,2.0
2015-01-25,1.0,2.0,1.0909090909090908,1.0
2015-01-26,1.0,3.0,2.0303030303030303,2.0
2015-01-27,4.0,4.0,4.0,4.0
2015-01-28,4.0,4.0,4.0,4.0
2015-01-29,2.0,4.0,2.7954545454545454,3.0
2015-01-30,3.0,4.0,3.0606060606060606,3.0
2015-01-31,1.0,4.0,2.234848484848485,2.0
2015-02-01,1.0,1.0,1.0,1.0
2015-02-02,1.0,1.0,1.0,1.0
2015-02-03,1.0,3.0,1.4242424242424243,1.0
2015-02-04,2.0,4.0,3.3333333333333335,3.0
2015-02-05,4.0,4.0,4.0,4.0
2015-02-06,2.0,4.0,3.643939393939394,4.0
2015-02-07,1.0,2.0,1.3863636363636365,1.0
2015-02-08,2.0,4.0,2.765151515151515,3.0
2015-02-09,1.0,4.0,2.0454545454545454,2.0
2015-02-10,1.0,2.0,1.0151515151515151,1.0
2015-02-11,1.0,1.0,1.0,1.0
2015-02-12,1.0,4.0,2.3106060606060606,2.0
2015-02-13,1.0,4.0,2.8333333333333335,3.0
2015-02-14,1.0,1.0,1.0,1.0
2015-02-15,1.0,2.0,1.7348484848484849,2.0
2015-02-16,1.0,3.0,1.393939393939394,1.0
2015-02-17,2.0,3.0,2.946969696969697,3.0
2015-02-18,1.0,3.0,2.522727272727273,3.0
2015-02-19,1.0,2.0,1.0833333333333333,1.0
2015-02-20,1.0,3.0,1.3484848484848484,1.0
2015-02-21,1.0,2.0,1.5075757575757576,2.0
2015-02-22,1.0,2.0,1.446969696969697,1.0
2015-02-23,1.0,2.0,1.0909090909090908,1.0
2015-02-24,1.0,1.0,1.0,1.0
2015-02-25,1.0,2.0,1.0606060606060606,1.0
2015-02-26,2.0,4.0,2.992424242424242,3.0
2015-02-27,2.0,4.0,3.4545454545454546,4.0
2015-02-28,1.0,2.0,1.2121212121212122,1.0
2015-03-01,1.0,3.0,2.1666666666666665,2.0
2015-03-02,2.0,4.0,2.621212121212121,3.0
2015-03-03,2.0,4.0,3.053030303030303,3.0
2015-03-04,2.0,4.0,2.984848484848485,3.0
2015-03-05,1.0,3.0,1.2424242424242424,1.0
2015-03-06,1.0,4.0,2.1515151515151514,2.5
2015-03-07,3.0,4.0,3.606060606060606,4.0
2015-03-08,1.0,3.0,1.378787878787879,1.0
2015-03-09,1.0,4.0,2.1742424242424243,2.0
2015-03-10,3.0,4.0,3.878787878787879,4.0
2015-03-11,1.0,1.0,1.0,1.0
2015-03-12,1.0,1.0,1.0,1.0
2015-03-13,1.0,1.0,1.0,1.0
2015-03-14,1.0,3.0,1.7651515151515151,2.0
