timestamp,humidity_min,humidity_max,humidity_mean,humidity_median
2019-02-01,,,,
2019-02-02,35.0,65.0,56.42857142857143,60.0
2019-02-03,25.0,70.0,48.5,50.0
2019-02-04,30.0,70.0,53.75,60.0
2019-02-05,26.0,71.0,55.166666666666664,60.0
2019-02-06,40.0,72.0,56.15151515151515,57.0
2019-02-07,30.0,71.0,55.77272727272727,60.0
2019-02-08,27.0,74.0,54.71969696969697,60.0
2019-02-09,21.0,73.0,57.09090909090909,60.0
2019-02-10,36.0,70.0,52.28030303030303,51.0
2019-02-11,29.0,70.0,49.54545454545455,50.0
2019-02-12,30.0,64.0,49.97727272727273,50.0
2019-02-13,40.0,71.0,52.35606060606061,50.5
2019-02-14,32.0,71.0,57.02272727272727,62.0
2019-02-15,30.0,67.0,46.75,50.0
2019-02-16,30.0,80.0,60.166666666666664,60.0
2019-02-17,50.0,80.0,63.878787878787875,60.0
2019-02-18,43.0,77.0,61.81818181818182,61.0
2019-02-19,50.0,90.0,64.83333333333333,63.0
2019-02-20,30.0,72.0,53.15909090909091,50.0
2019-02-21,20.0,79.0,55.484848484848484,60.0
2019-02-22,35.0,78.0,61.14393939393939,64.0
2019-02-23,20.0,72.0,58.371212121212125,60.0
2019-02-24,20.0,69.0,47.378787878787875,50.0
2019-02-25,40.0,80.0,61.97727272727273,62.0
2019-02-26,50.0,85.0,65.79545454545455,67.0
2019-02-27,50.0,75.0,63.40151515151515,65.0
2019-02-28,40.0,77.0,60.303030303030305,60.0
2019-03-01,30.0,80.0,61.64393939393939,60.0
2019-03-02,19.0,77.0,57.10606060606061,60.0
2019-03-03,20.0,82.0,57.015151515151516,60.0
2019-03-04,20.0,78.0,50.97727272727273,50.0
2019-03-05,40.0,75.0,57.20454545454545,60.0
2019-03-06,47.0,81.0,68.14393939393939,70.0
2019-03-07,40.0,84.0,64.41666666666667,65.0
2019-03-08,30.0,80.0,58.378787878787875,60.0
2019-03-09,30.0,81.0,59.78030303030303,60.0
2019-03-10,40.0,78.0,61.446969696969695,60.0
2019-03-11,50.0,75.0,61.64393939393939,60.0
2019-03-12,23.0,72.0,51.46969696969697,55.5
2019-03-13,30.0,80.0,63.60606060606061,67.0
2019-03-14,53.0,80.0,68.76515151515152,70.0
2019-03-15,31.0,76.0,57.57575757575758,60.0
2019-03-16,20.0,100.0,71.37878787878788,71.0
2019-03-17,40.0,100.0,74.57575757575758,75.0
2019-03-18,20.0,80.0,49.63358778625954,50.0
2019-03-19,20.0,58.0,43.25,50.0
2019-03-20,30.0,50.0,36.15384615384615,35.0
2019-03-21,20.0,63.0,47.142857142857146,50.0
2019-03-22,36.0,80.0,55.5,57.0
2019-03-23,39.0,80.0,61.0390625,60.0
2019-03-24,30.0,79.0,53.86363636363637,53.5
2019-03-25,50.0,80.0,70.42424242424242,70.0
2019-03-26,30.0,67.0,47.24242424242424,47.5
2019-03-27,30.0,77.0,55.00757575757576,54.0
2019-03-28,30.0,84.0,55.5,51.0
2019-03-29,40.0,78.0,59.14393939393939,60.0
2019-03-30,20.0,74.0,48.38636363636363,50.0
2019-03-31,21.0,73.0,52.77272727272727,57.0
2019-04-01,30.0,90.0,63.60606060606061,65.0
2019-04-02,40.0,90.0,60.07575757575758,60.0
2019-04-03,20.0,71.0,50.628787878787875,53.0
2019-04-04,40.0,81.0,60.15909090909091,60.0
2019-04-05,38.0,80.0,59.21212121212121,61.0
2019-04-06,34.0,83.0,61.60606060606061,64.0
2019-04-07,59.0,88.0,75.48484848484848,78.0
2019-04-08,57.0,90.0,75.46969696969697,79.5
2019-04-09,27.0,86.0,54.78787878787879,59.0
2019-04-10,30.0,97.0,69.78030303030303,73.0
2019-04-11,40.0,73.0,54.71969696969697,53.5
2019-04-12,20.0,66.0,45.49242424242424,50.0
2019-04-13,40.0,80.0,54.35606060606061,53.0
2019-04-14,40.0,73.0,58.871212121212125,60.0
2019-04-15,30.0,73.0,51.77272727272727,55.0
2019-04-16,20.0,68.0,43.984848484848484,43.0
2019-04-17,20.0,76.0,51.59848484848485,54.0
2019-04-18,20.0,80.0,54.53030303030303,60.0
2019-04-19,40.0,80.0,67.5,70.0
2019-04-20,40.0,77.0,60.07575757575758,60.0
2019-04-21,30.0,80.0,59.234848484848484,60.0
2019-04-22,20.0,66.0,45.416666666666664,43.5
2019-04-23,20.0,76.0,46.46212121212121,42.5
2019-04-24,30.0,77.0,56.371212121212125,60.0
2019-04-25,30.0,76.0,49.40151515151515,50.0
2019-04-26,20.0,78.0,49.765151515151516,50.5
2019-04-27,19.0,77.0,50.43939393939394,51.0
2019-04-28,20.0,80.0,49.54545454545455,50.0
2019-04-29,20.0,76.0,45.45454545454545,48.5
2019-04-30,20.0,73.0,44.78787878787879,42.5
2019-05-01,20.0,79.0,43.81060606060606,44.0
2019-05-02,30.0,80.0,57.15909090909091,58.0
2019-05-03,30.0,83.0,61.32575757575758,64.5
2019-05-04,30.0,81.0,58.06060606060606,60.0
2019-05-05,50.0,90.0,67.5909090909091,70.0
2019-05-06,30.0,73.0,51.621212121212125,51.0
2019-05-07,15.0,68.0,41.18939393939394,44.5
2019-05-08,16.0,71.0,41.02272727272727,40.0
2019-05-09,15.0,80.0,48.07575757575758,49.0
2019-05-10,59.0,90.0,81.60606060606061,80.0
2019-05-11,57.0,90.0,73.91666666666667,75.0
2019-05-12,30.0,75.0,54.96969696969697,60.0
2019-05-13,20.0,72.0,50.86363636363637,50.0
2019-05-14,35.0,90.0,66.58333333333333,70.0
2019-05-15,50.0,90.0,71.60606060606061,70.0
2019-05-16,30.0,75.0,58.25757575757576,60.0
2019-05-17,22.0,75.0,51.89393939393939,50.0
2019-05-18,20.0,70.0,46.378787878787875,50.0
2019-05-19,10.0,72.0,36.42424242424242,37.5
2019-05-20,20.0,71.0,39.75757575757576,40.0
2019-05-21,15.0,75.0,45.015151515151516,42.5
2019-05-22,55.0,90.0,73.3030303030303,73.0
2019-05-23,26.0,78.0,47.696969696969695,50.0
2019-05-24,20.0,80.0,51.25,50.0
2019-05-25,20.0,73.0,47.734848484848484,50.0
2019-05-26,15.0,71.0,38.833333333333336,40.0
2019-05-27,20.0,79.0,45.77272727272727,46.5
2019-05-28,20.0,77.0,49.65909090909091,50.0
2019-05-29,25.0,79.0,52.21212121212121,50.0
2019-05-30,50.0,84.0,66.27272727272727,65.0
2019-05-31,70.0,90.0,85.8409090909091,88.0
2019-06-01,40.0,90.0,62.84848484848485,61.5
2019-06-02,20.0,80.0,44.53030303030303,46.0
2019-06-03,18.0,76.0,48.38636363636363,50.0
2019-06-04,25.0,85.0,58.18181818181818,60.0
2019-06-05,58.0,91.0,81.81060606060606,80.0
2019-06-06,30.0,80.0,61.46969696969697,60.0
2019-06-07,20.0,85.0,52.47727272727273,50.0
2019-06-08,20.0,80.0,54.265151515151516,55.0
2019-06-09,20.0,85.0,50.78030303030303,50.0
2019-06-10,60.0,98.0,82.5909090909091,80.0
2019-06-11,45.0,90.0,72.72727272727273,75.0
2019-06-12,50.0,82.0,68.96212121212122,70.0
2019-06-13,30.0,80.0,60.68939393939394,65.0
2019-06-14,30.0,81.0,56.93181818181818,59.0
2019-06-15,28.0,80.0,55.121212121212125,56.0
2019-06-16,20.0,76.0,50.07575757575758,50.0
2019-06-17,13.0,72.0,42.75,42.0
2019-06-18,20.0,81.0,50.20454545454545,50.0
2019-06-19,35.0,78.0,57.53787878787879,60.0
2019-06-20,25.0,80.0,51.65151515151515,55.0
2019-06-21,27.0,86.0,59.628787878787875,60.0
2019-06-22,48.0,95.0,71.28787878787878,72.5
2019-06-23,40.0,85.0,65.02272727272727,66.0
2019-06-24,38.0,82.0,59.265151515151516,60.0
2019-06-25,30.0,85.0,60.0,60.5
2019-06-26,36.0,82.0,62.765151515151516,64.0
2019-06-27,43.0,83.0,66.18181818181819,70.0
2019-06-28,40.0,80.0,61.92424242424242,63.0
2019-06-29,50.0,95.0,80.82575757575758,87.0
2019-06-30,67.0,90.0,80.31818181818181,80.0
2019-07-01,36.0,90.0,66.0909090909091,70.0
2019-07-02,26.0,85.0,63.64393939393939,65.0
2019-07-03,50.0,85.0,71.42424242424242,74.0
2019-07-04,40.0,90.0,68.35606060606061,70.0
2019-07-05,50.0,85.0,68.59848484848484,70.0
2019-07-06,45.0,83.0,64.93181818181819,67.0
2019-07-07,47.0,89.0,67.1969696969697,65.0
2019-07-08,50.0,86.0,66.82575757575758,70.0
2019-07-09,54.0,90.0,73.85606060606061,77.0
2019-07-10,75.0,95.0,89.81818181818181,90.0
2019-07-11,50.0,92.0,74.34848484848484,80.0
2019-07-12,50.0,85.0,70.17424242424242,70.0
2019-07-13,45.0,86.0,65.81818181818181,68.5
2019-07-14,31.0,86.0,60.25,60.0
2019-07-15,30.0,88.0,67.0,70.0
2019-07-16,30.0,84.0,59.90151515151515,60.0
2019-07-17,30.0,89.0,64.34848484848484,66.5
2019-07-18,55.0,95.0,81.49242424242425,84.0
2019-07-19,55.0,95.0,79.76515151515152,80.0
2019-07-20,50.0,90.0,76.88636363636364,80.0
2019-07-21,57.0,88.0,73.38636363636364,74.5
2019-07-22,50.0,90.0,73.25,79.5
2019-07-23,50.0,90.0,73.46212121212122,75.0
2019-07-24,51.0,85.0,72.01515151515152,70.0
2019-07-25,40.0,85.0,64.45454545454545,68.0
2019-07-26,50.0,95.0,69.4090909090909,70.0
2019-07-27,79.0,95.0,90.0909090909091,90.0
2019-07-28,50.0,95.0,74.58333333333333,73.0
2019-07-29,80.0,100.0,90.59848484848484,90.0
2019-07-30,45.0,90.0,70.25,70.0
2019-07-31,40.0,95.0,70.9469696969697,70.0
2019-08-01,76.0,95.0,88.27272727272727,90.0
2019-08-02,59.0,96.0,80.83333333333333,85.0
2019-08-03,72.0,95.0,88.01515151515152,90.0
2019-08-04,50.0,88.0,72.5,76.0
2019-08-05,49.0,90.0,69.83333333333333,70.0
2019-08-06,75.0,96.0,89.23484848484848,90.0
2019-08-07,75.0,97.0,89.03030303030303,90.0
2019-08-08,50.0,89.0,74.43181818181819,78.5
2019-08-09,58.0,94.0,83.06818181818181,86.0
2019-08-10,49.0,90.0,75.48484848484848,78.0
2019-08-11,37.0,89.0,66.00757575757575,70.0
2019-08-12,47.0,84.0,69.10606060606061,72.0
2019-08-13,30.0,80.0,63.93939393939394,67.0
2019-08-14,40.0,88.0,68.53787878787878,70.0
2019-08-15,49.0,84.0,70.25,73.0
2019-08-16,50.0,83.0,69.22727272727273,70.0
2019-08-17,50.0,90.0,74.43939393939394,78.0
2019-08-18,47.0,85.0,67.91666666666667,70.0
2019-08-19,47.0,86.0,67.62121212121212,69.5
2019-08-20,50.0,88.0,70.72727272727273,71.0
2019-08-21,50.0,85.0,71.06818181818181,73.0
2019-08-22,50.0,85.0,69.15151515151516,70.0
2019-08-23,54.0,85.0,72.52272727272727,75.0
2019-08-24,42.0,86.0,68.41666666666667,70.0
2019-08-25,40.0,83.0,66.63636363636364,70.0
2019-08-26,60.0,95.0,77.53030303030303,79.0
2019-08-27,72.0,95.0,82.8409090909091,84.0
2019-08-28,72.0,90.0,82.21969696969697,83.0
2019-08-29,60.0,85.0,74.6590909090909,79.5
2019-08-30,56.0,87.0,73.42424242424242,76.5
2019-08-31,77.0,94.0,84.87121212121212,86.0
2019-09-01,80.0,98.0,90.18181818181819,90.0
2019-09-02,40.0,90.0,68.5909090909091,73.0
2019-09-03,39.0,90.0,65.34848484848484,70.0
2019-09-04,35.0,90.0,63.984848484848484,65.0
2019-09-05,40.0,83.0,63.72727272727273,68.0
2019-09-06,40.0,95.0,72.60606060606061,70.0
2019-09-07,60.0,90.0,74.84848484848484,75.0
2019-09-08,70.0,90.0,80.98484848484848,80.0
2019-09-09,60.0,99.0,80.3030303030303,80.0
2019-09-10,40.0,90.0,67.61363636363636,70.0
2019-09-11,40.0,92.0,67.9469696969697,70.0
2019-09-12,37.0,87.0,67.61363636363636,70.0
2019-09-13,40.0,87.0,64.59848484848484,65.0
2019-09-14,50.0,85.0,69.98484848484848,70.0
2019-09-15,65.0,95.0,84.31818181818181,85.0
2019-09-16,50.0,95.0,71.58333333333333,74.0
2019-09-17,30.0,85.0,65.29545454545455,70.0
2019-09-18,40.0,83.0,66.37121212121212,70.0
2019-09-19,60.0,80.0,71.03787878787878,70.0
2019-09-20,40.0,76.0,60.65151515151515,60.0
2019-09-21,30.0,76.0,54.61363636363637,55.0
2019-09-22,30.0,83.0,56.02272727272727,60.0
2019-09-23,30.0,85.0,57.34090909090909,60.0
2019-09-24,24.0,86.0,58.75,60.0
2019-09-25,40.0,87.0,68.71212121212122,70.0
2019-09-26,50.0,88.0,75.57575757575758,79.0
2019-09-27,40.0,90.0,67.13636363636364,69.0
2019-09-28,40.0,86.0,64.56060606060606,66.0
2019-09-29,30.0,82.0,58.63636363636363,60.0
2019-09-30,35.0,85.0,59.15151515151515,60.0
2019-10-01,43.0,95.0,75.08333333333333,80.0
2019-10-02,45.0,90.0,68.45454545454545,70.0
2019-10-03,30.0,83.0,59.15909090909091,60.0
2019-10-04,45.0,85.0,69.31060606060606,70.0
2019-10-05,45.0,84.0,64.06818181818181,65.0
2019-10-06,27.0,80.0,53.47727272727273,57.0
2019-10-07,30.0,88.0,58.43939393939394,59.0
2019-10-08,20.0,80.0,56.92424242424242,60.0
2019-10-09,29.0,77.0,53.75,57.0
2019-10-10,43.0,85.0,63.5,61.0
2019-10-11,67.0,90.0,79.56060606060606,79.0
2019-10-12,33.0,85.0,59.84848484848485,60.0
2019-10-13,34.0,85.0,60.02272727272727,60.0
2019-10-14,39.0,87.0,61.53787878787879,62.0
2019-10-15,35.0,83.0,59.32575757575758,60.0
2019-10-16,45.0,83.0,65.87878787878788,67.0
2019-10-17,56.0,95.0,76.93181818181819,79.0
2019-10-18,50.0,95.0,72.23484848484848,72.0
2019-10-19,40.0,83.0,62.04545454545455,60.0
2019-10-20,40.0,83.0,63.24242424242424,65.5
2019-10-21,54.0,90.0,72.90151515151516,72.0
2019-10-22,40.0,80.0,64.0909090909091,65.0
2019-10-23,29.0,89.0,64.24242424242425,65.0
2019-10-24,29.0,84.0,60.81818181818182,64.0
2019-10-25,36.0,90.0,63.65909090909091,65.0
2019-10-26,25.0,86.0,59.984848484848484,64.5
2019-10-27,45.0,77.0,60.833333333333336,60.5
2019-10-28,40.0,86.0,62.46969696969697,65.0
2019-10-29,35.0,88.0,64.83333333333333,65.0
2019-10-30,35.0,83.0,59.53030303030303,60.0
2019-10-31,25.0,83.0,55.78030303030303,55.0
2019-11-01,40.0,85.0,62.20454545454545,65.0
2019-11-02,35.0,88.0,67.74242424242425,72.5
2019-11-03,20.0,85.0,56.85606060606061,58.0
2019-11-04,40.0,87.0,66.41666666666667,70.0
2019-11-05,45.0,97.0,76.53030303030303,78.0
2019-11-06,40.0,95.0,69.62878787878788,70.0
2019-11-07,30.0,90.0,66.5530303030303,70.0
2019-11-08,45.0,80.0,66.62121212121212,68.0
2019-11-09,35.0,90.0,62.65151515151515,65.0
2019-11-10,33.0,84.0,60.43181818181818,60.0
2019-11-11,25.0,92.0,62.99242424242424,65.0
2019-11-12,35.0,90.0,68.29545454545455,70.0
2019-11-13,30.0,83.0,62.621212121212125,70.0
2019-11-14,35.0,87.0,63.39393939393939,70.0
2019-11-15,35.0,90.0,66.71969696969697,70.0
2019-11-16,45.0,90.0,71.48484848484848,75.0
2019-11-17,35.0,85.0,67.27272727272727,75.0
2019-11-18,45.0,92.0,77.36363636363636,85.0
2019-11-19,40.0,90.0,67.3030303030303,70.0
2019-11-20,60.0,95.0,83.32575757575758,85.0
2019-11-21,38.0,75.0,59.68181818181818,60.0
2019-11-22,26.0,70.0,48.583333333333336,49.0
2019-11-23,45.0,85.0,67.50757575757575,70.0
2019-11-24,50.0,81.0,67.5,67.0
2019-11-25,55.0,88.0,72.33333333333333,73.5
2019-11-26,60.0,90.0,75.53030303030303,75.0
2019-11-27,40.0,97.0,77.91666666666667,80.0
2019-11-28,42.0,100.0,78.96212121212122,80.0
2019-11-29,50.0,82.0,70.57575757575758,70.0
2019-11-30,50.0,77.0,66.16666666666667,68.0
2019-12-01,45.0,75.0,59.553030303030305,60.5
2019-12-02,42.0,85.0,60.52272727272727,62.0
2019-12-03,69.0,90.0,81.37878787878788,82.0
2019-12-04,35.0,75.0,56.97727272727273,60.0
2019-12-05,35.0,65.0,53.083333333333336,55.0
2019-12-06,34.0,67.0,50.734848484848484,51.5
2019-12-07,26.0,67.0,49.13636363636363,50.0
2019-12-08,29.0,85.0,56.25,57.5
2019-12-09,35.0,75.0,53.14393939393939,51.5
2019-12-10,38.0,75.0,58.484848484848484,61.0
2019-12-11,23.0,80.0,55.47727272727273,56.5
2019-12-12,50.0,85.0,68.21969696969697,70.0
2019-12-13,50.0,86.0,70.12878787878788,71.0
2019-12-14,40.0,85.0,66.34848484848484,68.0
2019-12-15,54.0,90.0,73.43181818181819,76.0
2019-12-16,45.0,80.0,68.79545454545455,71.0
2019-12-17,46.0,80.0,61.015151515151516,60.0
2019-12-18,45.0,75.0,63.59090909090909,65.0
2019-12-19,60.0,90.0,77.28030303030303,80.0
2019-12-20,40.0,85.0,63.38636363636363,60.0
2019-12-21,50.0,80.0,65.92424242424242,70.0
2019-12-22,50.0,90.0,69.59848484848484,70.0
2019-12-23,50.0,90.0,71.41666666666667,75.0
2019-12-24,45.0,85.0,69.43939393939394,70.0
2019-12-25,39.0,85.0,57.666666666666664,55.0
2019-12-26,30.0,75.0,52.696969696969695,55.0
2019-12-27,40.0,80.0,59.32575757575758,60.0
2019-12-28,45.0,80.0,63.333333333333336,65.0
2019-12-29,50.0,85.0,67.85606060606061,70.0
2019-12-30,65.0,96.0,78.23484848484848,78.5
2019-12-31,55.0,90.0,69.16666666666667,70.0
2020-01-01,20.0,80.0,54.06060606060606,60.0
2020-01-02,19.0,75.0,51.78030303030303,55.0
2020-01-03,17.0,65.0,42.32575757575758,40.0
2020-01-04,35.0,60.0,47.14393939393939,45.0
2020-01-05,25.0,64.0,48.34848484848485,50.0
2020-01-06,25.0,62.0,45.56060606060606,50.0
2020-01-07,30.0,65.0,46.04545454545455,50.0
2020-01-08,30.0,70.0,50.38636363636363,50.0
2020-01-09,30.0,70.0,48.15909090909091,50.0
2020-01-10,30.0,75.0,55.89393939393939,60.0
2020-01-11,49.0,80.0,68.57575757575758,70.0
2020-01-12,50.0,80.0,66.09848484848484,67.0
2020-01-13,32.0,80.0,62.86363636363637,69.0
2020-01-14,57.0,90.0,70.68939393939394,70.0
2020-01-15,32.0,72.0,50.35606060606061,50.5
2020-01-16,40.0,90.0,65.72727272727273,67.0
2020-01-17,29.0,70.0,52.81818181818182,55.0
2020-01-18,55.0,90.0,78.16666666666667,80.0
2020-01-19,40.0,70.0,52.54545454545455,50.0
2020-01-20,26.0,60.0,46.65909090909091,45.0
2020-01-21,41.0,85.0,61.36363636363637,61.0
2020-01-22,43.0,85.0,57.31060606060606,56.0
2020-01-23,30.0,85.0,50.92424242424242,50.0
2020-01-24,50.0,90.0,70.74242424242425,70.0
2020-01-25,30.0,58.0,44.93939393939394,45.0
2020-01-26,35.0,70.0,52.45454545454545,53.0
2020-01-27,30.0,70.0,55.083333333333336,56.5
2020-01-28,36.0,75.0,55.984848484848484,55.0
2020-01-29,49.0,75.0,65.28030303030303,65.0
2020-01-30,40.0,80.0,60.15151515151515,60.0
2020-01-31,40.0,80.0,57.45454545454545,56.0
2020-02-01,40.0,80.0,57.65909090909091,57.0
2020-02-02,35.0,75.0,54.74242424242424,55.5
2020-02-03,40.0,90.0,71.13636363636364,70.0
2018-02-01,40.0,90.0,62.75757575757576,60.0
2018-02-02,24.0,75.0,55.196969696969695,58.0
2018-02-03,43.0,79.0,62.166666666666664,65.0
2018-02-04,50.0,83.0,67.12878787878788,70.0
2018-02-05,50.0,95.0,73.56060606060606,75.0
2018-02-06,70.0,95.0,85.49242424242425,90.0
2018-02-07,25.0,85.0,54.34090909090909,53.0
2018-02-08,37.0,65.0,52.00757575757576,51.0
2018-02-09,40.0,75.0,56.64393939393939,59.0
2018-02-10,45.0,75.0,59.128787878787875,60.0
2018-02-11,30.0,65.0,50.68181818181818,55.0
2018-02-12,40.0,70.0,59.053030303030305,60.0
2018-02-13,50.0,95.0,83.64393939393939,90.0
2018-02-14,35.0,85.0,55.56818181818182,55.0
2018-02-15,39.0,75.0,55.54545454545455,55.0
2018-02-16,45.0,80.0,64.3409090909091,65.0
2018-02-17,39.0,80.0,55.92424242424242,60.0
2018-02-18,30.0,80.0,52.5,50.0
2018-02-19,20.0,60.0,43.97727272727273,45.0
2018-02-20,20.0,65.0,44.583333333333336,45.0
2018-02-21,20.0,62.0,41.5,40.0
2018-02-22,20.0,59.0,37.10606060606061,37.0
2018-02-23,20.0,70.0,42.56060606060606,40.0
2018-02-24,20.0,75.0,55.34848484848485,60.0
2018-02-25,50.0,85.0,77.72727272727273,80.0
2018-02-26,30.0,95.0,66.40151515151516,65.0
2018-02-27,40.0,95.0,72.8409090909091,75.0
2018-02-28,60.0,95.0,78.82575757575758,80.0
2018-03-01,60.0,90.0,74.35606060606061,75.0
2018-03-02,40.0,85.0,57.371212121212125,60.0
2018-03-03,35.0,70.0,55.03787878787879,55.0
2018-03-04,20.0,65.0,44.89393939393939,45.0
2018-03-05,20.0,70.0,46.166666666666664,47.5
2018-03-06,30.0,95.0,66.70454545454545,70.0
2018-03-07,30.0,80.0,55.74242424242424,57.5
2018-03-08,30.0,75.0,53.803030303030305,55.0
2018-03-09,30.0,80.0,55.24242424242424,55.0
2018-03-10,49.0,80.0,65.02272727272727,65.0
2018-03-11,37.0,77.0,59.628787878787875,60.0
2018-03-12,35.0,84.0,60.31060606060606,60.0
2018-03-13,50.0,95.0,75.53787878787878,80.0
2018-03-14,75.0,95.0,90.51515151515152,95.0
2018-03-15,34.0,80.0,59.515151515151516,63.0
2018-03-16,40.0,85.0,63.88636363636363,65.0
2018-03-17,40.0,95.0,71.67424242424242,70.0
2018-03-18,70.0,95.0,85.64393939393939,85.0
2018-03-19,50.0,80.0,63.67424242424242,60.0
2018-03-20,38.0,90.0,58.52272727272727,57.5
2018-03-21,65.0,95.0,88.67424242424242,90.0
2018-03-22,50.0,85.0,67.68939393939394,70.0
2018-03-23,40.0,75.0,58.78030303030303,60.0
2018-03-24,45.0,75.0,60.60606060606061,60.0
2018-03-25,35.0,90.0,59.39393939393939,60.0
2018-03-26,70.0,95.0,88.93939393939394,90.0
2018-03-27,40.0,95.0,66.21212121212122,65.0
2018-03-28,40.0,80.0,61.13636363636363,60.0
2018-03-29,50.0,80.0,64.6969696969697,65.0
2018-03-30,25.0,75.0,47.15909090909091,50.0
2018-03-31,30.0,95.0,65.79545454545455,67.5
2018-04-01,50.0,95.0,71.93181818181819,70.0
2018-04-02,20.0,65.0,44.31818181818182,50.0
2018-04-03,40.0,95.0,71.28787878787878,75.0
2018-04-04,25.0,90.0,50.416666666666664,50.0
2018-04-05,40.0,95.0,69.73484848484848,70.0
2018-04-06,50.0,90.0,71.96212121212122,70.0
2018-04-07,25.0,66.0,46.20454545454545,47.0
2018-04-08,50.0,95.0,76.43181818181819,80.0
2018-04-09,20.0,80.0,54.77272727272727,55.0
2018-04-10,30.0,80.0,59.765151515151516,60.0
2018-04-11,40.0,90.0,68.0,70.0
2018-04-12,25.0,75.0,52.11363636363637,51.0
2018-04-13,30.0,85.0,58.14393939393939,60.0
2018-04-14,20.0,70.0,51.13636363636363,50.0
2018-04-15,20.0,75.0,46.47727272727273,45.0
2018-04-16,35.0,80.0,56.74242424242424,55.0
2018-04-17,80.0,95.0,88.4090909090909,90.0
2018-04-18,40.0,95.0,72.08333333333333,70.0
2018-04-19,25.0,70.0,46.43939393939394,45.0
2018-04-20,15.0,60.0,38.67424242424242,40.0
2018-04-21,20.0,75.0,41.25,40.0
2018-04-22,20.0,85.0,58.03030303030303,60.0
2018-04-23,25.0,80.0,55.53030303030303,60.0
2018-04-24,25.0,66.0,42.946969696969695,41.0
2018-04-25,15.0,69.0,40.0,40.0
2018-04-26,20.0,75.0,47.871212121212125,50.0
2018-04-27,60.0,75.0,68.48484848484848,70.0
2018-04-28,30.0,80.0,59.015151515151516,55.0
2018-04-29,40.0,90.0,70.64393939393939,70.0
2018-04-30,30.0,75.0,50.5,50.0
2018-05-01,20.0,60.0,39.053030303030305,40.0
2018-05-02,20.0,60.0,40.416666666666664,40.0
2018-05-03,20.0,65.0,38.06818181818182,35.0
2018-05-04,25.0,75.0,49.09090909090909,50.0
2018-05-05,27.0,90.0,59.696969696969695,60.0
2018-05-06,40.0,90.0,72.03030303030303,75.0
2018-05-07,50.0,85.0,64.39393939393939,65.0
2018-05-08,50.0,95.0,72.0909090909091,70.0
2018-05-09,50.0,85.0,64.54545454545455,64.0
2018-05-10,40.0,90.0,58.31818181818182,60.0
2018-05-11,15.0,70.0,43.18181818181818,40.0
2018-05-12,12.0,75.0,38.49242424242424,40.0
2018-05-13,48.0,95.0,77.64393939393939,83.5
2018-05-14,27.0,90.0,66.11363636363636,70.0
2018-05-15,27.0,90.0,69.4090909090909,70.0
2018-05-16,30.0,80.0,58.371212121212125,60.0
2018-05-17,30.0,75.0,54.166666666666664,55.0
2018-05-18,30.0,85.0,54.09090909090909,50.0
2018-05-19,30.0,85.0,58.18181818181818,57.5
2018-05-20,60.0,90.0,72.45454545454545,70.0
2018-05-21,45.0,80.0,64.53030303030303,65.0
2018-05-22,40.0,95.0,71.12121212121212,68.5
2018-05-23,58.0,90.0,79.45454545454545,80.0
2018-05-24,30.0,80.0,55.40151515151515,60.0
2018-05-25,30.0,80.0,57.42424242424242,60.0
2018-05-26,30.0,80.0,55.09848484848485,50.0
2018-05-27,40.0,90.0,65.82575757575758,65.0
2018-05-28,30.0,80.0,60.85606060606061,65.0
2018-05-29,30.0,80.0,55.03787878787879,60.0
2018-05-30,20.0,80.0,48.65151515151515,50.0
2018-05-31,25.0,80.0,50.32575757575758,50.0
2018-06-01,30.0,85.0,58.68939393939394,57.0
2018-06-02,30.0,85.0,55.265151515151516,55.0
2018-06-03,30.0,95.0,65.15151515151516,65.0
2018-06-04,90.0,95.0,93.9090909090909,95.0
2018-06-05,50.0,90.0,78.18181818181819,80.0
2018-06-06,50.0,90.0,74.31818181818181,80.0
2018-06-07,30.0,90.0,66.74242424242425,70.0
2018-06-08,35.0,95.0,75.71969696969697,80.0
2018-06-09,80.0,95.0,91.36363636363636,90.0
2018-06-10,75.0,95.0,87.46212121212122,90.0
2018-06-11,60.0,95.0,78.37121212121212,80.0
2018-06-12,40.0,85.0,64.50757575757575,65.0
2018-06-13,40.0,80.0,65.3409090909091,67.5
2018-06-14,35.0,80.0,68.59848484848484,70.0
2018-06-15,40.0,80.0,69.0909090909091,70.0
2018-06-16,56.0,85.0,74.63636363636364,75.0
2018-06-17,40.0,82.0,63.86363636363637,70.0
2018-06-18,35.0,98.0,61.64393939393939,65.0
2018-06-19,25.0,92.0,57.42424242424242,55.0
2018-06-20,30.0,80.0,54.46969696969697,55.0
2018-06-21,30.0,75.0,55.871212121212125,55.0
2018-06-22,30.0,75.0,58.86363636363637,65.0
2018-06-23,30.0,80.0,60.984848484848484,65.0
2018-06-24,30.0,80.0,61.59090909090909,60.0
2018-06-25,30.0,75.0,49.015151515151516,47.5
2018-06-26,25.0,65.0,43.333333333333336,40.0
2018-06-27,30.0,70.0,50.303030303030305,50.0
2018-06-28,30.0,95.0,63.97727272727273,62.5
2018-06-29,50.0,95.0,86.02272727272727,90.0
2018-06-30,45.0,90.0,69.88636363636364,70.0
2018-07-01,45.0,95.0,74.28030303030303,75.0
2018-07-02,70.0,95.0,82.1969696969697,85.0
2018-07-03,50.0,90.0,70.07575757575758,70.0
2018-07-04,35.0,85.0,66.70454545454545,70.0
