timestamp,wind direction_min,wind direction_max,wind direction_mean,wind direction_median
2018-09-25,0,315,292.9318181818182,293.0
2018-09-26,0,315,267.530303030303,284.0
2018-09-27,0,315,207.58333333333334,228.0
2018-09-28,68,326,277.5151515151515,286.0
2018-09-29,5,357,206.2348484848485,254.5
2018-09-30,273,323,293.8030303030303,288.0
2018-10-01,262,320,289.6060606060606,290.0
2018-10-02,11,360,275.6287878787879,287.0
2018-10-03,0,360,271.3181818181818,293.0
2018-10-04,0,360,249.87878787878788,274.0
2018-10-05,86,315,244.40151515151516,255.0
2018-10-06,255,315,289.47727272727275,284.0
2018-10-07,262,315,291.85470085470087,291.0
2018-10-08,232,315,275.48214285714283,270.0
2018-10-09,270,270,270.0,270.0
2018-10-10,101,270,211.9047619047619,229.0
2018-10-11,101,270,214.11904761904762,225.0
2018-10-12,96,270,214.8203125,225.0
2018-10-13,98,315,248.3030303030303,262.0
2018-10-14,0,315,192.82575757575756,201.5
2018-10-15,0,315,223.36363636363637,225.0
2018-10-16,45,360,167.33333333333334,122.0
2018-10-17,11,360,234.40151515151516,282.0
2018-10-18,259,323,306.67424242424244,307.0
2018-10-19,281,338,307.9621212121212,315.0
2018-10-20,276,315,300.6287878787879,300.0
2018-10-21,246,360,290.7121212121212,292.0
2018-10-22,127,360,276.84090909090907,270.0
2018-10-23,45,360,288.8787878787879,315.0
2018-10-24,122,315,247.3181818181818,270.0
2018-10-25,0,270,205.71969696969697,225.0
2018-10-26,28,336,275.09090909090907,299.0
2018-10-27,45,360,273.1818181818182,286.5
2018-10-28,45,360,272.1818181818182,279.0
2018-10-29,32,180,76.21212121212122,67.0
2018-10-30,0,307,135.1060606060606,108.0
2018-10-31,74,287,199.56060606060606,215.5
2018-11-01,127,270,204.21969696969697,208.0
2018-11-02,90,333,271.719696969697,289.0
2018-11-03,7,360,253.81060606060606,315.0
2018-11-04,22,174,98.92424242424242,90.0
2018-11-05,45,135,76.36363636363636,65.0
2018-11-06,6,360,148.24242424242425,56.0
2018-11-07,276,315,299.8484848484849,300.0
2018-11-08,270,315,298.99242424242425,300.0
2018-11-09,266,360,294.15909090909093,296.5
2018-11-10,165,315,265.1060606060606,275.5
2018-11-11,127,270,219.12121212121212,228.0
2018-11-12,0,315,267.3030303030303,284.5
2018-11-13,180,315,281.59090909090907,294.0
2018-11-14,160,315,269.97727272727275,276.0
2018-11-15,180,315,277.9621212121212,282.0
2018-11-16,189,315,254.13636363636363,260.0
2018-11-17,137,290,224.4848484848485,225.0
2018-11-18,143,270,204.1590909090909,209.5
2018-11-19,180,270,218.0909090909091,225.0
2018-11-20,233,315,284.6439393939394,283.0
2018-11-21,270,315,296.4166666666667,295.5
2018-11-22,262,315,288.6969696969697,287.0
2018-11-23,117,315,235.12121212121212,267.5
2018-11-24,151,270,216.66666666666666,222.5
2018-11-25,37,315,224.83333333333334,225.0
2018-11-26,5,360,231.28787878787878,266.0
2018-11-27,0,354,301.99242424242425,306.0
2018-11-28,255,325,292.9166666666667,289.0
2018-11-29,180,315,256.3863636363636,263.0
2018-11-30,127,315,245.6060606060606,241.0
2018-12-01,228,315,289.6515151515151,297.0
2018-12-02,127,315,262.5833333333333,272.0
2018-12-03,37,270,204.3939393939394,224.0
2018-12-04,79,323,282.32575757575756,297.0
2018-12-05,180,315,263.00757575757575,272.0
2018-12-06,137,285,236.2651515151515,249.0
2018-12-07,127,270,206.21212121212122,225.0
2018-12-08,8,360,262.49242424242425,270.0
2018-12-09,8,360,211.27272727272728,284.0
2018-12-10,45,360,228.12878787878788,278.0
2018-12-11,0,270,225.6818181818182,256.5
2018-12-12,118,273,223.75,225.0
2018-12-13,127,243,195.92424242424244,198.0
2018-12-14,107,315,243.41666666666666,239.0
2018-12-15,160,360,275.0833333333333,275.0
2018-12-16,147,243,204.2651515151515,209.0
2018-12-17,180,326,275.79545454545456,278.5
2018-12-18,153,315,274.47727272727275,279.0
2018-12-19,147,270,217.02272727272728,225.0
2018-12-20,117,244,208.91666666666666,225.0
2018-12-21,127,233,199.57575757575756,210.0
2018-12-22,156,348,275.5378787878788,291.5
2018-12-23,45,342,252.67424242424244,296.0
2018-12-24,0,270,212.59848484848484,222.5
2018-12-25,6,360,189.0530303030303,256.0
2018-12-26,2,360,221.15151515151516,270.0
2018-12-27,108,315,215.34848484848484,221.5
2018-12-28,58,225,154.66666666666666,180.0
2018-12-29,5,360,173.46212121212122,135.0
2018-12-30,240,315,279.47727272727275,282.5
2018-12-31,203,315,257.1439393939394,258.0
2019-01-01,78,265,196.37121212121212,225.0
2019-01-02,24,356,141.8409090909091,83.0
2019-01-03,20,360,282.57575757575756,307.0
2019-01-04,133,323,265.9621212121212,279.0
2019-01-05,143,270,199.1969696969697,199.0
2019-01-06,203,270,226.99242424242425,223.0
2019-01-07,191,315,276.47727272727275,276.5
2019-01-08,0,281,229.9318181818182,225.0
2019-01-09,160,315,279.3863636363636,287.0
2019-01-10,66,315,208.90151515151516,236.0
2019-01-11,67,255,163.21969696969697,174.0
2019-01-12,90,258,196.5530303030303,212.0
2019-01-13,45,360,238.8409090909091,233.0
2019-01-14,11,315,159.42424242424244,180.0
2019-01-15,135,342,225.88636363636363,232.0
2019-01-16,0,356,127.81818181818181,90.0
2019-01-17,30,102,70.74242424242425,70.0
2019-01-18,11,315,213.18939393939394,257.0
2019-01-19,215,287,268.75,272.0
2019-01-20,182,291,246.93939393939394,249.0
2019-01-21,113,315,227.12878787878788,226.0
2019-01-22,113,300,237.90151515151516,260.0
2019-01-23,98,266,199.4090909090909,221.0
2019-01-24,163,225,203.56060606060606,210.0
2019-01-25,188,240,216.54545454545453,217.5
2019-01-26,0,307,232.0151515151515,233.0
2019-01-27,11,360,262.5833333333333,303.0
2019-01-28,16,360,256.65909090909093,307.0
2019-01-29,11,360,297.9848484848485,312.0
2019-01-30,0,360,201.43939393939394,230.0
2019-01-31,0,315,129.4318181818182,130.0
2017-01-01,27,360,99.3409090909091,85.0
2017-01-02,41,360,143.75,98.0
2017-01-03,45,360,232.37121212121212,272.5
2017-01-04,45,360,225.17424242424244,256.0
2017-01-05,140,304,209.42424242424244,225.0
2017-01-06,20,360,164.53030303030303,160.0
2017-01-07,66,360,207.71212121212122,204.0
2017-01-08,45,336,231.3181818181818,233.0
2017-01-09,186,273,227.99242424242425,225.0
2017-01-10,0,325,219.21212121212122,225.0
2017-01-11,101,315,229.1439393939394,225.5
2017-01-12,0,284,207.53030303030303,225.0
2017-01-13,101,274,211.6439393939394,225.0
2017-01-14,152,360,222.87878787878788,222.5
2017-01-15,45,360,217.0,215.0
2017-01-16,0,360,133.1590909090909,104.5
2017-01-17,45,360,208.38636363636363,225.0
2017-01-18,135,357,210.38636363636363,198.0
2017-01-19,104,346,226.79545454545453,222.0
2017-01-20,127,307,213.21212121212122,225.0
2017-01-21,0,270,164.75757575757575,180.0
2017-01-22,79,360,162.62121212121212,143.0
2017-01-23,70,336,198.21969696969697,207.0
2017-01-24,45,360,183.31060606060606,154.5
2017-01-25,53,315,156.53030303030303,135.0
2017-01-26,90,315,215.61363636363637,225.0
2017-01-27,135,315,207.71212121212122,219.5
2017-01-28,118,270,196.84848484848484,199.0
2017-01-29,90,324,248.3939393939394,243.0
2017-01-30,61,270,143.7651515151515,135.0
2017-01-31,2,360,119.31060606060606,99.0
2017-02-01,7,360,151.22727272727272,135.0
2017-02-02,160,298,227.50757575757575,226.0
2017-02-03,120,264,204.08333333333334,215.0
2017-02-04,45,315,189.72727272727272,194.0
2017-02-05,45,360,183.52272727272728,186.5
2017-02-06,90,270,203.46969696969697,206.0
2017-02-07,130,278,205.25,211.0
2017-02-08,132,315,221.75,225.0
2017-02-09,0,360,254.4090909090909,265.0
2017-02-10,0,315,215.46969696969697,217.0
2017-02-11,70,360,161.09848484848484,160.0
2017-02-12,84,270,186.27272727272728,191.5
2017-02-13,135,302,206.6590909090909,204.0
2017-02-14,45,315,164.37878787878788,172.0
2017-02-15,45,281,175.97727272727272,175.0
2017-02-16,72,270,168.83333333333334,174.0
2017-02-17,75,270,161.0909090909091,154.5
2017-02-18,57,269,187.95454545454547,205.5
2017-02-19,58,270,175.38636363636363,162.0
2017-02-20,138,300,209.53787878787878,209.0
2017-02-21,45,243,151.3181818181818,156.0
2017-02-22,0,240,138.0909090909091,144.0
2017-02-23,24,178,90.0909090909091,81.0
2017-02-24,5,360,91.28030303030303,45.0
2017-02-25,20,360,85.93181818181819,45.0
2017-02-26,69,222,116.21969696969697,90.0
2017-02-27,114,270,189.09848484848484,180.0
2017-02-28,119,293,211.31060606060606,213.0
2017-03-01,123,254,172.53787878787878,174.0
2017-03-02,78,217,130.17424242424244,135.0
2017-03-03,108,225,164.36363636363637,168.5
2017-03-04,93,249,196.78030303030303,195.0
2017-03-05,137,251,215.13636363636363,225.0
2017-03-06,90,275,211.58333333333334,218.5
2017-03-07,98,252,189.2651515151515,180.0
2017-03-08,110,259,172.28030303030303,177.0
2017-03-09,41,175,97.25,90.0
2017-03-10,40,191,87.5,90.0
2017-03-11,90,299,161.49242424242425,143.0
2017-03-12,45,233,141.8409090909091,135.0
2017-03-13,45,191,90.41666666666667,88.5
2017-03-14,55,180,112.89393939393939,118.5
2017-03-15,40,213,121.37878787878788,122.5
2017-03-16,30,274,188.93939393939394,184.0
2017-03-17,139,250,209.86363636363637,219.0
2017-03-18,159,281,237.3409090909091,250.0
2017-03-19,110,288,213.33333333333334,220.0
2017-03-20,79,291,163.86363636363637,164.0
2017-03-21,92,241,194.6439393939394,201.0
2017-03-22,108,243,202.95454545454547,209.0
2017-03-23,107,281,203.43939393939394,204.0
2017-03-24,145,270,216.15151515151516,225.0
2017-03-25,24,360,213.4848484848485,242.0
2017-03-26,45,360,228.38636363636363,243.5
2017-03-27,90,360,250.4848484848485,270.0
2017-03-28,45,360,231.62878787878788,270.0
2017-03-29,45,360,207.0530303030303,217.0
2017-03-30,45,360,191.68939393939394,180.0
2017-03-31,24,270,112.72727272727273,102.0
2017-04-01,6,360,94.0530303030303,84.0
2017-04-02,27,360,79.75757575757575,69.0
2017-04-03,34,180,86.67424242424242,90.0
2017-04-04,53,217,121.17424242424242,129.5
2017-04-05,0,246,128.22727272727272,132.5
2017-04-06,90,360,210.06060606060606,182.0
2017-04-07,45,360,242.42424242424244,270.0
2017-04-08,111,360,280.4166666666667,315.0
2017-04-09,37,360,204.9848484848485,275.5
2017-04-10,44,173,62.666666666666664,45.0
2017-04-11,12,249,69.78030303030303,45.0
2017-04-12,9,360,162.91666666666666,72.0
2017-04-13,45,360,280.4848484848485,315.0
2017-04-14,156,334,303.469696969697,315.0
2017-04-15,101,360,267.24242424242425,270.0
2017-04-16,79,315,235.61363636363637,270.0
2017-04-17,45,360,226.6439393939394,225.0
2017-04-18,23,143,87.31818181818181,90.0
2017-04-19,29,360,86.48484848484848,64.0
2017-04-20,45,360,166.0530303030303,114.0
2017-04-21,45,315,146.3030303030303,135.0
2017-04-22,74,360,183.11363636363637,180.0
2017-04-23,90,270,201.88636363636363,225.0
2017-04-24,45,360,195.03030303030303,180.0
2017-04-25,27,360,94.45454545454545,67.0
2017-04-26,10,144,65.36363636363636,45.0
2017-04-27,45,127,66.25757575757575,56.0
2017-04-28,16,360,126.10606060606061,47.5
2017-04-29,29,360,266.8863636363636,360.0
2017-04-30,45,360,295.32575757575756,315.0
2017-05-01,23,360,186.59848484848484,124.0
2017-05-02,0,360,208.11363636363637,225.0
2017-05-03,0,360,219.22727272727272,262.0
2017-05-04,28,360,140.8939393939394,90.0
2017-05-05,45,195,98.53030303030303,90.0
2017-05-06,41,240,140.46969696969697,135.0
2017-05-07,45,360,226.0151515151515,225.0
2017-05-08,160,320,289.9469696969697,315.0
2017-05-09,117,315,282.99242424242425,315.0
2017-05-10,99,360,267.56060606060606,315.0
2017-05-11,45,360,254.53787878787878,315.0
2017-05-12,45,360,240.58333333333334,270.0
2017-05-13,90,360,242.16666666666666,270.0
2017-05-14,124,320,271.0,288.0
2017-05-15,82,360,281.5,315.0
2017-05-16,58,360,242.46969696969697,270.0
2017-05-17,110,315,221.83333333333334,225.0
2017-05-18,11,360,242.4848484848485,284.0
2017-05-19,11,360,186.40151515151516,105.0
2017-05-20,16,360,217.5151515151515,270.0
2017-05-21,60,360,168.96212121212122,135.0
2017-05-22,50,360,215.12121212121212,225.0
2017-05-23,133,315,241.3181818181818,252.0
2017-05-24,250,337,299.34090909090907,314.0
2017-05-25,0,329,298.9318181818182,311.0
2017-05-26,0,360,233.0,315.0
2017-05-27,0,360,87.8409090909091,77.0
2017-05-28,33,360,83.37878787878788,86.0
2017-05-29,3,349,57.49242424242424,45.0
2017-05-30,4,360,115.1969696969697,45.0
2017-05-31,84,315,228.6969696969697,270.0
2017-06-01,171,318,296.6515151515151,305.0
2017-06-02,237,333,308.9621212121212,315.0
2017-06-03,66,360,257.7651515151515,311.5
2017-06-04,27,360,204.20454545454547,247.0
2017-06-05,8,360,186.71212121212122,270.0
2017-06-06,3,360,142.4318181818182,56.0
2017-06-07,2,360,255.17424242424244,328.0
2017-06-08,0,360,117.92424242424242,79.0
2017-06-09,0,360,105.47727272727273,93.0
2017-06-10,0,360,128.40151515151516,45.0
2017-06-11,45,90,71.71212121212122,72.0
2017-06-12,37,135,90.43939393939394,90.0
2017-06-13,11,360,107.98484848484848,56.5
2017-06-14,0,360,81.15151515151516,45.0
2017-06-15,6,360,188.34848484848484,191.5
2017-06-16,0,360,154.29545454545453,90.0
2017-06-17,35,108,77.10606060606061,75.0
2017-06-18,43,135,85.70454545454545,90.0
2017-06-19,9,360,177.28787878787878,90.0
2017-06-20,180,360,275.2651515151515,270.0
2017-06-21,264,320,300.75,302.0
2017-06-22,0,360,294.6439393939394,315.0
2017-06-23,9,340,199.0681818181818,225.0
2017-06-24,45,270,141.82575757575756,135.0
2017-06-25,66,225,130.79545454545453,135.0
2017-06-26,113,315,217.83333333333334,225.0
2017-06-27,293,316,309.3333333333333,310.5
2017-06-28,8,360,301.59090909090907,312.0
2017-06-29,108,360,251.8560606060606,270.0
2017-06-30,122,282,184.4469696969697,180.0
2017-07-01,270,315,295.9621212121212,298.0
2017-07-02,207,352,302.1818181818182,307.0
2017-07-03,75,360,273.29545454545456,300.5
2017-07-04,90,270,186.1439393939394,180.0
2017-07-05,127,225,195.61363636363637,203.0
2017-07-06,18,360,153.52272727272728,139.0
2017-07-07,30,90,54.40909090909091,50.0
2017-07-08,24,58,45.196969696969695,46.0
2017-07-09,23,69,48.36363636363637,49.0
2017-07-10,2,70,42.60606060606061,44.0
2017-07-11,16,360,273.1212121212121,309.0
2017-07-12,270,360,306.72727272727275,307.0
2017-07-13,0,360,212.4318181818182,315.0
2017-07-14,0,360,222.56060606060606,277.0
2017-07-15,105,360,293.7121212121212,312.0
2017-07-16,291,320,307.0530303030303,307.0
2017-07-17,0,360,302.17424242424244,315.0
2017-07-18,66,360,286.02272727272725,290.0
2017-07-19,153,319,272.25757575757575,270.0
2017-07-20,45,360,304.2121212121212,315.0
2017-07-21,6,360,166.61363636363637,131.0
2017-07-22,45,360,271.40909090909093,297.0
2017-07-23,294,333,314.6439393939394,315.0
2017-07-24,281,317,307.469696969697,307.0
2017-07-25,124,336,277.74242424242425,306.0
2017-07-26,270,336,304.1363636363636,303.5
2017-07-27,0,345,289.5151515151515,303.0
2017-07-28,113,330,259.4318181818182,272.0
2017-07-29,122,315,266.1969696969697,277.0
2017-07-30,308,327,316.9166666666667,317.0
2017-07-31,139,340,290.3484848484849,291.0
2017-08-01,302,325,310.82575757575756,310.0
2017-08-02,300,329,310.5378787878788,310.0
2017-08-03,0,360,297.8560606060606,312.0
2017-08-04,12,360,213.12878787878788,270.0
2017-08-05,90,328,250.02272727272728,270.0
2017-08-06,291,360,327.6212121212121,324.0
2017-08-07,0,360,264.50757575757575,288.0
2017-08-08,6,360,237.21969696969697,270.0
2017-08-09,84,326,307.1136363636364,315.0
2017-08-10,0,349,220.92424242424244,270.0
2017-08-11,90,349,282.030303030303,304.0
2017-08-12,285,315,302.780303030303,304.0
2017-08-13,72,360,261.6439393939394,299.0
2017-08-14,0,360,303.90909090909093,320.0
2017-08-15,0,360,291.4318181818182,319.0
2017-08-16,45,360,295.4166666666667,311.0
2017-08-17,135,360,308.1515151515151,315.0
2017-08-18,286,345,309.31060606060606,310.0
2017-08-19,90,331,306.52272727272725,315.0
2017-08-20,131,360,253.4318181818182,261.0
2017-08-21,225,323,299.0984848484849,307.0
2017-08-22,175,333,285.719696969697,311.0
2017-08-23,3,360,272.5833333333333,315.0
2017-08-24,3,360,149.6060606060606,45.0
2017-08-25,0,360,232.62121212121212,307.5
2017-08-26,2,360,199.1439393939394,334.0
2017-08-27,9,360,42.90909090909091,42.0
2017-08-28,2,360,123.06060606060606,45.0
2017-08-29,6,360,320.9848484848485,320.0
2017-08-30,308,323,315.27272727272725,315.0
2017-08-31,300,337,315.6136363636364,311.5
2017-09-01,153,331,285.68939393939394,300.0
2017-09-02,85,360,278.47727272727275,307.0
2017-09-03,120,351,248.9469696969697,270.0
2017-09-04,6,360,296.54545454545456,315.0
2017-09-05,2,360,287.79545454545456,339.0
2017-09-06,304,360,322.79545454545456,323.0
2017-09-07,33,331,278.4166666666667,309.0
2017-09-08,117,338,261.3333333333333,293.0
2017-09-09,299,315,306.52272727272725,306.0
2017-09-10,294,343,317.43939393939394,315.0
2017-09-11,171,349,272.27272727272725,270.0
2017-09-12,0,360,269.6515151515151,315.0
2017-09-13,14,270,106.28787878787878,99.0
2017-09-14,9,352,228.9090909090909,304.0
2017-09-15,264,311,302.0681818181818,305.0
2017-09-16,0,339,267.3863636363636,295.5
2017-09-17,0,337,263.9621212121212,272.5
2017-09-18,254,325,304.65909090909093,307.0
2017-09-19,11,360,283.7878787878788,279.0
2017-09-20,0,360,186.82575757575756,274.0
2017-09-21,4,360,122.71969696969697,54.5
2017-09-22,18,357,308.2121212121212,319.0
2017-09-23,286,331,316.1363636363636,319.0
2017-09-24,236,323,294.6818181818182,299.0
2017-09-25,287,315,300.25757575757575,298.0
2017-09-26,0,315,285.8787878787879,299.0
2017-09-27,0,313,212.2651515151515,252.0
2017-09-28,0,270,174.03030303030303,200.0
2017-09-29,16,124,65.37121212121212,60.0
2017-09-30,37,319,150.49242424242425,135.0
2017-10-01,3,360,229.83333333333334,315.0
2017-10-02,70,317,209.97727272727272,240.5
2017-10-03,293,333,320.4015151515151,323.0
2017-10-04,307,337,323.75,323.0
2017-10-05,0,360,256.70454545454544,330.0
2017-10-06,24,135,66.6969696969697,64.5
2017-10-07,15,360,133.6818181818182,90.0
2017-10-08,0,360,232.3939393939394,315.0
2017-10-09,18,63,44.78787878787879,46.5
2017-10-10,42,90,73.12121212121212,75.0
2017-10-11,57,135,86.72727272727273,78.0
2017-10-12,37,146,79.93939393939394,75.0
2017-10-13,222,334,271.75757575757575,269.0
2017-10-14,212,338,310.82575757575756,315.0
2017-10-15,304,360,328.8181818181818,328.0
2017-10-16,9,317,76.26515151515152,46.5
2017-10-17,62,360,244.72727272727272,260.0
2017-10-18,294,312,303.0984848484849,303.0
2017-10-19,122,321,281.25757575757575,299.0
2017-10-20,162,315,223.07575757575756,225.0
2017-10-21,174,319,258.6969696969697,253.0
2017-10-22,15,360,117.04545454545455,94.0
2017-10-23,9,357,84.53030303030303,83.0
2017-10-24,21,351,238.3409090909091,246.0
2017-10-25,3,356,268.95454545454544,316.0
2017-10-26,204,349,305.90909090909093,307.0
2017-10-27,186,340,297.82575757575756,307.0
2017-10-28,28,307,218.45454545454547,238.0
2017-10-29,24,360,153.8181818181818,135.0
2017-10-30,9,360,161.16666666666666,74.0
2017-10-31,279,315,300.3484848484849,298.0
2017-11-01,252,315,298.1363636363636,302.5
2017-11-02,143,301,234.5530303030303,238.0
2017-11-03,148,342,231.92424242424244,235.0
2017-11-04,8,360,239.31060606060606,270.0
2017-11-05,133,247,204.79545454545453,213.0
2017-11-06,217,320,279.0833333333333,273.0
2017-11-07,247,315,293.02272727272725,293.0
2017-11-08,76,314,209.0,236.0
2017-11-09,27,349,174.95454545454547,174.0
2017-11-10,2,339,271.47727272727275,288.0
2017-11-11,177,315,248.56060606060606,248.5
2017-11-12,0,304,255.72727272727272,267.0
2017-11-13,225,317,292.6363636363636,297.0
2017-11-14,108,326,227.81060606060606,234.0
2017-11-15,173,240,219.4090909090909,224.0
2017-11-16,0,307,183.13636363636363,217.0
2017-11-17,85,270,164.9848484848485,154.0
2017-11-18,217,329,289.0833333333333,295.0
2017-11-19,113,312,219.68939393939394,246.0
2017-11-20,37,294,216.6818181818182,233.0
2017-11-21,0,354,239.63636363636363,261.0
2017-11-22,0,333,225.84848484848484,245.0
2017-11-23,81,360,267.8560606060606,293.5
2017-11-24,29,360,213.4848484848485,244.0
2017-11-25,53,351,155.37878787878788,135.0
2017-11-26,48,315,130.45454545454547,120.0
2017-11-27,69,135,97.43939393939394,90.0
2017-11-28,71,224,112.41666666666667,95.0
2017-11-29,184,270,233.91666666666666,243.0
2017-11-30,50,252,184.81060606060606,214.5
2017-12-01,57,189,132.07575757575756,135.0
2017-12-02,119,315,196.66666666666666,175.0
2017-12-03,110,302,222.9318181818182,252.0
2017-12-04,135,225,196.6590909090909,198.0
2017-12-05,0,351,184.2651515151515,220.0
2017-12-06,0,342,96.47727272727273,92.0
2017-12-07,0,148,95.03030303030303,101.0
2017-12-08,23,146,65.00757575757575,54.5
2017-12-09,6,101,54.04545454545455,53.0
2017-12-10,4,356,176.1590909090909,225.0
2017-12-11,164,360,238.28030303030303,238.5
2017-12-12,217,315,278.40909090909093,277.0
2017-12-13,0,299,239.1969696969697,243.0
2017-12-14,41,313,202.25,220.0
2017-12-15,30,360,160.54545454545453,96.0
2017-12-16,11,360,200.99242424242425,237.0
2017-12-17,8,360,111.63636363636364,86.0
2017-12-18,11,315,136.31060606060606,135.0
2017-12-19,32,294,209.7651515151515,226.5
2017-12-20,40,307,154.1439393939394,143.0
2017-12-21,45,360,167.70454545454547,141.0
2017-12-22,200,315,247.9090909090909,243.0
2017-12-23,168,270,225.70454545454547,225.0
2017-12-24,113,360,280.3636363636364,304.0
2017-12-25,0,286,210.84848484848484,225.0
2017-12-26,0,360,213.52272727272728,237.0
2017-12-27,0,315,201.4848484848485,235.0
2017-12-28,37,279,114.09848484848484,110.0
2017-12-29,0,323,235.70454545454547,266.0
2017-12-30,0,310,232.09848484848484,252.0
2017-12-31,0,279,220.34848484848484,233.0
2018-01-01,45,351,246.08333333333334,263.0
2018-01-02,130,247,212.78787878787878,225.0
2018-01-03,48,265,199.45454545454547,214.5
2018-01-04,37,284,178.21212121212122,180.0
2018-01-05,49,276,173.18939393939394,180.0
2018-01-06,5,135,89.71212121212122,90.0
2018-01-07,0,315,226.1439393939394,252.0
2018-01-08,0,360,175.8409090909091,174.0
2018-01-09,0,299,178.5151515151515,180.0
2018-01-10,90,278,212.79545454545453,225.0
2018-01-11,53,281,219.6969696969697,225.0
2018-01-12,225,315,265.45454545454544,265.0
2018-01-13,90,319,222.71969696969697,233.0
2018-01-14,45,270,188.18939393939394,186.0
2018-01-15,4,360,255.74242424242425,281.0
2018-01-16,21,347,192.04545454545453,233.0
2018-01-17,90,309,214.67424242424244,235.0
2018-01-18,23,349,246.29545454545453,274.0
2018-01-19,6,360,162.6216216216216,105.0
2018-01-20,66,274,148.41666666666666,127.0
2018-01-21,131,143,137.0,137.0
2018-01-22,180,246,212.71428571428572,225.0
2018-01-23,84,325,203.71428571428572,225.0
2018-01-24,37,294,214.84375,225.0
2018-01-25,127,253,221.61363636363637,229.0
2018-01-26,11,354,122.61363636363636,116.0
2018-01-27,4,150,60.95454545454545,47.0
2018-01-28,0,357,188.00757575757575,224.5
2018-01-29,0,293,219.12121212121212,247.0
2018-01-30,0,315,181.2348484848485,180.0
2018-01-31,0,202,137.8560606060606,135.0
2016-01-01,163,330,235.12878787878788,236.0
2016-01-02,56,247,202.0909090909091,214.0
2016-01-03,23,360,153.21969696969697,173.0
2016-01-04,60,90,72.40151515151516,69.0
2016-01-05,18,119,64.46212121212122,67.0
2016-01-06,0,345,139.1818181818182,99.0
2016-01-07,47,135,98.37878787878788,95.0
2016-01-08,43,130,93.68939393939394,99.0
2016-01-09,62,351,198.21212121212122,214.0
2016-01-10,119,360,259.5833333333333,256.0
2016-01-11,8,349,206.0530303030303,252.0
2016-01-12,113,286,172.66666666666666,174.0
2016-01-13,175,250,214.78787878787878,217.0
2016-01-14,0,349,249.1439393939394,254.0
2016-01-15,0,360,254.6818181818182,270.0
2016-01-16,57,360,267.2878787878788,270.0
2016-01-17,20,360,246.63636363636363,261.0
2016-01-18,8,315,235.37121212121212,241.0
2016-01-19,160,270,213.88636363636363,214.0
2016-01-20,184,246,219.16666666666666,222.0
2016-01-21,6,360,204.83333333333334,242.0
2016-01-22,23,358,71.23484848484848,61.5
2016-01-23,53,135,84.27272727272727,79.0
2016-01-24,0,165,104.72727272727273,104.0
2016-01-25,0,360,181.12121212121212,139.0
2016-01-26,4,360,239.3030303030303,316.0
2016-01-27,41,90,70.13636363636364,70.0
2016-01-28,37,90,70.89393939393939,74.0
2016-01-29,14,360,109.31060606060606,102.0
2016-01-30,0,349,202.93939393939394,245.5
2016-01-31,0,351,171.9318181818182,225.0
2016-02-01,18,309,137.61363636363637,101.0
2016-02-02,2,358,164.82575757575756,169.0
2016-02-03,2,354,61.92424242424242,49.0
2016-02-04,72,198,130.07575757575756,131.0
2016-02-05,6,360,214.6818181818182,233.0
2016-02-06,24,337,134.4469696969697,101.0
2016-02-07,72,360,126.48484848484848,120.0
2016-02-08,135,228,188.84848484848484,191.0
2016-02-09,148,318,198.22727272727272,197.0
2016-02-10,24,360,204.78030303030303,202.0
2016-02-11,30,348,202.37878787878788,192.0
2016-02-12,6,360,212.45454545454547,315.0
2016-02-13,50,81,69.07575757575758,70.0
2016-02-14,53,106,75.56818181818181,74.0
2016-02-15,27,360,102.16666666666667,85.5
2016-02-16,14,90,52.07575757575758,50.0
2016-02-17,34,135,79.39393939393939,74.0
2016-02-18,45,235,141.40151515151516,135.0
2016-02-19,45,360,206.2651515151515,228.0
2016-02-20,1,360,129.3939393939394,46.5
2016-02-21,2,360,257.65909090909093,314.5
2016-02-22,5,360,149.77272727272728,83.0
2016-02-23,0,360,184.87878787878788,160.0
2016-02-24,20,336,223.3939393939394,231.0
2016-02-25,99,315,218.77272727272728,225.0
2016-02-26,0,360,279.6363636363636,300.0
2016-02-27,0,360,267.9848484848485,321.5
2016-02-28,15,360,122.0530303030303,66.5
2016-02-29,0,360,151.4469696969697,84.0
2016-03-01,0,360,230.83333333333334,278.0
2016-03-02,0,360,66.37878787878788,53.0
2016-03-03,37,360,99.81060606060606,93.0
2016-03-04,0,281,164.81060606060606,180.0
2016-03-05,33,360,236.9318181818182,225.0
2016-03-06,0,360,279.52272727272725,326.0
2016-03-07,8,58,43.09848484848485,45.0
2016-03-08,33,65,49.81060606060606,51.0
2016-03-09,9,350,133.17424242424244,42.5
2016-03-10,0,315,234.59848484848484,248.0
2016-03-11,0,360,228.6439393939394,246.0
2016-03-12,0,360,232.5,268.0
2016-03-13,0,360,210.09848484848484,255.0
2016-03-14,0,360,210.96212121212122,263.0
2016-03-15,0,360,120.51515151515152,49.0
2016-03-16,20,352,90.34848484848484,69.5
2016-03-17,0,360,100.26515151515152,90.0
2016-03-18,0,360,131.56060606060606,84.0
2016-03-19,62,279,126.41666666666667,117.0
2016-03-20,135,318,228.9848484848485,242.0
2016-03-21,0,323,275.3863636363636,286.0
2016-03-22,0,360,212.6439393939394,308.5
2016-03-23,0,360,182.63963963963963,180.0
2016-03-24,0,338,173.41666666666666,146.0
2016-03-25,0,17,8.5,8.5
2016-03-26,217,314,285.7142857142857,303.0
