timestamp,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median
2016-03-21,5,60,24.393939393939394,20.0
2016-03-22,10,70,28.106060606060606,20.0
2016-03-23,0,80,22.348484848484848,10.0
2016-03-24,0,20,3.8636363636363638,0.0
2016-03-25,0,30,14.393939393939394,15.0
2016-03-26,0,20,10.681818181818182,10.0
2016-03-27,0,20,5.454545454545454,0.0
2016-03-28,0,0,0.0,0.0
2016-03-29,0,20,3.9393939393939394,0.0
2016-03-30,0,20,2.9545454545454546,0.0
2016-03-31,0,20,14.242424242424242,20.0
2016-04-01,0,20,8.636363636363637,10.0
2016-04-02,20,60,26.515151515151516,30.0
2016-04-03,0,10,3.9393939393939394,0.0
2016-04-04,20,70,29.545454545454547,30.0
2016-04-05,0,80,29.924242424242426,20.0
2016-04-06,0,20,10.833333333333334,10.0
2016-04-07,0,20,5.151515151515151,0.0
2016-04-08,10,60,24.46969696969697,20.0
2016-04-09,30,90,78.25757575757575,90.0
2016-04-10,0,30,5.454545454545454,0.0
2016-04-11,0,20,16.060606060606062,20.0
2016-04-12,10,30,13.56060606060606,10.0
2016-04-13,10,60,19.772727272727273,20.0
2016-04-14,0,60,13.181818181818182,10.0
2016-04-15,0,20,5.151515151515151,0.0
2016-04-16,0,70,20.0,10.0
2016-04-17,0,70,14.924242424242424,10.0
2016-04-18,10,20,19.772727272727273,20.0
2016-04-19,20,30,29.166666666666668,30.0
2016-04-20,10,30,19.46969696969697,20.0
2016-04-21,0,30,7.575757575757576,0.0
2016-04-22,0,30,17.954545454545453,20.0
2016-04-23,0,60,17.727272727272727,10.0
2016-04-24,0,10,1.8181818181818181,0.0
2016-04-25,0,30,15.0,20.0
2016-04-26,30,90,58.40909090909091,60.0
2016-04-27,10,60,17.87878787878788,10.0
2016-04-28,10,90,35.22727272727273,30.0
2016-04-29,10,60,17.424242424242426,10.0
2016-04-30,10,30,16.59090909090909,20.0
2016-05-01,10,60,26.96969696969697,30.0
2016-05-02,0,90,27.12121212121212,10.0
2016-05-03,0,20,15.378787878787879,20.0
2016-05-04,10,60,20.303030303030305,20.0
2016-05-05,10,30,16.59090909090909,20.0
2016-05-06,10,20,13.333333333333334,10.0
2016-05-07,0,20,6.742424242424242,10.0
2016-05-08,0,10,0.15151515151515152,0.0
2016-05-09,0,10,3.409090909090909,0.0
2016-05-10,0,20,4.166666666666667,0.0
2016-05-11,0,20,5.0,0.0
2016-05-12,10,90,46.74242424242424,30.0
2016-05-13,10,90,38.40909090909091,30.0
2016-05-14,0,20,5.2272727272727275,0.0
2016-05-15,0,30,17.727272727272727,20.0
2016-05-16,10,30,18.257575757575758,20.0
2016-05-17,10,60,26.742424242424242,20.0
2016-05-18,0,30,12.196969696969697,10.0
2016-05-19,0,10,1.5909090909090908,0.0
2016-05-20,0,20,8.409090909090908,10.0
2016-05-21,20,90,46.59090909090909,30.0
2016-05-22,20,80,35.07575757575758,20.0
2016-05-23,0,30,7.045454545454546,0.0
2016-05-24,0,10,4.924242424242424,0.0
2016-05-25,0,20,9.090909090909092,10.0
2016-05-26,0,10,3.484848484848485,0.0
2016-05-27,0,20,7.5,10.0
2016-05-28,10,20,15.075757575757576,20.0
2016-05-29,20,30,25.606060606060606,30.0
2016-05-30,30,90,80.15151515151516,90.0
2016-05-31,30,90,52.57575757575758,45.0
2016-06-01,0,60,35.68181818181818,30.0
2016-06-02,0,20,4.090909090909091,0.0
2016-06-03,10,30,21.28787878787879,20.0
2016-06-04,0,30,15.909090909090908,15.0
2016-06-05,0,20,7.045454545454546,10.0
2016-06-06,0,20,9.924242424242424,10.0
2016-06-07,0,20,12.954545454545455,10.0
2016-06-08,0,20,14.393939393939394,10.0
2016-06-09,10,20,13.181818181818182,10.0
2016-06-10,10,20,14.166666666666666,10.0
2016-06-11,0,20,13.257575757575758,10.0
2016-06-12,0,10,2.803030303030303,0.0
2016-06-13,0,30,16.96969696969697,20.0
2016-06-14,20,90,41.515151515151516,30.0
2016-06-15,30,90,45.378787878787875,30.0
2016-06-16,20,20,20.0,20.0
2016-06-17,10,20,11.43939393939394,10.0
2016-06-18,0,20,10.151515151515152,10.0
2016-06-19,0,30,19.696969696969695,20.0
2016-06-20,20,90,50.15151515151515,45.0
2016-06-21,20,90,57.196969696969695,70.0
2016-06-22,0,20,16.666666666666668,20.0
2016-06-23,0,20,13.356060606060606,10.0
2016-06-24,0,20,18.484848484848484,20.0
2016-06-25,20,30,20.227272727272727,20.0
2016-06-26,10,60,21.515151515151516,20.0
2016-06-27,20,30,20.606060606060606,20.0
2016-06-28,20,30,21.21212121212121,20.0
2016-06-29,10,20,13.56060606060606,10.0
2016-06-30,10,60,16.96969696969697,20.0
2016-07-01,10,60,16.28787878787879,10.0
2016-07-02,10,20,12.348484848484848,10.0
2016-07-03,10,20,12.5,10.0
2016-07-04,10,60,22.272727272727273,20.0
2016-07-05,30,90,76.5909090909091,80.0
2016-07-06,20,80,25.984848484848484,20.0
2016-07-07,30,90,50.45454545454545,60.0
2016-07-08,20,90,52.57575757575758,30.0
2016-07-09,10,20,16.59090909090909,20.0
2016-07-10,20,90,60.45454545454545,70.0
2016-07-11,30,90,67.95454545454545,70.0
2016-07-12,29,80,50.121212121212125,60.0
2016-07-13,20,80,36.43939393939394,30.0
2016-07-14,30,80,54.54545454545455,60.0
2016-07-15,30,90,71.21212121212122,80.0
2016-07-16,20,80,51.43939393939394,60.0
2016-07-17,60,90,78.25757575757575,80.0
2016-07-18,30,80,52.27272727272727,30.0
2016-07-19,30,90,73.4090909090909,80.0
2016-07-20,20,90,57.95454545454545,70.0
2016-07-21,11,80,55.68939393939394,70.0
2016-07-22,8,60,22.666666666666668,20.0
2016-07-23,18,80,42.95454545454545,30.0
2016-07-24,30,90,68.4090909090909,80.0
2016-07-25,30,90,76.5909090909091,80.0
2016-07-26,30,90,71.66666666666667,80.0
2016-07-27,10,80,32.95454545454545,20.0
2016-07-28,10,30,13.787878787878787,10.0
2016-07-29,10,20,12.348484848484848,10.0
2016-07-30,10,90,42.34848484848485,30.0
2016-07-31,30,90,75.07575757575758,80.0
2016-08-01,10,20,17.348484848484848,20.0
2016-08-02,20,90,53.71212121212121,50.0
2016-08-03,19,80,29.136363636363637,20.0
2016-08-04,10,20,19.545454545454547,20.0
2016-08-05,20,70,39.54545454545455,30.0
2016-08-06,20,80,46.36363636363637,30.0
2016-08-07,20,80,39.39393939393939,30.0
2016-08-08,20,80,37.57575757575758,20.0
2016-08-09,10,60,27.12121212121212,20.0
2016-08-10,20,60,21.21212121212121,20.0
2016-08-11,10,60,18.939393939393938,20.0
2016-08-12,9,80,36.553030303030305,20.0
2016-08-13,0,80,27.454545454545453,20.0
2016-08-14,5,30,16.681818181818183,20.0
2016-08-15,10,20,11.818181818181818,10.0
2016-08-16,10,20,13.409090909090908,10.0
2016-08-17,10,20,14.318181818181818,10.0
2016-08-18,10,60,16.060606060606062,20.0
2016-08-19,10,30,20.075757575757574,20.0
2016-08-20,10,20,18.78787878787879,20.0
2016-08-21,10,70,39.24242424242424,30.0
2016-08-22,10,30,13.333333333333334,10.0
2016-08-23,10,20,12.424242424242424,10.0
2016-08-24,10,20,18.03030303030303,20.0
2016-08-25,20,80,49.54545454545455,60.0
2016-08-26,20,80,37.65151515151515,20.0
2016-08-27,10,10,10.0,10.0
2016-08-28,10,10,10.0,10.0
2016-08-29,0,30,11.515151515151516,10.0
2016-08-30,10,20,12.348484848484848,10.0
2016-08-31,10,70,22.575757575757574,20.0
2016-09-01,20,90,47.57575757575758,30.0
2016-09-02,10,20,17.196969696969695,20.0
2016-09-03,10,30,15.378787878787879,20.0
2016-09-04,0,20,6.666666666666667,10.0
2016-09-05,0,20,11.515151515151516,10.0
2016-09-06,0,10,4.46969696969697,0.0
2016-09-07,0,20,9.242424242424242,10.0
2016-09-08,20,30,23.181818181818183,20.0
2016-09-09,10,30,20.681818181818183,20.0
2016-09-10,10,20,12.196969696969697,10.0
2016-09-11,10,20,12.651515151515152,10.0
2016-09-12,20,20,20.0,20.0
2016-09-13,20,90,32.803030303030305,30.0
2016-09-14,30,90,43.56060606060606,30.0
2016-09-15,20,90,44.77272727272727,30.0
2016-09-16,30,90,62.878787878787875,70.0
2016-09-17,20,80,42.95454545454545,30.0
2016-09-18,0,20,5.984848484848484,10.0
2016-09-19,0,0,0.0,0.0
2016-09-20,0,0,0.0,0.0
2016-09-21,0,10,2.5,0.0
2016-09-22,0,10,2.4242424242424243,0.0
2016-09-23,10,20,18.40909090909091,20.0
2016-09-24,20,30,27.424242424242426,30.0
2016-09-25,10,20,18.257575757575758,20.0
2016-09-26,20,30,22.651515151515152,20.0
2016-09-27,30,90,60.60606060606061,60.0
2016-09-28,0,30,13.257575757575758,10.0
2016-09-29,0,10,0.9090909090909091,0.0
2016-09-30,0,20,10.303030303030303,10.0
2016-10-01,30,80,49.31818181818182,30.0
2016-10-02,30,80,61.666666666666664,70.0
2016-10-03,10,30,17.954545454545453,20.0
2016-10-04,20,30,20.606060606060606,20.0
2016-10-05,0,60,13.030303030303031,10.0
2016-10-06,0,1,0.06060606060606061,0.0
2016-10-07,0,0,0.0,0.0
2016-10-08,0,20,4.242424242424242,0.0
2016-10-09,10,60,24.242424242424242,20.0
2016-10-10,30,90,47.95454545454545,30.0
2016-10-11,10,90,56.74242424242424,70.0
2016-10-12,0,10,3.8636363636363638,0.0
2016-10-13,10,70,21.136363636363637,15.0
2016-10-14,0,70,14.696969696969697,10.0
2016-10-15,0,0,0.0,0.0
2016-10-16,0,0,0.0,0.0
2016-10-17,0,30,13.181818181818182,10.0
2016-10-18,0,60,23.333333333333332,20.0
2016-10-19,0,0,0.0,0.0
2016-10-20,0,10,7.651515151515151,10.0
2016-10-21,0,20,3.6363636363636362,0.0
2016-10-22,10,20,19.46969696969697,20.0
2016-10-23,0,30,16.060606060606062,20.0
2016-10-24,0,10,0.8333333333333334,0.0
2016-10-25,0,20,3.6363636363636362,0.0
2016-10-26,0,10,5.075757575757576,10.0
2016-10-27,0,10,4.46969696969697,0.0
2016-10-28,0,10,0.9090909090909091,0.0
2016-10-29,0,0,0.0,0.0
2016-10-30,0,10,0.6060606060606061,0.0
2016-10-31,10,30,19.924242424242426,20.0
2016-11-01,10,70,34.166666666666664,30.0
2016-11-02,0,10,1.8181818181818181,0.0
2016-11-03,0,20,11.742424242424242,10.0
2016-11-04,10,30,16.21212121212121,20.0
2016-11-05,10,60,23.03030303030303,20.0
2016-11-06,10,60,21.136363636363637,20.0
2016-11-07,0,20,2.4242424242424243,0.0
2016-11-08,0,30,11.515151515151516,15.0
2016-11-09,20,70,32.34848484848485,30.0
2016-11-10,0,60,5.378787878787879,0.0
2016-11-11,0,30,11.742424242424242,10.0
2016-11-12,20,80,50.22727272727273,60.0
2016-11-13,0,0,0.0,0.0
2016-11-14,0,0,0.0,0.0
2016-11-15,0,0,0.0,0.0
2016-11-16,0,20,7.651515151515151,10.0
2016-11-17,20,70,39.24242424242424,30.0
2016-11-18,0,10,1.3636363636363635,0.0
2016-11-19,0,80,30.606060606060606,25.0
2016-11-20,0,20,7.045454545454546,10.0
2016-11-21,10,20,18.939393939393938,20.0
2016-11-22,0,20,14.318181818181818,20.0
2016-11-23,0,10,1.8181818181818181,0.0
2016-11-24,0,0,0.0,0.0
2016-11-25,0,0,0.0,0.0
2016-11-26,0,30,13.636363636363637,10.0
2016-11-27,30,90,54.54545454545455,60.0
2016-11-28,0,60,19.46969696969697,15.0
2016-11-29,10,70,39.92424242424242,30.0
2016-11-30,20,90,42.878787878787875,30.0
2016-12-01,0,20,13.93939393939394,10.0
2016-12-02,0,20,6.515151515151516,0.0
2016-12-03,0,30,10.454545454545455,10.0
2016-12-04,0,30,5.378787878787879,0.0
2016-12-05,0,20,11.893939393939394,10.0
2016-12-06,0,20,9.924242424242424,10.0
2016-12-07,0,20,8.409090909090908,10.0
2016-12-08,0,20,14.772727272727273,20.0
2016-12-09,0,30,8.106060606060606,0.0
2016-12-10,10,20,13.787878787878787,10.0
2016-12-11,10,60,24.696969696969695,20.0
2016-12-12,0,90,44.24242424242424,30.0
2016-12-13,0,80,16.818181818181817,10.0
2016-12-14,0,80,23.106060606060606,20.0
2016-12-15,10,70,30.37878787878788,20.0
2016-12-16,10,60,19.242424242424242,20.0
2016-12-17,10,60,17.727272727272727,10.0
2016-12-18,0,20,10.075757575757576,10.0
2016-12-19,10,20,19.696969696969695,20.0
2016-12-20,10,20,18.78787878787879,20.0
2016-12-21,10,60,22.196969696969695,20.0
2016-12-22,10,60,25.454545454545453,20.0
2016-12-23,10,20,13.787878787878787,10.0
2016-12-24,0,10,0.6060606060606061,0.0
2016-12-25,0,20,5.757575757575758,5.0
2016-12-26,0,10,0.3939393939393939,0.0
2016-12-27,0,0,0.0,0.0
2016-12-28,10,30,20.151515151515152,20.0
2016-12-29,0,70,24.318181818181817,15.0
2016-12-30,0,0,0.0,0.0
2016-12-31,0,0,0.0,0.0
2015-01-01,0,30,15.909090909090908,20.0
2015-01-02,10,20,14.848484848484848,10.0
2015-01-03,10,30,18.106060606060606,20.0
2015-01-04,0,20,12.348484848484848,10.0
2015-01-05,0,20,9.924242424242424,10.0
2015-01-06,10,20,13.181818181818182,10.0
2015-01-07,0,20,14.318181818181818,10.0
2015-01-08,0,20,10.303030303030303,10.0
2015-01-09,0,20,9.469696969696969,10.0
2015-01-10,20,60,30.37878787878788,30.0
2015-01-11,0,80,22.5,15.0
2015-01-12,0,20,3.409090909090909,0.0
2015-01-13,10,20,16.060606060606062,20.0
2015-01-14,10,30,18.939393939393938,20.0
2015-01-15,0,30,5.757575757575758,0.0
2015-01-16,0,20,3.712121212121212,0.0
2015-01-17,0,20,10.0,10.0
2015-01-18,0,20,11.666666666666666,10.0
2015-01-19,0,20,15.757575757575758,20.0
2015-01-20,0,20,11.666666666666666,10.0
2015-01-21,0,20,1.2121212121212122,0.0
2015-01-22,0,80,32.878787878787875,30.0
2015-01-23,20,80,44.39393939393939,30.0
2015-01-24,0,20,6.212121212121212,0.0
2015-01-25,0,20,9.015151515151516,10.0
2015-01-26,10,20,16.742424242424242,20.0
2015-01-27,20,60,28.863636363636363,30.0
2015-01-28,0,70,37.803030303030305,30.0
2015-01-29,0,0,0.0,0.0
2015-01-30,0,60,13.56060606060606,10.0
2015-01-31,0,30,6.666666666666667,0.0
2015-02-01,0,30,15.909090909090908,20.0
2015-02-02,0,80,24.62121212121212,10.0
2015-02-03,0,30,7.348484848484849,0.0
2015-02-04,30,80,68.63636363636364,70.0
2015-02-05,0,30,20.151515151515152,25.0
2015-02-06,0,20,2.0454545454545454,0.0
2015-02-07,0,10,2.0454545454545454,0.0
2015-02-08,0,20,11.06060606060606,10.0
2015-02-09,10,20,12.954545454545455,10.0
2015-02-10,20,80,36.28787878787879,20.0
2015-02-11,20,80,41.43939393939394,30.0
2015-02-12,0,30,19.242424242424242,20.0
2015-02-13,10,20,15.0,15.0
2015-02-14,10,20,10.606060606060606,10.0
2015-02-15,10,20,14.015151515151516,10.0
2015-02-16,10,20,18.484848484848484,20.0
2015-02-17,0,20,14.621212121212121,20.0
2015-02-18,0,10,4.166666666666667,0.0
2015-02-19,10,20,19.393939393939394,20.0
2015-02-20,20,30,24.46969696969697,20.0
2015-02-21,10,20,19.772727272727273,20.0
2015-02-22,10,20,19.318181818181817,20.0
2015-02-23,0,10,2.727272727272727,0.0
2015-02-24,0,0,0.0,0.0
2015-02-25,0,10,5.53030303030303,10.0
2015-02-26,0,10,5.378787878787879,10.0
2015-02-27,0,20,9.242424242424242,10.0
2015-02-28,0,10,5.303030303030303,10.0
2015-03-01,10,30,14.469696969696969,10.0
2015-03-02,10,20,16.515151515151516,20.0
2015-03-03,10,30,20.303030303030305,20.0
2015-03-04,0,30,22.348484848484848,20.0
2015-03-05,0,10,1.1363636363636365,0.0
2015-03-06,0,20,4.166666666666667,0.0
2015-03-07,10,20,19.696969696969695,20.0
2015-03-08,0,10,1.2878787878787878,0.0
2015-03-09,0,20,6.0606060606060606,0.0
2015-03-10,0,20,5.833333333333333,10.0
2015-03-11,10,70,28.484848484848484,20.0
2015-03-12,0,30,4.015151515151516,0.0
2015-03-13,0,10,1.2121212121212122,0.0
2015-03-14,10,20,15.606060606060606,20.0
2015-03-15,20,70,40.22727272727273,30.0
2015-03-16,10,20,18.106060606060606,20.0
2015-03-17,0,20,10.0,10.0
2015-03-18,0,10,2.9545454545454546,0.0
2015-03-19,0,10,5.606060606060606,10.0
2015-03-20,10,70,45.45454545454545,60.0
2015-03-21,0,20,15.530303030303031,20.0
2015-03-22,20,30,21.666666666666668,20.0
2015-03-23,0,60,25.833333333333332,20.0
2015-03-24,0,10,0.3181818181818182,0.0
2015-03-25,0,0,0.0,0.0
2015-03-26,0,10,1.3636363636363635,0.0
2015-03-27,0,30,20.075757575757574,20.0
2015-03-28,20,70,26.28787878787879,20.0
2015-03-29,0,20,4.924242424242424,0.0
2015-03-30,0,10,3.0303030303030303,0.0
2015-03-31,0,20,14.090909090909092,15.0
2015-04-01,30,80,51.43939393939394,60.0
2015-04-02,0,20,5.378787878787879,0.0
2015-04-03,0,20,11.818181818181818,10.0
2015-04-04,10,20,15.909090909090908,20.0
2015-04-05,10,30,15.909090909090908,10.0
2015-04-06,0,60,22.214285714285715,20.0
2015-04-07,0,20,11.216216216216216,10.0
2015-04-08,0,60,12.837837837837839,10.0
2015-04-09,0,10,1.554054054054054,0.0
2015-04-10,0,20,7.77027027027027,10.0
2015-04-11,0,10,0.8108108108108109,0.0
2015-04-12,0,30,13.783783783783784,20.0
2015-04-13,10,20,15.0,15.0
2015-04-14,10,30,18.243243243243242,20.0
2015-04-15,20,30,22.027027027027028,20.0
2015-04-16,0,60,18.716216216216218,20.0
2015-04-17,0,10,0.5405405405405406,0.0
2015-04-18,0,20,14.72972972972973,20.0
2015-04-19,10,20,12.702702702702704,10.0
2015-04-20,10,70,34.189189189189186,30.0
2015-04-21,0,20,7.027027027027027,0.0
2015-04-22,10,20,18.37837837837838,20.0
2015-04-23,0,20,15.202702702702704,20.0
2015-04-24,0,10,7.297297297297297,10.0
2015-04-25,0,20,4.324324324324325,0.0
2015-04-26,0,20,4.324324324324325,0.0
2015-04-27,0,0,0.0,0.0
2015-04-28,0,10,2.77027027027027,0.0
2015-04-29,10,60,28.175675675675677,30.0
2015-04-30,30,80,75.47297297297297,80.0
2015-05-01,30,80,65.60810810810811,70.0
2015-05-02,20,70,35.33783783783784,30.0
2015-05-03,10,30,26.68918918918919,30.0
2015-05-04,0,20,1.7567567567567568,0.0
2015-05-05,0,60,15.54054054054054,10.0
2015-05-06,0,10,1.6891891891891893,0.0
2015-05-07,0,70,24.66216216216216,20.0
2015-05-08,0,20,4.594594594594595,0.0
2015-05-09,0,20,7.297297297297297,10.0
2015-05-10,10,70,32.432432432432435,20.0
2015-05-11,0,60,13.85135135135135,10.0
2015-05-12,0,10,3.7837837837837838,0.0
2015-05-13,0,20,4.797297297297297,0.0
2015-05-14,10,80,48.513513513513516,45.0
2015-05-15,0,30,7.77027027027027,10.0
2015-05-16,0,10,5.0,5.0
2015-05-17,10,30,20.2027027027027,20.0
2015-05-18,0,30,5.945945945945946,0.0
2015-05-19,0,10,3.8513513513513513,0.0
2015-05-20,0,10,6.081081081081081,10.0
2015-05-21,0,10,1.8918918918918919,0.0
2015-05-22,0,20,13.445945945945946,20.0
2015-05-23,0,20,8.716216216216216,10.0
2015-05-24,0,20,6.891891891891892,0.0
2015-06-01,0,0,0.0,0.0
2015-06-02,0,10,2.9054054054054053,0.0
2015-06-03,10,30,23.31081081081081,20.0
2015-06-04,30,90,57.0945945945946,70.0
2015-06-05,0,30,4.527027027027027,0.0
2015-06-06,0,30,4.324324324324325,0.0
2015-06-07,0,30,12.094594594594595,10.0
2015-06-08,0,10,6.95945945945946,10.0
2015-06-09,0,10,0.8108108108108109,0.0
2015-06-10,0,10,3.918918918918919,0.0
2015-06-11,10,30,21.216216216216218,20.0
2015-06-12,20,80,50.13513513513514,30.0
2015-06-13,20,80,34.729729729729726,30.0
2015-06-14,20,30,27.16216216216216,30.0
2015-06-15,10,30,18.716216216216218,20.0
2015-06-16,0,20,6.621621621621622,10.0
2015-06-17,20,30,24.45945945945946,20.0
2015-06-18,10,30,17.16216216216216,20.0
2015-06-19,20,60,23.513513513513512,20.0
2015-06-20,20,60,31.283783783783782,20.0
2015-06-21,20,60,29.324324324324323,20.0
2015-06-22,20,60,29.256756756756758,20.0
2015-06-23,10,60,25.06756756756757,20.0
2015-06-24,0,10,4.1891891891891895,0.0
2015-06-25,0,20,8.445945945945946,10.0
2015-06-26,20,20,20.0,20.0
2015-06-27,10,60,22.22972972972973,20.0
2015-06-28,10,60,21.756756756756758,20.0
2015-06-29,10,20,18.64864864864865,20.0
2015-06-30,20,70,37.0945945945946,30.0
2015-07-01,20,60,30.33783783783784,30.0
2015-07-02,10,70,35.74324324324324,30.0
2015-07-03,10,60,30.675675675675677,20.0
2015-07-04,10,60,15.0,10.0
2015-07-05,10,20,14.391891891891891,10.0
2015-07-06,10,20,16.486486486486488,20.0
2015-07-07,10,20,16.756756756756758,20.0
2015-07-08,10,60,26.35135135135135,20.0
2015-07-09,20,20,20.0,20.0
2015-07-10,10,20,17.364864864864863,20.0
2015-07-11,10,20,15.0,15.0
2015-07-12,20,70,35.608108108108105,20.0
2015-07-13,20,70,37.714285714285715,30.0
2015-07-14,10,30,17.12121212121212,20.0
2015-07-15,10,20,13.106060606060606,10.0
2015-07-16,10,30,13.636363636363637,10.0
2015-07-17,10,20,16.515151515151516,20.0
2015-07-18,20,60,31.666666666666668,30.0
2015-07-19,20,60,30.37878787878788,30.0
2015-07-20,10,20,15.075757575757576,20.0
2015-07-21,10,20,11.212121212121213,10.0
2015-07-22,10,30,19.318181818181817,20.0
2015-07-23,10,30,15.227272727272727,10.0
2015-07-24,10,20,14.393939393939394,10.0
2015-07-25,10,20,18.484848484848484,20.0
2015-07-26,10,20,16.818181818181817,20.0
2015-07-27,20,80,32.95454545454545,20.0
2015-07-28,20,70,41.21212121212121,30.0
2015-07-29,20,60,29.015151515151516,20.0
2015-07-30,10,20,16.818181818181817,20.0
2015-07-31,10,20,18.40909090909091,20.0
2015-08-01,20,90,48.18181818181818,30.0
2015-08-02,30,90,65.0,70.0
2015-08-03,30,90,51.13636363636363,30.0
2015-08-04,30,90,86.81818181818181,90.0
2015-08-05,10,80,35.984848484848484,30.0
2015-08-06,10,20,11.136363636363637,10.0
2015-08-07,10,20,12.348484848484848,10.0
2015-08-08,10,70,19.393939393939394,20.0
2015-08-09,20,70,31.515151515151516,20.0
2015-08-10,10,60,23.333333333333332,20.0
2015-08-11,10,30,20.37878787878788,20.0
2015-08-12,20,70,38.03030303030303,30.0
2015-08-13,30,80,68.71428571428571,70.0
2015-08-14,20,80,50.33783783783784,60.0
2015-08-15,20,30,24.256756756756758,20.0
2015-08-16,20,70,41.08108108108108,30.0
2015-08-17,10,70,24.527027027027028,20.0
2015-08-18,10,20,16.35135135135135,20.0
2015-08-19,20,60,21.824324324324323,20.0
2015-08-20,10,70,22.22972972972973,20.0
2015-08-21,10,20,12.432432432432432,10.0
2015-08-22,10,20,16.41891891891892,20.0
2015-08-23,20,60,29.864864864864863,30.0
2015-08-24,20,30,29.7972972972973,30.0
2015-08-25,10,20,14.932432432432432,10.0
2015-08-26,10,30,21.283783783783782,20.0
2015-08-27,30,80,50.472972972972975,30.0
2015-08-28,30,90,67.5,70.0
2015-08-29,30,80,43.986486486486484,30.0
2015-08-30,20,80,37.229729729729726,30.0
2015-08-31,30,90,78.04054054054055,80.0
2015-09-01,20,80,27.027027027027028,20.0
2015-09-02,10,20,19.18918918918919,20.0
2015-09-03,20,90,32.9054054054054,30.0
2015-09-04,10,90,40.0,30.0
2015-09-05,10,60,28.783783783783782,20.0
2015-09-06,10,20,18.04054054054054,20.0
2015-09-07,0,20,11.486486486486486,10.0
2015-09-08,0,60,20.06756756756757,10.0
2015-09-09,0,20,10.202702702702704,10.0
2015-09-10,10,20,17.094594594594593,20.0
2015-09-11,10,60,17.43243243243243,10.0
2015-09-12,20,90,38.445945945945944,20.0
2015-09-13,20,90,72.02702702702703,80.0
2015-09-14,0,60,10.54054054054054,10.0
2015-09-15,0,20,11.554054054054054,10.0
2015-09-16,0,20,2.4324324324324325,0.0
2015-09-17,0,20,12.094594594594595,10.0
2015-09-18,0,20,11.891891891891891,10.0
2015-09-19,0,20,9.391891891891891,10.0
2015-09-20,0,10,0.5405405405405406,0.0
2015-09-21,0,20,15.067567567567568,20.0
2015-09-22,10,20,16.283783783783782,20.0
2015-09-23,0,20,7.094594594594595,10.0
2015-09-24,0,30,18.513513513513512,20.0
2015-09-25,10,30,22.83783783783784,20.0
2015-09-26,10,30,21.08108108108108,20.0
2015-09-27,10,30,24.7972972972973,30.0
2015-09-28,0,20,10.0,10.0
2015-09-29,0,10,2.4324324324324325,0.0
2015-09-30,0,20,8.175675675675675,10.0
2015-10-01,0,20,12.094594594594595,20.0
2015-10-02,0,20,4.391891891891892,0.0
2015-10-03,0,90,33.851351351351354,25.0
2015-10-04,0,90,44.25675675675676,30.0
2015-10-05,0,20,10.472972972972974,10.0
2015-10-06,10,20,14.527027027027026,10.0
2015-10-07,10,20,18.243243243243242,20.0
2015-10-08,20,70,26.486486486486488,20.0
2015-10-09,10,70,28.10810810810811,20.0
2015-10-10,10,20,15.945945945945946,20.0
2015-10-11,10,30,20.33783783783784,20.0
2015-10-12,20,70,40.2027027027027,30.0
2015-10-13,0,20,3.175675675675676,0.0
2015-10-14,0,20,8.986486486486486,10.0
2015-10-15,0,20,14.662162162162161,10.0
2015-10-16,0,20,11.486486486486486,10.0
2015-10-17,0,10,1.6216216216216217,0.0
2015-10-18,0,20,5.8108108108108105,10.0
2015-10-19,0,10,0.5405405405405406,0.0
2015-10-20,0,20,0.5405405405405406,0.0
2015-10-21,0,0,0.0,0.0
2015-10-22,0,30,20.0,20.0
2015-10-23,0,20,12.5,10.0
2015-10-24,0,10,2.2972972972972974,0.0
2015-10-25,0,70,18.716216216216218,10.0
2015-10-26,0,70,9.324324324324325,0.0
2015-10-27,0,20,6.081081081081081,10.0
2015-10-28,0,10,4.662162162162162,0.0
2015-10-29,10,90,36.28378378378378,30.0
2015-10-30,0,90,81.41891891891892,90.0
2015-10-31,20,90,45.945945945945944,30.0
2015-11-01,0,20,6.486486486486487,0.0
2015-11-02,0,10,5.0675675675675675,10.0
2015-11-03,0,20,5.675675675675675,10.0
2015-11-04,0,20,6.486486486486487,10.0
2015-11-05,0,60,22.43243243243243,20.0
2015-11-06,0,0,0.0,0.0
2015-11-07,0,10,0.2702702702702703,0.0
2015-11-08,10,20,13.243243243243244,10.0
2015-11-09,10,30,23.175675675675677,20.0
2015-11-10,30,90,44.25675675675676,30.0
2015-11-11,10,80,29.66216216216216,25.0
2015-11-12,0,70,13.445945945945946,0.0
2015-11-13,0,0,0.0,0.0
2015-11-14,0,10,0.8108108108108109,0.0
2015-11-15,0,20,18.64864864864865,20.0
2015-11-16,0,20,3.581081081081081,0.0
2015-11-17,10,20,16.41891891891892,20.0
2015-11-18,0,30,20.945945945945947,20.0
2015-11-19,0,10,0.5405405405405406,0.0
2015-11-20,0,10,1.4864864864864864,0.0
2015-11-21,10,70,30.472972972972972,30.0
2015-11-22,0,60,10.675675675675675,10.0
2015-11-23,0,20,12.905405405405405,10.0
2015-11-24,0,20,4.121621621621622,0.0
2015-11-25,0,20,13.445945945945946,20.0
2015-11-26,10,70,43.04054054054054,30.0
2015-11-27,0,20,5.405405405405405,0.0
2015-11-28,0,0,0.0,0.0
2015-11-29,0,20,12.364864864864865,10.0
2015-11-30,10,20,15.54054054054054,20.0
