date,sulfur_dioxide_min,sulfur_dioxide_max,sulfur_dioxide_mean,sulfur_dioxide_median,carbon_monoxide_min,carbon_monoxide_max,carbon_monoxide_mean,carbon_monoxide_median,ozone_min,ozone_max,ozone_mean,ozone_median,nitrogen_dioxide_min,nitrogen_dioxide_max,nitrogen_dioxide_mean,nitrogen_dioxide_median,fine_dust_pm10_min,fine_dust_pm10_max,fine_dust_pm10_mean,fine_dust_pm10_median,rainfall_min,rainfall_max,rainfall_mean,rainfall_median,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median,humidity_min,humidity_max,humidity_mean,humidity_median,highest temperature_min,highest temperature_max,highest temperature_mean,highest temperature_median,lowest temperature_min,lowest temperature_max,lowest temperature_mean,lowest temperature_median,wind speed_min,wind speed_max,wind speed_mean,wind speed_median,wind direction_min,wind direction_max,wind direction_mean,wind direction_median,sky state_min,sky state_max,sky state_mean,sky state_median,visitor,weekday_1.0,weekday_2.0,weekday_3.0,weekday_4.0,weekday_5.0,weekday_6.0,weekday_7.0
2009-02-16,-1.654991654887472,-0.46254876425211594,-1.1236710262543081,-0.9797166306486589,-1.8438872473962533,-1.239952013748056,-1.5681309566061146,-1.498034006075474,2.3485585275351064,-0.45805918847771476,0.6208561927866506,1.031888733336698,-1.219390397057008,-1.4325913269086257,-1.5053726288974343,-1.4184030314716398,-0.967714698007313,-0.2015045119638919,-0.7788350302788197,-0.8435267846180103,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,-0.82362027232716,-1.4243046370893486,-1.4059007421562821,-1.3948356034197544,-1.7717502768140447,-0.4251557731656085,-1.444716855761444,-1.9057191761105887,-0.7694315510466929,-0.14495684966710817,-0.5342139928603794,-0.4254304779535251,-0.737665813544339,-0.11506691678213615,-0.3885443121758187,-0.00799243010395684,0.1145134578579354,1.9020771814314072,-0.07842327134743454,-0.6991382138277082,-0.5994841512491684,-2.83009749461609,-1.52601320303408,-1.328818385447507,0.3567097820254225,-0.3178430216143355,0.5616937786428923,0.5423584758314507,969.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,-0.6383994784363619,2.7918526933059318,2.1854069457467102,2.3614650322823687,-1.8438872473962533,0.8883504018094461,0.053847620534084414,-0.5305031285696774,-0.6493211864916881,0.027787332382977346,0.38844099305619584,0.7360178741160665,-0.329937690620315,0.2127168028486957,-0.2519066644394307,-0.1787510863786265,-0.8197778773854988,0.5897087704201942,0.2231565080366808,0.31430509915166255,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,-0.82362027232716,-0.6429370739284106,-1.0503428495119222,-1.3948356034197544,-1.406114603426993,-1.55672749202682,-1.5548673268896218,-1.7025301641428372,-0.40547786083873094,-0.3406885042808351,-0.39535125612194477,-0.4254304779535251,-0.6455204526480186,-0.8201282329545767,-0.7810610115675797,-0.8227347265660003,-0.5532955122355364,1.1167300780791658,0.03713922819892582,0.13076843592383697,1.2162173035929116,-0.7747050185736043,0.22044360744576189,0.08214384903379211,-0.778211161185203,0.8549388683237452,-0.4375694838088602,-0.3993838013747941,30760.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009-03-10,2.4113770509169683,-0.1009486023012217,0.9340749395278545,1.0249923671099577,-1.8438872473962533,-0.5305178752288887,-0.8652735731786949,-0.8530134210716095,1.411721116901733,-0.13416150790392023,0.4798830388517832,0.5669488117042771,-0.4570023629684139,-0.8156007782496302,-0.7290044363784625,-0.7032192169948974,0.6595903288326435,1.4841237852891611,0.7704046907404873,0.5119837134538019,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,0.44299884401581435,0.9197980523934655,0.509524034347204,0.5568996013126954,-1.7717502768140447,-1.55672749202682,-2.078826324688523,-1.4993411521750857,-0.041524170630768915,-0.2428226769739716,-0.0829100984604667,-0.05192648618332773,-0.4612297308553777,-0.6186821426195938,-0.5334735550281612,-0.5351786219323379,0.3371164478890926,-0.6895682596309896,-0.6135505214990509,-0.6991382138277082,-0.5994841512491684,-3.2411759898245873,-1.52601320303408,-1.328818385447507,-0.778211161185203,-0.3178430216143355,0.5616937786428923,0.5423584758314507,3243.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2009-03-12,-0.6383994784363619,2.7918526933059318,1.8795257886709453,1.6932286996961632,-0.9620521821848443,3.016652817366949,1.2432985771035625,-0.20799283606774535,-0.4619537043650135,-0.4175719784059907,-0.45358784531150365,-0.489732828369407,0.30538567112018017,1.5152524055732421,1.6608216757888936,2.0621581989818036,0.5856219185217364,0.7273110804000352,0.645541699832442,0.5684633175401274,0.0,-0.2757976370989309,-0.33537876837790326,-0.12118206580828388,-0.82362027232716,-1.4243046370893486,-1.4059007421562821,-1.3948356034197544,-1.7717502768140447,-0.9909416325962143,-1.638224440175812,-1.7025301641428372,-0.3144894382867404,-0.2428226769739716,-0.2515291359285659,-0.05192648618332773,-0.4612297308553777,-0.31651300711711916,-0.3643894383670949,-0.24762251729867552,-0.10808953217322205,4.258118491488132,3.2864235622907465,2.551329497699177,0.43805953723202,-2.419018999407593,-1.1767218409381117,-1.0466259385512473,-0.778211161185203,-1.4906249115524162,-1.4368327462606127,-1.3411260785810388,2691.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009-03-13,-1.654991654887472,-0.8241489262030102,-1.51297431707793,-1.6479529632348644,-0.9620521821848443,-0.5305178752288887,-0.7571416680360147,-0.8530134210716095,0.2875162241416851,-0.17464871797564432,0.33509979967543946,0.4401470148954349,-0.4570023629684139,-0.13005572418407943,-0.5945496097410944,-0.7508981379600127,-0.8197778773854988,0.6929105029050749,-0.5300970839990934,-0.6176083682727083,0.0,0.4324124853911147,1.2256816972010007,-0.12118206580828388,-0.82362027232716,-0.6429370739284106,-0.04101721877954658,0.5568996013126954,-2.1373859502010966,-2.1225133514574255,-2.331874704307309,-2.3120972000460918,-0.22350101573474992,0.05077480494661869,0.016277570638415364,0.04144951175922162,-0.4612297308553777,-0.7194051877870852,-0.5938607395499707,-0.6310306568102254,-0.7758985022666937,0.33138297472692424,-0.5635775487222461,-0.7682971013070035,-0.8588700733694656,0.8696089622603843,-0.4781391167461749,-0.4822410447587276,0.3567097820254225,0.8549388683237452,0.5616937786428923,-0.3993838013747941,603.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2009-03-14,-1.654991654887472,-1.5473492501047987,-1.7354333404057043,-1.6479529632348644,-1.8438872473962533,-0.8852349444884723,-1.5681309566061146,-1.498034006075474,1.2243536347750583,-0.17464871797564432,1.2114194052164844,1.539095920572066,-1.219390397057008,-0.4042737458102999,-1.7048862426173979,-1.6567976362972079,-0.6718410567636846,1.071316855349638,0.8802001397189755,1.302698170662359,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,-0.82362027232716,-0.6429370739284106,0.06794407090178933,0.5568996013126954,-0.6748432566528897,-0.9909416325962143,-1.016023130289618,-1.0929631282395826,0.2314410970252026,0.14864063225348212,0.2245716757460673,0.22820150764432032,-0.36908436995905725,-0.21578996194962766,-0.3281571276540093,-0.5351786219323379,0.3371164478890926,-1.0822418113071104,-0.7842915118198008,-0.8374559887862989,-0.5994841512491684,-3.2411759898245873,-2.2245959272260167,-1.8932032792400268,-0.778211161185203,-1.4906249115524162,-1.4368327462606127,-1.3411260785810388,6916.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-03-18,1.3947848744658582,0.2606515596496725,1.073111829107705,1.0249923671099577,-1.8438872473962533,-0.8852349444884723,-1.4329660751777642,-1.498034006075474,0.8496186705217089,-0.21513592804736872,0.8342209663096851,1.3277595925573298,-1.0923257247089089,0.2127168028486957,-1.0846591390966454,-1.3707241105065149,-0.8197778773854988,3.5137578574918167,-0.21330819015227248,-0.7870471805316849,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,-0.82362027232716,0.9197980523934655,-0.06395643765982784,0.5568996013126954,0.42206376350826535,0.14063008626499726,-0.012760731095133865,0.12617094356692618,0.14045267447321208,0.05077480494661869,0.18985599156145863,0.22820150764432032,-0.0005029263737754403,0.08637917355284687,0.0643595717377517,0.03993358733498689,-0.7758985022666937,0.2528482643917,-0.6676879086739231,-0.9757737637448899,-0.8588700733694656,0.8696089622603843,-0.12884775465020648,0.6465287428263118,-0.778211161185203,0.8549388683237452,0.5616937786428923,0.5423584758314507,2486.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2009-03-19,2.4113770509169683,0.6222517216005667,1.7961036549230216,1.6932286996961632,-0.9620521821848443,-0.17580080596930506,-0.5949438103219955,-0.5305031285696774,-0.6493211864916881,-0.5390336086211636,-1.1660737854687933,-0.9969400156047754,0.051256326423982146,0.2812713082552508,0.7283123942716815,1.0132219377492615,-0.893746287696406,0.7273110804000352,0.15041239167185538,0.2860652971084998,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,-0.82362027232716,-0.6429370739284106,-1.2109173816738912,-1.3948356034197544,-1.7717502768140447,-0.4251557731656085,-1.102357283336028,-0.6865851043040797,0.3224295195771931,0.6379697687877993,0.4031094801240548,0.22820150764432032,0.18378779541886547,0.1871022187203384,0.1730565038770086,0.23163765709076184,-0.3306925222043792,-0.846637680301438,-0.9467036733444153,-0.9757737637448899,-0.8588700733694656,0.8696089622603843,0.5697349695417303,1.2109136366188316,2.626551668446673,0.8549388683237452,1.5609570410946447,1.4841007530376955,2309.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2009-03-20,1.3947848744658582,1.3454520455023549,2.0185626782508623,1.6932286996961632,-0.9620521821848443,0.5336333325498626,-0.6760427391790055,-0.8530134210716095,-0.4619537043650135,-0.09367429783219583,0.35415022588285044,1.0741559989396452,-0.96526105236081,2.2007974596387925,0.47241449841347505,-0.3217878492739732,-1.1156515186291274,1.2777203203193994,-0.44011067357303985,-0.8435267846180103,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,2.976237076701763,1.7011656155544035,2.895202797896456,2.996568607228258,-1.0404789300399413,-0.4251557731656085,-0.44145445656696175,-0.07701806840082528,0.4134179421291836,0.7358355960946628,0.7304287881503647,0.7884574952996164,0.09164243452254502,0.1871022187203384,0.11870803780738015,-0.00799243010395684,-0.3306925222043792,-1.0822418113071104,-0.9716901597328177,-0.8374559887862992,-0.5994841512491684,-2.83009749461609,-1.52601320303408,-1.328818385447507,-0.778211161185203,0.8549388683237452,-0.4375694838088602,-1.3411260785810388,6246.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2009-03-21,1.3947848744658582,2.0686523694041434,2.2966364574105635,2.3614650322823687,-1.8438872473962533,0.8883504018094461,0.7296720276758335,1.4045586264419152,-0.6493211864916881,0.27071059281332344,-0.4002466519307472,-1.2505436092224596,0.30538567112018017,1.9265794380125718,2.159605710088787,2.6819841715283053,1.8430848938071573,0.8649133903798762,1.7391520551123367,1.754535003352963,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,0.44299884401581435,1.3104818339739346,1.1518221629950796,1.5327672036789204,0.787699436895317,-0.4251557731656085,0.44272635221868145,0.5325489675024292,0.5044063646811741,0.7358355960946628,0.6312411190514837,0.695081497357067,0.46022387810782683,0.4892713542228129,0.48103114493823645,0.42334172684653676,-0.5532955122355364,-1.0037071009718865,-1.041444100900441,-0.8374559887862989,-0.8588700733694656,0.8696089622603843,0.22044360744576189,0.08214384903379211,-0.778211161185203,-1.4906249115524162,-1.4368327462606127,-1.3411260785810388,41023.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-03-23,-1.654991654887472,-0.1009486023012217,-0.15041279919515382,0.35675603452375215,-1.8438872473962533,-0.8852349444884723,-1.2167022648924049,-0.8530134210716095,0.2875162241416851,-0.13416150790392023,0.8342209663096851,1.2432250613514348,-0.8381963800127109,-0.5413827566234102,-0.7810514660445391,-0.6555402960297819,-0.5978726464527775,0.0048989530058696764,-0.41142695868504636,-0.3916899519274063,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,-0.82362027232716,0.9197980523934655,0.03927004730143798,-0.41896800105352944,-0.309207583265838,0.14063008626499726,-0.05443928773822898,-0.2802070803685768,-0.3144894382867404,0.44223811417407244,-0.0035599631813612487,0.04144951175922162,0.09164243452254502,0.28782526388782986,0.21532753304227517,0.42334172684653676,-0.7758985022666937,-0.06129057694919652,-0.34182248202517573,-0.5608204388691173,1.994375069953803,0.04745197184338999,1.268317693733667,0.9287211897225717,-0.778211161185203,-1.4906249115524162,-1.4368327462606127,-1.3411260785810388,4077.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-24,-1.654991654887472,-0.46254876425211594,-0.7343677354306197,-0.9797166306486589,-0.9620521821848443,-0.8852349444884723,-1.1085703597497245,-0.8530134210716095,2.3485585275351064,-0.2961103481908175,0.8723218187245164,1.3277595925573298,-0.4570023629684139,-0.472828251216855,-0.689969164128905,-0.8462559798902438,-0.5239042361418703,-0.2703056669538124,-0.5249098974331808,-0.5046491601000573,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,-0.82362027232716,0.9197980523934655,-0.33349225950313255,-0.41896800105352944,-0.6748432566528897,-0.4251557731656085,-0.8761022615592301,-0.6865851043040797,-0.3144894382867404,-0.2428226769739716,-0.2713666697483425,-0.05192648618332773,-0.27693900906273683,-0.21578996194962766,-0.22549891396693336,-0.055918447542900575,-0.7758985022666937,-0.5324988389605415,-0.7863737190188341,-1.1140915387034807,0.17867361511172292,-0.36362652336510715,0.22044360744576189,0.36433629593005196,-0.778211161185203,-2.663406801490497,-1.4368327462606127,-1.3411260785810388,2070.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2009-03-25,-1.654991654887472,-0.1009486023012217,-1.0100234817281273,-0.9797166306486589,-1.8438872473962533,-0.8852349444884723,-1.1896692886067346,-0.8530134210716095,0.2875162241416851,0.18973617266987464,1.4400245197054529,1.8349667797926978,-0.96526105236081,-0.19861022959063454,-1.2624864904557471,-1.4660819524367459,-1.04168310831822,0.45210646044035313,-0.5108977570992862,-0.7023277744021966,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,0.44299884401581435,-0.2522532923479416,0.21704899362361768,0.5568996013126954,-0.6748432566528897,-0.9909416325962143,-0.8969415398807777,-1.0929631282395826,-0.40547786083873094,-0.2428226769739716,-0.16226023373957216,-0.14530248412587707,-0.27693900906273683,-0.11506691678213615,-0.25569250622783807,-0.43932658705445043,-0.7758985022666937,-0.9251723906366622,-1.0310330649052732,-1.1140915387034807,0.17867361511172292,0.04745197184338999,0.22044360744576189,0.36433629593005196,-0.778211161185203,-0.3178430216143355,-0.4375694838088602,0.5423584758314507,2535.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2009-03-26,-1.654991654887472,-0.1009486023012217,-1.2905152937501556,-1.6479529632348644,-1.8438872473962533,-0.17580080596930506,-0.8652735731786949,-0.8530134210716095,-0.27458622223833884,-0.012699877688747044,0.9028025006563759,1.454561389366172,-0.711131707664612,0.41838031906836104,-0.4557575306315606,-0.8939349008553594,-0.8197778773854988,1.1401180103395585,0.15490150965229316,0.1731060889358488,0.0,-0.45285016772144226,-0.440324009761359,-0.12118206580828388,0.44299884401581435,-0.2522532923479416,0.4579107918665711,0.5568996013126954,-0.309207583265838,0.14063008626499726,-0.22710759383104812,-0.2802070803685768,-0.041524170630768915,-0.14495684966710817,-0.05811318118574618,-0.05192648618332773,0.09164243452254502,-0.11506691678213615,0.022088542572485135,0.03993358733498689,-0.3306925222043792,-1.317845942312783,-1.186157501233271,-1.0449326512241854,-0.5994841512491684,0.8696089622603843,-1.52601320303408,-1.328818385447507,-0.778211161185203,0.8549388683237452,-0.4375694838088602,-1.3411260785810388,1620.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
