date,sulfur_dioxide_min,sulfur_dioxide_max,sulfur_dioxide_mean,sulfur_dioxide_median,carbon_monoxide_min,carbon_monoxide_max,carbon_monoxide_mean,carbon_monoxide_median,ozone_min,ozone_max,ozone_mean,ozone_median,nitrogen_dioxide_min,nitrogen_dioxide_max,nitrogen_dioxide_mean,nitrogen_dioxide_median,fine_dust_pm10_min,fine_dust_pm10_max,fine_dust_pm10_mean,fine_dust_pm10_median,rainfall_min,rainfall_max,rainfall_mean,rainfall_median,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median,humidity_min,humidity_max,humidity_mean,humidity_median,highest temperature_min,highest temperature_max,highest temperature_mean,highest temperature_median,lowest temperature_min,lowest temperature_max,lowest temperature_mean,lowest temperature_median,wind speed_min,wind speed_max,wind speed_mean,wind speed_median,sky state_min,sky state_max,sky state_mean,sky state_median,visitor,day,wind direction_min_0.0,wind direction_min_1.0,wind direction_min_2.0,wind direction_min_3.0,wind direction_min_4.0,wind direction_min_5.0,wind direction_min_6.0,wind direction_min_7.0,wind direction_min_8.0,wind direction_min_9.0,wind direction_min_10.0,wind direction_min_11.0,wind direction_min_12.0,wind direction_min_13.0,wind direction_min_14.0,wind direction_max_1.0,wind direction_max_2.0,wind direction_max_3.0,wind direction_max_4.0,wind direction_max_5.0,wind direction_max_6.0,wind direction_max_7.0,wind direction_max_8.0,wind direction_max_9.0,wind direction_max_10.0,wind direction_max_11.0,wind direction_max_12.0,wind direction_max_13.0,wind direction_max_14.0,wind direction_max_15.0,wind direction_max_16.0,wind direction_mean_0.0,wind direction_mean_1.0,wind direction_mean_2.0,wind direction_mean_3.0,wind direction_mean_4.0,wind direction_mean_5.0,wind direction_mean_6.0,wind direction_mean_7.0,wind direction_mean_8.0,wind direction_mean_9.0,wind direction_mean_10.0,wind direction_mean_11.0,wind direction_mean_12.0,wind direction_mean_13.0,wind direction_mean_14.0,wind direction_mean_15.0,wind direction_median_0.0,wind direction_median_1.0,wind direction_median_2.0,wind direction_median_3.0,wind direction_median_4.0,wind direction_median_5.0,wind direction_median_6.0,wind direction_median_7.0,wind direction_median_8.0,wind direction_median_9.0,wind direction_median_10.0,wind direction_median_11.0,wind direction_median_12.0,wind direction_median_13.0,wind direction_median_14.0,wind direction_median_15.0,wind direction_median_16.0,weekday_1.0,weekday_2.0,weekday_3.0,weekday_4.0,weekday_5.0,weekday_6.0,weekday_7.0
2015-10-05,-0.6266905760424716,-0.7205217430744705,-0.5826913458442964,-0.4268262283737264,-0.8370022563211076,-0.13441318510318392,-0.14883707365690912,-0.027273459272941482,-0.5561494460405183,0.7818790031597799,-0.6613398853863792,-1.0046267418543031,0.3760439574985048,0.6834641220495822,0.9073398448220333,0.7333806603328333,-0.4012132379706133,-0.7603276803711347,-0.7396962945417984,-0.7194533983518693,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-0.6924728449003148,-0.5399006589741051,-0.4445135461668091,-0.2852122711526215,0.16948804273940685,-0.5917811995787992,-0.25135210701337957,-1.2524409168361048,-1.3412367188718635,-1.2430371024415658,-1.198371287103411,-1.2244745295231092,-1.1438337609839124,-1.1743490552230909,-1.2318847086657463,0.3543582491811757,-0.4180915447737865,-0.439411100390848,-0.04389660959552905,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,-1.357360438670932,4422,0.9401848599778947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-06,-0.6266905760424716,-0.04796211300344457,-0.4213022151029055,-0.4268262283737264,-0.293248224049327,-0.13441318510318392,-0.26293031619461765,-0.41190715919076465,-0.5561494460405183,-0.2258633858569721,-0.7070825352612089,-1.116409621790122,1.2394512392049981,1.1035262435241484,1.4322271438547345,1.5594799162440303,-0.4917328715122052,-0.4849664098697622,-0.6021250232109981,-0.5912886108151311,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,0.24810862383921942,-0.6924728449003148,-0.2909207630036525,-0.4445135461668091,-0.2852122711526215,-0.35429919678082356,-0.3236187973665456,-0.25135210701337957,-1.4333784764665352,-1.4377156322430518,-1.4670245261421124,-1.4757178971818927,-0.8592700522244312,-1.1438337609839124,-1.0011039022151502,-0.9946111681712132,0.3543582491811757,0.5591316136600779,0.3490470888743585,-0.04389660959552905,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,-1.357360438670932,6578,0.9497364848674739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-07,-0.6266905760424716,-0.7205217430744705,-0.5949709536181047,-0.4268262283737264,0.25050580822245333,-0.36085123345448633,-0.02781361498040159,-0.027273459272941482,-0.5561494460405183,-0.44980613897180577,-0.9939132576647206,-1.116409621790122,1.1531105110343487,1.2235439925168818,1.7148864117008282,1.7096797809551567,-0.17491415411663364,-0.24894246372572856,-0.30830979413400894,-0.3349590357416547,-0.06742609428935338,2.254329724133817,2.879390304164809,3.5567577622312534,0.24810862383921942,-0.6924728449003148,-0.06268919169740444,0.14085018242465097,0.044701435823695665,-0.35429919678082356,0.09386130607753201,0.500662682790258,-1.4333784764665352,-1.4377156322430518,-1.5354651278283908,-1.6606156372342138,-0.8592700522244312,-1.1438337609839124,-1.0070778730085277,-1.0420658762701198,0.3543582491811757,-0.4180915447737865,-0.5337565247473688,-1.026098182251623,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.5262299817057114,7193,0.9592881097570529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-10-08,-0.6266905760424716,-0.4963351997174619,-0.5443175715511699,-0.4268262283737264,-0.8370022563211076,0.09202486324811823,-0.12892182096330668,-0.027273459272941482,-0.5561494460405183,0.7072314187881686,0.05763733989256366,-0.6692781020468463,-0.3146818678666902,1.1035262435241484,0.9331259890915309,1.1839802544662132,0.09664474650814198,-0.1702678150110507,-0.07346094321087929,0.017494129984375426,-0.06742609428935338,-0.10082619336550705,-0.3067073593235164,-0.24250854350210496,1.2884281679017298,1.1202756024723244,0.44356993010918305,0.14085018242465097,0.044701435823695665,-1.4018736758212842,-0.4576999984726718,-0.6273595019151984,-1.3429096966513199,-0.8588421520159213,-1.2243714837998534,-1.2908201571295714,-0.7679689328997616,-0.9550520746606342,-0.8738583243162146,-0.9471564600723067,0.3543582491811757,-0.4180915447737865,-0.6348409079864976,-1.026098182251623,1.5123797393729628,0.8668262433444672,1.557048580528861,1.468025191894033,13876,0.968839734646632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-10,-0.6266905760424716,-0.2721486563604532,-0.5443175715511699,-0.4268262283737264,-0.293248224049327,-0.5872892818057884,-0.6681655862054683,-0.7965408591085879,-0.5561494460405183,-0.44980613897180577,-0.07167956207241213,0.15046301748249225,-0.4010225960373395,-0.15666012089955067,-0.308696983106436,-0.24291846028949002,-0.8085515889077768,-0.6816530316564569,-0.866253730872596,-0.8476181858886075,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,0.24810862383921942,-0.6924728449003148,-0.20377779941399404,0.14085018242465097,0.7045288497763299,-0.35429919678082356,0.3041250078121399,0.12465528788843926,-0.8000970177600284,-0.8588421520159213,-0.8261716194433262,-0.8285758069987685,-0.7679689328997616,-0.7563345101098151,-0.7687164383527748,-0.7668285692964616,0.3543582491811757,0.5591316136600779,0.8072962928917432,0.9383049630605649,1.5123797393729628,0.8668262433444672,1.557048580528861,1.468025191894033,10186,0.9879429844257901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-11,-0.6266905760424716,-0.7205217430744705,-0.6709510267184873,-0.6243524109400788,-0.8370022563211076,-0.8137273301570906,-0.7178771208137303,-0.7965408591085879,-0.5561494460405183,-0.5617775155292226,-0.5695496346375547,-0.11036370236775184,-0.7463855087199369,-1.0567932383450496,-0.810787803202623,-0.5808681558895251,-0.7632917721369809,-1.0553576130511768,-1.0583316244003316,-0.9757829734253458,-0.06742609428935338,0.23562465199153923,-0.11665942851894957,-0.24250854350210496,0.24810862383921942,-0.329923155425787,0.06595042122066312,0.14085018242465097,-0.2852122711526215,-0.35429919678082356,-0.1773483961598603,-0.25135210701337957,-0.7096282379448131,-0.9553210653871097,-0.7763966363987602,-0.7361269369726079,-0.8592700522244312,-0.6569757278344055,-0.803365468954363,-0.6719191530986484,0.3543582491811757,0.07052003444314567,-0.05529044408215796,-0.04389660959552905,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.5262299817057114,6317,0.9974946093153692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-12,-0.6266905760424716,-0.7205217430744705,-0.7292024160954602,-0.8218785935064312,-0.8370022563211076,-0.5872892818057884,-0.6403608295601696,-0.41190715919076465,-0.5561494460405183,-0.30051097022858314,-0.5734631724601789,-0.7065390620254527,-0.6600447805492876,-0.33668674438865026,-0.755096020883996,-0.7310680206006519,-0.8085515889077768,-0.8783396534431516,-0.9977690873895487,-0.9117005796569767,-0.06742609428935338,0.23562465199153923,-0.19770928136207366,-0.24250854350210496,1.2884281679017298,1.1202756024723244,1.2859519114758813,0.726213911016111,-0.2852122711526215,0.16948804273940685,-0.28095659701459486,-0.25135210701337957,-0.7096282379448131,-0.8588421520159213,-0.7017341618319113,-0.6436780669464474,-0.8592700522244312,-0.9550520746606342,-0.9216500906632327,-0.9946111681712132,0.3543582491811757,-0.9067031239907187,-0.8370096744647556,-1.026098182251623,-0.7747239351199735,-0.32499947730965234,-0.44858602111269924,-0.4155652284826103,4674,1.0070462342049482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-13,-0.6266905760424716,-0.2721486563604532,-0.5137647379234828,-0.4268262283737264,-0.293248224049327,-0.5872892818057884,-0.3736678751282758,-0.41190715919076465,-0.5561494460405183,0.40864108130172355,-0.658629209838244,-1.0418877018329096,-0.6600447805492876,0.5034374985604823,0.20094624225243157,0.28278106619945337,-0.672772138595389,-0.4062917611550843,-0.6328282063186973,-0.6233298076993157,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-0.6924728449003148,-0.9880644717209199,-1.0298772747582692,-0.2852122711526215,-0.35429919678082356,-0.17430109613472153,0.12465528788843926,-0.5286906783143825,-0.8588421520159213,-0.6706247974290577,-0.6436780669464474,-0.7679689328997616,-0.7563345101098151,-0.7758852033048275,-0.7668285692964616,0.3543582491811757,-0.9067031239907187,-0.8370096744647556,-1.026098182251623,1.5123797393729628,0.8668262433444672,0.5542312797080808,0.5262299817057114,9996,1.0165978590945273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-14,-0.6266905760424716,-0.4963351997174619,-0.5738653777568657,-0.4268262283737264,0.25050580822245333,-0.13441318510318392,0.03467687343958835,-0.027273459272941482,-0.5561494460405183,-0.3378347624143888,-0.8128412359440318,-1.116409621790122,0.6350661420104527,2.0036593609696474,1.2186472643844901,0.9211304912217418,-0.2654337876582255,-0.20960513936838965,-0.23500848611860783,-0.30291783885747015,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-0.6924728449003148,-0.6311932874966045,-0.4445135461668091,-0.6151259781289385,0.16948804273940685,0.20356410698254468,0.500662682790258,-0.8000970177600284,-0.8588421520159213,-0.7763966363987602,-0.7361269369726079,-0.7679689328997616,-0.4582581632835864,-0.6826912589281422,-0.8522470438744935,0.3543582491811757,0.07052003444314567,-0.6348409079864976,-1.026098182251623,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.5262299817057114,8321,1.0261494839841063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-10-15,-0.6266905760424716,1.0729706037815985,-0.10461807444237425,-0.4268262283737264,0.25050580822245333,0.5449009599507227,0.9228843773866382,1.1266276404805284,-0.5561494460405183,0.14737453600108422,-0.613903063293965,-1.116409621790122,1.4121326955462972,2.9037924784151468,2.4120425997836437,2.0851794427329735,0.4134634639037135,0.5378040234210502,0.33106027197767307,0.16167951596320593,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-0.6924728449003148,-0.28262143313797083,-0.4445135461668091,0.044701435823695665,0.16948804273940685,-0.25353089678834195,-0.6273595019151984,-0.8000970177600284,-0.8588421520159213,-0.8697247296073214,-0.9210246770249291,-0.9505711715491006,-0.557616945558996,-0.7197298778470812,-0.48210032070302206,0.3543582491811757,-0.9067031239907187,-0.7224473734604091,-1.026098182251623,1.5123797393729628,0.8668262433444672,0.5542312797080808,0.5262299817057114,8455,1.0357011088736854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-16,-0.026972723513266926,-0.04796211300344457,-0.21788466489761243,-0.4268262283737264,0.25050580822245333,0.7713390083020246,1.0682274234870643,1.3189444904394398,-0.5561494460405183,0.7072314187881686,-0.3627843863422474,-1.0791486618115156,0.8077475983517514,2.3637126079478477,2.1103787788910773,2.2729292736218745,0.3682036471329176,0.6951533208504058,0.7225343287816076,0.6743386661101588,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-0.6924728449003148,-0.477655684981492,-0.4445135461668091,-0.9450396851052557,-1.4018736758212842,-1.5273023072965484,-1.7553816866206549,-0.7096282379448131,-0.8588421520159213,-0.7452872719959065,-0.7361269369726079,-0.9505711715491006,-1.243192543259322,-1.0907134641158092,-1.0420658762701198,0.3543582491811757,-0.4180915447737865,-0.41919422374302234,-0.04389660959552905,1.5123797393729628,0.8668262433444672,0.5542312797080808,0.5262299817057114,14617,1.0452527337632644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-17,-0.6266905760424716,-0.4963351997174619,-0.5253225532760549,-0.4268262283737264,0.25050580822245333,0.31846291159942036,0.5676013758078179,0.7419939405627053,-0.5561494460405183,0.22202212037269556,-0.6889125382275931,-1.116409621790122,1.6711548800582448,2.543739231436947,2.040764050992793,1.8598796456662834,0.5492429142161014,0.006750144596974508,0.32560418756228754,0.3699472957104055,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-1.0550225343748427,-1.0835067651762602,-1.0298772747582692,-0.2852122711526215,-0.8780864363010539,-0.314476897291127,-0.25135210701337957,-0.8905657975752437,-0.9553210653871097,-0.8012841279210431,-0.7361269369726079,-1.1331734101984396,-1.243192543259322,-1.180323026016468,-1.0895205843690265,0.3543582491811757,0.07052003444314567,0.6320833619439198,0.9383049630605649,1.5123797393729628,0.8668262433444672,0.5542312797080808,0.5262299817057114,28791,1.0548043586528435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-18,-0.6266905760424716,-0.04796211300344457,-0.31497031385923396,-0.4268262283737264,0.7942598404942337,0.31846291159942036,0.6483475125302771,0.7419939405627053,-0.5561494460405183,1.5656786390616981,0.4297070227391556,-0.5947561820896339,0.6350661420104527,1.343561741509615,1.1755524328284066,0.9962304235773053,0.7755419980700811,0.6754846586717365,0.7279904131969936,0.4340296894787746,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-0.6924728449003148,-0.8262275393401258,-0.4445135461668091,-0.4171777539431483,-0.5638140925889157,-0.31082013726096036,0.12465528788843926,-0.9810345773904589,-0.9553210653871097,-1.0626027889050143,-1.1059224170772504,-1.3157756488477788,-1.4419101078101413,-1.3774640621979177,-1.3267941248635593,0.3543582491811757,0.07052003444314567,0.04579393915697148,-0.04389660959552905,1.5123797393729628,-0.32499947730965234,0.5542312797080808,0.5262299817057114,27619,1.0643559835424228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-10-19,-0.6266905760424716,0.4004109737105727,-0.15316089892318493,-0.03177386324102156,1.338013872766014,0.5449009599507227,1.1166751055205393,1.3189444904394398,-0.5561494460405183,1.005821756274614,0.0709660556652721,-1.0046267418543031,0.8077475983517514,1.6436061139914475,1.2385371866411428,0.9211304912217418,2.0428168676523675,0.950845929173109,1.7032655024472123,1.843842352382895,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-1.0550225343748427,-1.1499014041017144,-1.0298772747582692,-0.6151259781289385,-1.7161460195334226,-1.6053131879401126,-1.7553816866206549,-1.3429096966513199,-1.4377156322430518,-1.305255831247273,-1.198371287103411,-1.4983778874971179,-1.6406276723609603,-1.5566831859992358,-1.5166129572591858,0.3543582491811757,0.07052003444314567,-0.3315877582691104,-0.04389660959552905,0.3688279021264947,-0.32499947730965234,0.5542312797080808,0.5262299817057114,6675,1.0739076084320018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-20,-0.026972723513266926,-0.04796211300344457,-0.15597497570468344,-0.4268262283737264,1.881767905037795,0.5449009599507227,1.0843766508315562,1.1266276404805284,-0.5561494460405183,1.0804693406462247,-0.5140794898473169,-1.1909315417473345,0.3760439574985048,1.763623862984181,1.66299965798782,1.7096797809551567,2.0428168676523675,1.0491892400664562,1.667800953747205,1.7156775648461569,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-0.6924728449003148,-1.1499014041017144,-1.0298772747582692,-1.0110224265005192,-1.4018736758212842,-1.580325327733971,-1.7553816866206549,-1.3429096966513199,-1.5341945456142403,-1.4359151617392587,-1.4757178971818927,-1.4983778874971179,-1.6406276723609603,-1.5566831859992358,-1.5166129572591858,0.3543582491811757,-0.9067031239907187,-0.6550577846343233,-1.026098182251623,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,-1.357360438670932,8228,1.083459233321581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-21,-0.6266905760424716,-0.2721486563604532,-0.3311512553528117,-0.4268262283737264,1.881767905037795,0.5449009599507227,1.1166751055205393,1.1266276404805284,-0.5561494460405183,1.043145548460419,-0.3399554157102702,-1.0791486618115156,1.0667697828636997,1.4635794905023485,1.4076015258226895,1.4092800515329036,1.9975570508815714,1.875273051570574,2.24750992288195,2.1802749196668327,-0.06742609428935338,0.23562465199153923,-0.027225108140329878,-0.24250854350210496,-0.7922109202232909,-1.4175722238493704,-1.1830987235644412,-1.0298772747582692,-0.9450396851052557,-0.8780864363010539,-0.6783245202927534,-0.6273595019151984,-1.6957379379306596,-1.6306734589854286,-1.5211548202030778,-1.383269027155732,-1.4983778874971179,-1.6406276723609603,-1.5208393612389721,-1.4217035410613725,0.3543582491811757,-0.9067031239907187,-0.6988610173712794,-1.026098182251623,-0.7747239351199735,-0.32499947730965234,-0.44858602111269924,-0.4155652284826103,7268,1.09301085821116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
