timestamp,highest temperature_min,highest temperature_max,highest temperature_mean,highest temperature_median
2019-02-01,1.0,4.0,3.1,3.0
2019-02-02,3.0,4.0,3.533333333333333,4.0
2019-02-03,3.0,5.0,4.066666666666666,4.0
2019-02-04,2.0,6.0,3.3333333333333335,3.0
2019-02-05,3.0,4.0,3.533333333333333,4.0
2019-02-06,2.0,5.0,3.466666666666667,3.0
2019-02-07,-0.9,6.0,3.82,5.0
2019-02-08,-3.9,6.0,0.11999999999999993,-0.9
2019-02-09,-3.9,1.0,-1.9866666666666666,-2.9
2019-02-10,-3.9,-1.9,-2.7,-2.9
2019-02-11,-3.9,1.0,-1.7866666666666666,-2.9
2019-02-12,-3.9,1.0,-0.9599999999999999,0.0
2019-02-13,-1.9,0.0,-1.0533333333333332,-0.9
2019-02-14,-2.9,3.0,0.02666666666666669,0.0
2019-02-15,0.0,5.0,3.3333333333333335,4.0
2019-02-16,2.0,6.0,4.933333333333334,5.0
2019-02-17,3.0,7.0,5.866666666666666,7.0
2019-02-18,3.0,7.0,4.533333333333333,4.0
2019-02-19,6.0,8.0,7.0,7.0
2019-02-20,7.0,8.0,7.733333333333333,8.0
2019-02-21,-1.9,10.0,7.02,9.0
2019-02-22,-6.9,9.0,-2.386666666666667,-5.9
2019-02-23,-5.9,-1.9,-4.566666666666666,-4.9
2019-02-24,-5.9,0.0,-1.9200000000000002,-1.9
2019-02-25,-1.9,6.0,0.9533333333333334,0.0
2019-02-26,3.0,9.0,6.4,6.0
2019-02-27,5.0,10.0,8.133333333333333,9.0
2019-02-28,9.0,12.0,11.0,12.0
2019-03-01,9.0,11.0,10.4,10.0
2019-03-02,8.0,12.0,10.2,10.0
2019-03-03,8.0,11.0,10.4,11.0
2019-03-04,9.0,11.0,10.133333333333333,10.0
2019-03-05,9.0,12.0,11.066666666666666,12.0
2019-03-06,9.0,12.0,10.933333333333334,11.0
2019-03-07,9.0,11.0,9.8,9.0
2019-03-08,8.0,11.0,9.2,9.0
2019-03-09,8.0,11.0,9.2,9.0
2019-03-10,8.0,11.0,8.466666666666667,8.0
2019-03-11,7.0,10.0,7.666666666666667,7.0
2019-03-12,7.0,9.0,8.066666666666666,8.0
2019-03-13,8.0,12.0,11.133333333333333,12.0
2019-03-14,10.0,15.0,13.2,13.0
2019-03-15,8.0,16.0,11.733333333333333,12.0
2019-03-16,2.0,16.0,7.8,8.0
2019-03-17,-0.9,9.0,2.82,2.0
2019-03-18,-1.9,3.0,-0.5199999999999999,-0.9
2019-03-19,-1.9,4.0,0.56,0.0
2019-03-20,-0.9,4.0,2.68,3.0
2019-03-21,0.0,6.0,4.066666666666666,5.0
2019-03-22,0.0,5.0,1.2,0.0
2019-03-23,0.0,5.0,2.8,2.0
2019-03-24,4.0,13.0,7.133333333333334,6.0
2019-03-25,7.0,14.0,11.933333333333334,14.0
2019-03-26,9.0,14.0,11.066666666666666,11.0
2019-03-27,8.0,13.0,10.0,9.0
2019-03-28,6.0,9.0,7.666666666666667,8.0
2019-03-29,8.0,11.0,9.066666666666666,9.0
2019-03-30,9.0,11.0,10.133333333333333,10.0
2019-03-31,8.0,11.0,9.066666666666666,9.0
2019-04-01,7.0,9.0,8.4,9.0
2019-04-02,8.0,9.0,8.733333333333333,9.0
2019-04-03,4.0,10.0,8.6,9.0
2019-04-04,6.0,10.0,8.933333333333334,10.0
2019-04-05,5.0,10.0,6.866666666666666,5.0
2019-04-06,6.0,11.0,9.266666666666667,10.0
2019-04-07,10.0,13.0,11.533333333333333,11.0
2019-04-08,10.0,13.0,11.4,11.0
2019-04-09,9.0,14.0,10.8,10.0
2019-04-10,11.0,14.0,12.066666666666666,12.0
2019-04-11,11.0,15.0,12.666666666666666,12.0
2019-04-12,3.0,15.0,9.533333333333333,11.0
2019-04-13,0.0,12.0,6.0,6.0
2019-04-14,5.0,13.0,10.666666666666666,12.0
2019-04-15,13.0,16.0,14.2,13.0
2019-04-16,14.0,19.0,17.2,18.0
2019-04-17,15.0,20.0,17.0,17.0
2019-04-18,17.0,21.0,18.4,18.0
2019-04-19,17.0,21.0,19.4,19.0
2019-04-20,15.0,22.0,19.066666666666666,19.0
2019-04-21,12.0,21.0,15.733333333333333,15.0
2019-04-22,7.0,17.0,10.8,10.0
2019-04-23,7.0,10.0,7.8,7.0
2019-04-24,6.0,10.0,8.0,8.0
2019-04-25,7.0,10.0,9.0,10.0
2019-04-26,8.0,11.0,9.6,9.0
2019-04-27,10.0,12.0,10.8,11.0
2019-04-28,10.0,14.0,11.933333333333334,12.0
2019-04-29,10.0,14.0,11.733333333333333,12.0
2019-04-30,10.0,12.0,10.4,10.0
2019-05-01,9.0,13.0,11.0,11.0
2019-05-02,11.0,15.0,13.8,14.0
2019-05-03,14.0,16.0,14.733333333333333,15.0
2019-05-04,15.0,16.0,15.533333333333333,16.0
2019-05-05,14.0,17.0,15.8,16.0
2019-05-06,16.0,21.0,18.266666666666666,18.0
2019-05-07,18.0,21.0,20.133333333333333,21.0
2019-05-08,21.0,23.0,22.666666666666668,23.0
2019-05-09,23.0,27.0,25.666666666666668,26.0
2019-05-10,24.0,26.0,24.933333333333334,25.0
2019-05-11,22.0,26.0,24.666666666666668,25.0
2019-05-12,21.0,26.0,23.133333333333333,22.0
2019-05-13,21.0,23.0,21.866666666666667,22.0
2019-05-14,18.0,24.0,21.733333333333334,22.0
2019-05-15,14.0,23.0,16.866666666666667,14.0
2019-05-16,12.0,20.0,17.466666666666665,18.0
2019-05-17,17.0,23.0,20.533333333333335,20.0
2019-05-18,21.0,26.0,24.066666666666666,24.0
2019-05-19,19.0,26.0,23.4,24.0
2019-05-20,12.0,27.0,17.866666666666667,17.0
2019-05-21,12.0,15.0,13.066666666666666,13.0
2019-05-22,11.0,22.0,16.0,14.0
2019-05-23,14.0,22.0,17.466666666666665,18.0
2019-05-24,14.0,20.0,18.0,18.0
2019-05-25,13.0,20.0,15.133333333333333,14.0
2019-05-26,12.0,17.0,13.933333333333334,14.0
2019-05-27,13.0,20.0,17.066666666666666,17.0
2019-05-28,18.0,23.0,20.733333333333334,21.0
2019-05-29,21.0,23.0,22.666666666666668,23.0
2019-05-30,23.0,25.0,23.666666666666668,23.0
2019-05-31,20.0,25.0,23.8,25.0
2019-06-01,17.0,25.0,20.066666666666666,18.0
2019-06-02,18.0,23.0,22.0,23.0
2019-06-03,21.0,25.0,22.866666666666667,23.0
2019-06-04,23.0,29.0,25.933333333333334,25.0
2019-06-05,27.0,30.0,28.733333333333334,30.0
2019-06-06,27.0,30.0,28.8,29.0
2019-06-07,28.0,29.0,28.8,29.0
2019-06-08,25.0,29.0,28.133333333333333,29.0
2019-06-09,18.0,29.0,24.4,25.0
2019-06-10,18.0,26.0,20.6,18.0
2019-06-11,18.0,24.0,22.2,23.0
2019-06-12,21.0,25.0,23.866666666666667,24.0
2019-06-13,24.0,26.0,24.866666666666667,25.0
2019-06-14,18.0,26.0,23.2,24.0
2019-06-15,17.0,24.0,19.466666666666665,17.0
2019-06-16,15.0,25.0,20.0,20.0
2019-06-17,17.0,28.0,23.866666666666667,25.0
2019-06-18,24.0,28.0,27.2,28.0
2019-06-19,18.0,29.0,26.066666666666666,28.0
2019-06-20,15.0,27.0,20.133333333333333,17.0
2019-06-21,15.0,25.0,21.6,22.0
2019-06-22,20.0,25.0,22.2,21.0
2019-06-23,22.0,28.0,25.733333333333334,26.0
2019-06-24,25.0,29.0,27.466666666666665,28.0
2019-06-25,27.0,30.0,28.533333333333335,28.0
2019-06-26,29.0,31.0,30.2,30.0
2019-06-27,30.0,32.0,31.266666666666666,32.0
2019-06-28,27.0,31.0,29.6,30.0
2019-06-29,25.0,29.0,26.666666666666668,27.0
2019-06-30,25.0,28.0,26.133333333333333,26.0
2019-07-01,26.0,29.0,27.466666666666665,28.0
2019-07-02,24.0,28.0,26.266666666666666,26.0
2019-07-03,22.0,26.0,24.266666666666666,24.0
2019-07-04,25.0,27.0,26.0,26.0
2019-07-05,26.0,28.0,27.066666666666666,27.0
2019-07-06,24.0,28.0,26.6,27.0
2019-07-07,24.0,28.0,25.4,24.0
2019-07-08,23.0,28.0,26.533333333333335,28.0
2019-07-09,21.0,27.0,24.066666666666666,25.0
2019-07-10,21.0,25.0,22.066666666666666,21.0
2019-07-11,21.0,26.0,24.0,25.0
2019-07-12,24.0,26.0,25.266666666666666,25.0
2019-07-13,24.0,26.0,24.866666666666667,25.0
2019-07-14,24.0,26.0,25.133333333333333,25.0
2019-07-15,24.0,27.0,25.266666666666666,25.0
2019-07-16,26.0,28.0,27.0,27.0
2019-07-17,28.0,30.0,28.4,28.0
2019-07-18,25.0,30.0,28.533333333333335,29.0
2019-07-19,23.0,29.0,27.533333333333335,29.0
2019-07-20,23.0,29.0,25.666666666666668,24.0
2019-07-21,23.0,30.0,27.866666666666667,29.0
2019-07-22,27.0,29.0,27.666666666666668,28.0
2019-07-23,28.0,30.0,29.133333333333333,29.0
2019-07-24,28.0,30.0,29.4,30.0
2019-07-25,28.0,33.0,30.8,31.0
2019-07-26,30.0,33.0,32.0,32.0
2019-07-27,29.0,33.0,31.2,32.0
2019-07-28,28.0,32.0,29.133333333333333,29.0
2019-07-29,27.0,30.0,27.933333333333334,28.0
2019-07-30,27.0,30.0,28.866666666666667,29.0
2019-07-31,27.0,29.0,27.8,28.0
2019-08-01,26.0,29.0,27.066666666666666,26.0
2019-08-02,26.0,28.0,27.266666666666666,28.0
2019-08-03,27.0,30.0,28.466666666666665,28.0
2019-08-04,28.0,31.0,30.066666666666666,30.0
2019-08-05,23.0,31.0,28.666666666666668,30.0
2019-08-06,23.0,31.0,26.0,23.0
2019-08-07,23.0,30.0,27.4,30.0
2019-08-08,23.0,31.0,26.466666666666665,24.0
2019-08-09,22.0,31.0,28.666666666666668,30.0
2019-08-10,25.0,32.0,30.333333333333332,32.0
2019-08-11,24.0,31.0,26.066666666666666,24.0
2019-08-12,24.0,31.0,27.866666666666667,30.0
2019-08-13,24.0,30.0,26.4,25.0
2019-08-14,25.0,32.0,29.4,30.0
2019-08-15,28.0,32.0,30.533333333333335,31.0
2019-08-16,27.0,32.0,28.333333333333332,28.0
2019-08-17,25.0,31.0,26.733333333333334,25.0
2019-08-18,27.0,31.0,29.066666666666666,30.0
2019-08-19,28.0,31.0,29.6,30.0
2019-08-20,30.0,31.0,30.4,30.0
2019-08-21,30.0,31.0,30.533333333333335,31.0
2019-08-22,30.0,32.0,31.0,31.0
2019-08-23,29.0,31.0,30.0,30.0
2019-08-24,29.0,31.0,29.933333333333334,30.0
2019-08-25,28.0,31.0,29.533333333333335,30.0
2019-08-26,28.0,31.0,28.8,29.0
2019-08-27,27.0,31.0,28.933333333333334,28.0
2019-08-28,28.0,31.0,29.6,30.0
2019-08-29,30.0,32.0,31.133333333333333,32.0
2019-08-30,30.0,32.0,30.866666666666667,31.0
2019-08-31,31.0,32.0,31.933333333333334,32.0
2019-09-01,31.0,32.0,31.066666666666666,31.0
2019-09-02,29.0,31.0,29.733333333333334,29.0
2019-09-03,29.0,31.0,30.4,31.0
2019-09-04,29.0,31.0,30.266666666666666,30.0
2019-09-05,28.0,33.0,30.133333333333333,30.0
2019-09-06,26.0,29.0,27.866666666666667,28.0
2019-09-07,29.0,31.0,29.933333333333334,30.0
2019-09-08,30.0,31.0,30.8,31.0
2019-09-09,28.0,33.0,31.4,32.0
2019-09-10,27.0,33.0,28.8,28.0
2019-09-11,24.0,33.0,27.266666666666666,26.0
2019-09-12,25.0,33.0,31.133333333333333,33.0
2019-09-13,33.0,33.0,33.0,33.0
2019-09-14,32.0,35.0,33.46666666666667,33.0
2019-09-15,33.0,35.0,34.2,35.0
2019-09-16,30.0,35.0,32.266666666666666,32.0
2019-09-17,30.0,31.0,30.666666666666668,31.0
2019-09-18,28.0,32.0,30.6,31.0
2019-09-19,28.0,31.0,29.266666666666666,29.0
2019-09-20,28.0,32.0,30.733333333333334,32.0
2019-09-21,30.0,30.0,30.0,30.0
2019-09-22,28.0,31.0,29.933333333333334,30.0
2019-09-23,30.0,32.0,30.933333333333334,30.0
2019-09-24,28.0,32.0,30.266666666666666,30.0
2019-09-25,27.0,30.0,28.533333333333335,28.0
2019-09-26,27.0,30.0,29.133333333333333,30.0
2019-09-27,28.0,31.0,29.666666666666668,30.0
2019-09-28,26.0,29.0,27.333333333333332,27.0
2019-09-29,23.0,29.0,25.666666666666668,24.0
2019-09-30,22.0,31.0,27.4,28.0
2019-10-01,28.0,31.0,30.4,31.0
2019-10-02,29.0,31.0,29.8,30.0
2019-10-03,29.0,30.0,29.266666666666666,29.0
2019-10-04,29.0,30.0,29.266666666666666,29.0
2019-10-05,28.0,30.0,29.533333333333335,30.0
2019-10-06,27.0,30.0,28.2,28.0
2019-10-07,27.0,30.0,28.133333333333333,28.0
2019-10-08,26.0,28.0,27.533333333333335,28.0
2019-10-09,28.0,28.0,28.0,28.0
2019-10-10,26.0,29.0,27.8,28.0
2019-10-11,25.0,28.0,25.933333333333334,26.0
2019-10-12,24.0,26.0,25.133333333333333,25.0
2019-10-13,24.0,27.0,25.933333333333334,27.0
2019-10-14,25.0,27.0,25.8,25.0
2019-10-15,26.0,27.0,26.666666666666668,27.0
2019-10-16,27.0,27.0,27.0,27.0
2019-10-17,27.0,28.0,27.733333333333334,28.0
2019-10-18,27.0,28.0,27.266666666666666,27.0
2019-10-19,26.0,28.0,27.066666666666666,27.0
2019-10-20,20.0,28.0,24.933333333333334,26.0
2019-10-21,20.0,26.0,22.8,22.0
2019-10-22,21.0,25.0,23.866666666666667,24.0
2019-10-23,25.0,27.0,26.666666666666668,27.0
2019-10-24,27.0,28.0,27.4,27.0
2019-10-25,27.0,28.0,27.533333333333335,28.0
2019-10-26,23.0,28.0,26.266666666666666,27.0
2019-10-27,23.0,28.0,24.733333333333334,24.0
2019-10-28,24.0,26.0,25.4,25.0
2019-10-29,26.0,27.0,26.733333333333334,27.0
2019-10-30,26.0,27.0,26.8,27.0
2019-10-31,24.0,27.0,26.066666666666666,26.0
2019-11-01,22.0,27.0,24.2,24.0
2019-11-02,21.0,24.0,21.933333333333334,22.0
2019-11-03,21.0,23.0,21.866666666666667,22.0
2019-11-04,23.0,25.0,23.6,23.0
2019-11-05,21.0,25.0,22.733333333333334,23.0
2019-11-06,21.0,25.0,22.6,22.0
2019-11-07,21.0,24.0,22.6,22.0
2019-11-08,20.0,22.0,20.733333333333334,20.0
2019-11-09,20.0,22.0,21.6,22.0
2019-11-10,22.0,22.0,22.0,22.0
2019-11-11,20.0,22.0,21.6,22.0
2019-11-12,20.0,22.0,20.8,20.0
2019-11-13,21.0,22.0,21.6,22.0
2019-11-14,20.0,22.0,21.266666666666666,21.0
2019-11-15,19.0,22.0,20.733333333333334,21.0
2019-11-16,17.0,23.0,19.133333333333333,17.0
2019-11-17,16.0,21.0,18.933333333333334,20.0
2019-11-18,15.0,20.0,16.333333333333332,16.0
2019-11-19,15.0,19.0,16.266666666666666,16.0
2019-11-20,17.0,22.0,18.666666666666668,18.0
2019-11-21,19.0,22.0,20.133333333333333,20.0
2019-11-22,20.0,22.0,21.533333333333335,22.0
2019-11-23,22.0,23.0,22.333333333333332,22.0
2019-11-24,22.0,23.0,22.066666666666666,22.0
2019-11-25,20.0,22.0,21.333333333333332,22.0
2019-11-26,20.0,21.0,20.4,20.0
2019-11-27,18.0,22.0,20.2,20.0
2019-11-28,18.0,20.0,19.133333333333333,19.0
2019-11-29,16.0,21.0,19.4,20.0
2019-11-30,13.0,23.0,17.6,17.0
2019-12-01,4.0,19.0,12.4,13.0
2019-12-02,4.0,14.0,7.533333333333333,5.0
2019-12-03,5.0,15.0,9.133333333333333,9.0
2019-12-04,9.0,18.0,14.4,15.0
2019-12-05,15.0,19.0,17.866666666666667,18.0
2019-12-06,19.0,21.0,19.6,19.0
2019-12-07,18.0,21.0,20.2,21.0
2019-12-08,18.0,22.0,19.533333333333335,19.0
2019-12-09,16.0,21.0,19.266666666666666,21.0
2019-12-10,13.0,21.0,17.466666666666665,18.0
2019-12-11,13.0,18.0,14.8,14.0
2019-12-12,13.0,16.0,14.133333333333333,14.0
2019-12-13,9.0,14.0,12.4,13.0
2019-12-14,5.0,14.0,8.866666666666667,9.0
2019-12-15,4.0,8.0,5.0,4.0
2019-12-16,3.0,6.0,4.0,4.0
2019-12-17,3.0,6.0,4.333333333333333,4.0
2019-12-18,5.0,7.0,5.733333333333333,6.0
2019-12-19,5.0,7.0,5.666666666666667,5.0
2019-12-20,5.0,8.0,7.2,7.0
2019-12-21,5.0,10.0,6.266666666666667,5.0
2019-12-22,6.0,13.0,9.533333333333333,10.0
2019-12-23,9.0,13.0,11.733333333333333,12.0
2019-12-24,12.0,14.0,13.466666666666667,14.0
2019-12-25,10.0,14.0,12.133333333333333,12.0
2019-12-26,9.0,14.0,12.733333333333333,14.0
2019-12-27,9.0,13.0,10.466666666666667,10.0
2019-12-28,9.0,12.0,10.466666666666667,11.0
2019-12-29,7.0,10.0,8.6,8.0
2019-12-30,7.0,10.0,9.4,10.0
2019-12-31,8.0,11.0,10.066666666666666,10.0
2020-01-01,8.0,11.0,9.666666666666666,10.0
2020-01-02,7.0,10.0,8.2,8.0
2020-01-03,4.0,8.0,6.6,7.0
2020-01-04,2.0,9.0,4.266666666666667,4.0
2020-01-05,2.0,6.0,2.8666666666666667,2.0
2020-01-06,2.0,8.0,6.4,7.0
2020-01-07,6.0,10.0,7.466666666666667,7.0
2020-01-08,4.0,10.0,7.733333333333333,8.0
2020-01-09,8.0,10.0,9.666666666666666,10.0
2020-01-10,7.0,11.0,9.933333333333334,11.0
2020-01-11,5.0,11.0,7.133333333333334,7.0
2020-01-12,2.0,9.0,6.0,6.0
2020-01-13,1.0,7.0,3.066666666666667,2.0
2020-01-14,-2.9,4.0,0.5533333333333333,1.0
2020-01-15,-2.9,1.0,-1.853333333333333,-2.9
2020-01-16,-4.9,-2.9,-3.566666666666667,-2.9
2020-01-17,-4.9,-1.9,-4.1000000000000005,-4.9
2020-01-18,-3.9,-0.9,-2.3666666666666667,-1.9
2020-01-19,-1.9,3.0,-0.07999999999999995,-0.9
2020-01-20,-0.9,7.0,2.2199999999999998,2.0
2020-01-21,3.0,7.0,5.733333333333333,6.0
2020-01-22,6.0,9.0,7.666666666666667,8.0
2020-01-23,4.0,11.0,8.333333333333334,9.0
2020-01-24,-2.9,9.0,3.82,4.0
2020-01-25,-2.9,5.0,-0.3866666666666666,-1.9
2020-01-26,-2.9,-0.9,-2.566666666666667,-2.9
2020-01-27,-3.9,-0.9,-2.433333333333333,-1.9
2020-01-28,-3.9,1.0,-0.30666666666666664,1.0
2020-01-29,-6.9,0.0,-2.9266666666666667,-2.9
2020-01-30,-6.9,-1.9,-4.833333333333333,-5.9
2020-01-31,-5.9,2.0,-2.5200000000000005,-2.9
2020-02-01,-3.9,2.0,-0.42666666666666664,1.0
2018-02-01,-4.9,2.0,-2.8533333333333335,-4.9
2018-02-02,-6.9,-0.9,-2.8333333333333335,-1.9
2018-02-03,-6.9,-1.9,-5.166666666666667,-5.9
2018-02-04,-5.9,-3.9,-5.233333333333333,-5.9
2018-02-05,-6.9,-1.9,-4.1,-3.9
2018-02-06,-3.9,-0.9,-2.3,-1.9
2018-02-07,-2.9,1.0,-1.2533333333333334,-1.9
2018-02-08,0.0,1.0,0.6,1.0
2018-02-09,-5.9,2.0,-0.78,0.0
2018-02-10,-6.9,-1.9,-4.766666666666667,-4.9
2018-02-11,-7.9,-4.9,-6.366666666666666,-6.9
2018-02-12,-7.9,0.0,-4.253333333333334,-4.9
2018-02-13,-2.9,1.0,-0.4933333333333333,0.0
2018-02-14,-0.9,3.0,0.3,0.0
2018-02-15,0.0,5.0,2.533333333333333,3.0
2018-02-16,2.0,8.0,5.8,6.0
2018-02-17,6.0,10.0,8.2,9.0
2018-02-18,2.0,10.0,6.866666666666666,8.0
2018-02-19,-5.9,7.0,-0.7933333333333333,-1.9
2018-02-20,-5.9,-0.9,-3.2333333333333334,-2.9
2018-02-21,-2.9,2.0,-0.72,-0.9
2018-02-22,-0.9,4.0,2.086666666666667,4.0
2018-02-23,-1.9,4.0,-0.27333333333333326,-1.9
2018-02-24,-0.9,5.0,1.8866666666666667,1.0
2018-02-25,2.0,5.0,4.0,5.0
2018-02-26,1.0,6.0,3.066666666666667,3.0
2018-02-27,1.0,5.0,2.466666666666667,2.0
2018-02-28,2.0,5.0,3.8666666666666667,5.0
2018-03-01,5.0,7.0,6.066666666666666,7.0
2018-03-02,-1.9,7.0,3.4866666666666664,4.0
2018-03-03,-5.9,5.0,-2.6533333333333338,-3.9
2018-03-04,-5.9,0.0,-3.1866666666666665,-3.9
2018-03-05,-4.9,1.0,-2.126666666666667,-0.9
2018-03-06,-0.9,3.0,0.38666666666666666,-0.9
2018-03-07,-0.9,5.0,2.086666666666667,2.0
2018-03-08,3.0,6.0,5.066666666666666,5.0
2018-03-09,6.0,8.0,6.666666666666667,6.0
2018-03-10,6.0,8.0,7.6,8.0
2018-03-11,3.0,8.0,6.0,7.0
2018-03-12,1.0,6.0,3.2666666666666666,3.0
2018-03-13,2.0,3.0,2.6,3.0
2018-03-14,1.0,5.0,2.3333333333333335,2.0
2018-03-15,2.0,5.0,2.4,2.0
2018-03-16,0.0,3.0,1.3333333333333333,1.0
2018-03-17,1.0,3.0,1.8666666666666667,2.0
2018-03-18,0.0,3.0,1.9333333333333333,2.0
2018-03-19,0.0,2.0,0.6,0.0
2018-03-20,1.0,8.0,4.466666666666667,4.0
2018-03-21,3.0,10.0,6.6,8.0
2018-03-22,9.0,10.0,9.533333333333333,10.0
2018-03-23,10.0,13.0,11.333333333333334,11.0
2018-03-24,12.0,14.0,13.133333333333333,13.0
2018-03-25,11.0,18.0,15.0,16.0
2018-03-26,11.0,19.0,14.466666666666667,13.0
2018-03-27,13.0,15.0,13.933333333333334,14.0
2018-03-28,12.0,16.0,13.4,13.0
2018-03-29,5.0,14.0,10.466666666666667,11.0
2018-03-30,5.0,12.0,7.466666666666667,6.0
2018-03-31,4.0,11.0,8.4,9.0
2018-04-01,7.0,11.0,9.2,10.0
2018-04-02,6.0,12.0,8.2,7.0
2018-04-03,8.0,12.0,9.733333333333333,10.0
2018-04-04,10.0,10.0,10.0,10.0
2018-04-05,10.0,10.0,10.0,10.0
2018-04-06,5.0,10.0,8.466666666666667,9.0
2018-04-07,4.0,9.0,5.466666666666667,4.0
2018-04-08,4.0,7.0,5.333333333333333,6.0
2018-04-09,4.0,12.0,7.933333333333334,7.0
2018-04-10,8.0,12.0,10.666666666666666,12.0
2018-04-11,9.0,15.0,10.6,9.0
2018-04-12,9.0,16.0,13.733333333333333,16.0
2018-04-13,6.0,17.0,11.533333333333333,12.0
2018-04-14,4.0,12.0,5.733333333333333,4.0
2018-04-15,3.0,7.0,3.933333333333333,4.0
2018-04-16,4.0,7.0,4.666666666666667,4.0
2018-04-17,5.0,11.0,9.266666666666667,10.0
2018-04-18,7.0,11.0,10.266666666666667,11.0
2018-04-19,8.0,13.0,8.866666666666667,8.0
2018-04-20,5.0,14.0,8.266666666666667,8.0
2018-04-21,7.0,14.0,11.733333333333333,13.0
2018-04-22,9.0,14.0,11.533333333333333,11.0
2018-04-23,6.0,14.0,9.933333333333334,10.0
2018-04-24,5.0,10.0,6.8,5.0
2018-04-25,6.0,9.0,7.866666666666666,8.0
2018-04-26,9.0,11.0,9.933333333333334,10.0
2018-04-27,10.0,15.0,12.133333333333333,11.0
2018-04-28,9.0,15.0,13.4,15.0
2018-04-29,9.0,14.0,11.333333333333334,11.0
2018-04-30,8.0,10.0,9.2,9.0
2018-05-01,9.0,12.0,9.733333333333333,9.0
2018-05-02,9.0,16.0,12.333333333333334,12.0
2018-05-03,12.0,17.0,14.6,15.0
2018-05-04,13.0,17.0,15.266666666666667,16.0
2018-05-05,13.0,17.0,13.666666666666666,13.0
2018-05-06,12.0,16.0,13.333333333333334,13.0
2018-05-07,14.0,18.0,16.533333333333335,17.0
2018-05-08,13.0,18.0,16.8,18.0
2018-05-09,13.0,21.0,15.6,13.0
2018-05-10,13.0,21.0,18.0,19.0
2018-05-11,10.0,20.0,16.733333333333334,18.0
2018-05-12,7.0,19.0,10.333333333333334,8.0
2018-05-13,8.0,14.0,9.8,9.0
2018-05-14,9.0,14.0,11.733333333333333,13.0
2018-05-15,13.0,14.0,13.733333333333333,14.0
2018-05-16,14.0,19.0,16.133333333333333,16.0
2018-05-17,14.0,19.0,17.066666666666666,18.0
2018-05-18,16.0,20.0,18.8,19.0
2018-05-19,18.0,22.0,20.466666666666665,21.0
2018-05-20,16.0,22.0,18.933333333333334,19.0
2018-05-21,14.0,20.0,15.8,15.0
2018-05-22,12.0,17.0,14.4,15.0
2018-05-23,12.0,21.0,17.866666666666667,19.0
2018-05-24,15.0,21.0,19.333333333333332,21.0
2018-05-25,15.0,20.0,16.533333333333335,16.0
2018-05-26,12.0,19.0,14.4,15.0
2018-05-27,9.0,14.0,11.933333333333334,12.0
2018-05-28,9.0,15.0,12.666666666666666,13.0
2018-05-29,13.0,20.0,15.6,15.0
2018-05-30,16.0,22.0,19.333333333333332,20.0
2018-05-31,19.0,22.0,21.0,22.0
2018-06-01,19.0,23.0,21.133333333333333,20.0
2018-06-02,20.0,24.0,22.6,23.0
2018-06-03,17.0,25.0,22.666666666666668,24.0
2018-06-04,17.0,25.0,19.733333333333334,18.0
2018-06-05,17.0,25.0,21.6,22.0
2018-06-06,22.0,25.0,23.6,24.0
2018-06-07,17.0,26.0,23.466666666666665,25.0
2018-06-08,17.0,26.0,20.733333333333334,20.0
2018-06-09,20.0,21.0,20.4,20.0
2018-06-10,19.0,24.0,21.466666666666665,21.0
2018-06-11,22.0,25.0,23.8,24.0
2018-06-12,23.0,25.0,24.2,25.0
2018-06-13,23.0,26.0,23.8,23.0
2018-06-14,22.0,27.0,25.266666666666666,26.0
2018-06-15,18.0,27.0,24.0,25.0
2018-06-16,18.0,26.0,21.266666666666666,20.0
2018-06-17,18.0,26.0,22.866666666666667,23.0
2018-06-18,24.0,27.0,25.0,25.0
2018-06-19,25.0,29.0,27.6,28.0
2018-06-20,20.0,29.0,26.6,28.0
2018-06-21,16.0,27.0,19.466666666666665,18.0
2018-06-22,16.0,20.0,17.066666666666666,16.0
2018-06-23,17.0,22.0,19.666666666666668,20.0
2018-06-24,19.0,23.0,21.333333333333332,22.0
2018-06-25,23.0,24.0,23.533333333333335,24.0
2018-06-26,22.0,24.0,22.933333333333334,23.0
2018-06-27,22.0,24.0,23.066666666666666,23.0
2018-06-28,21.0,24.0,22.6,23.0
2018-06-29,24.0,25.0,24.733333333333334,25.0
2018-06-30,23.0,26.0,25.333333333333332,26.0
2018-07-01,26.0,27.0,26.466666666666665,26.0
2018-07-02,27.0,28.0,27.466666666666665,27.0
2018-07-03,28.0,30.0,28.666666666666668,28.0
2018-07-04,29.0,30.0,29.8,30.0
2018-07-05,30.0,31.0,30.266666666666666,30.0
2018-07-06,29.0,32.0,30.133333333333333,30.0
2018-07-07,31.0,32.0,31.8,32.0
2018-07-08,32.0,33.0,32.06666666666667,32.0
2018-07-09,31.0,32.0,31.8,32.0
2018-07-10,26.0,32.0,29.666666666666668,30.0
2018-07-11,24.0,31.0,26.266666666666666,25.0
2018-07-12,23.0,28.0,26.4,27.0
2018-07-13,26.0,29.0,27.666666666666668,28.0
2018-07-14,25.0,27.0,25.933333333333334,26.0
2018-07-15,27.0,31.0,28.533333333333335,28.0
2018-07-16,29.0,32.0,30.8,31.0
2018-07-17,29.0,32.0,30.8,32.0
2018-07-18,28.0,31.0,28.933333333333334,29.0
2018-07-19,27.0,29.0,27.733333333333334,28.0
2018-07-20,28.0,30.0,29.133333333333333,30.0
2018-07-21,28.0,30.0,29.6,30.0
