timestamp,wind speed_min,wind speed_max,wind speed_mean,wind speed_median
2017-10-04,1.0,5.0,2.6333333333333333,2.95
2017-10-05,1.0,3.0,2.0833333333333335,2.0
2017-10-06,0.9,3.6,2.2333333333333334,2.0
2017-10-07,1.0,3.5,1.9712121212121212,2.0
2017-10-08,1.0,3.5,2.227272727272727,2.5
2017-10-09,1.0,4.1,2.3916666666666666,2.5
2017-10-10,1.0,3.1,2.1363636363636362,2.25
2017-10-11,0.5,5.0,2.1045454545454545,2.0
2017-10-12,1.0,16.0,7.1446969696969695,5.0
2017-10-13,3.5,20.0,13.375,14.0
2017-10-14,1.5,6.0,3.4318181818181817,3.0
2017-10-15,1.5,24.0,9.415909090909091,6.3
2017-10-16,1.0,20.0,5.199346405228758,2.5
2017-10-17,0.4,3.5,1.882051282051282,2.0
2017-10-18,0.5,3.0,1.749431818181818,1.6
2017-10-19,1.0,4.0,2.2330882352941175,2.0
2017-10-20,0.0,3.5,2.037121212121212,2.0
2017-10-21,0.0,3.0,1.793939393939394,2.0
2017-10-22,0.5,4.9,1.631060606060606,1.6
2017-10-23,0.0,4.0,1.8522727272727273,2.0
2017-10-24,0.4,3.0,1.6204545454545456,1.6
2017-10-25,0.0,2.5,1.3954545454545453,1.5
2017-10-26,0.5,2.5,1.3295454545454546,1.5
2017-10-27,0.4,3.5,1.5893939393939396,1.5
2017-10-28,0.5,4.5,2.196212121212121,2.0
2017-10-29,0.4,3.0,2.1378787878787877,2.5
2017-10-30,1.0,3.0,2.256818181818182,2.4
2017-10-31,2.0,12.0,5.297727272727272,4.0
2017-11-01,5.9,24.0,13.045454545454545,13.5
2017-11-02,0.4,5.0,2.7484848484848485,3.0
2017-11-03,0.0,3.6,1.7787878787878788,1.6
2017-11-04,0.1,2.5,1.3727272727272726,1.5
2017-11-05,0.0,2.5,1.2386363636363635,1.2
2017-11-06,0.0,2.5,1.0128787878787877,0.8500000000000001
2017-11-07,0.0,2.5,1.125,1.0
2017-11-08,0.5,2.5,1.5378787878787878,1.5
2017-11-09,0.0,3.0,1.5992424242424241,1.5
2017-11-10,0.0,3.0,1.6022727272727273,1.5
2017-11-11,0.5,2.5,1.7257575757575758,2.0
2017-11-12,1.0,4.5,2.890909090909091,3.0
2017-11-13,0.4,3.5,2.0931818181818183,2.05
2017-11-14,0.0,2.5,1.3606060606060606,1.5
2017-11-15,0.0,2.5,1.2171171171171171,1.2
2017-11-16,0.1,2.1,1.0583333333333333,0.95
2017-11-17,0.4,1.0,0.7,0.7
2017-11-18,1.0,7.5,3.185714285714286,2.0
2017-11-19,1.0,6.0,3.2273809523809525,3.0
2017-11-20,0.9,5.0,2.4765625,2.1
2017-11-21,0.5,2.5,1.5742424242424242,1.5
2017-11-22,0.4,3.0,1.7181818181818183,1.6
2017-11-23,0.6,2.5,1.5022727272727274,1.5
2017-11-24,0.5,2.5,1.534848484848485,1.5
2017-11-25,0.9,3.6,2.090909090909091,2.0
2017-11-26,1.0,4.5,2.5636363636363635,2.5
2017-11-27,1.0,3.5,1.6272727272727274,1.1
2017-11-28,0.5,3.0,1.6939393939393939,2.0
2017-11-29,0.5,3.0,1.587878787878788,1.5
2017-11-30,0.5,2.5,1.2954545454545454,1.0
2017-12-01,0.6,4.0,1.9946969696969699,2.0
2017-12-02,0.5,2.5,1.4303030303030304,1.0
2017-12-03,1.0,4.5,2.840909090909091,2.5
2017-12-04,0.5,4.0,2.2666666666666666,2.5
2017-12-05,0.5,3.0,1.5568181818181819,1.5
2017-12-06,0.5,3.5,1.6386363636363637,1.5
2017-12-07,0.5,3.0,1.893939393939394,2.0
2017-12-08,1.9,5.0,2.8833333333333333,3.0
2017-12-09,0.4,3.0,1.7886363636363636,2.0
2017-12-10,0.5,3.0,1.9545454545454546,2.0
2017-12-11,1.5,5.0,3.4159090909090906,3.5
2017-12-12,1.5,4.5,2.984848484848485,3.0
2017-12-13,0.6,3.5,2.237878787878788,2.5
2017-12-14,0.1,3.0,1.843939393939394,2.0
2017-12-15,0.1,3.0,1.3856060606060607,1.0
2017-12-16,0.4,2.4,1.1772727272727272,1.0
2017-12-17,0.2,2.6,1.240151515151515,1.0
2017-12-18,0.5,4.0,1.984090909090909,2.0
2017-12-19,1.9,5.0,2.953030303030303,3.0
2017-12-20,0.5,3.0,1.6303030303030301,2.0
2017-12-21,0.4,3.5,1.7803030303030303,2.0
2017-12-22,0.0,3.0,1.6462121212121212,2.0
2017-12-23,0.5,3.0,1.7757575757575759,2.0
2017-12-24,1.0,3.5,2.309090909090909,2.5
2017-12-25,2.0,5.0,3.2810606060606062,3.5
2017-12-26,0.5,2.5,1.4242424242424243,1.4
2017-12-27,0.5,3.0,1.5606060606060606,1.5
2017-12-28,1.0,3.5,2.4310606060606057,2.5
2017-12-29,0.0,2.5,1.284848484848485,1.0
2017-12-30,0.4,3.0,1.4000000000000001,1.0
2017-12-31,0.1,3.0,1.2113636363636364,1.0
2018-01-01,0.5,2.5,1.4696969696969697,1.5
2018-01-02,1.0,4.0,2.1977272727272728,2.1
2018-01-03,0.3,3.0,1.3636363636363635,1.2
2018-01-04,0.4,2.6,1.5378787878787878,1.5
2018-01-05,1.0,3.0,2.0651515151515154,2.0
2018-01-06,1.5,3.4,2.4901515151515152,2.5
2018-01-07,0.0,3.0,1.7242424242424241,1.8
2018-01-08,0.1,3.0,1.5537878787878787,1.5
2018-01-09,0.0,3.2,2.1416666666666666,2.0
2018-01-10,0.2,3.5,1.9151515151515153,2.0
2018-01-11,0.0,2.5,1.418181818181818,1.5
2018-01-12,0.4,2.5,1.3590909090909091,1.5
2018-01-13,0.2,2.5,1.5954545454545455,1.5
2018-01-14,0.4,3.0,1.4871212121212123,1.5
2018-01-15,0.4,3.0,1.9257575757575758,2.0
2018-01-16,2.1,4.0,3.078030303030303,3.0
2018-01-17,0.5,3.5,2.018939393939394,2.0
2018-01-18,0.5,3.5,1.9333333333333333,2.0
2018-01-19,0.4,3.5,1.8666666666666667,1.5
2018-01-20,0.4,4.0,2.18030303030303,2.0
2018-01-21,1.0,3.7,2.418181818181818,2.5
2018-01-22,1.5,4.0,2.6363636363636362,2.5
2018-01-23,0.9,3.5,2.081818181818182,2.0
2018-01-24,1.0,6.1,3.3651515151515152,3.5
2018-01-25,0.4,4.0,2.2954545454545454,2.6
2018-01-26,0.5,2.7,1.462878787878788,1.4
2018-01-27,0.9,4.0,2.2015151515151516,2.0
2018-01-28,1.0,4.0,2.425757575757576,2.9
2018-01-29,0.0,3.0,1.4196969696969697,1.0
2018-01-30,0.3,4.0,1.7984848484848486,1.6
2018-01-31,0.4,3.0,1.5250000000000001,1.2
2016-01-01,0.5,3.5,1.875,1.75
2016-01-02,1.0,3.8,2.379545454545455,2.5
2016-01-03,1.0,3.5,1.999242424242424,2.0
2016-01-04,1.0,4.5,2.9537878787878786,3.0
2016-01-05,1.0,4.0,2.2363636363636363,2.0
2016-01-06,0.8,4.0,2.110606060606061,2.0
2016-01-07,0.9,3.0,1.7234848484848484,1.5
2016-01-08,1.2,4.0,2.459848484848485,2.5
2016-01-09,0.9,4.0,2.293939393939394,2.5
2016-01-10,0.4,3.5,1.6522727272727273,1.3
2016-01-11,0.6,3.7,1.9712121212121212,1.8
2016-01-12,0.6,3.0,1.9916666666666665,2.0
2016-01-13,0.5,3.5,2.043939393939394,2.0
2016-01-14,0.5,3.0,1.4719696969696972,1.5
2016-01-15,0.5,3.0,1.656060606060606,1.3
2016-01-16,1.0,2.9,1.6484848484848484,1.5
2016-01-17,0.5,3.0,1.7984848484848486,2.0
2016-01-18,0.5,3.7,2.0636363636363635,1.95
2016-01-19,0.5,3.0,1.6113636363636363,1.35
2016-01-20,0.7,3.0,1.871212121212121,2.0
2016-01-21,1.5,6.0,3.4174242424242425,3.0
2016-01-22,1.0,6.0,3.1272727272727274,3.4
2016-01-23,1.5,4.6,2.953030303030303,2.9
2016-01-24,1.0,4.6,3.0257575757575754,3.2
2016-01-25,1.5,4.3,2.6886363636363635,2.55
2016-01-26,1.4,4.6,2.8143939393939394,2.75
2016-01-27,1.0,5.0,2.5954545454545457,2.4
2016-01-28,1.5,6.0,3.590909090909091,3.5
2016-01-29,0.9,4.0,2.809090909090909,3.0
2016-01-30,1.0,4.0,2.257575757575758,2.0
2016-01-31,0.5,4.5,2.5568181818181817,2.4
2016-02-01,1.0,4.0,2.5636363636363635,2.5
2016-02-02,1.0,4.0,2.393181818181818,2.1
2016-02-03,0.4,3.0,1.6954545454545455,1.8
2016-02-04,0.8,3.1,1.9393939393939394,1.8
2016-02-05,0.4,5.0,2.0727272727272728,1.5
2016-02-06,0.5,3.0,1.5212121212121212,1.25
2016-02-07,1.0,3.4,1.9666666666666668,1.95
2016-02-08,1.4,3.5,2.6613636363636366,2.7
2016-02-09,1.3,3.7,2.8060606060606057,2.7
2016-02-10,1.0,4.0,2.4946969696969696,2.5
2016-02-11,0.5,4.0,1.8416666666666666,1.9
2016-02-12,1.4,4.0,2.538636363636364,2.5
2016-02-13,1.5,5.0,3.2863636363636366,3.0
2016-02-14,1.0,4.0,2.4075757575757577,2.25
2016-02-15,1.0,3.0,1.9234848484848486,2.0
2016-02-16,1.0,3.5,1.8121212121212122,1.5
2016-02-17,0.5,4.0,2.053030303030303,2.05
2016-02-18,0.5,3.8,1.9803030303030302,1.95
2016-02-19,0.4,4.3,2.129545454545455,2.0
2016-02-20,0.4,3.4,1.6083333333333334,1.1
2016-02-21,0.5,3.0,1.6500000000000001,1.75
2016-02-22,0.4,3.0,1.5265151515151516,1.25
2016-02-23,0.5,3.4,2.0015151515151515,2.0
2016-02-24,1.5,4.0,2.6378787878787877,2.5
2016-02-25,1.4,4.5,2.565909090909091,2.5
2016-02-26,1.5,4.2,2.4984848484848485,2.5
2016-02-27,0.6,4.0,2.096212121212121,2.0
2016-02-28,0.8,4.0,2.440909090909091,2.0
2016-02-29,0.5,3.3,1.8363636363636364,1.8
2016-03-01,0.5,4.0,2.106060606060606,2.0
2016-03-02,0.5,3.1,1.803030303030303,1.65
2016-03-03,0.4,4.0,1.7143939393939396,1.5
2016-03-04,2.0,3.5,2.6303030303030304,2.5
2016-03-05,0.5,5.0,2.7204545454545457,2.5
2016-03-06,0.9,3.5,2.0545454545454547,2.0
2016-03-07,0.4,3.0,1.5280303030303028,1.5
2016-03-08,0.2,3.0,1.4151515151515153,1.25
2016-03-09,0.1,3.0,1.5196969696969695,1.5
2016-03-10,0.1,3.0,1.340151515151515,1.35
2016-03-11,0.2,2.7,1.2522727272727274,1.1
2016-03-12,0.5,4.5,2.8477272727272727,3.0
2016-03-13,0.6,3.6,1.956818181818182,2.0
2016-03-14,0.9,3.5,1.8636363636363635,2.0
2016-03-15,0.5,4.0,2.038636363636364,2.0
2016-03-16,0.4,2.7,1.3818181818181818,1.4
2016-03-17,0.5,3.0,1.4507575757575757,1.5
2016-03-18,0.4,3.0,1.4401515151515152,1.5
2016-03-19,0.1,3.0,1.593939393939394,1.5
2016-03-20,0.0,2.9,1.2507575757575757,1.3
2016-03-21,0.1,3.5,1.3325757575757575,1.5
2016-03-22,0.1,3.0,1.371212121212121,1.5
2016-03-23,0.1,3.0,1.4583333333333333,1.6
2016-03-24,0.4,3.0,1.4871212121212123,1.5
2016-03-25,0.5,3.0,1.768939393939394,1.6
2016-03-26,0.9,3.0,1.8371212121212122,1.9
2016-03-27,1.0,3.0,2.0734848484848483,2.0
2016-03-28,0.4,3.1,1.5734848484848485,1.5
2016-03-29,0.0,3.0,1.462878787878788,1.5
2016-03-30,0.1,3.2,1.5356060606060604,1.7
2016-03-31,0.4,3.5,1.5030303030303032,1.5499999999999998
2016-04-01,0.4,3.0,1.7636363636363637,2.0
2016-04-02,0.5,2.5,1.7204545454545455,2.0
2016-04-03,0.6,2.5,1.6515151515151516,1.5
2016-04-04,0.3,3.0,1.5999999999999999,1.5
2016-04-05,0.0,2.6,1.3007575757575758,1.15
2016-04-06,0.0,3.0,1.6537878787878788,1.95
2016-04-07,0.4,2.5,1.4801526717557252,1.9
2016-04-08,0.7,3.0,1.7295454545454545,2.0
2016-04-09,0.5,2.5,1.5884615384615384,1.75
2016-04-10,0.5,2.0,1.3857142857142857,1.4
2016-04-11,1.5,6.5,3.695238095238095,4.0
2016-04-12,1.5,5.0,2.98984375,3.0
2016-04-13,0.0,3.5,2.268939393939394,2.5
2016-04-14,0.5,4.8,1.8742424242424243,2.0
2016-04-15,0.5,3.0,1.6696969696969697,1.5
2016-04-16,0.9,4.1,2.6166666666666667,2.3
2016-04-17,2.0,4.0,3.132575757575758,3.0
2016-04-18,1.5,4.1,2.808333333333333,3.0
2016-04-19,1.7,4.0,2.8257575757575757,2.7
2016-04-20,1.5,4.0,2.725757575757576,2.5
2016-04-21,0.5,4.0,2.0022727272727274,2.0
2016-04-22,0.9,2.5,1.5560606060606061,1.5
2016-04-23,1.0,4.0,2.0643939393939394,2.0
2016-04-24,1.0,4.1,2.6553030303030303,2.1
2016-04-25,2.5,4.5,3.684090909090909,4.0
2016-04-26,1.0,5.0,2.852272727272727,3.0
2016-04-27,0.5,4.0,2.202272727272727,2.0
2016-04-28,1.0,3.8,2.0568181818181817,2.0
2016-04-29,1.5,4.0,2.6136363636363638,2.5
2016-04-30,0.9,4.0,2.242424242424242,2.0
2016-05-01,1.0,4.0,2.4871212121212123,2.0
2016-05-02,2.0,4.0,3.1545454545454543,3.0
2016-05-03,2.0,4.0,3.0598484848484846,3.0
2016-05-04,1.0,3.5,2.3189393939393943,3.0
2016-05-05,0.4,3.0,1.756060606060606,2.0
2016-05-06,0.9,3.0,1.5727272727272728,1.5
2016-05-07,1.0,3.0,2.1712121212121214,2.0
2016-05-08,0.5,3.0,1.756060606060606,2.0
2016-05-09,0.9,4.0,2.1333333333333333,2.0
2016-05-10,0.8,3.0,1.6742424242424243,2.0
2016-05-11,0.8,3.0,1.6795454545454545,2.0
2016-05-12,0.5,4.0,2.087121212121212,2.0
2016-05-13,1.0,4.0,2.245454545454545,2.0
2016-05-14,1.0,4.0,1.8462121212121212,2.0
2016-05-15,1.0,3.0,1.6916666666666667,2.0
2016-05-16,0.5,3.0,1.5454545454545454,1.5
2016-05-17,1.0,3.0,1.803030303030303,2.0
2016-05-18,1.0,4.0,2.2803030303030303,2.0
2016-05-19,1.0,3.0,2.128787878787879,2.0
2016-05-20,0.5,2.5,1.5113636363636365,1.75
2016-05-21,0.5,3.0,1.4856060606060606,1.3
2016-05-22,0.0,3.0,1.4545454545454546,1.25
2016-05-23,0.5,3.0,1.5681818181818181,1.5
2016-05-24,0.5,2.5,1.3636363636363635,1.0
2016-05-25,0.5,3.0,1.4848484848484849,1.0
2016-05-26,1.0,3.0,1.6363636363636365,2.0
2016-05-27,1.0,4.0,2.2083333333333335,2.0
2016-05-28,0.8,3.0,1.909848484848485,2.0
2016-05-29,0.3,2.5,1.446969696969697,1.5
2016-05-30,0.5,3.0,1.9742424242424244,2.0
2016-05-31,0.6,3.0,1.9765151515151513,2.0
2016-06-01,0.5,3.0,1.5742424242424242,1.5
2016-06-02,0.9,3.0,1.5287878787878788,1.0
2016-06-03,1.0,3.0,1.7424242424242424,2.0
2016-06-04,0.5,3.0,1.75,2.0
2016-06-05,0.5,3.0,1.606060606060606,1.5
2016-06-06,0.5,3.0,1.5265151515151516,1.5
2016-06-07,1.0,3.0,2.162878787878788,2.0
2016-06-08,1.0,4.5,2.4545454545454546,2.0
2016-06-09,1.0,3.0,2.0303030303030303,2.0
2016-06-10,1.0,3.0,2.0984848484848486,2.0
2016-06-11,0.5,3.0,1.5454545454545454,1.5
2016-06-12,1.0,4.0,1.7765151515151516,2.0
2016-06-13,1.0,3.5,1.946969696969697,2.0
2016-06-14,0.5,4.0,1.9772727272727273,2.0
2016-06-15,1.0,3.0,1.7272727272727273,2.0
2016-06-16,1.0,3.0,1.4924242424242424,1.0
2016-06-17,1.0,2.0,1.4545454545454546,1.0
2016-06-18,0.5,3.0,1.4128787878787878,1.0
2016-06-19,0.5,2.0,1.371212121212121,1.0
2016-06-20,0.5,2.0,1.5454545454545454,2.0
2016-06-21,0.5,3.0,1.5871212121212122,1.5
2016-06-22,1.0,3.0,1.6742424242424243,1.75
2016-06-23,0.5,3.0,1.6651515151515153,1.5
2016-06-24,0.5,2.0,1.4045454545454545,1.0
2016-06-25,1.0,4.0,2.121969696969697,2.0
2016-06-26,0.5,3.0,1.496212121212121,1.0
2016-06-27,0.5,2.0,1.3143939393939394,1.0
2016-06-28,1.0,3.0,1.4621212121212122,1.0
2016-06-29,0.5,3.0,1.3977272727272727,1.0
2016-06-30,0.5,2.5,1.3257575757575757,1.0
2016-07-01,1.0,4.0,2.2765151515151514,2.0
2016-07-02,1.0,4.0,2.590909090909091,2.5
2016-07-03,1.0,3.0,1.696969696969697,1.75
2016-07-04,1.0,3.0,1.6136363636363635,2.0
2016-07-05,1.0,4.0,2.0757575757575757,2.0
2016-07-06,0.0,3.0,1.4393939393939394,1.0
2016-07-07,0.5,2.0,1.1363636363636365,1.0
2016-07-08,1.0,4.0,1.946969696969697,2.0
2016-07-09,1.0,3.0,1.7424242424242424,2.0
2016-07-10,1.0,4.0,2.037878787878788,2.0
2016-07-11,0.5,2.0,1.3060606060606061,1.0
2016-07-12,1.0,4.0,2.272727272727273,2.0
2016-07-13,0.0,3.0,1.290909090909091,1.0
2016-07-14,0.0,3.0,1.3674242424242424,1.0
2016-07-15,0.5,3.0,1.553030303030303,1.0
2016-07-16,2.0,4.0,2.696969696969697,3.0
2016-07-17,1.0,3.0,2.018939393939394,2.0
2016-07-18,1.0,5.0,3.0454545454545454,3.0
2016-07-19,0.5,2.5,1.356060606060606,1.0
2016-07-20,0.5,3.0,1.4583333333333333,1.0
2016-07-21,0.5,4.0,2.128787878787879,2.0
2016-07-22,0.5,3.0,1.5454545454545454,1.0
2016-07-23,0.5,2.0,1.2196969696969697,1.0
2016-07-24,0.5,3.0,1.6174242424242424,2.0
2016-07-25,1.0,5.0,2.606060606060606,2.5
2016-07-26,0.5,3.0,1.4242424242424243,1.5
2016-07-27,0.5,2.0,1.0757575757575757,1.0
2016-07-28,0.0,2.0,1.1136363636363635,1.0
2016-07-29,0.5,3.0,1.5227272727272727,1.0
2016-07-30,0.5,3.0,1.5303030303030303,1.25
2016-07-31,1.0,3.0,2.143939393939394,2.0
2016-08-01,1.0,4.0,2.196969696969697,2.0
2016-08-02,0.5,3.0,1.4090909090909092,1.0
2016-08-03,0.5,3.0,2.022727272727273,2.0
2016-08-04,1.0,4.0,2.0757575757575757,2.0
2016-08-05,1.0,3.0,1.606060606060606,2.0
2016-08-06,0.0,2.0,1.2803030303030303,1.0
2016-08-07,0.5,2.0,1.196969696969697,1.0
2016-08-08,0.5,4.0,1.4696969696969697,1.0
2016-08-09,0.0,2.0,1.1409090909090909,1.0
2016-08-10,0.0,2.0,1.128787878787879,1.0
2016-08-11,0.5,2.0,1.2954545454545454,1.0
2016-08-12,1.0,2.0,1.128787878787879,1.0
2016-08-13,0.0,2.0,1.237878787878788,1.0
2016-08-14,0.5,2.0,1.2386363636363635,1.0
2016-08-15,0.0,2.0,1.25,1.0
2016-08-16,0.0,3.1,1.3719696969696968,1.0
2016-08-17,0.5,4.0,1.7212121212121212,1.55
2016-08-18,0.9,2.0,1.325,1.0
2016-08-19,1.0,5.0,2.6363636363636362,2.0
2016-08-20,1.0,3.0,2.4393939393939394,2.0
2016-08-21,0.9,3.0,1.7833333333333334,2.0
2016-08-22,0.5,4.0,1.3575757575757574,1.0
2016-08-23,0.0,2.0,1.121212121212121,1.0
2016-08-24,0.4,3.0,1.3060606060606061,1.0
2016-08-25,0.0,3.0,1.1765151515151515,1.0
2016-08-26,0.8,3.1,1.9431818181818181,2.0
2016-08-27,2.0,5.0,2.5803030303030305,2.0
2016-08-28,1.0,4.0,2.428030303030303,2.0
2016-08-29,0.5,4.0,2.163636363636364,2.0
2016-08-30,0.0,4.0,1.6022727272727273,1.05
2016-08-31,0.0,2.5,1.1886363636363637,1.0
2016-09-01,0.0,2.0,1.121212121212121,1.0
2016-09-02,0.5,2.0,1.2045454545454546,1.0
2016-09-03,1.0,8.0,4.196969696969697,4.0
2016-09-04,1.0,7.0,3.106060606060606,3.0
2016-09-05,1.0,3.0,1.7651515151515151,2.0
2016-09-06,1.0,4.0,1.7272727272727273,1.0
2016-09-07,0.0,3.0,1.4212121212121211,1.0
2016-09-08,0.0,4.0,1.375,1.0
2016-09-09,0.0,3.0,1.2159090909090908,1.0
2016-09-10,0.0,2.0,0.9924242424242424,1.0
2016-09-11,0.0,2.0,1.0984848484848484,1.0
2016-09-12,0.5,2.0,1.2954545454545454,1.0
2016-09-13,1.0,3.0,1.3863636363636365,1.0
2016-09-14,0.5,2.0,1.4234848484848486,1.0
2016-09-15,0.5,3.0,1.4242424242424243,1.0
2016-09-16,0.5,3.0,1.2878787878787878,1.0
2016-09-17,0.9,3.0,1.537121212121212,2.0
2016-09-18,2.0,5.0,3.303030303030303,4.0
2016-09-19,1.0,3.0,1.6818181818181819,2.0
2016-09-20,1.0,3.0,2.015151515151515,2.0
2016-09-21,1.0,3.0,2.1136363636363638,2.0
2016-09-22,0.5,4.0,1.9265151515151515,2.0
2016-09-23,0.5,4.0,1.6893939393939394,1.5
2016-09-24,0.5,4.0,1.5075757575757576,1.0
2016-09-25,0.5,2.0,1.321969696969697,1.0
2016-09-26,1.0,3.0,1.4696969696969697,1.0
2016-09-27,0.9,2.1,1.7795454545454545,2.0
2016-09-28,1.6,4.0,2.5825757575757575,2.55
2016-09-29,0.5,3.0,1.6045454545454547,1.4
2016-09-30,0.8,3.0,1.331818181818182,1.0
2016-10-01,1.0,2.0,1.2651515151515151,1.0
2016-10-02,1.0,2.0,1.2651515151515151,1.0
2016-10-03,1.0,2.0,1.371212121212121,1.0
2016-10-04,1.0,2.0,1.2492424242424243,1.0
2016-10-05,1.0,4.0,2.1515151515151514,2.0
2016-10-06,1.0,3.0,2.1143939393939397,2.0
2016-10-07,1.0,3.0,1.6515151515151516,1.5
2016-10-08,1.0,3.0,1.5757575757575757,1.0
2016-10-09,1.0,3.0,1.6515151515151516,1.5
2016-10-10,1.0,5.0,2.090909090909091,2.0
2016-10-11,1.0,3.0,1.9772727272727273,2.0
2016-10-12,1.0,3.0,1.2954545454545454,1.0
2016-10-13,0.5,2.0,1.3598484848484849,1.0
2016-10-14,0.5,2.0,1.2727272727272727,1.0
2016-10-15,0.5,2.0,1.253787878787879,1.0
2016-10-16,0.5,2.0,1.2045454545454546,1.0
2016-10-17,0.5,2.0,1.2954545454545454,1.0
2016-10-18,1.0,4.0,2.1136363636363638,2.0
2016-10-19,1.0,3.0,1.7727272727272727,2.0
2016-10-20,0.5,3.0,1.3257575757575757,1.0
2016-10-21,0.1,2.0,1.2265151515151516,1.0
2016-10-22,1.0,3.0,2.0363636363636366,2.0
2016-10-23,0.5,3.0,1.5007575757575757,1.0
2016-10-24,0.5,3.0,1.2159090909090908,1.0
2016-10-25,0.5,2.5,1.2045454545454546,1.0
2016-10-26,0.5,2.0,1.2651515151515151,1.0
2016-10-27,1.0,2.0,1.2651515151515151,1.0
2016-10-28,0.5,3.0,1.878787878787879,2.0
2016-10-29,0.5,3.0,1.5568181818181819,1.5
2016-10-30,1.0,3.0,1.8863636363636365,2.0
2016-10-31,0.5,2.5,1.4848484848484849,1.5
2016-11-01,0.5,3.0,1.1856060606060606,1.0
2016-11-02,0.5,3.0,1.3106060606060606,1.0
2016-11-03,1.0,3.0,1.628787878787879,2.0
2016-11-04,1.0,3.0,2.090909090909091,2.0
2016-11-05,0.5,2.0,1.3825757575757576,1.0
2016-11-06,0.5,3.0,1.428030303030303,1.0
2016-11-07,0.3,3.0,1.5166666666666666,1.5
2016-11-08,0.1,2.5,1.2916666666666667,1.0
2016-11-09,0.5,3.0,1.9166666666666667,2.0
2016-11-10,0.5,2.5,1.393939393939394,1.0
2016-11-11,1.0,5.0,2.2196969696969697,2.0
2016-11-12,1.0,3.0,1.803030303030303,2.0
2016-11-13,2.0,4.0,2.715909090909091,3.0
2016-11-14,1.5,3.0,2.5113636363636362,2.5
2016-11-15,0.5,2.5,1.3863636363636365,1.0
2016-11-16,0.5,3.0,1.5984848484848484,1.5
2016-11-17,1.0,4.0,2.621212121212121,3.0
2016-11-18,1.5,4.0,2.507575757575758,2.5
2016-11-19,1.0,3.0,1.9696969696969697,2.0
2016-11-20,1.0,2.0,1.5681818181818181,2.0
2016-11-21,0.5,2.0,1.446969696969697,1.0
2016-11-22,1.0,2.5,1.3484848484848484,1.0
2016-11-23,0.5,2.0,1.4848484848484849,1.5
2016-11-24,0.5,2.5,1.5378787878787878,1.5
2016-11-25,0.5,3.0,1.3257575757575757,1.0
2016-11-26,0.5,2.0,1.2045454545454546,1.0
2016-11-27,1.0,3.0,1.8863636363636365,2.0
2016-11-28,1.0,3.0,1.606060606060606,2.0
2016-11-29,0.5,2.0,1.3143939393939394,1.0
2016-11-30,0.5,3.0,1.4015151515151516,1.0
2016-12-01,0.5,3.0,1.3257575757575757,1.0
2016-12-02,0.5,3.0,1.2992424242424243,1.0
2016-12-03,0.5,3.0,1.356060606060606,1.0
2016-12-04,0.5,3.0,1.3333333333333333,1.0
2016-12-05,1.0,3.0,1.3409090909090908,1.0
2016-12-06,1.0,3.0,1.4696969696969697,1.0
2016-12-07,0.5,3.0,1.5378787878787878,1.25
2016-12-08,0.5,3.0,1.5871212121212122,2.0
2016-12-09,0.5,3.0,1.5303030303030303,1.5
2016-12-10,0.5,3.0,1.7992424242424243,2.0
2016-12-11,0.5,3.0,1.5,1.0
2016-12-12,0.5,3.0,1.878787878787879,2.0
2016-12-13,1.0,4.0,2.3863636363636362,2.0
2016-12-14,1.0,4.0,2.4545454545454546,2.5
2016-12-15,0.5,4.0,2.2613636363636362,2.0
2016-12-16,1.0,3.5,2.125,2.0
2016-12-17,1.0,4.5,2.5,2.0
2016-12-18,0.5,4.0,2.018939393939394,2.0
2016-12-19,0.5,4.5,2.253030303030303,2.0
2016-12-20,0.5,3.0,1.8696969696969699,2.0
2016-12-21,1.0,4.0,2.3075757575757576,3.0
2016-12-22,1.0,4.0,2.087878787878788,2.0
2016-12-23,0.5,5.0,2.6553030303030303,3.0
2016-12-24,0.5,3.0,1.5340909090909092,1.0
2016-12-25,1.0,5.0,2.9166666666666665,3.0
2016-12-26,1.0,3.0,1.878787878787879,2.0
2016-12-27,1.0,3.0,1.8409090909090908,2.0
2016-12-28,1.0,4.0,2.484848484848485,3.0
2016-12-29,0.5,3.7,2.0939393939393938,2.0
2016-12-30,0.6,4.0,2.1424242424242426,2.0
2016-12-31,0.5,4.0,2.0825757575757575,2.0
2015-01-01,0.5,3.5,2.0454545454545454,2.0
2015-01-02,1.0,3.0,1.5984848484848484,1.5
2015-01-03,1.0,3.5,1.8863636363636365,2.0
2015-01-04,0.5,3.0,1.7613636363636365,1.75
2015-01-05,0.5,4.0,1.7803030303030303,1.0
2015-01-06,1.0,3.0,2.1136363636363638,2.0
2015-01-07,1.0,3.0,1.862878787878788,2.0
2015-01-08,1.0,4.0,1.628787878787879,2.0
2015-01-09,1.0,4.0,1.856060606060606,1.5
2015-01-10,1.0,4.0,1.8863636363636365,2.0
2015-01-11,1.0,5.0,2.5964285714285715,2.0
2015-01-12,0.9,5.0,2.7729729729729726,3.0
2015-01-13,1.0,5.0,3.1675675675675676,3.0
2015-01-14,1.0,5.0,2.945945945945946,3.0
2015-01-15,1.0,5.0,2.6283783783783785,2.5
2015-01-16,1.0,3.0,1.8445945945945945,2.0
2015-01-17,1.0,4.0,2.310810810810811,2.0
2015-01-18,1.0,3.0,1.9155405405405406,2.0
2015-01-19,0.7,3.0,1.662162162162162,2.0
