date,sulfur_dioxide_min,sulfur_dioxide_max,sulfur_dioxide_mean,sulfur_dioxide_median,sulfur_dioxide_std,carbon_monoxide_min,carbon_monoxide_max,carbon_monoxide_mean,carbon_monoxide_median,carbon_monoxide_std,ozone_min,ozone_max,ozone_mean,ozone_median,ozone_std,fine_dust_pm10_min,fine_dust_pm10_max,fine_dust_pm10_mean,fine_dust_pm10_median,fine_dust_pm10_std,fine_dust_pm10_min.1,fine_dust_pm10_max.1,fine_dust_pm10_mean.1,fine_dust_pm10_median.1,fine_dust_pm10_std.1,rainfall_min,rainfall_max,rainfall_mean,rainfall_median,rainfall_std,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median,probability of precipitation_std,humidity_min,humidity_max,humidity_mean,humidity_median,humidity_std,highest temperature_min,highest temperature_max,highest temperature_mean,highest temperature_median,highest temperature_std,lowest temperature_min,lowest temperature_max,lowest temperature_mean,lowest temperature_median,lowest temperature_std,wind speed_min,wind speed_max,wind speed_mean,wind speed_median,wind speed_std,wind direction_min,wind direction_max,wind direction_mean,wind direction_median,wind direction_std,sky state_min,sky state_max,sky state_mean,sky state_median,sky state_std,weekday,visitor
2009-03-04,0.006,0.02,0.0117083333333333,0.0115,0.0042781463546592,0.6,1.4,0.9772727272727272,1.0,0.2091520708589535,0.001,0.018,0.0051666666666666,0.002,0.0057910475636155,0.029,0.079,0.0504583333333333,0.0455,0.0155255166312321,48.0,140.0,90.33333333333331,94.0,27.62586479727108,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.554054054054054,10.0,7.442554407318887,10.0,65.0,38.68243243243244,40.0,16.76530153440794,14.0,18.0,16.263157894736842,17.0,1.661395172175679,3.0,5.0,3.6875,3.0,0.873212459828649,0.4,2.1,1.2013513513513514,1.05,0.5768771767655497,6.0,360.0,209.34459459459455,270.0,119.52358449065352,1.0,3.0,1.3445945945945943,1.0,0.4909083325744135,3.0,"2,581"
2009-03-05,0.008,0.022,0.0137916666666666,0.013,0.0038783587594066,0.4,1.8,0.9625,0.75,0.4843754382887216,0.001,0.021,0.0047083333333333,0.001,0.005328179121766,0.023,0.063,0.0476666666666666,0.051,0.0101966177967379,20.0,148.0,82.08333333333333,90.0,42.866746681017126,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.148648648648648,10.0,4.882796211362792,15.0,70.0,39.12162162162162,40.0,17.609870997146118,15.0,19.0,16.789473684210527,16.0,1.6858544608470496,4.0,5.0,4.25,4.0,0.4472135954999578,0.5,1.9,1.1858108108108107,1.1,0.5016991720165174,13.0,354.0,156.58783783783784,106.0,136.2662424471571,2.0,3.0,2.722972972972973,3.0,0.4490495775235675,4.0,"1,119"
2009-03-06,0.004,0.013,0.0087916666666666,0.0085,0.0025018109383033,0.2,0.9,0.4541666666666666,0.4,0.1910592138275612,0.018,0.039,0.0303333333333333,0.0315,0.0057835348500997,0.008,0.022,0.0128333333333333,0.0125,0.0038972305291195,7.0,135.0,48.52173913043478,29.0,35.27279348838575,0.0,0.0,0.0,0.0,0.0,10.0,70.0,41.41891891891892,30.0,22.00835138750975,20.0,75.0,50.91216216216216,50.0,21.18943680299093,16.0,20.0,17.42105263157895,17.0,1.346426937147361,4.0,5.0,4.1875,4.0,0.4031128874149275,1.4,13.0,4.83918918918919,3.2,3.1879798720575754,18.0,319.0,79.27027027027027,69.0,44.76888414604009,1.0,3.0,1.3243243243243243,1.0,0.6620542779012123,5.0,"1,509"
2009-03-07,0.005,0.012,0.0087916666666666,0.009,0.0022837643727287,0.3,0.8,0.4875,0.4,0.1650098811270562,0.001,0.04,0.0192083333333333,0.0144999999999999,0.0132369021946279,0.01,0.044,0.0251249999999999,0.022,0.0114486091807657,7.0,76.0,24.20833333333333,19.0,17.143839473235218,0.0,0.0,0.0,0.0,0.0,10.0,60.0,24.72972972972973,30.0,9.143299538846428,50.0,80.0,64.89864864864865,65.0,8.112088791179774,8.0,17.0,13.052631578947368,14.0,3.0087591427276736,5.0,6.0,5.5,5.5,0.5163977794943222,0.5,19.0,6.099324324324325,3.5,5.10705123622941,3.0,357.0,213.8175675675676,209.0,102.59735957948662,1.0,1.0,1.0,1.0,0.0,6.0,"11,871"
2009-03-08,0.007,0.018,0.0112083333333333,0.011,0.002466808652396,0.1,1.3,0.7,0.8,0.3301514803843836,0.001,0.04,0.0126666666666666,0.0035,0.0153670077613122,0.013,0.044,0.0337083333333333,0.0375,0.010195818267551,13.0,91.0,36.25,30.5,22.181563045250773,0.0,40.0,9.342105263157896,2.5,14.974246898439954,10.0,20.0,18.85135135135135,20.0,3.199415050415947,30.0,75.0,52.0945945945946,55.0,14.510300276708358,8.0,16.0,12.052631578947368,15.0,3.550800914512516,2.0,5.0,3.875,5.0,1.3601470508735445,0.4,2.8,1.343243243243243,1.3,0.7185740000107508,11.0,307.0,221.74324324324328,239.0,59.43533862816963,1.0,3.0,2.2905405405405403,3.0,0.8591514432432256,7.0,"28,519"
2009-03-09,0.006,0.031,0.0121666666666666,0.01,0.0059393065520177,0.1,1.8,0.7714285714285714,0.7,0.3835920452027872,0.001,0.037,0.0128333333333333,0.01,0.012153606251954,0.024,0.06,0.0394583333333333,0.0395,0.0085515275353825,20.0,107.0,58.22727272727273,58.5,25.858464245971245,0.0,5.0,0.5263157894736842,0.0,1.5446568914424663,0.0,20.0,6.621621621621622,10.0,5.660947981242368,25.0,80.0,48.85135135135136,45.0,17.44860864767326,8.0,17.0,14.842105263157896,16.0,3.149306059272544,3.0,4.0,3.25,3.0,0.447213595499958,0.4,2.4,1.29527027027027,1.15,0.6480042054389717,8.0,360.0,217.10135135135133,268.0,110.56925922966472,1.0,3.0,2.2635135135135136,2.0,0.6211848069954647,1.0,"3,503"
2009-03-10,0.005,0.005,0.005,0.005,,0.2,0.6,0.4125,0.4,0.1075922253535158,0.012,0.043,0.0264166666666666,0.0245,0.0092450535148669,0.01,0.032,0.0194166666666666,0.018,0.0067238489667404,30.0,108.0,53.8421052631579,48.0,23.56613190787608,0.0,0.0,0.0,0.0,0.0,10.0,60.0,22.56756756756757,20.0,15.033822259495334,15.0,70.0,38.98648648648648,45.0,16.225027482964258,16.0,18.0,17.63157894736842,18.0,0.7608859102526807,2.0,4.0,3.0625,3.0,0.6800735254367721,0.9,2.7,1.5804054054054055,1.4,0.4979766931387034,14.0,144.0,102.08783783783784,110.5,33.55448996265324,1.0,3.0,2.554054054054054,3.0,0.5122151942509597,2.0,"3,243"
2009-03-11,0.003,0.009,0.0064,0.008,0.0027018512172212,0.3,0.9,0.5375,0.5,0.1974015990420235,0.002,0.041,0.0175,0.0165,0.013028397078489,0.013,0.065,0.0345833333333333,0.029,0.0166104123097968,14.0,84.0,40.13636363636363,37.0,16.679886531946636,0.0,10.0,3.697368421052632,0.0,4.261516903144873,0.0,80.0,29.324324324324323,15.0,32.464782848352726,25.0,75.0,51.01351351351352,60.0,16.862382755621905,13.0,18.0,16.157894736842106,18.0,2.4779731389167603,2.0,7.0,4.4375,3.0,2.365551380404436,2.2,9.0,4.8655405405405405,5.0,1.6469189059267677,103.0,140.0,117.4054054054054,117.0,9.207980742721931,1.0,2.0,1.5,1.5,0.5016977977548925,3.0,"3,150"
2009-03-12,0.002,0.013,0.0064166666666666,0.006,0.0033089689273728,0.3,1.6,0.7374999999999999,0.5,0.4566537076337517,0.002,0.036,0.0162083333333333,0.012,0.0138939435246681,0.016,0.066,0.042375,0.047,0.0184669210729088,29.0,86.0,51.625,49.0,13.840119690359552,0.0,1.0,0.1052631578947368,0.0,0.3089313782884932,0.0,0.0,0.0,0.0,0.0,15.0,75.0,43.98648648648648,42.5,19.828854974810344,13.0,18.0,15.842105263157896,18.0,2.363217154989661,2.0,7.0,4.8125,6.0,2.104558544366648,0.7,9.0,4.111486486486487,3.75,2.578364287911367,115.0,173.0,146.19594594594594,146.0,11.250190495006247,1.0,2.0,1.2702702702702702,1.0,0.4456073527800311,4.0,"2,691"
2009-03-13,0.001,0.003,0.0013333333333333,0.001,0.0006370220572706,0.3,0.6,0.4291666666666667,0.4,0.0907896118682551,0.006,0.042,0.0248333333333333,0.023,0.0108012344973464,0.01,0.042,0.0207083333333333,0.0175,0.0094981882330339,10.0,85.0,30.75,28.0,16.81937288806649,0.0,5.0,1.6710526315789471,0.0,2.235400980553522,0.0,20.0,16.08108108108108,20.0,6.864592692718086,10.0,65.0,36.11486486486486,35.0,17.04157527157382,14.0,21.0,18.68421052631579,19.0,2.427907914667536,2.0,3.0,2.4375,2.0,0.51234753829798,0.4,4.0,1.612837837837838,1.35,1.082971498259096,8.0,352.0,170.26351351351352,169.0,92.41774143414746,2.0,4.0,2.506756756756757,2.0,0.6116401683443191,5.0,603
2009-03-14,0.001,0.001,0.001,0.001,0.0,0.2,0.5,0.3041666666666666,0.3,0.0624093545570845,0.011,0.042,0.0344166666666666,0.036,0.0069151168160567,0.004,0.038,0.0100416666666666,0.008,0.0075956461594593,12.0,96.0,55.79166666666666,62.0,29.47361261501057,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.364864864864863,20.0,5.263335701121743,30.0,75.0,51.0472972972973,50.0,16.342979711270086,19.0,22.0,20.894736842105264,21.0,1.1496249070460265,3.0,8.0,5.1875,3.0,2.5617376914899,0.9,2.2,1.4695945945945943,1.3,0.4919292554336805,22.0,137.0,78.08108108108108,77.0,33.32350471019296,1.0,2.0,1.2837837837837838,1.0,0.4523640178365258,6.0,"6,916"
2009-03-15,0.001,0.008,0.0041111111111111,0.003,0.0028915585954829,0.3,1.3,0.5875,0.5,0.2723688356047652,0.002,0.05,0.0272916666666666,0.0365,0.0196545805407259,0.01,0.041,0.0249583333333333,0.023,0.0113270709467136,10.0,80.0,51.54166666666666,52.5,23.166653633611183,0.0,40.0,22.289473684210527,20.0,13.90234108771966,10.0,30.0,18.37837837837838,20.0,6.394518704429445,50.0,80.0,67.19594594594595,65.0,9.56940901492968,18.0,23.0,20.84210526315789,22.0,1.8637822325921871,6.0,9.0,7.6875,7.5,1.3022416570411703,0.6,5.0,1.9614864864864865,1.7,0.980665028322784,3.0,357.0,151.3716216216216,38.0,150.5099847708443,1.0,3.0,1.6824324324324325,2.0,0.5221249382914781,7.0,"18,053"
2009-03-16,0.006,0.011,0.00875,0.0085,0.0015811388300841,0.4,0.8,0.5217391304347826,0.5,0.1166054799083817,0.001,0.05,0.032375,0.0375,0.0155362479382893,0.01,0.054,0.0257391304347826,0.022,0.0132226300206892,44.0,220.0,118.04761904761904,111.0,50.74098559397146,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.8513513513513513,0.0,6.337841072001075,25.0,70.0,47.83783783783784,45.0,14.77912392994896,16.0,22.0,18.73684210526316,20.0,2.181796030367793,8.0,9.0,8.5,8.5,0.5163977794943222,0.9,4.0,2.1182432432432434,1.8,0.9114567216254496,172.0,276.0,243.5810810810811,255.0,27.266638436236104,1.0,2.0,1.162162162162162,1.0,0.3698511201491288,1.0,"1,588"
2009-03-17,0.004,0.011,0.0084166666666666,0.009,0.002145098896406,0.4,1.6,0.8291666666666666,0.7,0.3457558408028349,0.001,0.079,0.0242083333333333,0.0075,0.028296534073623,0.015,0.07,0.0369583333333333,0.0365,0.015135558956561,157.0,260.0,191.83333333333331,187.5,25.14422168328084,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.783783783783782,20.0,7.181363390290786,40.0,75.0,56.858108108108105,55.0,11.521650802412076,17.0,21.0,19.26315789473684,19.0,1.5578512717186193,7.0,9.0,8.375,9.0,0.806225774829855,0.4,5.2,2.1763513513513515,2.2,1.411775621805637,112.0,278.0,234.89864864864865,245.5,35.7899655045166,2.0,3.0,2.891891891891892,3.0,0.3115712896035831,2.0,"4,048"
2009-03-18,0.004,0.006,0.0052083333333333,0.005,0.000508977377704,0.2,0.5,0.325,0.3,0.0607918758874328,0.009,0.041,0.0302916666666666,0.0335,0.0091958363293993,0.005,0.047,0.016,0.011,0.010295630140987,10.0,167.0,36.375,25.0,33.715965125557744,0.0,0.0,0.0,0.0,0.0,0.0,60.0,15.81081081081081,20.0,7.738367483578351,45.0,85.0,62.43243243243244,65.0,12.916351584743651,18.0,21.0,20.526315789473685,21.0,1.1239029738980324,7.0,11.0,9.25,9.0,1.7701224063135672,0.4,3.9,1.54527027027027,1.2,0.9832844073699109,9.0,360.0,213.5675675675676,259.5,95.85662210930602,1.0,4.0,2.804054054054054,3.0,0.7437612061355174,3.0,"2,486"
2009-03-19,0.005,0.007,0.0062916666666666,0.006,0.0005500329370901,0.3,0.7,0.4541666666666666,0.45,0.0977092700273385,0.001,0.033,0.0084166666666666,0.006,0.0096274817993648,0.014,0.048,0.0334166666666666,0.036,0.0092732277888116,9.0,86.0,42.833333333333336,44.0,19.703600789144375,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.2972972972972974,0.0,4.679466594783356,15.0,80.0,50.067567567567565,55.0,17.699172570752598,20.0,27.0,22.789473684210527,21.0,3.3263083869930217,9.0,12.0,10.375,11.0,1.31021626713557,0.6,2.5,1.3641891891891893,1.2,0.6373851914904448,4.0,360.0,244.99324324324328,313.0,132.19329779246203,4.0,4.0,4.0,4.0,0.0,4.0,"2,309"
2009-03-20,0.004,0.009,0.006625,0.006,0.001134920031659,0.3,0.9,0.4416666666666666,0.4,0.1998187584584692,0.002,0.044,0.0250416666666666,0.0305,0.0143662623097875,0.006,0.076,0.0309583333333333,0.022,0.0239863714323937,6.0,102.0,32.34782608695652,24.0,26.076127528401724,0.0,0.0,0.0,0.0,0.0,30.0,80.0,50.67567567567568,45.0,21.56029867910446,25.0,80.0,57.567567567567565,62.5,17.66550971522772,21.0,28.0,26.26315789473684,27.0,2.4685151916611696,8.0,12.0,9.8125,8.5,2.007278422807027,0.6,2.2,1.347972972972973,1.2999999999999998,0.5094307339903614,15.0,160.0,110.83783783783784,113.5,36.33855433761331,1.0,4.0,1.6283783783783785,1.0,1.0451078478697715,5.0,"6,246"
2009-03-21,0.004,0.011,0.0070416666666666,0.007,0.0020103896803024,0.2,1.0,0.6583333333333333,0.75,0.2552350437072305,0.001,0.053,0.0167916666666666,0.003,0.0193300378250752,0.016,0.072,0.0471666666666666,0.0535,0.0170795241423037,46.0,90.0,71.04347826086956,70.0,12.499011818647414,0.0,0.0,0.0,0.0,0.0,10.0,70.0,30.135135135135137,30.0,16.740780241997864,50.0,80.0,67.60135135135135,70.0,9.266823175547756,22.0,28.0,25.210526315789476,26.0,2.0703984417503647,12.0,15.0,13.5625,13.0,1.3647344063956182,0.5,2.3,1.3027027027027027,1.3,0.6067585277629428,11.0,360.0,222.24324324324328,229.0,104.9694235766228,1.0,2.0,1.25,1.0,0.4344830378784443,6.0,"41,023"
2009-03-22,0.004,0.005,0.0043333333333333,0.004,0.000481543412343,0.3,0.8,0.45,0.4,0.1251086484342448,0.003,0.049,0.0330416666666666,0.037,0.0123727581778492,0.01,0.057,0.018875,0.015,0.01072304507368,7.0,76.0,39.0,36.0,19.02858261988368,0.0,5.0,2.3684210526315788,0.0,2.513123449750173,20.0,80.0,53.44594594594594,60.0,18.68874439673007,50.0,80.0,67.60135135135135,70.0,9.13745365985056,20.0,26.0,23.0,24.0,2.160246899469287,13.0,15.0,14.125,15.0,1.02469507659596,0.5,3.0,1.5425675675675676,1.3,0.7713484276020216,249.0,344.0,297.8243243243243,296.0,20.81264536341668,1.0,3.0,1.1283783783783785,1.0,0.408754627682396,7.0,"17,703"
2009-03-23,0.001,0.005,0.003375,0.004,0.0012091139407595,0.2,0.5,0.3583333333333333,0.4,0.0829702233998107,0.006,0.043,0.0302916666666666,0.0325,0.0095938348259007,0.007,0.036,0.0189166666666666,0.0185,0.0072825978801563,13.0,65.0,32.857142857142854,32.0,14.77932919413366,0.0,0.0,0.0,0.0,0.0,0.0,60.0,17.027027027027028,10.0,15.317921541547536,35.0,85.0,61.95945945945946,60.0,14.233656759239407,13.0,25.0,18.473684210526315,19.0,3.963281763788855,8.0,13.0,10.8125,13.0,2.5617376914899,0.4,3.5,1.7567567567567568,1.5,1.0066555499338086,258.0,326.0,291.0337837837838,293.0,17.044326181264545,1.0,2.0,1.0135135135135136,1.0,0.1158515638658204,1.0,"4,077"
2009-03-24,0.001,0.004,0.0025,0.002,0.0011033545687347,0.3,0.5,0.375,0.4,0.0607918758874329,0.017,0.039,0.0307083333333333,0.0335,0.0071046779853391,0.01,0.037,0.0197916666666666,0.0165,0.0082619040160857,14.0,57.0,30.84210526315789,30.0,10.286253814866695,0.0,0.0,0.0,0.0,0.0,0.0,60.0,12.635135135135137,10.0,13.470122467941492,30.0,80.0,52.63513513513514,55.0,15.9019737998122,13.0,18.0,15.63157894736842,18.0,2.564945880212885,4.0,8.0,6.25,8.0,2.04939015319192,0.4,2.9,1.468243243243243,1.1,0.870064284290289,99.0,302.0,232.34459459459455,255.0,58.23488830143653,1.0,1.0,1.0,1.0,0.0,2.0,"2,070"
2009-03-25,0.001,0.005,0.0020869565217391,0.002,0.0012399795994751,0.2,0.5,0.3625,0.4,0.0710939366337731,0.006,0.051,0.0369166666666666,0.0395,0.0116764968937667,0.006,0.041,0.0142916666666666,0.01,0.0092664855054755,7.0,78.0,31.09090909090909,26.5,15.759831673349002,0.0,0.0,0.0,0.0,0.0,10.0,30.0,19.12162162162162,20.0,3.2844830103033704,30.0,75.0,52.398648648648646,50.0,14.37436298020183,12.0,18.0,16.789473684210527,17.0,1.9025990226360552,4.0,9.0,5.9375,4.0,2.294013949390892,0.4,2.4,1.3094594594594595,1.1,0.7099236174145577,85.0,321.0,214.8783783783784,252.0,71.7634915050732,1.0,3.0,2.3513513513513518,3.0,0.7547118643306379,3.0,"2,535"
2009-03-26,0.001,0.005,0.0016666666666666,0.001,0.0012038585308576,0.2,0.7,0.4125,0.4,0.1329023832677987,0.003,0.046,0.0310416666666666,0.035,0.0127908906671103,0.008,0.05,0.0220416666666666,0.016,0.0125125299518962,10.0,98.0,42.91304347826087,42.0,19.646681522884723,0.0,0.0,0.0,0.0,0.0,10.0,30.0,21.95945945945946,20.0,5.171715827826144,35.0,85.0,60.0,60.0,17.093181995997682,16.0,19.0,17.894736842105264,18.0,1.1496249070460276,8.0,9.0,8.8125,9.0,0.4031128874149272,0.6,1.9,1.2087837837837838,1.15,0.4538466062979545,15.0,360.0,120.06756756756756,121.0,77.51994802850646,1.0,4.0,2.0135135135135136,1.0,1.2669878924220364,4.0,"1,620"
2009-03-27,0.001,0.003,0.001375,0.001,0.0006468989572333,0.2,0.5,0.35,0.3,0.0932504808240314,0.02,0.046,0.033375,0.0335,0.0086013775438689,0.008,0.028,0.017625,0.0175,0.0061701419897692,7.0,53.0,29.125,29.5,13.099327895138275,0.0,0.0,0.0,0.0,0.0,10.0,20.0,19.18918918918919,20.0,2.7388645329680603,30.0,80.0,55.810810810810814,55.0,15.908476049655649,18.0,25.0,21.26315789473684,20.0,2.6000449838663666,8.0,10.0,8.6875,8.0,0.8732124598286491,0.4,2.4,1.2912162162162162,1.25,0.610445254478104,18.0,360.0,213.45945945945945,221.0,109.08695766075164,1.0,4.0,3.135135135135135,4.0,1.2324890398356276,5.0,"4,352"
2009-03-28,0.001,0.004,0.0018333333333333,0.0015,0.0010072203103706,0.3,0.7,0.4583333333333333,0.45,0.1017954755408103,0.002,0.046,0.0225,0.0255,0.0142218448017554,0.016,0.056,0.03325,0.029,0.011542925557881,13.0,95.0,39.79166666666666,36.0,21.04029088629029,0.0,0.0,0.0,0.0,0.0,0.0,60.0,16.08108108108108,10.0,17.482163315718758,40.0,75.0,56.99324324324324,60.0,9.560759242914468,19.0,25.0,22.105263157894736,22.0,1.822535987820428,7.0,10.0,8.5,8.5,1.1547005383792517,0.8,3.2,1.6006756756756757,1.2,0.8127802810444177,148.0,302.0,224.94594594594597,244.5,44.90031040660303,1.0,3.0,1.0675675675675675,1.0,0.2775539945548663,6.0,"36,071"
2009-03-29,0.001,0.001,0.001,0.001,,0.3,1.0,0.6,0.7,0.2126438132284779,0.001,0.047,0.018,0.005,0.0190217267080704,0.013,0.06,0.0390416666666666,0.0465,0.0160040189698839,22.0,83.0,44.958333333333336,41.5,16.171577768920134,0.0,5.0,2.881578947368421,5.0,2.3321927036627024,0.0,0.0,0.0,0.0,0.0,20.0,80.0,48.04054054054054,45.0,22.652620211068665,22.0,23.0,22.210526315789476,22.0,0.4188539082916961,7.0,9.0,7.875,8.0,0.8850612031567835,0.6,4.8,2.1277027027027025,2.0,1.1765752761301798,162.0,309.0,235.88513513513516,235.0,33.62711160173426,1.0,2.0,1.054054054054054,1.0,0.2268921582603759,7.0,"41,941"
2009-03-30,0.006,0.01,0.008,0.008,0.0015811388300841,0.3,0.5,0.3916666666666666,0.4,0.0583592075121764,0.008,0.054,0.0335833333333333,0.0325,0.0138686906270976,0.011,0.046,0.0221666666666666,0.0185,0.0096669165384996,5.0,67.0,35.75,39.0,19.00857929874092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,85.0,50.23648648648648,50.0,22.837301354351744,22.0,26.0,23.68421052631579,23.0,1.4549773415168643,6.0,7.0,6.5625,7.0,0.51234753829798,0.4,5.1,2.0114864864864863,1.65,1.2719112860353248,63.0,349.0,276.77027027027026,278.0,53.32943369177701,1.0,4.0,2.6824324324324325,3.0,0.7193833542483127,1.0,"4,641"
2009-03-31,0.003,0.007,0.0050833333333333,0.005,0.0012481870911416,0.3,0.7,0.4375,0.4,0.0923721207705667,0.029,0.064,0.047125,0.047,0.0103138256723681,0.01,0.034,0.0187916666666666,0.018,0.006514059488099,23.0,149.0,58.69565217391305,48.0,32.362204080754864,,,,,,0.0,20.0,3.445945945945946,0.0,4.909083325744136,25.0,75.0,44.5945945945946,45.0,16.614000258710515,24.0,28.0,26.63157894736842,27.0,1.256561724875085,6.0,8.0,6.8125,7.0,0.7499999999999999,0.2,3.2,1.4844594594594591,1.0,0.9470119738511192,9.0,360.0,219.88513513513516,264.0,102.7269363458388,1.0,3.0,1.4189189189189189,1.0,0.559561459890459,2.0,"4,891"
2009-04-01,0.001,0.005,0.0031249999999999,0.003,0.0009918143234365,0.2,0.8,0.5499999999999999,0.5,0.1318760946791574,0.008,0.054,0.0374166666666666,0.0424999999999999,0.0139093858416809,0.014,0.05,0.0257916666666666,0.0215,0.0101123220860005,53.0,111.0,80.0,81.0,17.66352173265569,0.0,5.0,0.8157894736842105,0.0,1.8309234560063905,10.0,20.0,17.22972972972973,20.0,4.490495775235676,15.0,65.0,41.18243243243244,45.0,17.106722695769673,26.0,28.0,27.05263157894737,27.0,0.7050361858740392,8.0,11.0,9.3125,8.0,1.5370426148939398,0.4,1.8,1.1425675675675675,1.1,0.4796670069750866,14.0,360.0,147.14864864864865,72.0,125.1210224953036,1.0,3.0,2.310810810810811,3.0,0.8479775968622582,3.0,"5,459"
2009-04-02,0.001,0.007,0.0035416666666666,0.0035,0.0017440374613713,0.4,0.7,0.5291666666666667,0.5,0.085867272029552,0.003,0.059,0.0345833333333333,0.038,0.0168469237720039,0.016,0.062,0.0307083333333333,0.028,0.0116001468006703,44.0,84.0,64.04761904761905,67.0,11.61669570263503,,,,,,0.0,20.0,3.2432432432432434,0.0,6.620542779012122,10.0,85.0,36.858108108108105,30.0,20.827118028570062,20.0,28.0,24.789473684210527,27.0,3.7797552444043694,7.0,11.0,9.5,11.0,1.7888543819998317,0.3,1.9,1.0722972972972973,1.0,0.5644600027340495,11.0,344.0,191.25,184.0,105.3407735467543,1.0,2.0,1.222972972972973,1.0,0.4176537306434039,4.0,"8,110"
2009-04-03,0.002,0.013,0.0056818181818181,0.005,0.0032128664495292,0.3,0.6,0.4916666666666667,0.5,0.0974307632279887,0.002,0.052,0.0247916666666666,0.0195,0.0172096514040603,0.016,0.049,0.0325833333333333,0.03,0.0112903062178469,28.0,84.0,49.45454545454545,48.0,17.137336773498728,,,,,,0.0,0.0,0.0,0.0,0.0,15.0,75.0,43.37837837837838,40.0,20.908093477470835,20.0,27.0,21.84210526315789,22.0,2.4779731389167603,6.0,7.0,6.5625,7.0,0.51234753829798,0.5,2.0,1.05,0.9,0.4957643723838678,50.0,185.0,114.48648648648648,108.0,34.55479459855194,1.0,2.0,1.1554054054054057,1.0,0.3635209121577807,5.0,"10,332"
2009-04-04,0.007,0.011,0.0089583333333333,0.009,0.0012676293062133,0.4,0.6,0.4416666666666666,0.4,0.0583592075121764,0.017,0.052,0.03225,0.031,0.0110895563874108,0.015,0.039,0.0246666666666666,0.0245,0.006604785265684,26.0,74.0,52.875,54.0,11.895605692128866,,,,,,0.0,20.0,12.905405405405403,20.0,8.591514432432248,25.0,75.0,48.04054054054054,45.0,16.169122491799225,21.0,23.0,22.210526315789476,22.0,0.7132825035177576,6.0,8.0,6.625,6.0,0.806225774829855,0.4,3.9,1.3466216216216218,1.3,0.7387630349728188,68.0,143.0,102.35810810810813,99.0,18.593397312144997,1.0,3.0,1.7905405405405406,2.0,0.74917985432578,6.0,"34,195"
2009-04-05,0.004,0.013,0.0083333333333333,0.0085,0.0025819888974716,0.5,0.9,0.5833333333333334,0.6,0.0868114732282431,0.001,0.058,0.0267083333333333,0.02,0.0223363209120046,0.018,0.047,0.0274583333333333,0.0265,0.0077008139980059,41.0,126.0,83.41666666666667,83.5,24.997246225146068,,,,,,0.0,20.0,12.635135135135137,10.0,6.21184806995465,15.0,80.0,44.52702702702703,42.5,23.044897304643765,22.0,24.0,22.789473684210527,23.0,0.713282503517758,7.0,9.0,7.9375,7.5,0.9979144919948468,0.4,2.0,0.945945945945946,0.8500000000000001,0.5100858108919015,27.0,346.0,110.10135135135135,101.0,69.02249853695443,1.0,3.0,2.202702702702702,3.0,0.9107032451951472,7.0,"53,689"
2009-04-06,0.005,0.014,0.0086666666666666,0.009,0.0026154501926331,0.4,0.9,0.6166666666666667,0.6,0.1340560125199673,0.005,0.066,0.0329166666666666,0.031,0.0214535223958306,0.015,0.066,0.0338333333333333,0.031,0.0158982270454414,52.0,117.0,89.22727272727273,87.0,16.733006498938153,,,,,,0.0,20.0,15.54054054054054,20.0,5.122151942509593,20.0,80.0,44.560810810810814,40.0,20.236098394939628,22.0,26.0,24.42105263157895,24.0,1.4265650070355174,8.0,9.0,8.3125,8.0,0.4787135538781692,0.8,13.0,2.824324324324324,1.7,3.301239132881096,27.0,120.0,87.66216216216216,91.5,20.6099355387711,3.0,4.0,3.689189189189189,4.0,0.464397076041692,1.0,"11,807"
2009-04-07,0.008,0.018,0.0114166666666666,0.0095,0.0033220824619593,0.4,1.0,0.7208333333333333,0.7,0.166757221776128,0.001,0.074,0.0280416666666666,0.03,0.0227242049971747,0.019,0.077,0.0474166666666666,0.0465,0.0166470174027,95.0,178.0,122.72727272727272,113.5,23.73300257564161,,,,,,0.0,10.0,5.0,5.0,5.0169779775489225,15.0,75.0,39.86486486486486,37.5,17.927916379097155,24.0,28.0,26.42105263157895,27.0,1.261207070569221,7.0,10.0,8.625,8.0,1.31021626713557,1.0,31.0,16.48783772972973,17.700001,7.902784288270288,99.0,286.0,200.8108108108108,218.5,59.18992276698159,1.0,4.0,3.4324324324324325,4.0,1.050831625069927,2.0,"13,913"
